N	2gram	Savitsky_E_1	Myshleni
206	между ними	2	3
207	в то	16	3
208	не означает	2	3
209	и наиболее	2	2
210	как известно	1	2
211	ту же	1	2
212	ко всем	1	2
213	также и	7	2
214	то в	4	2
215	и до	1	2
216	неизбежно приводит	1	2
217	что если	2	2
218	время как	1	2
219	столь же	5	2
220	время в	3	2
221	что его	1	2
222	значение и	1	2
223	отличие от	1	2
224	друг от	2	2
225	от основного	1	2
226	относится к	1	2
227	идет о	3	2
228	с этим	2	2
229	что по	1	2
230	его к	1	2
231	бы с	1	2
232	в известном	3	2
233	в последнее	1	2
234	в случае	2	2
235	на его	1	2
236	в нем	1	2
237	в определенном	3	2
238	котором мы	1	2
239	то как	1	2
240	этот период	1	2
241	от нее	1	2
242	речи эти	1	2
243	а затем	1	2
244	значение в	1	2
245	поэзии и	1	2
246	к другу	1	2
247	лишь в	1	2
248	о которых	1	2
249	на основании	2	2
250	несмотря на	4	2
251	должно быть	1	2
252	в этих	2	2
253	мы стремились	1	2
254	что между	1	2
255	но если	5	2
256	в их	11	2
257	она в	3	2
258	мы говорили	1	2
259	в отличие	1	2
260	в которых	3	2
261	признать что	1	2
262	которые в	1	2
263	том же	1	2
264	даже в	4	2
265	в отношении	32	2
266	можно ли	3	2
267	не имеет	4	2
268	противоположных направлениях	1	2
269	это мы	1	2
270	казалось бы	1	2
271	с другом	3	2
272	у нас	1	2
273	будущее в	1	2
274	есть только	1	2
275	ли не	1	2
276	всего в	2	2
277	что при	1	2
278	изменений в	1	2
279	бы дать	1	2
280	которого мы	2	2
281	с ее	1	2
282	от друга	2	2
283	что все	2	2
284	свою очередь	2	2
285	своем значении	1	2
286	то время	1	2
287	можно было	3	2
288	по природе	1	2
289	внимание на	1	2
290	одного из	1	2
291	нас в	1	2
292	входит в	1	2
293	ее от	2	2
294	во всей	2	2
295	к ней	4	2
296	в лучшем	1	2
297	направлении в	1	2
298	известном смысле	3	2
299	один из	1	2
300	которое мы	1	2
301	находим в	1	2
302	этот факт	3	2
303	и ее	1	2
304	с которыми	1	2
305	уже в	1	2
306	в большинстве	2	2
307	всем его	1	2
308	и других	2	2
309	только к	2	2
310	только одно	2	2
311	мы знаем	1	2
312	вовсе не	6	2
313	его мысль	1	2
314	что на	2	2
315	по своим	3	2
316	в свою	3	2
317	с ней	1	2
318	что не	1	2
319	что для	1	2
320	нашему мнению	2	2
321	которых мы	1	2
322	она является	1	2
323	не исключает	1	2
324	большинстве случаев	3	2
325	именно поэтому	1	2
326	наряду с	2	2
327	могут быть	2	2
328	но этот	1	2
329	что же	2	2
330	и единственно	1	2
331	и всей	1	2
332	ко всему	2	2
333	даже с	1	2
334	друг с	3	2
335	лучшем случае	1	2
336	к двум	1	2
337	но с	2	2
338	она может	1	2
339	или в	2	2
340	для нас	4	2
341	себе ничего	1	2
342	а в	2	2
343	в психологии	3	2
344	но именно	2	2
345	к этой	1	2
346	в своих	2	2
347	во всяком	3	2
348	также что	1	1
349	в силе	1	1
350	всем ее	1	1
351	и т	1	1
352	напомнить о	1	1
353	например в	1	1
354	того же	3	1
355	исключительно к	1	1
356	других областей	1	1
357	в чисто	1	1
358	как хотя	1	1
359	с таким	1	1
360	и этот	2	1
361	и связанное	1	1
362	к кругу	1	1
363	всех и	1	1
364	или наоборот	1	1
365	своего развития	1	1
366	с более	3	1
367	которую мы	5	1
368	именно к	2	1
369	как обычно	1	1
370	дальше от	1	1
371	нам новое	1	1
372	чем больше	2	1
373	и происходит	1	1
374	другим в	1	1
375	качестве одного	1	1
376	в огромной	2	1
377	друг к	1	1
378	совершенно прав	2	1
379	мы будем	1	1
380	но как	2	1
381	точка зрения	2	1
382	к которой	1	1
383	только тогда	1	1
384	силу этого	1	1
385	с совершенно	1	1
386	более как	1	1
387	и будет	1	1
388	за пределы	1	1
389	которые не	1	1
390	показать в	1	1
391	отнюдь не	9	1
392	представим себе	1	1
393	там где	3	1
394	в центре	1	1
395	что во	1	1
396	дает нам	1	1
397	некоторое время	1	1
398	что как	1	1
399	в своем	14	1
400	ней в	1	1
401	кроме того	1	1
402	мысль о	1	1
403	и как	2	1
404	есть ли	2	1
405	от этого	5	1
406	случае она	1	1
407	та же	1	1
408	общение с	1	1
409	себя с	1	1
410	этот новый	1	1
411	тому же	1	1
412	думать что	8	1
413	что к	2	1
414	с их	1	1
415	может найти	1	1
416	значение так	1	1
417	и тот	1	1
418	как связь	1	1
419	и те	1	1
420	из общей	1	1
421	но на	3	1
422	этот процесс	2	1
423	все ее	1	1
424	при этом	1	1
425	по степени	1	1
426	и лучше	1	1
427	в переводе	1	1
428	возникающих в	1	1
429	всех этих	1	1
430	как одной	1	1
431	не как	1	1
432	по общему	3	1
433	чтобы в	1	1
434	какой бы	2	1
435	на этом	1	1
436	заключает в	3	1
437	от других	1	1
438	поскольку она	2	1
439	но все	1	1
440	еще более	2	1
441	может остаться	1	1
442	не станем	1	1
443	в сторону	2	1
444	имеют в	1	1
445	в совершенно	1	1
446	вместо того	1	1
447	на ту	1	1
448	говорить не	1	1
449	в данной	3	1
450	свести к	1	1
451	к области	1	1
452	для них	2	1
453	соответствии с	1	1
454	к которым	5	1
455	во внимание	1	1
456	иного кроме	1	1
457	есть звук	1	1
458	эгоцентризма и	1	1
459	мы хотели	1	1
460	рода и	1	1
461	перспективы открывающиеся	1	1
462	еще в	1	1
463	иначе говоря	2	1
464	как таковой	1	1
465	их на	1	1
466	этих отношений	1	1
467	мы приходим	1	1
468	на месте	2	1
469	если сопоставить	1	1
470	то его	1	1
471	не к	2	1
472	его построения	1	1
473	в одном	2	1
474	кажется нам	1	1
475	с теми	1	1
476	в обоих	1	1
477	правда в	1	1
478	одна из	1	1
479	на себе	1	1
480	бытия и	1	1
481	говорить о	1	1
482	к подобной	1	1
483	для всего	1	1
484	рассматривать как	1	1
485	огромного большинства	1	1
486	что процесс	1	1
487	в разных	1	1
488	действительности но	1	1
489	приводит как	1	1
490	они являются	1	1
491	в эгоцентризме	1	1
492	такая же	1	1
493	завершения в	1	1
494	другой стороны	2	1
495	сопоставить эти	1	1
496	приближается к	3	1
497	в каком	4	1
498	ли это	3	1
499	такие же	1	1
500	по нашему	3	1
501	с и	10	1
502	для развития	1	1
503	одну и	2	1
504	на структуру	1	1
505	именно таким	1	1
506	свое значение	1	1
507	от элементов	1	1
508	всегда в	1	1
509	и это	1	1
510	оно может	1	1
511	из всего	1	1
512	но по	2	1
513	указание что	1	1
514	как не	2	1
515	и сами	1	1
516	всего этого	1	1
517	на основе	2	1
518	как по	1	1
519	степени и	1	1
520	и ту	2	1
521	которыми мы	1	1
522	его ни	1	1
523	мысль можно	1	1
524	к первому	1	1
525	момент во	1	1
526	которой находились	1	1
527	поэтому в	1	1
528	быть может	1	1
529	он сам	2	1
530	и вообще	1	1
531	не случайна	1	1
532	связанное с	1	1
533	при такой	1	1
534	и поэтому	2	1
535	тенденций в	1	1
536	или на	1	1
537	это должно	1	1
538	аналогии с	1	1
539	любви к	1	1
540	звук пустой	1	1
541	связанной с	1	1
542	между тем	8	1
543	от них	3	1
544	место в	3	1
545	развития не	1	1
546	эти два	1	1
547	когда дело	1	1
548	собой возможность	1	1
549	в другой	2	1
550	новый принцип	2	1
551	того в	1	1
552	глаза на	1	1
553	также в	2	1
554	а именно	2	1
555	и мы	3	1
556	в сферу	2	1
557	происходит в	2	1
558	значит что	1	1
559	развития но	1	1
560	этом смысле	3	1
561	но так	1	1
562	в двух	1	1
563	зрения есть	1	1
564	этот вопрос	2	1
565	дело с	1	1
566	мы увидим	1	1
567	в стороне	3	1
568	который в	1	1
569	всяком случае	3	1
570	одних и	1	1
571	отношении внешней	1	1
572	отрицательный ответ	1	1
573	сильнее чем	1	1
574	конечно не	1	1
575	в виде	5	1
576	при помощи	2	1
577	но совершенно	1	1
578	из них	3	1
579	области развития	1	1
580	связывается с	1	1
581	в прошлом	3	1
582	двух противоположных	1	1
583	гораздо большей	1	1
584	к ним	3	1
585	как его	1	1
586	само по	4	1
587	заметить что	2	1
588	как будто	2	1
589	в случаях	1	1
590	к той	2	1
591	от того	1	1
592	в них	3	1
593	огромной степени	1	1
594	в других	2	1
595	может жить	1	1
596	или иной	4	1
597	является более	1	1
598	со значением	1	1
599	нельзя сказать	1	1
600	к которому	1	1
601	с той	1	1
602	свои особые	1	1
603	как же	2	1
604	принадлежит не	1	1
605	в соответствии	1	1
606	связано с	3	1
607	не было	1	1
608	на этот	2	1
609	выше и	1	1
610	с которым	1	1
611	себя как	1	1
612	процесс перехода	1	1
613	сложнее чем	1	1
614	ближе к	1	1
615	если не	1	1
616	в связи	1	1
617	все более	9	1
618	входить в	1	1
619	связь с	1	1
620	в частности	5	1
621	вопрос можно	1	1
622	за тем	2	1
623	но сама	1	1
624	тех и	1	1
625	основных чертах	1	1
626	собой такое	1	1
627	она есть	1	1
628	одновременно с	1	1
629	находятся в	1	1
630	которые по	1	1
631	эту мысль	1	1
632	это значит	2	1
633	в состоянии	1	1
634	части к	1	1
635	дело идет	2	1
636	в гораздо	2	1
637	не служит	4	1
638	всецело во	1	1
639	эгоцентризма в	1	1
640	при условии	2	1
641	и таким	2	1
642	числе и	1	1
643	однако не	1	1
644	в каких	1	1
645	направлениях на	1	1
646	к еще	1	1
647	являются не	1	1
648	новое слово	3	1
649	они обнаруживают	1	1
650	при таком	1	1
651	силе то	1	1
652	включает в	1	1
653	в результате	3	1
654	о котором	1	1
655	а к	1	1
656	хотя и	2	1
657	в отдельных	1	1
658	то не	2	1
659	и все	2	1
660	есть такая	1	1
661	той или	4	1
662	по самой	1	1
663	же в	2	1
664	отношении к	15	1
665	даже при	2	1
666	ее между	1	1
667	нарождение новой	1	1
668	двум основным	1	1
669	находящихся в	1	1
670	это так	3	1
671	и другие	1	1
672	ее место	1	1
673	ничего иного	1	1
674	в таком	3	1
675	том числе	1	1
