N	2gram	Propp_Isto_6	Formalny
285	смысле этого	1	2
286	быть только	2	2
287	этого слова	1	2
288	но это	4	2
289	но для	2	2
290	от него	3	2
291	у них	4	2
292	мы должны	2	2
293	одной из	1	2
294	но если	1	2
295	является и	3	2
296	в последнем	2	2
297	к этому	3	2
298	в таком	1	2
299	также что	1	1
300	в движение	1	1
301	таком случае	1	1
302	и через	3	1
303	и то	3	1
304	тех же	1	1
305	между двумя	1	1
306	и до	2	1
307	не имеют	1	1
308	оно было	1	1
309	в какой-то	1	1
310	все те	1	1
311	е его	1	1
312	и этот	1	1
313	не происходит	3	1
314	есть не	1	1
315	со всех	1	1
316	мы имеем	14	1
317	или наоборот	1	1
318	всех его	2	1
319	нам в	1	1
320	этом не	1	1
321	историческое явление	1	1
322	оно есть	1	1
323	в большом	1	1
324	то это	5	1
325	образом оказывается	1	1
326	так или	1	1
327	оно может	2	1
328	не имел	1	1
329	так если	1	1
330	всего является	2	1
331	как у	2	1
332	своей работе	1	1
333	тот или	1	1
334	другого человека	1	1
335	только тогда	1	1
336	должны были	2	1
337	иногда и	1	1
338	не просто	1	1
339	из таких	1	1
340	с этим	2	1
341	этого развития	1	1
342	что как	1	1
343	и нет	1	1
344	кроме того	3	1
345	хотя и	1	1
346	следующим образом	1	1
347	полагают что	1	1
348	него самого	1	1
349	и конечно	2	1
350	та же	3	1
351	другой то	1	1
352	можно не	1	1
353	распространено в	1	1
354	им в	1	1
355	и тот	1	1
356	видим и	1	1
357	имеем в	4	1
358	на то	2	1
359	и если	1	1
360	положение что	1	1
361	чтобы овладеть	1	1
362	обнаруживает в	1	1
363	все другие	1	1
364	он не	2	1
365	ключ к	1	1
366	из нашего	1	1
367	к одному	1	1
368	этого вопроса	1	1
369	по существу	1	1
370	того можно	1	1
371	еще одну	2	1
372	и по	4	1
373	что душа	3	1
374	так например	3	1
375	одно и	1	1
376	но все	2	1
377	в одну	1	1
378	он будет	1	1
379	так называемым	1	1
380	не будет	5	1
381	же не	2	1
382	в мире	1	1
383	его не	2	1
384	знает что	1	1
385	того или	1	1
386	приходит в	2	1
387	предмета как	1	1
388	чаще всего	5	1
389	роль что	1	1
390	нет в	3	1
391	о которых	1	1
392	с этой	2	1
393	на друга	1	1
394	заставляют нас	1	1
395	становится и	2	1
396	чем в	1	1
397	в чистом	1	1
398	такою же	1	1
399	на первый	3	1
400	в первую	1	1
401	что между	4	1
402	и при	1	1
403	она в	2	1
404	то было	1	1
405	дальнейшее развитие	1	1
406	правда эта	1	1
407	на место	3	1
408	всегда остается	2	1
409	но он	2	1
410	удалось найти	1	1
411	и эти	5	1
412	мере в	1	1
413	тому чтобы	1	1
414	от более	1	1
415	же мы	5	1
416	ясно в	1	1
417	имели в	1	1
418	а от	1	1
419	чистом виде	1	1
420	нечто вроде	1	1
421	тело их	1	1
422	с ним	8	1
423	тем самым	2	1
424	меня не	1	1
425	того как	3	1
426	к этим	1	1
427	на него	2	1
428	когда они	1	1
429	как здесь	1	1
430	из их	1	1
431	больше чем	1	1
432	пути и	1	1
433	как она	1	1
434	такой случай	2	1
435	связь и	1	1
436	за исключением	1	1
437	то у	1	1
438	не потому	3	1
439	важны только	1	1
440	с другом	1	1
441	в америке	1	1
442	если он	3	1
443	наконец в	1	1
444	герой только	1	1
445	числе и	1	1
446	мере того	1	1
447	не встречается	1	1
448	в наши	1	1
449	что при	2	1
450	утверждать что	2	1
451	все окружающее	1	1
452	душа или	1	1
453	только при	1	1
454	совершенно ясно	4	1
455	как по	1	1
456	чтобы быть	1	1
457	и этим	5	1
458	на той	2	1
459	и может	1	1
460	только через	3	1
461	можно было	2	1
462	не с	1	1
463	как герой	1	1
464	отсюда и	1	1
465	действительно если	1	1
466	для него	1	1
467	по мере	1	1
468	первый план	2	1
469	ней таким	1	1
470	об этом	1	1
471	связи со	1	1
472	правда эти	1	1
473	и здесь	1	1
474	и возможно	1	1
475	это происходит	1	1
476	также уже	1	1
477	язык и	1	1
478	но мы	2	1
479	одного из	1	1
480	что его	1	1
481	там же	3	1
482	этот элемент	1	1
483	от них	1	1
484	связь же	1	1
485	в форме	2	1
486	новая форма	1	1
487	детей у	1	1
488	сложное и	1	1
489	не так	2	1
490	в современной	1	1
491	известно что	2	1
492	быть и	1	1
493	он что	1	1
494	но с	1	1
495	мы видим	5	1
496	сказать хотя	1	1
497	может оказаться	1	1
498	которое мы	1	1
499	случаи когда	2	1
500	с одной	7	1
501	в качестве	3	1
502	человека с	1	1
503	так что	3	1
504	же ее	1	1
505	друг на	1	1
506	есть в	1	1
507	то и	2	1
508	они пытаются	1	1
509	же в	1	1
510	здесь же	4	1
511	отражается в	1	1
512	прошел сквозь	1	1
513	или даже	1	1
514	и других	3	1
515	сравнительно поздно	2	1
516	мир не	2	1
517	одно из	1	1
518	себе в	4	1
519	в одном	3	1
520	и должна	1	1
521	и продолжает	1	1
522	случае не	1	1
523	и никогда	1	1
524	и вместе	1	1
525	в других	4	1
526	где в	1	1
527	даже не	1	1
528	до сих	4	1
529	не поддается	2	1
530	другую сторону	1	1
531	или иначе	1	1
532	именно в	1	1
533	и создает	1	1
534	с той	1	1
535	еще и	1	1
536	в середине	1	1
537	на ней	1	1
538	в определенных	1	1
539	основано на	1	1
540	не было	3	1
541	одной стороны	7	1
542	зависит от	4	1
543	как ни	1	1
544	о чем	2	1
545	или с	1	1
546	что мы	2	1
547	для этой	1	1
548	в частности	3	1
549	нами как	2	1
550	к другой	1	1
551	не удается	1	1
552	телом это	1	1
553	к своему	3	1
554	этих случаях	1	1
555	он говорит	1	1
556	перехода от	1	1
557	а потом	2	1
558	в американских	1	1
559	в отдельности	1	1
560	друг с	1	1
561	действительно ли	1	1
562	не создает	1	1
563	в это	4	1
564	было ни	1	1
565	этом случае	6	1
566	но даже	1	1
567	не служит	1	1
568	и о	1	1
569	сих пор	4	1
570	причем для	1	1
571	один из	3	1
572	под влиянием	1	1
573	мы найдем	2	1
574	и часто	1	1
575	к пониманию	1	1
576	что там	2	1
577	не объясняет	1	1
578	есть одно	1	1
579	мы только	1	1
580	очень распространено	1	1
581	его с	3	1
582	мира и	2	1
583	о котором	2	1
584	в другое	1	1
585	с социальными	1	1
586	это так	1	1
587	не должен	1	1
588	в ином	6	1
589	есть уже	1	1
590	а в	3	1
591	е в	2	1
592	не знает	1	1
593	состоит из	1	1
594	ведь он	1	1
595	в живописи	1	1
596	что под	1	1
597	к единству	1	1
598	время не	1	1
599	уже нельзя	1	1
600	частности в	1	1
601	происходит борьба	1	1
602	это в	1	1
603	этой точки	1	1
604	том числе	1	1
