N	2gram	Bakhtin_Pr_1	Problemy
326	появляются новые	1	1
327	на самом	5	1
328	проявилась в	1	1
329	это и	5	1
330	всего это	1	1
331	слове и	1	1
332	органическое единство	1	1
333	же по	1	1
334	к этой	1	1
335	индивидуальности и	1	1
336	с изображением	1	1
337	и больше	1	1
338	видеть в	1	1
339	построены как	1	1
340	рассказ и	1	1
341	бы уже	2	1
342	мы имеем	1	1
343	глубинные пласты	1	1
344	говорит достоевский	1	1
345	остается почти	1	1
346	слышать и	1	1
347	на первом	1	1
348	дан в	1	1
349	единство и	1	1
350	этом не	1	1
351	не была	1	1
352	в литературном	1	1
353	есть нечто	1	1
354	раскрыться и	1	1
355	время как	1	1
356	роман в	1	1
357	то это	1	1
358	он несколько	1	1
359	и он	1	1
360	в каждой	1	1
361	и был	1	1
362	основе этого	1	1
363	достоевского был	2	1
364	и мира	1	1
365	в двойнике	1	1
366	тон этой	1	1
367	но конечно	1	1
368	а только	1	1
369	макара долгорукого	1	1
370	не все	1	1
371	к слову	1	1
372	и рассматривать	1	1
373	к творчеству	1	1
374	с собою	2	1
375	нет и	1	1
376	и достоевский	1	1
377	за пределы	7	1
378	что они	1	1
379	особенно у	1	1
380	второй план	1	1
381	относится к	1	1
382	и ложь	1	1
383	независимо от	1	1
384	его на	2	1
385	для испытания	1	1
386	в своем	8	1
387	достоевского не	12	1
388	дистанция между	1	1
389	свою внутреннюю	1	1
390	могли бы	2	1
391	как уже	1	1
392	литературную форму	1	1
393	и художественного	1	1
394	себе не	1	1
395	разделения на	1	1
396	тон и	1	1
397	видения мира	1	1
398	его романов	3	1
399	со своей	1	1
400	идей в	1	1
401	по достоевскому	3	1
402	в целом	6	1
403	что достоевский	1	1
404	образом и	1	1
405	диалога у	1	1
406	из этих	1	1
407	в тех	1	1
408	достоевского а	1	1
409	не сделал	1	1
410	в главе	1	1
411	романа но	1	1
412	но на	1	1
413	в европейском	1	1
414	внутреннего человека	1	1
415	вера в	1	1
416	время и	1	1
417	он ни	2	1
418	но именно	3	1
419	перестает быть	4	1
420	всех этих	2	1
421	и еще	1	1
422	них нет	1	1
423	не как	14	1
424	кризис и	1	1
425	в плане	5	1
426	мысли как	1	1
427	из него	1	1
428	самой истине	1	1
429	такова например	1	1
430	как момент	1	1
431	на этом	1	1
432	достоевского как	9	1
433	или иных	1	1
434	что она	6	1
435	ни был	2	1
436	в основу	1	1
437	последнее слово	8	1
438	достоевского художественно	1	1
439	для всей	1	1
440	в вечности	1	1
441	к другу	1	1
442	ее нельзя	1	1
443	и иногда	1	1
444	все голоса	1	1
445	знает что	1	1
446	черт его	1	1
447	заключается в	1	1
448	всеми своими	2	1
449	но самый	1	1
450	должны перейти	1	1
451	на почве	3	1
452	этом смысле	10	1
453	и соответствующие	1	1
454	зрения и	2	1
455	лишь на	3	1
456	он все	2	1
457	видеть и	1	1
458	был очень	1	1
459	и романа	1	1
460	для них	1	1
461	рядом с	14	1
462	мы пытались	1	1
463	в этой	4	1
464	с этой	2	1
465	времени была	1	1
466	не всегда	1	1
467	он и	5	1
468	ведет к	1	1
469	его слова	1	1
470	потому и	1	1
471	атмосферы в	1	1
472	ряде других	2	1
473	нисколько не	2	1
474	достоевского но	6	1
475	вошел в	1	1
476	ибо не	2	1
477	которую он	1	1
478	но если	1	1
479	или точнее	1	1
480	таким же	3	1
481	можно найти	1	1
482	от чисто	1	1
483	эта тема	1	1
484	могла быть	1	1
485	конечно что	2	1
486	в котором	2	1
487	вот он	1	1
488	наиболее полное	1	1
489	описательная характеристика	1	1
490	они уже	3	1
491	мысли и	5	1
492	вовсе еще	1	1
493	поэтому в	2	1
494	где она	1	1
495	есть его	1	1
496	но эта	4	1
497	в россии	2	1
498	что было	4	1
499	не его	1	1
500	мира на	1	1
501	позиции по	1	1
502	идеи у	1	1
503	времени а	1	1
504	для этого	1	1
505	бы быть	1	1
506	даже в	4	1
507	не для	1	1
508	сам с	1	1
509	произведения и	2	1
510	свободой и	1	1
511	полемизирует с	1	1
512	если и	1	1
513	идеологической жизни	1	1
514	построены и	1	1
515	его целом	6	1
516	эта способность	1	1
517	как можно	2	1
518	человека но	2	1
519	достоевского от	1	1
520	и художественной	1	1
521	с современными	1	1
522	но вовсе	1	1
523	автора он	1	1
524	ними не	1	1
525	того как	1	1
526	как определенный	1	1
527	и притом	1	1
528	достоевский не	3	1
529	на него	3	1
530	всей их	1	1
531	в единство	9	1
532	и над	1	1
533	но только	1	1
534	человека по	1	1
535	карамазова и	3	1
536	является может	1	1
537	вот это	1	1
538	в качестве	1	1
539	в самой	6	1
540	всего на	1	1
541	его верой	1	1
542	способность достоевского	1	1
543	как художника	1	1
544	нам важно	1	1
545	связи с	2	1
546	в процессе	4	1
547	здесь нет	1	1
548	дистанции и	1	1
549	и форм	1	1
550	это главное	1	1
551	находим у	1	1
552	уже и	2	1
553	именно потому	2	1
554	характерен для	1	1
555	записок из	2	1
556	и со	2	1
557	в стиле	1	1
558	личности в	4	1
559	стиль и	1	1
560	в момент	1	1
561	и вступает	1	1
562	судеб и	1	1
563	может сосредоточиться	1	1
564	разумеется все	1	1
565	про себя	1	1
566	в других	1	1
567	я бы	1	1
568	он почти	1	1
569	же самое	1	1
570	должны быть	1	1
571	бы он	2	1
572	все элементы	1	1
573	для того	1	1
574	где он	1	1
575	него как	1	1
576	романтического типа	1	1
577	с образом	1	1
578	и самое	3	1
579	бы дать	1	1
580	что все	1	1
581	и образ	1	1
582	не существует	1	1
583	но при	1	1
584	и та	1	1
585	построены по	1	1
586	можно сделать	1	1
587	и этим	3	1
588	этот роман	1	1
589	как с	1	1
590	до самого	1	1
591	о тех	1	1
592	достаточно чтобы	1	1
593	человека он	1	1
594	с идеей	4	1
595	можно было	2	1
596	же основной	2	1
597	что для	1	1
598	которая была	1	1
599	жанра ведь	1	1
600	которые он	1	1
601	весь человек	1	1
602	и всюду	1	1
603	именно этот	1	1
604	диалог как	1	1
605	строго говоря	1	1
606	в осуществлении	1	1
607	трех планов	1	1
608	странника макара	1	1
609	но эту	1	1
610	он остается	1	1
611	об этом	1	1
612	даже не	1	1
613	они определяются	1	1
614	др для	1	1
615	видения жизни	1	1
616	задает себе	1	1
617	о нем	9	1
618	один миг	1	1
619	построения а	1	1
620	сюжета который	1	1
621	и здесь	3	1
622	или иным	1	1
623	в произведениях	3	1
624	на другого	1	1
625	то они	2	1
626	и что	2	1
627	от автора	3	1
628	нет это	1	1
629	все в	3	1
630	который создает	1	1
631	тем или	2	1
632	особенно резко	1	1
633	по типу	1	1
634	от них	2	1
635	творчества так	1	1
636	отдельные моменты	1	1
637	а потому	2	1
638	человека из	3	1
639	крайней мере	1	1
640	нем и	1	1
641	в свете	4	1
642	все время	2	1
643	план это	1	1
644	с достоевским	1	1
645	и она	1	1
646	и полное	1	1
647	друг к	1	1
648	во внешних	1	1
649	и самая	1	1
650	для романтизма	1	1
651	у каждого	1	1
652	что даже	1	1
653	проникнуть в	1	1
654	например кандид	1	1
655	раскрыть в	1	1
656	словом и	1	1
657	и действительно	1	1
658	изображал жизнь	1	1
659	с какой-то	1	1
660	на своей	1	1
661	а лишь	2	1
662	особенности его	3	1
663	и земли	2	1
664	всяком случае	3	1
665	во времени	3	1
666	убедиться в	1	1
667	они могут	2	1
668	здесь с	3	1
669	все они	1	1
670	именно на	2	1
671	так что	2	1
672	веками но	1	1
673	и истины	1	1
674	было так	1	1
675	же и	2	1
676	ибо все	1	1
677	типа а	1	1
678	уже не	13	1
679	в последний	2	1
680	не дает	3	1
681	или даже	2	1
682	сходятся в	1	1
683	всех сферах	1	1
684	мир в	3	1
685	и художественно	1	1
686	ведь это	2	1
687	в пространстве	3	1
688	но достоевский	1	1
689	к ним	1	1
690	может служить	1	1
691	друг друга	3	1
692	себе и	3	1
693	как его	1	1
694	дело и	1	1
695	у него	5	1
696	как художник	1	1
697	но уже	1	1
698	и никогда	1	1
699	заметить что	2	1
700	отношению к	8	1
701	целого романа	1	1
702	самостоятельных и	2	1
703	к той	1	1
704	достоевского является	2	1
705	особенностей его	1	1
706	очень важной	1	1
707	подпольного человека	1	1
708	глубине и	1	1
709	него но	1	1
710	свою мысль	1	1
711	ней и	1	1
712	чем в	2	1
713	развития в	1	1
714	не надо	1	1
715	полифонического романа	7	1
716	что дело	1	1
717	знал бы	1	1
718	по своим	2	1
719	человека а	1	1
720	сочетаются с	1	1
721	завершенность и	1	1
722	и социального	1	1
723	что не	1	1
724	к более	2	1
725	превращается в	4	1
726	через это	1	1
727	чтобы убедиться	1	1
728	ничем не	1	1
729	по крайней	1	1
730	его как	4	1
731	дух и	1	1
732	в органическое	1	1
733	образа героя	2	1
734	там где	10	1
735	не об	2	1
736	и слово	3	1
737	его художественная	1	1
738	под влиянием	1	1
739	мире в	3	1
740	с помощью	1	1
741	вступает в	1	1
742	нет надобности	1	1
743	ни на	1	1
744	прямо сказать	1	1
745	достоевского более	1	1
746	в особом	3	1
747	личная жизнь	1	1
748	из которых	2	1
749	над ним	1	1
750	к своему	1	1
751	и глубоко	1	1
752	предисловии к	1	1
753	типа но	1	1
754	и идеологической	1	1
755	совсем другой	1	1
756	со всею	2	1
757	бы мир	1	1
758	хотя он	1	1
759	особенности творчества	1	1
760	мы сказали	1	1
761	и всех	1	1
762	этого слова	1	1
763	тенденция к	1	1
764	дело идет	5	1
765	и взаимного	1	1
766	благодаря этому	2	1
767	на которой	1	1
768	достоевского было	3	1
769	это последнее	1	1
770	свое последнее	1	1
771	романов достоевского	8	1
772	которые были	2	1
773	мире а	3	1
774	рассматривать как	1	1
775	сознании и	2	1
776	достоевского по	1	1
777	миг не	1	1
778	но с	3	1
779	всего в	1	1
780	тех или	1	1
781	что позволяет	2	1
782	конечно эта	1	1
783	здесь чисто	1	1
784	достоевский как	1	1
785	сценами и	1	1
786	мгновения и	1	1
787	выступает и	1	1
788	идей или	1	1
789	сознания и	5	1
790	в результате	4	1
791	показать как	1	1
792	всего она	1	1
793	и перед	2	1
794	что главное	1	1
795	к одной	1	1
796	ее и	1	1
797	романа в	3	1
798	души в	1	1
799	авторского голоса	1	1
800	и могли	1	1
801	но у	4	1
802	конце концов	5	1
803	ну и	1	1
804	образ героя	3	1
805	этом отношении	3	1
806	его жизнь	2	1
807	замкнутость и	1	1
808	и глубокое	1	1
809	по этим	1	1
810	самое построение	1	1
811	диалог и	1	1
812	самому и	1	1
813	истолковывает как	1	1
814	личности и	1	1
815	я называю	1	1
816	а о	1	1
817	в романе	9	1
818	достоевского уже	1	1
819	новое отношение	1	1
820	другой стороны	3	1
821	от всех	1	1
822	своим художественным	1	1
823	было замкнуто	1	1
824	мир но	1	1
825	речей и	1	1
826	к его	1	1
827	идея в	1	1
828	был человек	1	1
829	типа и	3	1
830	героя в	4	1
831	достоевского достоевский	1	1
832	если же	3	1
833	достоевского здесь	1	1
834	сохраняя свою	1	1
835	как на	3	1
836	вполне понятно	1	1
837	это в	1	1
838	и человек	2	1
839	во всяком	5	1
840	взаимное игнорирование	1	1
