N	2gram	Vygotskiy__3	VerxiiNi
208	а также	2	2
209	в пользу	5	2
210	между тем	3	2
211	этого периода	2	2
212	вслед за	3	2
213	исторического развития	2	2
214	по своей	7	2
215	один из	6	2
216	тот же	2	2
217	этот факт	1	2
218	между этими	1	2
219	со всеми	6	2
220	для всех	1	2
221	уже в	7	2
222	в начале	2	2
223	одно из	1	2
224	мы можем	7	2
225	этой задачи	2	2
226	или иной	3	2
227	именно в	5	2
228	к которому	3	2
229	прежде всего	4	2
230	связано с	1	2
231	превращается в	1	2
232	может ли	2	2
233	и все	4	2
234	так называемой	1	2
235	виде в	2	2
236	уже давно	1	2
237	связь с	3	2
238	и особенно	2	2
239	по своему	11	2
240	сравнению с	3	2
241	по существу	1	2
242	на пути	2	2
243	благодаря этому	6	2
244	что мы	7	2
245	влечет за	1	2
246	же самое	1	2
247	или по	1	2
248	этот период	1	2
249	тем и	4	2
250	том виде	2	2
251	о котором	2	2
252	в другое	1	2
253	пути к	3	2
254	в эту	2	2
255	только что	2	2
256	ни было	2	2
257	в свою	3	2
258	связанный с	1	2
259	в процессе	27	2
260	сказать что	4	2
261	все что	2	2
262	этой точки	2	2
263	как известно	3	1
264	представляют себе	1	1
265	в сфере	2	1
266	языка с	1	1
267	в этот	1	1
268	и через	1	1
269	смысле слова	2	1
270	есть самая	1	1
271	своей основной	1	1
272	мы получили	3	1
273	или к	1	1
274	но тем	2	1
275	который можно	1	1
276	которое мы	1	1
277	тем же	4	1
278	никакой новой	1	1
279	и до	1	1
280	все те	1	1
281	и этот	1	1
282	и могут	2	1
283	целому ряду	1	1
284	мы уже	5	1
285	той же	4	1
286	а как	2	1
287	не встречает	2	1
288	в заблуждение	1	1
289	мы не	9	1
290	повседневной жизни	1	1
291	что уже	1	1
292	совершенно так	2	1
293	что самый	1	1
294	именно к	1	1
295	бы и	1	1
296	этого момента	2	1
297	сам как	1	1
298	в сущности	1	1
299	задачи мы	2	1
300	время как	4	1
301	совпадает с	6	1
302	мы и	2	1
303	и образуют	1	1
304	же что	1	1
305	в ней	1	1
306	не иметь	3	1
307	связи со	2	1
308	в чем	2	1
309	общих чертах	1	1
310	а следовательно	1	1
311	друг к	1	1
312	видели что	3	1
313	одном и	1	1
314	эта особенность	1	1
315	по отношению	3	1
316	вступают в	2	1
317	что так	1	1
318	отличие от	6	1
319	общего правила	1	1
320	что они	10	1
321	что два	1	1
322	связи и	3	1
323	две основные	2	1
324	которые могли	1	1
325	эта связь	1	1
326	как в	9	1
327	поскольку они	1	1
328	некоторое время	2	1
329	образом каждый	1	1
330	с их	2	1
331	более и	1	1
332	однако не	1	1
333	всей этой	1	1
334	функционально связанный	1	1
335	могли бы	11	1
336	и превращается	1	1
337	его к	3	1
338	от этого	6	1
339	то в	3	1
340	них как	1	1
341	не приходится	1	1
342	та же	1	1
343	формы в	3	1
344	бы с	2	1
345	то время	4	1
346	не обнаруживает	4	1
347	думать что	1	1
348	что к	1	1
349	по форме	2	1
350	внешнее сходство	1	1
351	вследствие этого	1	1
352	на его	2	1
353	в нашей	2	1
354	чтобы они	1	1
355	всех этих	2	1
356	к одному	5	1
357	что еще	1	1
358	в корне	2	1
359	и более	1	1
360	постольку поскольку	2	1
361	на этом	3	1
362	что она	5	1
363	от нее	4	1
364	том же	1	1
365	факт что	5	1
366	этого они	1	1
367	единственное что	1	1
368	бы быть	2	1
369	а по	2	1
370	на этой	5	1
371	что перед	4	1
372	его в	3	1
373	входит в	5	1
374	заключается в	9	1
375	есть не	1	1
376	было бы	10	1
377	не совпадает	1	1
378	лишь на	2	1
379	между отдельными	5	1
380	в жизни	3	1
381	к области	2	1
382	по совершенно	1	1
383	ни в	9	1
384	о которых	1	1
385	находящийся на	1	1
386	в слове	1	1
387	как и	15	1
388	во внимание	1	1
389	и путь	1	1
390	чем в	1	1
391	исследований в	1	1
392	даже там	1	1
393	должно быть	2	1
394	столь различные	1	1
395	она была	1	1
396	и того	4	1
397	одного и	4	1
398	не указывает	1	1
399	отдельные представители	1	1
400	выше что	1	1
401	в своей	2	1
402	таким же	2	1
403	в такой	1	1
404	прийти к	1	1
405	место в	2	1
406	в отличие	6	1
407	жизни с	1	1
408	от прежних	1	1
409	к новой	1	1
410	эта психическая	1	1
411	их в	3	1
412	не могли	3	1
413	однако в	2	1
414	большем количестве	1	1
415	он выступает	1	1
416	по себе	7	1
417	даже в	1	1
418	этой области	1	1
419	с развитием	2	1
420	случае в	1	1
421	чистом виде	1	1
422	на три	1	1
423	но они	2	1
424	что с	4	1
425	дело не	1	1
426	того как	3	1
427	не по	1	1
428	в уме	1	1
429	они являются	2	1
430	и важных	1	1
431	этих последних	2	1
432	только впоследствии	1	1
433	и остается	1	1
434	уже говорили	5	1
435	другой стороны	3	1
436	мире и	1	1
437	к этим	1	1
438	ничто не	1	1
439	находит себе	1	1
440	и делает	1	1
441	тела и	1	1
442	в каком	2	1
443	у нас	1	1
444	могут быть	5	1
445	не знаем	1	1
446	что фактически	1	1
447	образа или	1	1
448	и другим	1	1
449	а вместе	1	1
450	мысли о	1	1
451	не есть	3	1
452	участвуют в	3	1
453	всегда в	1	1
454	для себя	1	1
455	особенности этого	1	1
456	значения и	5	1
457	с ее	5	1
458	свою очередь	2	1
459	всего этого	1	1
460	без всякого	1	1
461	в ее	1	1
462	данном случае	1	1
463	совершенно ясно	2	1
464	в себя	3	1
465	сменяют друг	1	1
466	роль в	1	1
467	как с	4	1
468	и совершенно	1	1
469	до самого	1	1
470	единое целое	1	1
471	на путь	1	1
472	виде мы	1	1
473	чем у	1	1
474	это мы	2	1
475	том как	1	1
476	между собой	13	1
477	с этого	1	1
478	в каком-либо	1	1
479	собой и	1	1
480	по мере	1	1
481	с ним	4	1
482	против этого	1	1
483	в состав	1	1
484	и других	2	1
485	другими словами	1	1
486	в глаза	1	1
487	одного из	2	1
488	не стоит	2	1
489	может не	1	1
490	был сделан	1	1
491	и во	2	1
492	развития не	1	1
493	связь между	4	1
494	в которую	1	1
495	по данным	1	1
496	с каким-нибудь	1	1
497	том или	1	1
498	чистый вид	1	1
499	не отличаются	1	1
500	к установлению	2	1
501	на одном	1	1
502	у другого	1	1
503	ними в	1	1
504	во всей	1	1
505	черт в	1	1
506	от этих	2	1
507	возрасту или	1	1
508	как она	3	1
509	происходит в	1	1
510	эти последние	2	1
511	внутренней стороны	1	1
512	ином виде	1	1
513	известно что	1	1
514	обе эти	3	1
515	совсем не	1	1
516	мы видим	3	1
517	с ними	3	1
518	этот вопрос	3	1
519	дело с	3	1
520	но этим	1	1
521	которым он	1	1
522	друг друга	4	1
523	от способа	1	1
524	их не	1	1
525	и его	2	1
526	прямо не	1	1
527	рассматриваться как	4	1
528	обо всем	1	1
529	не имеющие	2	1
530	не можем	3	1
531	и всякая	1	1
532	или через	1	1
533	чтобы он	1	1
534	при помощи	1	1
535	нам все	1	1
536	мы знаем	4	1
537	взаимное понимание	4	1
538	несомненно в	1	1
539	который как	1	1
540	не так	1	1
541	и их	3	1
542	представить себе	1	1
543	могло бы	4	1
544	иначе как	1	1
545	сами по	3	1
546	это предположение	1	1
547	не для	1	1
548	с этими	1	1
549	у него	1	1
550	как раз	1	1
551	как этот	1	1
552	тем что	8	1
553	или ином	1	1
554	случае с	1	1
555	в очень	1	1
556	другой с	1	1
557	представляется в	2	1
558	о способности	1	1
559	а именно	1	1
560	такое же	1	1
561	является переходным	1	1
562	и своего	1	1
563	целым рядом	2	1
564	и самый	1	1
565	он становится	1	1
566	на эту	1	1
567	и стать	1	1
568	различие между	1	1
569	и том	2	1
570	могут рассматриваться	1	1
571	совершенно иное	1	1
572	с помощью	42	1
573	эти особенности	1	1
574	позволяет нам	1	1
575	нет никаких	4	1
576	все более	2	1
577	их с	3	1
578	него в	1	1
579	ни на	2	1
580	что дало	1	1
581	знаем о	2	1
582	тот факт	5	1
583	по окончании	1	1
584	с этим	4	1
585	так называемая	4	1
586	с внутренней	2	1
587	в данном	1	1
588	в той	1	1
589	смысле этого	4	1
590	этим именем	1	1
591	одновременно с	1	1
592	т.д в	1	1
593	которые по	1	1
594	внешней стороны	1	1
595	да и	1	1
596	т.е с	1	1
597	отношения к	1	1
598	там где	4	1
599	человека и	5	1
600	для обеих	1	1
601	многих других	1	1
602	и менее	1	1
603	стороны с	1	1
604	этого слова	4	1
605	основана на	2	1
606	является для	2	1
607	такой же	1	1
608	на которой	1	1
609	но это	5	1
610	в одних	1	1
611	слов которые	1	1
612	этом следует	1	1
613	но для	1	1
614	понятия и	3	1
615	кроме того	1	1
616	нечто подобное	1	1
617	похоже на	1	1
618	это отличие	1	1
619	не является	8	1
620	известной степени	1	1
621	которых он	2	1
622	этих связей	1	1
623	которых каждый	2	1
624	которой можно	2	1
625	это как	1	1
626	сходство между	1	1
627	не представляет	2	1
628	эти тенденции	1	1
629	находит свое	2	1
630	бы в	2	1
631	ибо в	1	1
632	объединены друг	1	1
633	все они	2	1
634	этот раз	1	1
635	на более	1	1
636	отношении их	1	1
637	указывает на	2	1
638	же в	2	1
639	как показывает	2	1
640	в связь	2	1
641	соединяется с	1	1
642	имеет никакого	1	1
643	на двух	1	1
644	к ее	1	1
645	лишь по	1	1
646	из общего	1	1
647	по одному	1	1
648	эти элементы	1	1
649	с внешней	1	1
650	с процессом	1	1
651	в своих	2	1
652	с первого	1	1
653	они относятся	1	1
654	значение в	3	1
