N	2gram	Bakhtin_Pr_1	Myslijsy
400	в каждой	2	1
401	искать для	2	1
402	и самостоятелен	1	1
403	почва для	1	1
404	и самого	4	1
405	стороны его	1	1
406	и на	10	1
407	на их	1	1
408	в чем	1	1
409	начала все	1	1
410	с его	6	1
411	как если	1	1
412	на самом	4	1
413	не то	1	1
414	для других	2	1
415	к слову	1	1
416	а и	1	1
417	себе и	3	1
418	друга и	1	1
419	что они	1	1
420	ни есть	1	1
421	во что	2	1
422	становится одним	1	1
423	готовое и	1	1
424	каждая из	1	1
425	одном из	2	1
426	для создания	3	1
427	и нет	1	1
428	перед нами	4	1
429	как другой	3	1
430	в противоположность	3	1
431	ясно и	1	1
432	от этого	1	1
433	он в	2	1
434	все эти	8	1
435	в нашем	1	1
436	определяет все	1	1
437	одно время	1	1
438	тоже не	1	1
439	свои мысли	1	1
440	в известном	1	1
441	приводит к	3	1
442	с их	5	1
443	нами в	1	1
444	человеке и	1	1
445	но его	1	1
446	мира но	2	1
447	как он	2	1
448	вследствие этого	1	1
449	этот процесс	1	1
450	на его	2	1
451	бы сказать	1	1
452	задний план	1	1
453	единство в	1	1
454	перестает быть	1	1
455	высшей степени	1	1
456	во взаимном	1	1
457	мыслит и	1	1
458	не как	12	1
459	что ни	1	1
460	другу как	1	1
461	что она	2	1
462	но самое	1	1
463	одно и	1	1
464	противоречит себе	1	1
465	же не	1	1
466	времени а	1	1
467	сознание и	3	1
468	зрения на	8	1
469	лишь в	3	1
470	его в	4	1
471	входит в	2	1
472	того или	1	1
473	за собою	1	1
474	а без	1	1
475	может стать	1	1
476	не совпадает	1	1
477	весь мир	1	1
478	этого слова	2	1
479	рядом с	13	1
480	все равно	2	1
481	далеко не	1	1
482	словам в	1	1
483	и уже	3	1
484	в развитии	1	1
485	он от	1	1
486	остается в	2	1
487	себе все	1	1
488	их на	1	1
489	и вполне	2	1
490	и другие	2	1
491	что такое	1	1
492	в отношении	2	1
493	в письме	1	1
494	в котором	2	1
495	на свою	1	1
496	он принимает	1	1
497	себе а	1	1
498	они уже	3	1
499	в которых	2	1
500	что я	1	1
501	признать что	1	1
502	как одна	1	1
503	его действия	1	1
504	есть его	1	1
505	сами по	3	1
506	не его	3	1
507	их в	2	1
508	как можно	2	1
509	этот мир	3	1
510	даже в	2	1
511	к каждому	1	1
512	основная ошибка	2	1
513	кажется нам	1	1
514	и самостоятельность	1	1
515	нас самих	1	1
516	между людьми	1	1
517	а на	1	1
518	человека но	2	1
519	может служить	1	1
520	и отсюда	1	1
521	которого он	1	1
522	в единство	5	1
523	но только	1	1
524	как художник	1	1
525	человека по	2	1
526	себе самом	6	1
527	самой жизни	1	1
528	ничего не	6	1
529	как формы	1	1
530	в соприкосновение	1	1
531	и весь	1	1
532	соответствия между	1	1
533	на те	1	1
534	по своей	1	1
535	духа а	1	1
536	это слово	1	1
537	убедиться в	1	1
538	сознанием и	1	1
539	к этим	1	1
540	следует что	1	1
541	уже и	1	1
542	этом отношении	5	1
543	и делает	1	1
544	был бы	5	1
545	в области	3	1
546	предположение о	1	1
547	в духе	3	1
548	поэтому не	2	1
549	где начинается	1	1
550	лежит в	1	1
551	как только	1	1
552	высшее единство	1	1
553	в полной	1	1
554	быть назван	1	1
555	особенности этого	1	1
556	он ищет	3	1
557	из всего	2	1
558	внешнее и	1	1
559	как не	4	1
560	людей в	1	1
561	здесь не	1	1
562	в ее	1	1
563	ни стало	1	1
564	внутренние противоречия	1	1
565	и музыкальной	1	1
566	и говорит	1	1
567	в произведении	1	1
568	то время	2	1
569	роль в	2	1
570	дано в	2	1
571	что у	1	1
572	переход к	1	1
573	можно было	3	1
574	в нескольких	1	1
575	те же	1	1
576	мы только	1	1
577	здесь нет	1	1
578	произведения не	1	1
579	начинается там	1	1
580	он по	1	1
581	в результате	4	1
582	сознания и	3	1
583	что дело	1	1
584	не исчерпывается	2	1
585	понятно что	1	1
586	является в	1	1
587	в построении	5	1
588	слова а	2	1
589	о нем	11	1
590	на вопрос	2	1
591	слово то	1	1
592	притом в	1	1
593	и сделать	1	1
594	мысль не	1	1
595	все его	1	1
596	или как	5	1
597	к нему	3	1
598	на борьбу	1	1
599	может представляться	1	1
600	с другими	7	1
601	выведенных из	1	1
602	какие мы	2	1
603	во всей	2	1
604	есть действительно	1	1
605	которые он	2	1
606	вслед за	1	1
607	наконец в	2	1
608	для самого	2	1
609	которая как	1	1
610	содержания но	1	1
611	действительности не	1	1
612	на которой	1	1
613	один из	2	1
614	образом как	1	1
615	себе еще	2	1
616	объектом для	1	1
617	мы действительно	1	1
618	субъекта а	1	1
619	что он	10	1
620	пришел к	1	1
621	явления в	1	1
622	проникнуть в	1	1
623	в какой	1	1
624	и свобода	1	1
625	поэтому и	2	1
626	особенности его	5	1
627	всяком случае	3	1
628	духа как	1	1
629	на мир	8	1
630	от них	1	1
631	лежащие в	1	1
632	к идее	1	1
633	уже в	5	1
634	себя в	3	1
635	друг за	1	1
636	они могли	1	1
637	ответ на	1	1
638	из них	2	1
639	из чужих	1	1
640	мир в	2	1
641	него нет	1	1
642	возможна и	1	1
643	не находит	1	1
644	ни в	3	1
645	отличен от	1	1
646	не для	1	1
647	произведения и	1	1
648	из одной	1	1
649	как его	1	1
650	у него	6	1
651	тех которые	1	1
652	случае не	1	1
653	другом в	1	1
654	значение только	1	1
655	быть совершенно	1	1
656	где есть	1	1
657	развития в	1	1
658	до сих	2	1
659	одно не	1	1
660	рядом и	2	1
661	от первого	2	1
662	нельзя сказать	1	1
663	именно в	6	1
664	каждом отдельном	1	1
665	как же	3	1
666	что нередко	1	1
667	себя и	2	1
668	на ней	1	1
669	но есть	1	1
670	только к	1	1
671	превращается в	1	1
672	чтобы убедиться	1	1
673	идеи в	7	1
674	отношения в	1	1
675	на такой	1	1
676	ничем не	1	1
677	более того	3	1
678	не на	3	1
679	человеческой жизни	2	1
680	его как	5	1
681	дух и	1	1
682	ее на	1	1
683	а следовательно	1	1
684	всех проявлениях	1	1
685	новые формы	1	1
686	и слово	1	1
687	в органическое	1	1
688	в творчестве	5	1
689	действительности или	1	1
690	в одной	4	1
691	к более	2	1
692	как одно	1	1
693	только его	1	1
694	за другом	1	1
695	развивается не	1	1
696	перейти в	1	1
697	над ним	1	1
698	он говорит	2	1
699	в данном	2	1
700	что за	1	1
701	который мы	1	1
702	такого рода	1	1
703	ведет к	1	1
704	смысле этого	1	1
705	все логические	1	1
706	в логике	1	1
707	себя то	1	1
708	в тех	1	1
709	ко всему	1	1
710	в мир	3	1
711	да и	2	1
712	человеке а	1	1
713	многих других	1	1
714	и грубый	1	1
715	или другого	1	1
716	всего придется	1	1
717	и глубине	1	1
718	что из	2	1
719	сих пор	2	1
720	все это	7	1
721	что касается	1	1
722	ничего кроме	1	1
723	но для	2	1
724	вообще все	1	1
725	слова так	1	1
726	вне его	2	1
727	бы рядом	1	1
728	не достигает	1	1
729	его собственными	1	1
730	на задний	1	1
731	ее и	1	1
732	души в	1	1
733	в эту	1	1
734	находит свое	1	1
735	время не	2	1
736	такого единства	1	1
737	случае и	1	1
738	будто бы	1	1
739	или совершенно	1	1
740	произведение а	1	1
741	слово в	2	1
742	между ними	2	1
743	прежде и	1	1
744	котором я	1	1
745	совершенно не	1	1
746	равно как	1	1
747	жизни а	2	1
748	первом случае	1	1
749	групп не	1	1
750	на это	1	1
751	в голову	1	1
752	внутри одного	1	1
753	это было	1	1
754	к этому	2	1
755	этой точки	1	1
756	они не	3	1
