N	3gram	Propp_Morf_1	Istorich
149	и многие другие	1	1
150	чужих руках уезжает	1	1
151	собой смерть родителей	1	1
152	в иных случаях	2	1
153	аф надо было	1	1
154	работу аф надо	1	1
155	также может быть	1	1
156	встречу с дарителем	1	1
157	и изучаться самостоятельно	1	1
158	в дальний путь	1	1
159	с этим в	1	1
160	придется поставить вопрос	1	1
161	дальний путь покидать	1	1
162	больте и поливки	1	1
163	если это так	2	1
164	высока терема и	1	1
165	жену на чужих	1	1
166	в одном случае	1	1
167	много князь ее	1	1
168	не могут быть	2	1
169	называемой финской школы	1	1
170	это не значит	2	1
171	коне или на	1	1
172	что в руки	1	1
173	в этой работе	1	1
174	может быть названо	3	1
175	истории изучения сказки	1	1
176	на коне или	1	1
177	выше было указано	1	1
178	в основе очень	1	1
179	тех же формах	4	1
180	путь покидать жену	1	1
181	но так как	1	1
182	за это время	1	1
183	так называемой финской	1	1
184	основе очень многих	1	1
185	д все эти	1	1
186	в пропасть в	1	1
187	связи с изучением	1	1
188	ни одной из	1	1
189	образом мы видим	3	1
190	сказки могут быть	1	1
191	между собой и	1	1
192	то мы увидим	1	1
193	в чужие страны	1	1
194	чего следует бегство	1	1
195	заключениям несмотря на	1	1
196	вопрос о характере	1	1
197	так как его	1	1
198	встречных и т	1	1
199	в тех же	4	1
200	видим что сказка	1	1
201	в первом случае	3	1
202	нам еще пригодится	1	1
203	братца не ходи	1	1
204	героя попадает волшебное	2	1
205	одной из приведенных	1	1
206	еще не все	1	1
207	поисков находится в	1	1
208	даже в тех	1	1
209	покидать жену на	1	1
210	в точности соответствуют	1	1
211	не более как	1	1
212	сказок по сюжетам	1	1
213	требует чтобы герой	3	1
214	тот момент когда	1	1
215	заметить что в	1	1
216	князю ехать в	1	1
217	после того как	1	1
218	уже было бы	1	1
219	береги братца не	1	1
220	к тому что	3	1
221	не значит что	2	1
222	тех или иных	1	1
223	может быть объяснено	1	1
224	будет сказано ниже	1	1
225	дело не в	2	1
226	иное царство и	1	1
227	хода действия и	1	1
228	для того чтобы	2	1
229	поставить вопрос как	1	1
230	отлучки представляет собой	1	1
231	ясно что это	1	1
232	что и в	1	1
233	мы еще остановимся	1	1
234	случайных встречных и	1	1
235	на работу аф	1	1
236	т д он	2	1
237	в этом отношении	1	1
238	до известной степени	1	1
