N	2gram	Bakhtin_Pr_3	KulturaY
253	мы найдем	3	2
254	указать на	1	2
255	еще более	5	2
256	главным образом	3	2
257	в большей	2	2
258	не знает	4	2
259	равно как	1	2
260	является и	1	2
261	в кругу	1	2
262	только о	1	2
263	или иным	1	2
264	и иной	1	2
265	это в	1	2
266	во всяком	1	2
267	том числе	11	2
268	ту же	1	1
269	если б	7	1
270	например в	5	1
271	внешней форме	2	1
272	и то	1	1
273	вряд ли	1	1
274	особо нужно	1	1
275	между двумя	1	1
276	бы очень	2	1
277	в чисто	2	1
278	из самых	2	1
279	есть свой	1	1
280	к созданию	1	1
281	язык тем	1	1
282	и литературы	1	1
283	в несколько	1	1
284	бы что	1	1
285	во времени	1	1
286	нам в	1	1
287	почти все	1	1
288	время как	1	1
289	но она	1	1
290	связана с	2	1
291	конечно и	4	1
292	литературы и	2	1
293	и на	18	1
294	стоят на	1	1
295	он сам	4	1
296	есть между	1	1
297	мы будем	1	1
298	а только	1	1
299	значение и	2	1
300	к слову	1	1
301	даже очень	1	1
302	менее всего	2	1
303	тут же	1	1
304	и трагических	1	1
305	нет и	1	1
306	значение имеет	1	1
307	от основного	1	1
308	его развития	1	1
309	которые не	2	1
310	нас прежде	2	1
311	в одной	2	1
312	века так	1	1
313	с этим	2	1
314	он перестает	1	1
315	например для	1	1
316	это был	2	1
317	что касается	2	1
318	через его	1	1
319	перед нами	5	1
320	и где	1	1
321	такой который	1	1
322	как уже	1	1
323	вот несколько	1	1
324	не такое	1	1
325	жанра и	2	1
326	ее целом	1	1
327	со своей	1	1
328	и конечно	2	1
329	в которой	2	1
330	без особой	1	1
331	или во	1	1
332	на некоторых	2	1
333	в главе	1	1
334	земля и	1	1
335	это тот	1	1
336	что ничего	1	1
337	им в	1	1
338	все слова	1	1
339	оригинальной форме	1	1
340	почти всегда	3	1
341	мы наблюдаем	3	1
342	можно себе	1	1
343	например как	2	1
344	связанные с	3	1
345	наблюдаем в	1	1
346	он все	1	1
347	времени для	1	1
348	всех этих	1	1
349	не к	1	1
350	образом и	1	1
351	одной и	1	1
352	будем говорить	1	1
353	так например	2	1
354	или иных	1	1
355	в основу	1	1
356	а вместе	1	1
357	в каждом	4	1
358	здесь мы	2	1
359	мысль так	1	1
360	имеют в	1	1
361	конечно в	2	1
362	быть использована	1	1
363	этом смысле	1	1
364	которая в	1	1
365	чаще всего	1	1
366	в беседе	2	1
367	рядом с	1	1
368	все равно	4	1
369	показывает что	1	1
370	под прикрытием	2	1
371	этого не	1	1
372	не всегда	1	1
373	и уже	2	1
374	или три	2	1
375	во время	1	1
376	мысль а	1	1
377	таким же	1	1
378	и ее	6	1
379	в такой	1	1
380	мы конечно	1	1
381	всяком случае	1	1
382	и степени	1	1
383	представление о	1	1
384	оказывается что	1	1
385	они уже	1	1
386	что я	2	1
387	вовсе еще	1	1
388	много и	3	1
389	значение для	2	1
390	такое объяснение	1	1
391	и той	2	1
392	творчества и	1	1
393	о его	1	1
394	по крайней	1	1
395	связано с	1	1
396	бы сразу	1	1
397	зрения и	1	1
398	даже в	1	1
399	собою и	1	1
400	которые звучат	1	1
401	их принадлежность	1	1
402	язык этот	2	1
403	как можно	1	1
404	отличную от	1	1
405	меня не	1	1
406	правда в	2	1
407	в основе	5	1
408	рассматривать как	1	1
409	черт возьми	1	1
410	служить как	1	1
411	казалось бы	3	1
412	на язык	4	1
413	в самой	1	1
414	же время	5	1
415	а во	1	1
416	этой цели	1	1
417	мыслей и	1	1
418	ровно ничего	1	1
419	по своей	9	1
420	слове и	1	1
421	во всем	2	1
422	убедиться в	1	1
423	сам я	1	1
424	и его	10	1
425	бы по	1	1
426	наших дней	3	1
427	следует отметить	1	1
428	целом и	1	1
429	как будто	2	1
430	идет именно	1	1
431	если только	1	1
432	начиная с	3	1
433	но вся	1	1
434	и другой	3	1
435	же самое	1	1
436	должны быть	1	1
437	всего в	1	1
438	как для	1	1
439	и строго	1	1
440	в самых	1	1
441	когда они	1	1
442	специфическую особенность	1	1
443	но только	1	1
444	от друга	1	1
445	связи со	1	1
446	подходе к	2	1
447	на основе	2	1
448	здесь также	1	1
449	можно показать	1	1
450	а здесь	1	1
451	кровь и	1	1
452	в собственном	2	1
453	языка так	1	1
454	до самого	1	1
455	путешествие в	1	1
456	о тех	1	1
457	никогда не	2	1
458	с известными	2	1
459	каждого из	2	1
460	известной мере	2	1
461	мы в	1	1
462	со всем	1	1
463	жанра в	2	1
464	остановимся на	1	1
465	в известной	2	1
466	но здесь	2	1
467	вот это	1	1
468	о нем	1	1
469	именно потому	1	1
470	жанра с	1	1
471	вот беда	1	1
472	на этой	1	1
473	с соответствующими	1	1
474	в сфере	1	1
475	затем в	1	1
476	но он	2	1
477	которой мы	2	1
478	тем или	1	1
479	нуждается в	1	1
480	никаких сомнений	1	1
481	есть с	2	1
482	крайней мере	1	1
483	котором он	1	1
484	не надо	1	1
485	них в	2	1
486	целого а	1	1
487	стихи и	1	1
488	все время	1	1
489	вообще в	2	1
490	вытекают из	1	1
491	вот еще	1	1
492	с нашей	1	1
493	но тут	1	1
494	быть и	2	1
495	но с	1	1
496	всем по	1	1
497	мы видим	2	1
498	одной из	4	1
499	с ними	1	1
500	что даже	1	1
501	проникнуть в	1	1
502	в себе	5	1
503	словом и	1	1
504	и так	3	1
505	до нас	2	1
506	в самое	3	1
507	они могут	1	1
508	образа в	1	1
509	от них	1	1
510	нам важно	1	1
511	и хочу	1	1
512	же и	1	1
513	и др	14	1
514	определенного жанра	1	1
515	не можем	1	1
516	тех или	1	1
517	иной форме	1	1
518	вернуться к	1	1
519	в начале	2	1
520	мыслей между	1	1
521	или даже	1	1
522	на время	2	1
523	конечно нет	1	1
524	отдельные моменты	1	1
525	характерно что	2	1
526	и их	2	1
527	с различными	2	1
528	представить себе	1	1
529	и со	1	1
530	не для	1	1
531	дело и	1	1
532	только с	1	1
533	зрения например	1	1
534	каждый из	1	1
535	и делает	1	1
536	к одной	1	1
537	друг от	1	1
538	именно как	1	1
539	свою мысль	1	1
540	а живое	1	1
541	по своим	1	1
542	форме и	1	1
543	и прежде	6	1
544	которая обладает	1	1
545	отрицательную оценку	1	1
546	что для	1	1
547	она продолжала	1	1
548	выше и	2	1
549	превращается в	1	1
550	и литературной	1	1
551	более того	6	1
552	мы и	2	1
553	на весь	1	1
554	его по	2	1
555	литература в	1	1
556	нас интересуют	1	1
557	нашей точки	1	1
558	больших и	2	1
559	не об	1	1
560	и слово	1	1
561	или наоборот	2	1
562	более интересна	1	1
563	наше внимание	1	1
564	и потому	5	1
565	словом для	1	1
566	в строгом	1	1
567	к самому	4	1
568	обязывает нас	1	1
569	не сразу	1	1
570	из которых	1	1
571	наряду с	5	1
572	ведет к	1	1
573	данной эпохи	1	1
574	помощью этого	1	1
575	в эту	3	1
576	о достоинствах	1	1
577	дело идет	1	1
578	и формы	1	1
579	нужно отметить	2	1
580	с этими	1	1
581	в смысле	2	1
582	с большой	2	1
583	и для	4	1
584	которых он	1	1
585	уже на	2	1
586	раз подчеркнуть	1	1
587	и один	1	1
588	для этой	2	1
589	лицо и	1	1
590	и от	3	1
591	от него	3	1
592	или нет	1	1
593	находим в	1	1
594	этот рассказ	1	1
595	и другие	9	1
596	но вот	1	1
597	есть здесь	2	1
598	от всякого	1	1
599	было уже	1	1
600	несмотря на	2	1
601	в период	1	1
602	а о	1	1
603	между ними	2	1
604	конечно далеко	1	1
605	речи и	1	1
606	в светской	1	1
607	например и	1	1
608	по одному	1	1
609	ведь язык	1	1
610	положений и	2	1
611	он дан	1	1
612	типа и	1	1
613	в последнем	1	1
614	одновременно и	3	1
615	культуры в	1	1
616	и идеи	4	1
617	есть и	2	1
618	что об	1	1
619	к этому	4	1
620	к числу	1	1
621	отношении является	1	1
622	только они	1	1
623	заметить что	1	1
624	а может	1	1
625	к этой	1	1
626	обнаружили в	1	1
627	о которых	1	1
628	бы из	1	1
