N	2gram	Losev_Dial_2	Formalny
201	во что	1	2
202	идет о	1	2
203	с этим	3	2
204	более и	2	2
205	к новому	1	2
206	однако не	1	2
207	от этого	3	2
208	от действительности	1	2
209	он в	1	2
210	остановиться на	1	2
211	философской и	1	2
212	не могла	1	2
213	и если	4	2
214	на его	2	2
215	и вот	4	2
216	и более	3	2
217	но ведь	2	2
218	о мире	1	2
219	но все	2	2
220	европейского искусства	1	2
221	того или	2	2
222	это не	10	2
223	действительности в	1	2
224	действий и	1	2
225	ни в	10	2
226	с тем	2	2
227	отрешенная от	1	2
228	нисколько не	4	2
229	в эту	1	2
230	почти не	1	2
231	не от	1	2
232	на всю	2	2
233	виду что	2	2
234	на него	2	2
235	только не	2	2
236	ничего не	3	2
237	одна из	1	2
238	правда это	1	2
239	во всем	1	2
240	убедиться в	2	2
241	может и	2	2
242	от того	4	2
243	от их	2	2
244	его с	3	2
245	от нее	1	2
246	не есть	47	2
247	пр все	1	2
248	если же	1	2
249	вещей в	1	2
250	ни стало	1	2
251	в науке	2	2
252	приводит к	1	2
253	на нее	1	2
254	еще в	1	2
255	она была	1	2
256	с ним	4	2
257	и должно	2	2
258	и что	5	2
259	или на	2	2
260	в различных	1	2
261	все в	2	2
262	между тем	2	2
263	и всякая	2	2
264	что и	5	2
265	во всей	1	2
266	вполне понятно	1	2
267	не сводится	1	2
268	нем и	2	2
269	ее к	1	2
270	только в	5	2
271	уже не	3	2
272	если мы	2	2
273	ни одного	1	2
274	в душе	7	2
275	его и	1	2
276	точка зрения	1	2
277	в одном	4	2
278	сами по	3	2
279	как раз	5	2
280	даже и	1	2
281	или иначе	2	2
282	вопрос об	4	2
283	здесь в	1	2
284	сама по	7	2
285	чтобы убедиться	1	2
286	не на	2	2
287	все время	3	2
288	была бы	3	2
289	пр и	1	2
290	через нее	1	2
291	все более	1	2
292	бы оно	1	2
293	вступает в	1	2
294	поняты и	1	2
295	вместе с	2	2
296	его содержание	1	2
297	она есть	9	2
298	по существу	1	2
299	к которому	1	2
300	в результате	2	2
301	дана в	1	2
302	в своих	2	2
303	но эта	1	2
304	только как	3	2
305	в системе	2	2
306	и судьба	1	2
307	на своем	1	2
308	что такое	3	2
309	вещах и	1	2
310	смысле слова	1	1
311	также и	2	1
312	например в	2	1
313	смысла от	2	1
314	людей на	1	1
315	он может	2	1
316	и есть	4	1
317	между двумя	1	1
318	по преимуществу	1	1
319	также что	2	1
320	мы уже	8	1
321	со всех	1	1
322	всего того	1	1
323	и значение	1	1
324	бы уже	1	1
325	которую мы	1	1
326	не во	2	1
327	но под	1	1
328	ему в	1	1
329	самый термин	1	1
330	материальной среды	1	1
331	кто же	1	1
332	из ее	1	1
333	всех сторон	1	1
334	это время	3	1
335	проявляется в	1	1
336	и поэзия	2	1
337	не был	1	1
338	говоря уже	2	1
339	оно ни	1	1
340	в чем	3	1
341	как таковая	1	1
342	глаза на	1	1
343	пространства совершенно	1	1
344	ибо оно	2	1
345	совсем не	1	1
346	в данном	3	1
347	к которой	1	1
348	искусстве но	1	1
349	в психике	1	1
350	иначе не	1	1
351	или иное	4	1
352	только путем	1	1
353	всего это	1	1
354	и выражения	1	1
355	общего с	1	1
356	не через	1	1
357	е самого	1	1
358	что касается	1	1
359	перед нами	2	1
360	и понимания	1	1
361	его дела	1	1
362	есть ли	5	1
363	искусство и	3	1
364	то в	1	1
365	и конечно	1	1
366	та же	4	1
367	перестанет быть	1	1
368	бы и	2	1
369	должно предстать	1	1
370	мы получаем	2	1
371	эти вопросы	3	1
372	так или	2	1
373	иначе и	2	1
374	из этих	1	1
375	сущности и	1	1
376	художников и	1	1
377	и прорывы	1	1
378	в последнее	1	1
379	с их	1	1
380	творчества и	1	1
381	творчество и	1	1
382	как он	4	1
383	на то	1	1
384	направлено на	1	1
385	выходя за	2	1
386	быть только	2	1
387	широком смысле	2	1
388	к искусству	1	1
389	как оно	1	1
390	тем не	2	1
391	все те	1	1
392	не значит	3	1
393	свою собственную	1	1
394	понятий и	1	1
395	вообще не	1	1
396	том и	1	1
397	и труднее	1	1
398	свою силу	1	1
399	таких которые	1	1
400	и по	4	1
401	на этом	2	1
402	всех своих	1	1
403	это конечно	4	1
404	языком в	1	1
405	и неизбежно	1	1
406	входя в	1	1
407	и оформления	1	1
408	как голое	1	1
409	заключается в	4	1
410	не умеет	2	1
411	время и	2	1
412	е таких	1	1
413	может стать	1	1
414	основ и	1	1
415	уже знаем	3	1
416	без нее	1	1
417	этом смысле	1	1
418	лишь на	1	1
419	и тем	1	1
420	и эстетика	2	1
421	его форм	1	1
422	и понят	1	1
423	только одно	2	1
424	сами эти	1	1
425	искусства только	1	1
426	но уже	1	1
427	бытие и	2	1
428	она и	2	1
429	ни одной	1	1
430	далеко не	1	1
431	он действительно	1	1
432	в подлинном	1	1
433	но лишь	1	1
434	и уже	3	1
435	нигде не	1	1
436	действительно не	1	1
437	и тогда	3	1
438	смысл и	2	1
439	в этих	3	1
440	или вообще	3	1
441	что если	3	1
442	она сама	3	1
443	не изучены	1	1
444	в котором	1	1
445	голое и	1	1
446	знаем что	1	1
447	бы мы	1	1
448	от его	1	1
449	взятые сами	1	1
450	в силу	5	1
451	от природных	1	1
452	даны в	3	1
453	времени не	1	1
454	но он	4	1
455	друг другу	1	1
456	превратиться в	1	1
457	и эти	1	1
458	не должно	2	1
459	тому чтобы	1	1
460	и почти	3	1
461	сама она	1	1
462	время здесь	1	1
463	не знает	1	1
464	тому что	2	1
465	и очень	1	1
466	случае в	1	1
467	действительности от	1	1
468	человека но	2	1
469	иной раз	5	1
470	в обоих	1	1
471	самого начала	2	1
472	не имеет	1	1
473	и энергий	1	1
474	если в	2	1
475	и притом	7	1
476	с живым	1	1
477	душе и	1	1
478	и сама	1	1
479	говорить о	5	1
480	но только	3	1
481	та или	2	1
482	и выразительных	1	1
483	это то	1	1
484	или иная	2	1
485	этих последних	2	1
486	своей природе	2	1
487	по своей	4	1
488	на природу	1	1
489	и чувства	1	1
490	действительность мы	1	1
491	и поэтическое	1	1
492	мире и	2	1
493	потому что	14	1
494	уже и	2	1
495	этом отношении	1	1
496	мы и	1	1
497	что на	2	1
498	и из	3	1
499	реакция в	1	1
500	без исключения	1	1
501	однако это	2	1
502	том отношении	1	1
503	свое собственное	1	1
504	и искусство	2	1
505	уже о	2	1
506	все то	1	1
507	в мифе	16	1
508	не могут	4	1
509	и противопоставление	1	1
510	конечно гораздо	1	1
511	встречается в	1	1
512	есть только	4	1
513	могут быть	4	1
514	время никогда	1	1
515	содержанием и	2	1
516	созидания и	1	1
517	вопрос и	1	1
518	воля к	2	1
519	его значение	1	1
520	только это	1	1
521	этим только	1	1
522	опираясь на	1	1
523	они вовсе	1	1
524	и самое	1	1
525	элементы в	1	1
526	и о	1	1
527	более не	1	1
528	объединения и	1	1
529	данном случае	2	1
530	извне и	1	1
531	и всякой	1	1
532	последнее время	1	1
533	с самого	2	1
534	мы наблюдаем	1	1
535	дано в	1	1
536	слова а	1	1
537	что у	2	1
538	поэтому мы	1	1
539	в образе	1	1
540	только через	2	1
541	всего чисто	1	1
542	здесь нет	1	1
543	мог бы	1	1
544	во многом	1	1
545	оно все	1	1
546	и всегда	1	1
547	подойти к	1	1
548	не должны	1	1
549	остается только	2	1
550	по сравнению	1	1
551	все остальные	1	1
552	понятно что	2	1
553	из одного	1	1
554	по теории	1	1
555	е самое	1	1
556	не меньше	1	1
557	смысле и	1	1
558	воли и	1	1
559	мы всегда	1	1
560	что самая	1	1
561	в другом	4	1
562	на всех	1	1
563	одного из	1	1
564	искусство только	1	1
565	и просто	1	1
566	можно сказать	5	1
567	в бытии	2	1
568	может не	4	1
569	по их	1	1
570	к абсолютному	1	1
571	науке и	1	1
572	нет у	1	1
573	как они	3	1
574	хорошо но	1	1
575	нас а	1	1
576	и смыслом	1	1
577	как нет	1	1
578	но ничего	1	1
579	являются в	1	1
580	от них	1	1
581	и во	1	1
582	эти два	2	1
583	на одном	1	1
584	время может	1	1
585	и ни	1	1
586	и подобных	1	1
587	в художественной	1	1
588	резко отличается	1	1
589	как становление	2	1
590	в неясности	1	1
591	вещи как	1	1
592	существует не	1	1
593	как из	2	1
594	е оно	1	1
595	интереса к	1	1
596	мысли не	1	1
597	к нему	4	1
598	не решается	1	1
599	от этой	1	1
600	мы видим	2	1
601	речи о	1	1
602	менее в	1	1
603	от всего	2	1
604	проникнуть в	1	1
605	в состав	1	1
606	и действительно	1	1
607	очень много	1	1
608	эта характеристика	1	1
609	смысле не	2	1
610	не мешает	5	1
611	кроме этого	1	1
612	времени как	1	1
613	именно на	1	1
614	так что	7	1
615	произведение но	1	1
616	и событий	1	1
617	его изображения	1	1
618	литература но	1	1
619	себя в	2	1
620	же но	1	1
621	ведь если	1	1
622	в виде	2	1
623	может проникнуть	1	1
624	а это	1	1
625	оно всегда	2	1
626	или даже	1	1
627	уже внутри	1	1
628	из них	3	1
629	на чужой	1	1
630	мы знаем	1	1
631	представить себе	1	1
632	у нее	1	1
633	так как	14	1
634	она начинается	1	1
635	и вещей	1	1
636	как его	1	1
637	но что	7	1
638	у него	1	1
639	отличие от	1	1
640	не выходя	2	1
641	резко и	1	1
642	явлений в	1	1
643	отношении что	1	1
644	вне их	1	1
645	действительно в	2	1
646	же деле	1	1
647	или иной	1	1
648	даже не	1	1
649	одном месте	1	1
650	как у	1	1
651	что они	6	1
652	и тех	1	1
653	а именно	5	1
654	литературы итак	1	1
655	что не	6	1
656	связано с	1	1
657	самом же	1	1
658	смысла и	2	1
659	к науке	1	1
660	зависит от	2	1
661	изображения в	1	1
662	основное и	1	1
663	там где	1	1
664	об ее	2	1
665	терминах и	1	1
666	время оно	1	1
667	несмотря на	2	1
668	которые будут	1	1
669	деле это	1	1
670	к его	1	1
671	опытом и	1	1
672	пространства и	7	1
673	его на	1	1
674	из которых	1	1
675	по своему	5	1
676	это делается	1	1
677	сравнению с	1	1
678	не дают	1	1
679	в той	3	1
680	во все	2	1
681	что же	2	1
682	делу не	1	1
683	утверждение в	2	1
684	е он	1	1
685	образ и	1	1
686	эти последние	1	1
687	как средство	1	1
688	отдельности и	1	1
689	реакции на	1	1
690	значит что	12	1
691	изображения т	1	1
692	это значит	8	1
693	форма и	3	1
694	вещь с	1	1
695	тех пор	3	1
696	в иные	1	1
697	в это	3	1
698	и всех	1	1
699	с бытием	1	1
700	но даже	1	1
701	такова же	1	1
702	в смысле	5	1
703	кроме того	3	1
704	вещь а	1	1
705	при всем	1	1
706	тех или	2	1
707	стремиться к	1	1
708	самого бытия	1	1
709	или в	2	1
710	что оно	4	1
711	сознания и	5	1
712	мира и	1	1
713	том что	10	1
714	это уже	2	1
715	или другой	3	1
716	к одной	1	1
717	ее и	1	1
718	из себя	1	1
719	черт в	1	1
720	тем более	1	1
721	не будучи	2	1
722	не должен	1	1
723	реальную жизнь	1	1
724	только что	5	1
725	всматриваться в	1	1
726	них и	1	1
727	в становлении	2	1
728	но чисто	1	1
729	они и	1	1
730	до тех	1	1
731	нам в	1	1
732	е в	3	1
733	не говоря	2	1
734	сказать что	10	1
735	другой стороны	4	1
736	существует в	1	1
737	своего предмета	1	1
738	совершенно не	7	1
739	же самой	1	1
740	от поэзии	1	1
741	элементов а	1	1
742	религии и	1	1
743	в отдельности	1	1
744	из этого	1	1
745	есть и	6	1
746	время не	3	1
747	себе не	3	1
748	если она	2	1
749	также не	1	1
750	ее в	2	1
751	и требуют	1	1
752	и эта	1	1
753	это в	1	1
