N	2gram	Propp_Isto_6	RusskieA
143	не имеет	2	3
144	на землю	4	3
145	как мы	4	3
146	что от	1	3
147	нас к	5	3
148	должно было	1	3
149	во всех	1	3
150	в свете	1	3
151	а именно	9	3
152	того что	2	3
153	что здесь	3	3
154	между тем	1	3
155	в качестве	3	3
156	связь с	11	3
157	или даже	1	3
158	друг друга	1	3
159	отличие от	1	3
160	леса и	1	3
161	связаны с	5	3
162	тем что	5	3
163	по всей	1	3
164	или с	1	3
165	для этой	1	3
166	бросают в	1	3
167	чтобы обеспечить	1	3
168	тому как	1	3
169	и там	6	3
170	и от	3	3
171	не объясняет	1	3
172	было бы	2	3
173	но если	1	3
174	в воде	5	3
175	они представляют	1	2
176	вряд ли	1	2
177	наши наблюдения	2	2
178	также что	1	2
179	одним из	1	2
180	фрэзер iii	1	2
181	и то	3	2
182	и всем	1	2
183	но она	1	2
184	что иное	2	2
185	не совсем	1	2
186	он показывает	1	2
187	позднее привнесение	1	2
188	иное как	1	2
189	природы и	1	2
190	с одной	7	2
191	ее к	3	2
192	по представлению	1	2
193	тогда как	2	2
194	иногда и	1	2
195	а через	2	2
196	на плодородие	1	2
197	эта связь	6	2
198	мертвых и	3	2
199	с этим	2	2
200	не подтверждается	1	2
201	все же	8	2
202	уже указывалось	1	2
203	как уже	1	2
204	и как	2	2
205	не было	3	2
206	этой цели	1	2
207	живут в	1	2
208	та же	3	2
209	представляет собой	2	2
210	из этих	4	2
211	после чего	6	2
212	если он	3	2
213	после этого	4	2
214	чтобы они	2	2
215	характер в	1	2
216	но вместе	1	2
217	людей и	2	2
218	в образе	10	2
219	на урожай	1	2
220	здесь мы	4	2
221	связанные с	1	2
222	об этом	1	2
223	обе стороны	2	2
224	смерть и	2	2
225	так в	6	2
226	в своей	3	2
227	не столько	1	2
228	должны были	2	2
229	нечто вроде	1	2
230	силу и	2	2
231	тем не	1	2
232	с развитием	1	2
233	не менее	1	2
234	а иногда	1	2
235	что с	1	2
236	в то	5	2
237	принадлежат к	1	2
238	того как	3	2
239	когда они	1	2
240	никогда не	13	2
241	этого обряда	1	2
242	к ней	1	2
243	кроме того	3	2
244	что на	1	2
245	начиная с	1	2
246	когда мы	2	2
247	некоторые детали	1	2
248	обряд и	1	2
249	что при	2	2
250	должен быть	1	2
251	смерти в	2	2
252	то время	3	2
253	можно было	2	2
254	не с	1	2
255	еще в	3	2
256	жизнь и	1	2
257	не имели	4	2
258	образом в	1	2
259	при земледелии	1	2
260	от земли	1	2
261	после того	2	2
262	с другой	10	2
263	можно встретить	1	2
264	в приведенных	5	2
265	у них	4	2
266	в ряд	1	2
267	живой человек	1	2
268	что и	4	2
269	в форме	2	2
270	также в	1	2
271	представления о	10	2
272	в него	3	2
273	приведенных материалов	1	2
274	он есть	1	2
275	один из	3	2
276	с обрядами	2	2
277	к дереву	1	2
278	этот вопрос	1	2
279	и ее	3	2
280	по этому	1	2
281	есть в	1	2
282	на эту	1	2
283	которых одна	1	2
284	одно из	1	2
285	представлений о	7	2
286	царство мертвых	4	2
287	связано с	4	2
288	заметить что	1	2
289	в руки	2	2
290	ее на	2	2
291	смерти и	2	2
292	чем в	1	2
293	или под	1	2
294	а с	2	2
295	прежде всего	4	2
296	и пр	1	2
297	одной стороны	7	2
298	там где	5	2
299	н п	1	2
300	что такие	1	2
301	сказки о	1	2
302	из которых	3	2
303	такие представления	1	2
304	могут быть	3	2
305	быть только	2	2
306	с этой	2	2
307	видно что	2	2
308	вокруг него	3	2
309	под названием	2	2
310	и для	1	2
311	ее и	1	2
312	воду и	1	2
313	в реках	2	2
314	за этим	1	2
315	травами и	1	2
316	приведенных материалах	2	2
317	и при	1	2
318	не что	1	2
319	из этого	3	2
320	воздействовать на	1	2
321	приводит нас	2	2
322	представлениями о	5	2
323	в сибири	1	2
324	в своих	3	2
325	это в	1	2
326	это неверно	1	1
327	соответствующие мифы	1	1
328	ли мы	1	1
329	с природой	1	1
330	ту же	2	1
331	отношение к	1	1
332	на дереве	1	1
333	они вместе	1	1
334	говорилось выше	2	1
335	к этой	1	1
336	относятся к	1	1
337	и есть	1	1
338	здесь и	2	1
339	нас на	1	1
340	и до	2	1
341	смерть в	1	1
342	что эти	2	1
343	фрэзер и	1	1
344	очень много	1	1
345	мы уже	6	1
346	например в	7	1
347	тридевять земель	3	1
348	она в	2	1
349	приписывается особая	1	1
350	другая более	1	1
351	отсюда видно	2	1
352	превратились в	1	1
353	что если	1	1
354	и наш	1	1
355	рассказывается о	1	1
356	на место	3	1
357	этом не	1	1
358	есть царство	2	1
359	водой и	2	1
360	в египетской	1	1
361	представлением о	2	1
362	совпадает с	1	1
363	в царство	11	1
364	на воду	1	1
365	то это	5	1
366	украшают себя	1	1
367	часто эти	1	1
368	в ней	5	1
369	на нем	1	1
370	относится и	1	1
371	которые имели	1	1
372	что его	1	1
373	еще далеко	1	1
374	с умершим	1	1
375	землю и	1	1
376	состоял в	1	1
377	распространена в	1	1
378	и свои	2	1
379	что они	2	1
380	относится к	2	1
381	это бросание	1	1
382	первый взгляд	1	1
383	независимо от	3	1
384	что именно	1	1
385	место где	1	1
386	так называемая	1	1
387	некоторое время	1	1
388	народа в	1	1
389	стороны и	2	1
390	постепенно развивается	1	1
391	в своем	2	1
392	перед нами	2	1
393	и где	1	1
394	тех случаях	3	1
395	хотя и	1	1
396	когда он	3	1
397	и наконец	3	1
398	ясно почему	1	1
399	более или	1	1
400	более древняя	2	1
401	увидим что	2	1
402	ясно и	1	1
403	есть ли	1	1
404	от этого	3	1
405	еще ясно	1	1
406	этот случай	6	1
407	эта стадия	1	1
408	царстве мертвых	2	1
409	уже в	1	1
410	он в	1	1
411	прослеживается в	1	1
412	ее как	1	1
413	лица и	1	1
414	как он	6	1
415	на то	2	1
416	но на	1	1
417	и если	1	1
418	вообще не	3	1
419	к выводу	1	1
420	в нем	8	1
421	место куда	1	1
422	за тридевять	3	1
423	фрэзер в	1	1
424	в первую	1	1
425	знают только	1	1
426	есть та	1	1
427	на третий	1	1
428	воду как	1	1
429	здесь говорится	1	1
430	воду в	1	1
431	или другое	2	1
432	не представляет	2	1
433	дереву оно	1	1
434	куклу из	1	1
435	только в	5	1
436	иногда подчеркивается	1	1
437	по аналогии	1	1
438	но все	2	1
439	от нее	2	1
440	встречаются и	1	1
441	в одну	1	1
442	однако все	1	1
443	интересами и	2	1
444	что все	1	1
445	в другом	1	1
446	связанных с	1	1
447	и чтобы	1	1
448	имеет с	1	1
449	на все	1	1
450	из себя	1	1
451	а как	1	1
452	знает что	1	1
453	того или	1	1
454	египетской религии	1	1
455	очень древняя	1	1
456	уже знаем	2	1
457	стороны умерший	1	1
458	известно что	2	1
459	они по	1	1
460	в огонь	1	1
461	чаще всего	5	1
462	и была	1	1
463	своих целях	2	1
464	выходя из	1	1
465	по всему	2	1
466	его у	1	1
467	нет в	3	1
468	землю как	1	1
469	вырывают из	1	1
470	полного развития	3	1
471	было ни	1	1
472	и целые	1	1
473	такой же	3	1
474	из круга	1	1
475	остается в	1	1
476	их на	1	1
477	особым интересом	1	1
478	можно найти	1	1
479	или менее	1	1
480	что между	4	1
481	от религии	1	1
482	при изучении	1	1
483	таким же	3	1
484	этой связи	1	1
485	зеленин в	1	1
486	глухую полночь	1	1
487	это объясняет	3	1
488	материалы показывают	2	1
489	это только	1	1
490	плодородия как	1	1
491	и народ	1	1
492	не удастся	1	1
493	еще с	1	1
494	на свою	1	1
495	не от	1	1
496	своего рода	2	1
497	в сказке	23	1
498	неи в	4	1
499	человеком и	2	1
500	широко распространен	1	1
501	как от	1	1
502	однако в	2	1
503	что этот	2	1
504	оно могло	1	1
505	из числа	1	1
506	в пруд	1	1
507	в древней	2	1
508	и очень	1	1
509	что есть	1	1
510	некоторых случаях	2	1
511	по образцу	1	1
512	при всех	1	1
513	к такой	1	1
514	другой на	1	1
515	как о	1	1
516	в русской	6	1
517	считает что	1	1
518	ее с	1	1
519	на него	2	1
520	быть поставлен	1	1
521	представления могут	1	1
522	в основе	1	1
523	каждый день	1	1
524	что представление	1	1
525	это еще	3	1
526	следовательно и	1	1
527	есть уже	1	1
528	была сделана	1	1
529	ничего не	2	1
530	в полной	1	1
531	можно видеть	1	1
532	где уже	1	1
533	по своей	1	1
534	такая же	1	1
535	представление об	1	1
536	и его	7	1
537	так например	3	1
538	как будто	3	1
539	не является	1	1
540	остановиться несколько	1	1
541	и оно	1	1
542	и здесь	1	1
543	на фигуру	1	1
544	других случаях	1	1
545	на того	1	1
546	и такие	1	1
547	как только	3	1
548	разницей что	1	1
549	в сказках	3	1
550	хороший урожай	1	1
551	наоборот в	1	1
552	кто же	1	1
553	какая-то связь	1	1
554	например на	2	1
555	целью воздействовать	1	1
556	оно не	1	1
557	не единственный	1	1
558	в земледельческой	1	1
559	здесь еще	4	1
560	обычно в	1	1
561	на верхушку	1	1
562	и это	8	1
563	и луга	1	1
564	себе в	4	1
565	не будет	5	1
566	и сами	1	1
567	здесь не	2	1
568	не могу	1	1
569	более высокой	1	1
570	чем говорилось	1	1
571	огонь и	1	1
572	она живет	1	1
573	в особенности	1	1
574	так на	2	1
575	и этим	5	1
576	приводит к	1	1
577	что души	1	1
578	может дать	1	1
579	и когда	1	1
580	что у	2	1
581	иной мир	3	1
582	с собой	2	1
583	так и	5	1
584	это настолько	1	1
585	здесь нет	2	1
586	особый интерес	1	1
587	что никакого	1	1
588	этим в	2	1
589	не пускает	1	1
590	том как	3	1
591	могла быть	1	1
592	думает что	1	1
593	он был	2	1
594	высокой ступени	1	1
595	если бы	3	1
596	иногда как	1	1
597	не огонь	1	1
598	с ним	8	1
599	хотя это	1	1
600	означает что	1	1
601	выводу что	1	1
602	находится в	1	1
603	имели целью	1	1
604	держа в	1	1
605	сводится к	2	1
606	к заключению	3	1
607	другом месте	1	1
608	на этой	2	1
609	и поэтому	1	1
610	более поздняя	1	1
611	в полночь	2	1
612	откуда идет	1	1
613	с того	1	1
614	можно сказать	2	1
615	видели также	1	1
616	аналогии с	1	1
617	специально изучавший	1	1
618	по наблюдениям	1	1
619	каким-то образом	2	1
620	теперь уже	1	1
621	не отличаются	1	1
622	в его	5	1
623	это нужно	1	1
624	этих божеств	1	1
625	в древнем	1	1
626	в середине	1	1
627	все время	2	1
628	как правило	1	1
629	это приводит	1	1
630	же можно	3	1
631	античности к	1	1
632	быть и	1	1
633	с той	1	1
634	показывают что	5	1
635	но так	3	1
636	на которой	1	1
637	что смерть	2	1
638	но с	1	1
639	несколько человек	1	1
640	идет по	1	1
641	с ними	2	1
642	на другие	1	1
643	что он	9	1
644	пришел к	1	1
645	ли он	1	1
646	как воплощение	1	1
647	и действительно	3	1
648	те которые	1	1
649	представления в	2	1
650	вод и	2	1
651	с руками	1	1
652	стоящего на	1	1
653	их не	1	1
654	от них	1	1
655	боги боги	1	1
656	по другим	1	1
657	человека с	1	1
658	из которого	1	1
659	же и	1	1
660	можно установить	1	1
661	еще очень	2	1
662	а это	1	1
663	при помощи	3	1
664	в развитых	2	1
665	пускаются в	1	1
666	но есть	3	1
667	мир в	1	1
668	был бы	1	1
669	не будут	2	1
670	не так	2	1
671	для него	1	1
672	заключить что	1	1
673	всяком случае	2	1
674	обратно и	1	1
675	в одном	3	1
676	и должна	1	1
677	ее не	3	1
678	к ним	1	1
679	ту сторону	1	1
680	как его	1	1
681	не составляет	1	1
682	случае не	1	1
683	ниже когда	1	1
684	с обрядом	1	1
685	не просто	1	1
686	указание на	1	1
687	лишь разницей	1	1
688	объясняются и	1	1
689	с молитвой	1	1
690	реки здесь	1	1
691	время как	3	1
692	в это	4	1
693	из среды	1	1
694	и даже	1	1
695	царстве в	2	1
696	даже не	1	1
697	как у	2	1
698	и эту	1	1
699	и др	2	1
700	на высоких	1	1
701	на ней	1	1
702	на русском	1	1
703	от другого	1	1
704	месте и	1	1
705	превращается в	7	1
706	чем речь	1	1
707	такого мнения	1	1
708	на которых	1	1
709	зависит от	4	1
710	на смерть	1	1
711	а по	1	1
712	точности соответствует	1	1
713	под влиянием	1	1
714	в одно	2	1
715	есть одно	1	1
716	души умерших	1	1
717	может иметь	2	1
718	имея в	1	1
719	это на	1	1
720	или другого	1	1
721	нее как	1	1
722	в одной	2	1
723	к себе	2	1
724	смерть есть	1	1
725	яйца на	1	1
726	книге о	2	1
727	не удается	1	1
728	природа в	1	1
729	во всю	1	1
730	очень напоминают	1	1
731	они брали	1	1
732	природой он	1	1
733	это делается	1	1
734	на тот	2	1
735	смысле этого	1	1
736	заключению что	3	1
737	а потом	2	1
738	в тех	3	1
739	в современной	1	1
740	и более	1	1
741	этого слова	1	1
742	и не	10	1
743	в огне	1	1
744	этот не	1	1
745	из тряпок	1	1
746	обряд иногда	1	1
747	но это	4	1
748	речь будет	2	1
749	что касается	2	1
750	третий день	1	1
751	становится ясным	1	1
752	в обрядах	1	1
753	в царстве	2	1
754	что подобные	1	1
755	на горе	1	1
756	древние времена	1	1
757	случаях когда	3	1
758	почему именно	1	1
759	же представление	2	1
760	ее но	1	1
761	указывалось выше	1	1
762	место для	1	1
763	ночью при	1	1
764	там его	1	1
765	и вызывает	1	1
766	представление что	5	1
767	от него	3	1
768	тем более	1	1
769	мы должны	2	1
770	от обряда	1	1
771	его уже	1	1
772	девушку в	1	1
773	только что	2	1
774	которые в	2	1
775	будет ниже	2	1
776	в мифе	4	1
777	болезней и	1	1
778	его к	1	1
779	несмотря на	1	1
780	он же	1	1
781	только с	1	1
782	все еще	1	1
783	этой же	1	1
784	о своем	1	1
785	в свою	1	1
786	месте в	1	1
787	более поздний	1	1
788	той лишь	1	1
789	сказать что	3	1
790	другой стороны	8	1
791	и молнии	1	1
792	в точности	1	1
793	когда в	2	1
794	стадия особенно	1	1
795	верят что	1	1
796	него в	2	1
797	есть и	4	1
798	можно наблюдать	2	1
799	однако нет	1	1
800	время не	1	1
801	этим объясняется	3	1
802	этот миф	2	1
803	и становится	1	1
804	воды или	1	1
805	повлиять на	1	1
806	это так	1	1
807	нет прямых	1	1
808	во всяком	2	1
809	также не	2	1
810	и эта	3	1
811	как на	3	1
812	все что	4	1
813	три ночи	1	1
