N	2gram	Ircho_Kome_3	Psycholo
322	когда в	1	2
323	и даже	3	2
324	ничего не	3	2
325	строго говоря	1	2
326	понять как	1	2
327	следует понимать	1	2
328	и та	1	2
329	или на	1	2
330	можно сказать	1	2
331	это может	1	2
332	которые он	1	2
333	стороны он	1	2
334	стиха и	1	2
335	тех пор	3	2
336	трагедии и	2	2
337	это же	1	2
338	в качестве	2	2
339	бы по	2	2
340	связи с	5	2
341	ни одного	1	2
342	каким образом	1	2
343	не дает	4	2
344	в душе	1	2
345	мы знаем	2	2
346	мы находим	1	2
347	в одном	2	2
348	нет в	1	2
349	представляют собой	2	2
350	чтобы показать	1	2
351	с той	1	2
352	себя и	2	2
353	остается еще	1	2
354	на которых	1	2
355	и эта	1	2
356	до конца	4	2
357	прямо противоположное	1	2
358	с помощью	4	2
359	именно поэтому	1	2
360	в течение	3	2
361	эту мысль	1	2
362	по существу	2	2
363	исходя из	2	2
364	с этой	3	2
365	этом случае	2	2
366	все это	5	2
367	и таким	1	2
368	что касается	2	2
369	не является	4	2
370	до чего	1	2
371	конце концов	2	2
372	до тех	3	2
373	между ними	2	2
374	не знает	3	2
375	бы его	1	2
376	весь в	1	2
377	из этого	2	2
378	но еще	1	2
379	речь идет	5	1
380	одним из	2	1
381	например в	1	1
382	противоречия между	1	1
383	знает о	1	1
384	идет о	3	1
385	здесь и	2	1
386	из его	2	1
387	этому вопросу	1	1
388	из всех	2	1
389	возникло бы	1	1
390	после слов	1	1
391	для своего	1	1
392	а совершенно	1	1
393	нас важно	1	1
394	своему герою	1	1
395	она любит	1	1
396	которое не	1	1
397	действующего лица	1	1
398	и говорить	1	1
399	на них	3	1
400	столь же	3	1
401	с письмом	1	1
402	наоборот как	1	1
403	взгляде на	1	1
404	в чем	1	1
405	чуть ли	1	1
406	конечно это	1	1
407	мы у	1	1
408	могло быть	2	1
409	но как	1	1
410	к которой	1	1
411	которую она	1	1
412	если в	1	1
413	зритель не	1	1
414	отношение к	5	1
415	тут же	4	1
416	отличаются от	1	1
417	внешних проявлений	1	1
418	к сожалению	1	1
419	относится к	1	1
420	которые не	1	1
421	себя за	1	1
422	общего с	1	1
423	переживания и	1	1
424	хотя и	5	1
425	всех предыдущих	1	1
426	более или	1	1
427	в действительности	1	1
428	можно сделать	1	1
429	от этого	1	1
430	о силе	1	1
431	в ужас	1	1
432	что комедии	1	1
433	отказывается от	1	1
434	представляет собой	3	1
435	из той	1	1
436	то обстоятельство	2	1
437	и тот	3	1
438	является едва	1	1
439	имеем в	1	1
440	тому же	6	1
441	частности на	1	1
442	по ложному	1	1
443	больше всего	1	1
444	сказать в	1	1
445	образом для	1	1
446	бы исследователи	1	1
447	о которой	2	1
448	в восприятии	1	1
449	в понимании	1	1
450	не являются	1	1
451	далека от	1	1
452	не к	1	1
453	в предыдущих	1	1
454	на совершенно	1	1
455	по своему	3	1
456	на земле	1	1
457	но вместе	1	1
458	его от	2	1
459	с собой	1	1
460	эта же	1	1
461	от нее	3	1
462	не из	1	1
463	подчеркивает в	1	1
464	и может	1	1
465	обе они	1	1
466	от попытки	1	1
467	еще хуже	1	1
468	оказался человек	1	1
469	уж не	1	1
470	действий и	1	1
471	мы едва	1	1
472	хотя до	1	1
473	ни одной	2	1
474	две линии	1	1
475	далеко не	3	1
476	за ним	2	1
477	не мог	2	1
478	целого ряда	1	1
479	мысли что	1	1
480	мы заранее	1	1
481	вопроса об	1	1
482	или менее	1	1
483	которую он	2	1
484	уверен что	1	1
485	в следующем	1	1
486	страсти и	1	1
487	бы к	1	1
488	человеком и	1	1
489	из которой	2	1
490	представление о	2	1
491	что хорошо	1	1
492	его тем	1	1
493	признать что	1	1
494	любовь и	1	1
495	не менее	5	1
496	одном из	1	1
497	хвастливым воином	1	1
498	эта мысль	1	1
499	точку зрения	1	1
500	которые в	1	1
501	с какими-нибудь	1	1
502	говорит с	1	1
503	и всякого	1	1
504	по крайней	1	1
505	их в	3	1
506	того кто	2	1
507	не имеющего	1	1
508	этой работы	1	1
509	сам он	2	1
510	не самым	1	1
511	случае в	1	1
512	как звуки	1	1
513	можем теперь	1	1
514	вплоть до	2	1
515	стремление к	1	1
516	она не	2	1
517	на котором	1	1
518	принадлежат к	1	1
519	на него	4	1
520	и два	1	1
521	в самых	1	1
522	он хочет	1	1
523	не могло	1	1
524	не имеет	3	1
525	людям и	1	1
526	смысл его	1	1
527	сходном с	1	1
528	больше чем	2	1
529	всего на	1	1
530	стало ясно	1	1
531	детей и	1	1
532	ревность и	1	1
533	к ней	8	1
534	х годов	2	1
535	мы сравним	1	1
536	вот что	1	1
537	и теперь	1	1
538	что речь	1	1
539	понять почему	1	1
540	в области	2	1
541	ему не	3	1
542	перед ним	3	1
543	обстоятельство что	2	1
544	в остальных	1	1
545	один раз	1	1
546	к себе	5	1
547	без конца	1	1
548	чтобы сделать	1	1
549	в других	3	1
550	замуж за	1	1
551	отказаться от	2	1
552	на это	3	1
553	с собственной	1	1
554	нас от	1	1
555	свою очередь	6	1
556	в некоторых	1	1
557	здесь не	2	1
558	без всякого	2	1
559	изображении характеров	1	1
560	и от	1	1
561	за пределами	2	1
562	и этим	3	1
563	то время	2	1
564	значение в	1	1
565	реальной жизни	1	1
566	свое мнение	1	1
567	здесь нет	4	1
568	во многом	1	1
569	что подобное	1	1
570	по тому	2	1
571	в которые	1	1
572	сама она	2	1
573	только до	1	1
574	в построении	1	1
575	средством для	1	1
576	и начало	1	1
577	с полным	3	1
578	ход событий	1	1
579	его жизни	1	1
580	после того	1	1
581	как этот	2	1
582	основе своей	1	1
583	там же	1	1
584	и во	2	1
585	в конечном	2	1
586	нас в	1	1
587	к нему	5	1
588	гораздо чаще	1	1
589	язык и	1	1
590	между тем	2	1
591	комедии и	3	1
592	но несомненно	1	1
593	нуждается в	2	1
594	человека из	1	1
595	крайней мере	1	1
596	вслед за	1	1
597	мнение об	1	1
598	другой и	1	1
599	и несмотря	1	1
600	не зная	3	1
601	несколько иначе	2	1
602	не так	3	1
603	но так	1	1
604	на которой	1	1
605	о его	2	1
606	и посылает	1	1
607	в новой	1	1
608	двух сторон	1	1
609	не о	3	1
610	этого материала	1	1
611	одной из	3	1
612	которым он	2	1
613	однако в	4	1
614	в какой	3	1
615	пор не	2	1
616	близкое к	1	1
617	то в	1	1
618	течение всей	1	1
619	в стороне	1	1
620	о женитьбе	1	1
621	драматический характер	1	1
622	который в	3	1
623	она то	1	1
624	во времени	1	1
625	на несколько	1	1
626	важный для	1	1
627	и ее	2	1
628	не выдержала	1	1
629	мало того	1	1
630	в эти	1	1
631	и глаза	1	1
632	заменяется в	1	1
633	внимание что	1	1
634	живого человека	1	1
635	что гете	1	1
636	еще одно	2	1
637	этом образе	1	1
638	в начале	3	1
639	этого акта	1	1
640	в сознании	1	1
641	рассказывает о	1	1
642	конечном счете	2	1
643	его и	1	1
644	к каким	1	1
645	жену и	1	1
646	не сам	1	1
647	и их	1	1
648	не выражает	1	1
649	подходим к	1	1
650	свою любовь	1	1
651	вот с	1	1
652	тем как	1	1
653	этого на	1	1
654	для начала	1	1
655	в руки	2	1
656	что слова	1	1
657	развитием действия	1	1
658	мы оставляем	1	1
659	интенсивности чувств	1	1
660	которые как	1	1
661	нет и	4	1
662	не были	1	1
663	ней и	1	1
664	тем у	1	1
665	этого объяснения	1	1
666	принято в	1	1
667	на ее	3	1
668	чем он	1	1
669	на которые	3	1
670	мы еще	1	1
671	что не	3	1
672	что для	2	1
673	противоречие между	1	1
674	превращается в	1	1
675	не было	2	1
676	стало быть	1	1
677	которые особенно	1	1
678	комедии с	1	1
679	сходство в	3	1
680	узнает что	1	1
681	ее на	1	1
682	и подчеркивает	1	1
683	и переживает	1	1
684	что угодно	1	1
685	при виде	3	1
686	мы встречаем	1	1
687	и ему	1	1
688	если не	3	1
689	действия в	1	1
690	и упоминал	1	1
691	и вперед	1	1
692	виде и	1	1
693	ко всем	1	1
694	ошибемся если	1	1
695	к трагической	1	1
696	так мы	1	1
697	требует от	1	1
698	решение вопроса	1	1
699	конечно не	3	1
700	слишком много	1	1
701	в главном	1	1
702	совсем другой	3	1
703	тому как	1	1
704	и там	1	1
705	взад и	1	1
706	да и	1	1
707	в первой	1	1
708	как к	1	1
709	для понимания	2	1
710	с тремя	1	1
711	сам не	1	1
712	совершенно несправедливо	1	1
713	может служить	1	1
714	пьесы и	1	1
715	и хотели	1	1
716	силу своих	1	1
717	что герои	1	1
718	ко времени	1	1
719	только для	2	1
720	этом вопросе	1	1
721	истинную сущность	1	1
722	в смысле	1	1
723	над его	2	1
724	это ясно	1	1
725	другой смысл	1	1
726	ближе к	2	1
727	себя с	1	1
728	всего в	1	1
729	рассуждение о	1	1
730	написано в	1	1
731	что наш	1	1
732	любовь к	3	1
733	известной степени	2	1
734	чтобы понять	1	1
735	у них	1	1
736	не понимая	1	1
737	тем более	4	1
738	ни к	1	1
739	все они	1	1
740	во время	6	1
741	по традиции	1	1
742	свои чувства	2	1
743	отношению ко	2	1
744	мы в	1	1
745	именно об	1	1
746	нет ничего	2	1
747	является источником	1	1
748	вспоминает что	1	1
749	это на	1	1
750	равно как	2	1
751	из противоречия	1	1
752	к его	1	1
753	для нашего	1	1
754	жизни а	1	1
755	почему он	1	1
756	отношению к	3	1
757	следовательно не	1	1
758	к числу	1	1
759	а нечто	1	1
760	из чего	1	1
761	можно назвать	1	1
762	во всяком	3	1
763	все что	3	1
764	этой точки	1	1
765	ничего общего	1	1
766	также справедливо	1	1
