N	2gram	Bakhtin_Pr_1	Vladivir
186	как к	3	2
187	его к	2	2
188	конечно не	2	2
189	из этих	1	2
190	всей его	2	2
191	что она	6	2
192	больше всего	1	2
193	при этом	2	2
194	вера в	1	2
195	время и	1	2
196	т д	1	2
197	и еще	1	2
198	своего времени	2	2
199	на этом	1	2
200	от нее	1	2
201	что все	1	2
202	лишь в	1	2
203	было бы	5	2
204	кажется что	2	2
205	ни в	3	2
206	в них	3	2
207	нее в	1	2
208	на первый	1	2
209	точки зрения	19	2
210	почти не	1	2
211	место в	1	2
212	что я	1	2
213	значение для	1	2
214	в философии	1	2
215	даже в	4	2
216	сам с	1	2
217	которого он	1	2
218	того чтобы	1	2
219	того и	1	2
220	и весь	1	2
221	всего на	1	2
222	к концу	1	2
223	уже и	2	2
224	в каком	1	2
225	у меня	1	2
226	в момент	1	2
227	со стороны	1	2
228	для его	3	2
229	и свое	1	2
230	для того	1	2
231	где он	1	2
232	для себя	2	2
233	и о	5	2
234	во мне	1	2
235	то время	1	2
236	не столько	1	2
237	во многом	1	2
238	она была	1	2
239	что дело	1	2
240	был не	1	2
241	образом в	1	2
242	не существовало	1	2
243	времени в	1	2
244	того в	1	2
245	а именно	1	2
246	которая как	1	2
247	и мы	1	2
248	того что	1	2
249	всякого рода	1	2
250	всяком случае	3	2
251	по этому	1	2
252	одной из	1	2
253	то и	2	2
254	был очень	1	2
255	не из	3	2
256	и других	1	2
257	из них	1	2
258	и никогда	1	2
259	тем что	4	2
260	даже не	1	2
261	только что	1	2
262	что мы	1	2
263	жизнь в	1	2
264	и глубоко	1	2
265	него в	2	2
266	к себе	2	2
267	он говорит	1	2
268	в тех	1	2
269	по существу	3	2
270	атмосферы в	1	2
271	нисколько не	2	2
272	и для	4	2
273	в результате	4	2
274	которую он	1	2
275	мы должны	3	2
276	как вы	3	2
277	совершенно не	1	2
278	был человек	1	2
279	в самом	10	2
280	к этой	1	2
281	и это	5	2
282	в частности	1	2
283	была для	3	2
284	как на	3	2
285	во всяком	5	2
286	все что	3	2
287	в мировоззрении	3	1
288	самостоятельность и	1	1
289	отношении к	3	1
290	на самом	5	1
291	всего это	1	1
292	воля но	1	1
293	и есть	2	1
294	индивидуальности и	1	1
295	нам кажется	2	1
296	то в	1	1
297	и больше	1	1
298	видеть в	1	1
299	отношения к	3	1
300	в их	3	1
301	в обычном	2	1
302	то для	1	1
303	особенность его	3	1
304	не во	3	1
305	есть нечто	1	1
306	время как	1	1
307	литературы о	5	1
308	не способен	1	1
309	обычном смысле	1	1
310	в ней	2	1
311	не знал	1	1
312	и самого	4	1
313	его духа	2	1
314	и философские	1	1
315	сам а	1	1
316	бы то	2	1
317	во всех	1	1
318	а следовательно	1	1
319	объяснения из	1	1
320	явлений и	1	1
321	для других	2	1
322	нем мы	1	1
323	по отношению	8	1
324	а и	1	1
325	то задача	1	1
326	тогда как	1	1
327	себе и	3	1
328	на вопрос	2	1
329	в настоящем	2	1
330	относится к	1	1
331	ему не	1	1
332	него только	1	1
333	что как	1	1
334	как уже	1	1
335	может получить	1	1
336	себе не	1	1
337	в противоположность	2	1
338	ясно и	1	1
339	поэтому он	1	1
340	не приходится	1	1
341	ни один	3	1
342	момент его	2	1
343	тоже не	2	1
344	свои мысли	2	1
345	на две	1	1
346	так сказать	4	1
347	него были	1	1
348	вас и	1	1
349	не следует	1	1
350	него есть	1	1
351	чтобы в	2	1
352	из него	1	1
353	человека он	1	1
354	одно и	1	1
355	но все	5	1
356	можно собрать	1	1
357	для всей	1	1
358	не будет	1	1
359	чего он	1	1
360	те же	2	1
361	их и	1	1
362	них не	1	1
363	знает что	1	1
364	заключается в	1	1
365	с другими	7	1
366	его личности	1	1
367	это не	9	1
368	на почве	3	1
369	не делал	1	1
370	его ум	1	1
371	по всему	1	1
372	для них	1	1
373	но уже	1	1
374	ни одной	2	1
375	в высшей	1	1
376	мы имеем	1	1
377	тому что	3	1
378	и уже	2	1
379	чем в	2	1
380	мы не	1	1
381	выражение в	6	1
382	остается в	1	1
383	его образа	3	1
384	таким же	3	1
385	но у	4	1
386	и навсегда	1	1
387	что вся	1	1
388	в первый	1	1
389	вопрос о	2	1
390	мир и	5	1
391	есть его	1	1
392	но эта	4	1
393	теми же	1	1
394	их в	4	1
395	ни было	2	1
396	том и	1	1
397	свобода и	1	1
398	слов о	1	1
399	любовь к	1	1
400	не для	1	1
401	она не	7	1
402	своего социального	1	1
403	xviii века	1	1
404	с которой	2	1
405	деле это	1	1
406	автора он	1	1
407	одной плоскости	5	1
408	на себе	2	1
409	и сама	1	1
410	он еще	1	1
411	чисто философских	1	1
412	случае не	1	1
413	нем в	2	1
414	не могло	1	1
415	только не	1	1
416	следовательно и	2	1
417	она ни	1	1
418	правда в	2	1
419	одна из	3	1
420	или как	5	1
421	действительно в	1	1
422	совершенно неправильно	2	1
423	убедиться в	1	1
424	философские воззрения	1	1
425	связи с	2	1
426	весь этот	2	1
427	этом отношении	3	1
428	вполне понятно	1	1
429	в области	1	1
430	не потому	2	1
431	в стиле	1	1
432	настоящего времени	1	1
433	личности в	4	1
434	все то	4	1
435	нет ни	2	1
436	не могут	6	1
437	же самое	1	1
438	для такого	1	1
439	в каждом	8	1
440	мы привели	1	1
441	то ни	2	1
442	свою очередь	1	1
443	не успел	1	1
444	может только	1	1
445	только то	3	1
446	в произведении	4	1
447	с самого	1	1
448	роль в	1	1
449	как с	1	1
450	и совершенно	1	1
451	и когда	1	1
452	о тех	1	1
453	что может	2	1
454	его мировоззрения	1	1
455	с самим	1	1
456	которая была	1	1
457	найти в	1	1
458	хотя этот	1	1
459	во второй	1	1
460	показать как	1	1
461	строго говоря	1	1
462	поэтому в	2	1
463	если бы	9	1
464	в настоящее	1	1
465	познания и	1	1
466	он здесь	1	1
467	было не	1	1
468	искусства и	1	1
469	русских и	1	1
470	вот почему	1	1
471	сам был	2	1
472	другом месте	1	1
473	тех кто	1	1
474	того он	1	1
475	настоящее время	1	1
476	многое и	1	1
477	все в	3	1
478	от них	2	1
479	и во	2	1
480	во всей	2	1
481	в другой	3	1
482	которые он	1	1
483	что бы	1	1
484	если это	1	1
485	для самого	2	1
486	в литературе	4	1
487	смысле его	1	1
488	на которой	1	1
489	но с	3	1
490	целое в	1	1
491	и одновременно	3	1
492	мышления о	1	1
493	не как	14	1
494	человека в	4	1
495	мне кажется	1	1
496	согласиться с	1	1
497	конце своей	1	1
498	что даже	1	1
499	ли он	1	1
500	его жизнь	2	1
501	истории и	1	1
502	который в	1	1
503	нас здесь	1	1
504	к которой	1	1
505	одновременно он	1	1
506	самом деле	6	1
507	чистейшим и	1	1
508	ни одного	2	1
509	же была	1	1
510	же в	2	1
511	эти же	1	1
512	что не	1	1
513	от других	1	1
514	слова не	1	1
515	а то	1	1
516	на столе	1	1
517	менее всего	6	1
518	одно из	2	1
519	результате такого	1	1
520	в одном	10	1
521	ему принадлежит	1	1
522	друг друга	3	1
523	как его	1	1
524	бытия и	1	1
525	как свободный	1	1
526	заметить что	2	1
527	нельзя объяснить	1	1
528	него уже	1	1
529	от того	4	1
530	ее на	1	1
531	в других	1	1
532	автора как	3	1
533	он почти	1	1
534	необходимо заметить	1	1
535	и только	1	1
536	нет нужды	1	1
537	только у	3	1
538	как у	1	1
539	именно в	5	1
540	вообще и	1	1
541	человека а	1	1
542	далеко не	3	1
543	в свою	1	1
544	всякого человека	1	1
545	он считал	1	1
546	себя и	2	1
547	от другого	1	1
548	прежде всего	7	1
549	месте и	2	1
550	и пр	3	1
551	притом не	1	1
552	нужно сказать	1	1
553	которые не	1	1
554	до конца	8	1
555	а не	22	1
556	в руках	1	1
557	плоскости с	3	1
558	с немецкими	1	1
559	знает только	1	1
560	на слово	1	1
561	его как	4	1
562	нее не	1	1
563	с помощью	1	1
564	этой же	1	1
565	на который	1	1
566	так же	6	1
567	в одной	6	1
568	только его	1	1
569	перейти в	1	1
570	поэтому не	2	1
571	из которых	2	1
572	до настоящего	1	1
573	в изображении	2	1
574	в данном	2	1
575	что за	1	1
576	что весь	1	1
577	о человеке	1	1
578	вера и	1	1
579	и вполне	2	1
580	в состоянии	1	1
581	другого человека	4	1
582	быть не	1	1
583	и глубине	1	1
584	этого слова	1	1
585	с этой	2	1
586	на пути	2	1
587	значение не	1	1
588	людей но	1	1
589	в основном	1	1
590	как предмет	4	1
591	то перед	2	1
592	ничего кроме	1	1
593	из тех	2	1
594	в более	1	1
595	известной степени	1	1
596	и ярко	1	1
597	не существует	1	1
598	это он	1	1
599	человек и	2	1
600	и перед	2	1
601	уже совсем	1	1
602	ибо не	2	1
603	у них	1	1
604	бы в	3	1
605	у которого	1	1
606	делало его	1	1
607	на языке	2	1
608	он понимает	2	1
609	на одно	1	1
610	и роста	1	1
611	ее в	1	1
612	я в	1	1
613	личности и	1	1
614	не есть	2	1
615	нами не	1	1
616	о своем	3	1
617	но если	1	1
618	между ними	2	1
619	с ней	1	1
620	от своего	1	1
621	то здесь	1	1
622	жизни а	2	1
623	все исторические	1	1
624	время не	3	1
625	мысли но	1	1
626	со всей	1	1
627	и другие	1	1
628	и эта	1	1
629	в таком	1	1
