N	2gram	Voloshinov_2	Istorich
272	дело вовсе	1	1
273	это и	1	1
274	ко всем	2	1
275	почти не	1	1
276	с выражением	1	1
277	из другого	1	1
278	не имеют	3	1
279	высшей степени	3	1
280	в зависимости	2	1
281	и за	1	1
282	и могут	1	1
283	а как	4	1
284	теперь мы	2	1
285	и о	2	1
286	бы что	1	1
287	сущности это	1	1
288	имеет свою	1	1
289	и дать	1	1
290	говорить о	1	1
291	но она	1	1
292	на себя	1	1
293	что можно	1	1
294	их не	1	1
295	себе а	1	1
296	зависимости от	2	1
297	и он	2	1
298	в отличие	3	1
299	связи со	1	1
300	по линии	1	1
301	что его	1	1
302	с его	8	1
303	часто имеет	1	1
304	от его	1	1
305	на основе	3	1
306	но как	2	1
307	а только	1	1
308	к которой	1	1
309	только при	1	1
310	ответ на	2	1
311	отличие от	3	1
312	из важнейших	2	1
313	конечно совершенно	2	1
314	отнюдь не	8	1
315	в истории	3	1
316	в центре	1	1
317	его со	1	1
318	в течение	1	1
319	о социальной	1	1
320	как нам	1	1
321	однако не	1	1
322	и где	1	1
323	и как	6	1
324	было только	1	1
325	на своем	1	1
326	ними был	1	1
327	себе не	1	1
328	следующим образом	1	1
329	от этого	2	1
330	в этот	1	1
331	идти на	1	1
332	для которого	1	1
333	в целом	1	1
334	так или	1	1
335	следующей главе	2	1
336	в следующих	1	1
337	друг от	1	1
338	его но	1	1
339	есть но	1	1
340	как оно	1	1
341	выражение эта	1	1
342	в обратном	1	1
343	к миру	1	1
344	может так	1	1
345	свою собственную	1	1
346	знаем более	1	1
347	не связан	1	1
348	этого вопроса	1	1
349	оно должно	1	1
350	войти в	1	1
351	так например	1	1
352	конца и	1	1
353	в основу	1	1
354	не будет	3	1
355	связанные с	1	1
356	в совершенно	1	1
357	связанных с	1	1
358	с целью	1	1
359	из своего	1	1
360	входит в	1	1
361	это было	2	1
362	нам кажется	1	1
363	приходит в	1	1
364	из нее	1	1
365	но уже	1	1
366	в них	1	1
367	превращаются в	1	1
368	эта система	2	1
369	в высшей	3	1
370	соответствии с	1	1
371	далеко не	2	1
372	можем сказать	2	1
373	и вне	1	1
374	несмотря на	1	1
375	характерно что	3	1
376	стороны с	1	1
377	переносится в	2	1
378	бы на	1	1
379	в своей	3	1
380	что такое	1	1
381	не подлежит	1	1
382	к одному	1	1
383	слова при	2	1
384	чем дальше	1	1
385	что было	1	1
386	тем не	1	1
387	по себе	3	1
388	и связанные	1	1
389	не менее	1	1
390	а иногда	3	1
391	как о	2	1
392	эти формы	1	1
393	в то	8	1
394	а ты	1	1
395	которых и	2	1
396	или еще	1	1
397	однако если	1	1
398	этот тип	2	1
399	этого явления	1	1
400	слово и	3	1
401	этих двух	1	1
402	что самое	1	1
403	ему и	1	1
404	его значения	2	1
405	в процессе	18	1
406	так то	1	1
407	в каком	3	1
408	с другом	1	1
409	и со	1	1
410	у нас	3	1
411	это далеко	1	1
412	мы встречаем	2	1
413	со стороны	1	1
414	в роде	1	1
415	не могут	1	1
416	мы узнаем	1	1
417	его с	1	1
418	представляют для	1	1
419	они и	1	1
420	если же	2	1
421	этой исторической	1	1
422	формы этого	2	1
423	из всего	2	1
424	как мы	15	1
425	не делает	1	1
426	от друга	1	1
427	степени в	2	1
428	всего этого	1	1
429	чтобы быть	1	1
430	в пределах	10	1
431	собственно не	1	1
432	остается только	1	1
433	в материале	2	1
434	является в	2	1
435	о котором	1	1
436	с ним	1	1
437	образом в	1	1
438	связанное с	1	1
439	сводится к	2	1
440	это вполне	3	1
441	время в	1	1
442	разнообразных формах	1	1
443	от него	2	1
444	вырывает его	1	1
445	или иначе	1	1
446	эта сила	1	1
447	которые мы	1	1
448	там и	1	1
449	не чувствует	1	1
450	нуждается в	1	1
451	в середине	1	1
452	слова для	3	1
453	и иных	1	1
454	и следовательно	6	1
455	уже к	1	1
456	смысле этих	1	1
457	быть и	6	1
458	другую форму	1	1
459	формы а	1	1
460	в двух	3	1
461	всякого рода	1	1
462	тот же	1	1
463	собой не	1	1
464	в какой	3	1
465	и действительно	1	1
466	явления по	1	1
467	к нашему	1	1
468	должен быть	2	1
469	именно на	1	1
470	с которыми	1	1
471	переходит в	1	1
472	уже не	1	1
473	если мы	6	1
474	только на	4	1
475	иной форме	1	1
476	случай когда	1	1
477	в науку	1	1
478	свидетельствует о	2	1
479	и других	1	1
480	себе в	1	1
481	могло бы	1	1
482	чтобы выразить	1	1
483	вовсе не	11	1
484	с определенным	1	1
485	друг друга	2	1
486	но что	2	1
487	и им	1	1
488	именно как	2	1
489	к самым	1	1
490	в исторической	1	1
491	со всем	1	1
492	мы это	2	1
493	в загоне	1	1
494	связаны с	1	1
495	будет ли	2	1
496	и прежде	2	1
497	и между	1	1
498	в общей	1	1
499	что не	2	1
500	только по	1	1
501	а на	1	1
502	здесь эта	1	1
503	она является	3	1
504	на которых	1	1
505	до конца	2	1
506	назвали бы	1	1
507	и непосредственно	2	1
508	место и	1	1
509	такова задача	1	1
510	о чем	2	1
511	изучаемого нами	1	1
512	они лишь	1	1
513	отражает не	1	1
514	с нашей	2	1
515	увидим в	1	1
516	и потому	2	1
517	из форм	2	1
518	это одно	2	1
519	поскольку они	1	1
520	не сами	1	1
521	xix века	2	1
522	он говорит	1	1
523	к жизни	1	1
524	в той	5	1
525	друг с	1	1
526	что же	1	1
527	остается в	1	1
528	там где	2	1
529	исходя из	1	1
530	другого человека	1	1
531	быть не	1	1
532	в это	1	1
533	этого слова	5	1
534	пр в	1	1
535	быть именно	3	1
536	только для	1	1
537	таков рассказ	1	1
538	можно назвать	1	1
539	в более	2	1
540	в следующей	2	1
541	но помимо	1	1
542	в точном	4	1
543	но когда	1	1
544	особого рода	1	1
545	у них	1	1
546	бы он	3	1
547	то о	1	1
548	указания на	1	1
549	этого рода	1	1
550	еще более	2	1
551	его еще	1	1
552	ни к	1	1
553	момент передачи	1	1
554	все они	1	1
555	же в	1	1
556	лежит в	2	1
557	на части	1	1
558	брата и	1	1
559	друга но	1	1
560	и сказках	1	1
561	к самому	1	1
562	и кричит	1	1
563	его к	2	1
564	в свою	6	1
565	связи оно	1	1
566	сложные и	1	1
567	и нашли	1	1
568	но можно	1	1
569	является и	1	1
570	слагается из	2	1
571	из этого	1	1
572	в самом	6	1
573	самое что	1	1
574	этой связи	4	1
575	это свидетельствует	1	1
576	а может	1	1
577	мы перейдем	1	1
578	и эта	2	1
579	к этому	5	1
580	в таком	7	1
581	социального положения	1	1
