N	2gram	Vygotskiy__1	Myslijsy
381	нуждается в	3	2
382	человека не	3	2
383	иначе как	2	2
384	к ним	2	2
385	влиянии на	1	2
386	речь и	2	2
387	явлений в	1	2
388	которые назовем	1	2
389	и вместе	2	2
390	в других	1	2
391	перейти к	1	2
392	души не	1	2
393	точке зрения	1	2
394	на основании	7	2
395	у нас	4	2
396	на этот	1	2
397	таком случае	2	2
398	каждое поколение	1	2
399	и том	1	2
400	системы как	1	2
401	под влиянием	3	2
402	с а	1	2
403	их к	1	2
404	применении к	2	2
405	что же	2	2
406	и о	4	2
407	как предмет	1	2
408	о его	1	2
409	стороны и	3	2
410	к другим	2	2
411	но с	1	2
412	с если	1	2
413	не существует	2	2
414	или в	1	2
415	хотя бы	1	2
416	только что	2	2
417	ни было	1	2
418	что оно	3	2
419	но вместе	1	2
420	была бы	1	2
421	не что	1	2
422	понимание есть	1	2
423	что даже	2	2
424	из этого	2	2
425	жизни и	3	2
426	но эти	1	2
427	слова то	2	2
428	xviii в	2	2
429	все что	3	2
430	обществе и	1	1
431	только чувство	1	1
432	от этой	1	1
433	к цели	1	1
434	говоря о	1	1
435	например в	3	1
436	выражения отношения	2	1
437	же как	4	1
438	только содержание	1	1
439	человека и	2	1
440	субъективности и	1	1
441	применить к	2	1
442	должен быть	1	1
443	самом деле	9	1
444	бы вместить	1	1
445	от какого	1	1
446	жизни мы	1	1
447	решительно все	1	1
448	показать что	8	1
449	предмета с	2	1
450	и всем	1	1
451	от самого	1	1
452	из его	3	1
453	что эти	3	1
454	и такое	1	1
455	собственном смысле	3	1
456	едва ли	1	1
457	с таким	11	1
458	в зависимости	5	1
459	и этот	1	1
460	и могут	1	1
461	его не	2	1
462	можно и	1	1
463	что изучение	1	1
464	вышли из	1	1
465	мы имеем	4	1
466	чувства которые	1	1
467	до такой	1	1
468	именно к	1	1
469	этом не	2	1
470	на эти	2	1
471	не была	1	1
472	творчества с	2	1
473	совпадает с	4	1
474	чувственные образы	1	1
475	понятие к	1	1
476	ему в	1	1
477	которое в	1	1
478	зависимости от	6	1
479	из ее	1	1
480	форм в	1	1
481	и на	1	1
482	не найдем	1	1
483	и многие	1	1
484	в различных	1	1
485	в чем	2	1
486	бы мы	2	1
487	действует и	1	1
488	с его	1	1
489	от субъекта	1	1
490	на другой	1	1
491	психология с	2	1
492	на самом	2	1
493	что этого	1	1
494	очевидно и	1	1
495	не то	2	1
496	если в	1	1
497	есть по	1	1
498	нами при	1	1
499	некоторые черты	1	1
500	что они	2	1
501	может считаться	2	1
502	же мало	1	1
503	обратном отношении	1	1
504	самое понятие	1	1
505	одном из	2	1
506	из следующих	1	1
507	только ее	1	1
508	и нет	1	1
509	перед нами	1	1
510	на человека	1	1
511	когда он	2	1
512	что всякое	5	1
513	более или	2	1
514	вносит в	1	1
515	и воды	1	1
516	и хотя	1	1
517	психологии и	3	1
518	с на	4	1
519	та же	3	1
520	при создании	1	1
521	а во-вторых	1	1
522	всякое понимание	1	1
523	в известном	2	1
524	приводит к	2	1
525	с их	1	1
526	как он	2	1
527	в образы	1	1
528	психологические теории	1	1
529	человек не	1	1
530	вследствие этого	1	1
531	на его	1	1
532	мы совершенно	2	1
533	по словам	1	1
534	как оно	1	1
535	бы сказать	1	1
536	задний план	1	1
537	чувственный образ	2	1
538	и нравственные	1	1
539	понятий и	2	1
540	из виду	2	1
541	природы человека	1	1
542	имеют значение	1	1
543	что ни	1	1
544	что она	6	1
545	но самое	1	1
546	в нее	1	1
547	одно и	1	1
548	ограничивается и	1	1
549	и характер	2	1
550	зрения на	2	1
551	в психологических	1	1
552	его в	2	1
553	больше в	1	1
554	было в	1	1
555	мы на	1	1
556	может стать	3	1
557	органы и	1	1
558	и мы	1	1
559	если при	2	1
560	совершенно ясно	19	1
561	подобно всем	1	1
562	смысл в	1	1
563	есть средство	1	1
564	он на	1	1
565	этого слова	4	1
566	все равно	1	1
567	далеко не	2	1
568	зависимым от	1	1
569	не всегда	2	1
570	и уже	1	1
571	одна и	1	1
572	из груди	1	1
573	как сказано	1	1
574	значит не	1	1
575	с такой	1	1
576	обратимся к	1	1
577	из круга	1	1
578	или менее	2	1
579	и другие	4	1
580	из общего	1	1
581	психологических фактов	1	1
582	другим и	1	1
583	на степени	1	1
584	что такое	2	1
585	мысли например	1	1
586	в такой	2	1
587	в котором	4	1
588	слова при	1	1
589	себе а	3	1
590	языка от	1	1
591	в которых	3	1
592	теперь как	1	1
593	что я	4	1
594	прямым следствием	1	1
595	признать что	1	1
596	должны были	1	1
597	как одна	2	1
598	есть предмет	1	1
599	его действия	3	1
600	и представление	1	1
601	в памяти	1	1
602	а есть	1	1
603	такую же	1	1
604	сами по	1	1
605	п с	1	1
606	найдена идея	1	1
607	их в	2	1
608	и предполагает	1	1
609	что этот	1	1
610	как можно	1	1
611	даже в	2	1
612	есть всегда	1	1
613	случае мы	1	1
614	задачи и	3	1
615	что есть	2	1
616	между людьми	1	1
617	значение слова	1	1
618	в чувственных	1	1
619	ничего такого	1	1
620	оба эти	1	1
621	или что	1	1
622	что сущность	1	1
623	что с	2	1
624	виду что	1	1
625	в людях	1	1
626	как чувства	1	1
627	начинает с	2	1
628	может служить	1	1
629	как наоборот	1	1
630	уже из	1	1
631	в науке	2	1
632	результаты этой	1	1
633	в самых	1	1
634	но только	3	1
635	представлений как	1	1
636	принадлежат к	2	1
637	ничего не	2	1
638	который служит	1	1
639	приведены в	1	1
640	или когда	1	1
641	не останется	1	1
642	это слово	1	1
643	убедиться в	1	1
644	личного творчества	2	1
645	прибегать к	1	1
646	и теперь	2	1
647	может выражаться	1	1
648	следует что	1	1
649	уже и	2	1
650	представлений в	2	1
651	этом отношении	2	1
652	и делает	1	1
653	был бы	5	1
654	в области	11	1
655	в известных	2	1
656	может показаться	2	1
657	ясно как	1	1
658	этот закон	1	1
659	и искусство	1	1
660	объяснение в	1	1
661	в духе	1	1
662	где начинается	3	1
663	восприятия или	1	1
664	лежит в	1	1
665	как только	1	1
666	сходство с	2	1
667	можно сравнить	1	1
668	указывает на	4	1
669	в полной	1	1
670	всему человечеству	1	1
671	всегда в	1	1
672	особенности этого	1	1
673	им в	3	1
674	эстетическое впечатление	1	1
675	как не	1	1
676	в ее	5	1
677	индивидуальной психологии	3	1
678	что само	2	1
679	языка так	1	1
680	в произведении	3	1
681	действия и	2	1
682	сведены к	1	1
683	то время	5	1
684	всякая психологическая	1	1
685	роль в	3	1
686	мнение что	1	1
687	отказаться от	2	1
688	различие между	4	1
689	выражения и	2	1
690	и совершенно	5	1
691	то как	1	1
692	что у	3	1
693	развития языка	2	1
694	в нескольких	1	1
695	на нее	1	1
696	те же	4	1
697	здесь нет	1	1
698	произведения не	1	1
699	начинается там	3	1
700	в результате	4	1
701	его мысли	1	1
702	что от	1	1
703	понятно что	1	1
704	непременно должно	1	1
705	быть может	1	1
706	нас к	1	1
707	смысле и	1	1
708	нужно для	1	1
709	против этого	1	1
710	именно эти	3	1
711	это все	3	1
712	о нем	1	1
713	то должны	1	1
714	таким путем	2	1
715	на вопрос	2	1
716	начинается в	1	1
717	как ее	1	1
718	давать и	1	1
719	звуков в	1	1
720	если признать	1	1
721	понимания как	1	1
722	людей как	1	1
723	нас в	2	1
724	не заключает	1	1
725	о законах	1	1
726	или как	2	1
727	к нему	2	1
728	о влиянии	1	1
729	свести все	1	1
730	образом мы	1	1
731	при исследовании	1	1
732	и всякая	1	1
733	предшествующим и	1	1
734	чтобы все	1	1
735	во всей	1	1
736	вся сила	1	1
737	двух направлений	2	1
738	вслед за	6	1
739	наконец в	2	1
740	исторического развития	1	1
741	как общая	1	1
742	окажется что	1	1
743	мы хотим	1	1
744	только отдельные	1	1
745	и об	1	1
746	исследование само	1	1
747	предполагается что	1	1
748	развития но	1	1
749	тех пор	1	1
750	но так	1	1
751	один из	4	1
752	бы был	1	1
753	образом как	1	1
754	д и	1	1
755	каком он	1	1
756	видели что	2	1
757	с ними	1	1
758	дело с	3	1
759	что он	7	1
760	само себе	1	1
761	в какой	5	1
762	как нечто	1	1
763	быть сведены	1	1
764	такое же	1	1
765	в обществе	3	1
766	всяком случае	6	1
767	нас хотя	1	1
768	и ее	1	1
769	столетия и	1	1
770	но то	1	1
771	какой степени	1	1
772	без этого	1	1
773	впасть в	1	1
774	к идее	2	1
775	индивидуальная психология	2	1
776	уже в	3	1
777	нами и	1	1
778	научного исследования	1	1
779	нужно еще	1	1
780	содержания есть	1	1
781	когда оно	2	1
782	по выражению	1	1
783	ответ на	1	1
784	мышления и	3	1
785	из них	2	1
786	относятся к	1	1
787	говорит что	5	1
788	различных групп	1	1
789	что содержание	2	1
790	к нашему	1	1
791	возможна и	1	1
792	ни в	9	1
793	с психологической	3	1
794	мы находим	1	1
795	прибавить что	1	1
796	и должна	1	1
797	произведения и	1	1
798	от тех	1	1
799	но что	2	1
800	у него	4	1
801	тех которые	1	1
802	случае не	2	1
803	формы в	4	1
804	которые могут	1	1
805	напротив того	2	1
806	не противоречит	1	1
807	быть совершенно	2	1
808	лежит вне	1	1
809	чтобы показать	3	1
810	с общим	1	1
811	если будем	1	1
812	человека то	2	1
813	общего закона	1	1
814	до сих	3	1
815	с что	2	1
816	именно в	1	1
817	еще и	1	1
818	себя и	2	1
819	предмет и	1	1
820	д то	1	1
821	и последующим	1	1
822	не без	1	1
823	чувства не	1	1
824	из теории	1	1
825	с однако	1	1
826	чтобы убедиться	1	1
827	и опять	1	1
828	на такой	1	1
829	если даже	1	1
830	его как	1	1
831	человек есть	1	1
832	понятие о	1	1
833	ее на	1	1
834	а следовательно	1	1
835	и психология	2	1
836	для выражения	5	1
837	языке слова	1	1
838	в связи	2	1
839	искусства то	1	1
840	виде в	1	1
841	так называемых	1	1
842	я хочу	1	1
843	стороны в	1	1
844	будет совершенно	1	1
845	такой степени	2	1
846	в творчестве	1	1
847	тогда только	1	1
848	в одной	3	1
849	к более	1	1
850	от личной	1	1
851	без помощи	1	1
852	всем остальным	1	1
853	многих случаях	1	1
854	ни от	1	1
855	можем принять	1	1
856	другу и	1	1
857	он говорит	1	1
858	может как	1	1
859	она есть	1	1
860	всех других	2	1
861	ведет к	1	1
862	смысле этого	2	1
863	той теории	1	1
864	этот механизм	1	1
865	в тех	1	1
866	и там	2	1
867	истины в	2	1
868	в обратном	1	1
869	никакой возможности	1	1
870	один шаг	1	1
871	как нельзя	4	1
872	аналогии с	1	1
873	быть признано	1	1
874	сих пор	3	1
875	все это	8	1
876	природу и	1	1
877	и таким	2	1
878	получает от	1	1
879	произведении искусства	3	1
880	но для	1	1
881	слова так	1	1
882	совершенно верно	2	1
883	которые никак	3	1
884	это новое	2	1
885	потому не	3	1
886	на задний	1	1
887	который ставит	1	1
888	сколько бы	1	1
889	этой системы	1	1
890	и частей	1	1
891	группы только	1	1
892	ее и	2	1
893	общих законов	1	1
894	место только	1	1
895	на других	1	1
896	будто бы	2	1
897	скажем что	1	1
898	которой мы	1	1
899	будет признать	1	1
900	как без	1	1
901	есть продукт	2	1
902	изменяется и	1	1
903	психологической точки	4	1
904	даже при	1	1
905	в психологии	6	1
906	между ними	1	1
907	необходимое условие	1	1
908	прежде и	1	1
909	совершенно не	5	1
910	и составляют	1	1
911	слова есть	1	1
912	предмете и	1	1
913	быть во	1	1
914	сила его	1	1
915	первом случае	1	1
916	природу человека	1	1
917	только о	2	1
918	на это	2	1
919	себе не	3	1
920	нас не	1	1
921	к этому	4	1
922	области психологии	1	1
923	этой точки	5	1
924	событий в	1	1
