N	2gram	Bakhtin_Pr_2	Literetu
420	сознания как	1	1
421	что вы	1	1
422	для всего	1	1
423	он с	3	1
424	только не	1	1
425	мышления и	1	1
426	не имеет	1	1
427	слова как	3	1
428	за исключением	1	1
429	во всем	3	1
430	ему и	1	1
431	как ни	1	1
432	именно его	1	1
433	и синтаксическую	1	1
434	в книге	1	1
435	слова о	2	1
436	уже и	2	1
437	оказывается перед	1	1
438	и делает	1	1
439	ему не	1	1
440	у меня	5	1
441	свое собственное	1	1
442	на суде	2	1
443	его за	1	1
444	значительной степени	1	1
445	того о	1	1
446	его с	1	1
447	самую гущу	1	1
448	миру в	1	1
449	ничего общего	1	1
450	не одного	1	1
451	и о	2	1
452	но по	1	1
453	от друга	2	1
454	в виду	3	1
455	но при	3	1
456	самим собою	5	1
457	существа в	1	1
458	остается в	1	1
459	и от	1	1
460	такого события	1	1
461	да что	4	1
462	каков же	1	1
463	так в	1	1
464	читателя в	1	1
465	на том	2	1
466	с собой	4	1
467	нельзя не	1	1
468	тем чего	1	1
469	не за	3	1
470	времени и	2	1
471	здесь нет	3	1
472	участия в	1	1
473	есть конечно	3	1
474	в чужом	4	1
475	том как	1	1
476	жизнь и	1	1
477	в осуществлении	1	1
478	в диалог	1	1
479	был не	1	1
480	для этого	2	1
481	по мере	4	1
482	лишь то	1	1
483	на этой	1	1
484	определенным образом	1	1
485	но мы	1	1
486	романтизм принес	1	1
487	я то	1	1
488	каждом своем	1	1
489	в значительной	1	1
490	нас в	1	1
491	а во	1	1
492	на нее	1	1
493	материал для	1	1
494	его личности	1	1
495	пор все	1	1
496	его герой	2	1
497	бы в	5	1
498	по своим	3	1
499	и иных	1	1
500	и всякое	2	1
501	человека как	1	1
502	и мир	1	1
503	к нему	5	1
504	но так	2	1
505	его собственная	1	1
506	в двух	1	1
507	всем своим	1	1
508	среди других	2	1
509	одной из	1	1
510	явления в	1	1
511	к их	1	1
512	и действительно	1	1
513	в единственном	1	1
514	как другого	1	1
515	поэтому для	1	1
516	но между	1	1
517	именно на	1	1
518	в эти	1	1
519	своего собственного	1	1
520	так что	5	1
521	от автора	3	1
522	есть в	3	1
523	переходит в	2	1
524	то и	2	1
525	существу своему	1	1
526	в последний	1	1
527	речь в	2	1
528	или даже	1	1
529	прямое и	1	1
530	там на	1	1
531	и их	3	1
532	в прозе	1	1
533	в котором	6	1
534	слово как	4	1
535	так как	4	1
536	друг друга	1	1
537	у него	6	1
538	связано с	1	1
539	людей не	1	1
540	в каждом	11	1
541	превращается в	2	1
542	автора как	2	1
543	где есть	1	1
544	только на	3	1
545	никого не	1	1
546	из двух	1	1
547	есть не	1	1
548	сюда же	1	1
549	и тех	1	1
550	своего художественного	3	1
551	чем он	1	1
552	это все	3	1
553	а с	2	1
554	человека из	1	1
555	что для	1	1
556	предмет и	1	1
557	смысла и	1	1
558	не было	1	1
559	они входят	1	1
560	не на	4	1
561	в руках	2	1
562	человек есть	1	1
563	ты идешь	4	1
564	они лишь	1	1
565	в связи	1	1
566	слушателя читателя	1	1
567	на фоне	5	1
568	чувствуем что	3	1
569	двух последних	1	1
570	но кто	1	1
571	на каждого	1	1
572	речь не	1	1
573	ибо в	1	1
574	со словом	1	1
575	из героев	1	1
576	их к	1	1
577	в человеке	3	1
578	над ним	1	1
579	к своему	1	1
580	человек но	1	1
581	конечно не	2	1
582	этого типа	1	1
583	в той	5	1
584	в точке	2	1
585	другого как	1	1
586	этом его	1	1
587	ли не	1	1
588	что здесь	1	1
589	затем и	2	1
590	человека который	1	1
591	всякий человек	1	1
592	функции он	1	1
593	слово для	1	1
594	все это	5	1
595	к другим	1	1
596	слова с	7	1
597	этот образ	1	1
598	и нужна	1	1
599	совершается в	1	1
600	себя на	2	1
601	я всегда	1	1
602	героя никогда	1	1
603	о котором	1	1
604	которая в	1	1
605	человек и	2	1
606	в другое	1	1
607	себя самого	1	1
608	для нас	2	1
609	или менее	3	1
610	и все	6	1
611	лишь как	2	1
612	в литературной	2	1
613	в этих	6	1
614	еще более	2	1
615	его уже	1	1
616	из существеннейших	1	1
617	хотя бы	2	1
618	диалога но	1	1
619	но вот	1	1
620	внутренний диалог	2	1
621	отношении к	2	1
622	не есть	2	1
623	нисколько не	1	1
624	себе и	4	1
625	в общем	1	1
626	границу между	1	1
627	собственного сознания	2	1
628	героя и	5	1
629	две стороны	1	1
630	от своего	1	1
631	сказать что	2	1
632	ведь он	2	1
633	из этого	1	1
634	есть и	3	1
635	из своей	1	1
636	себе но	2	1
637	в таком	2	1
638	который не	2	1
639	этой точки	1	1
640	для тебя	1	1
641	они не	1	1
642	доминирует в	1	1
643	другой здесь	1	1
