N	2gram	Tiupa_Vved_1	Narrotol
102	в нем	5	4
103	в принципе	1	4
104	в силу	2	4
105	же не	1	4
106	и с	2	4
107	несобственно-прямой речи	2	4
108	было бы	4	4
109	и тем	2	4
110	не мог	1	4
111	пока еще	4	4
112	связи с	1	4
113	числе и	1	4
114	той или	3	4
115	имеет место	4	4
116	не столько	4	4
117	те же	2	4
118	одного из	3	4
119	внутреннего зрения	1	4
120	основе своей	1	4
121	же время	3	4
122	во втором	2	4
123	или напротив	2	4
124	вслед за	2	4
125	статусом события	1	4
126	только в	6	4
127	хотя бы	1	4
128	в пространстве	1	4
129	при всей	2	4
130	у него	1	4
131	в особенности	1	4
132	что не	1	4
133	прежде всего	7	4
134	в рассказе	6	4
135	нарративного текста	5	4
136	как бы	4	4
137	да и	1	4
138	н.д тамарченко	1	4
139	же в	1	4
140	героя и	3	4
141	сказать что	1	4
142	другой стороны	2	4
143	в первом	2	3
144	в сущности	1	3
145	жизни как	1	3
146	и он	1	3
147	в ней	4	3
148	и на	3	3
149	в ее	1	3
150	значении этого	1	3
151	если в	2	3
152	что они	1	3
153	хотя и	7	3
154	что это	1	3
155	уже в	1	3
156	из этих	3	3
157	героя к	1	3
158	он не	3	3
159	в коммуникативном	1	3
160	особенно в	1	3
161	в третьем	1	3
162	интриги в	1	3
163	обратимся к	2	3
164	свидетель и	2	3
165	тем не	3	3
166	бы быть	1	3
167	бытия в	2	3
168	не менее	4	3
169	различного рода	3	3
170	коммуникативное событие	6	3
171	в то	4	3
172	тем что	2	3
173	одна из	4	3
174	на него	2	3
175	никогда не	4	3
176	на себя	1	3
177	по своей	3	3
178	статус события	3	3
179	этом отношении	4	3
180	событийной полноте	1	3
181	художественной литературы	1	3
182	могут быть	4	3
183	события не	1	3
184	как мы	3	3
185	с ее	1	3
186	свою очередь	4	3
187	сводится к	4	3
188	в произведении	1	3
189	и самого	1	3
190	на том	1	3
191	не с	3	3
192	мог бы	1	3
193	о ней	4	3
194	столь же	1	3
195	в конечном	1	3
196	восходит к	2	3
197	будто он	1	3
198	между тем	1	3
199	а именно	1	3
200	один из	3	3
201	по мысли	5	3
202	но о	2	3
203	из них	1	3
204	построения интриги	1	3
205	не о	2	3
206	присутствия в	7	3
207	и даже	1	3
208	или иначе	2	3
209	не обязательно	1	3
210	в свою	4	3
211	а с	2	3
212	повествуемого мира	6	3
213	повествовательного текста	3	3
214	истории в	5	3
215	о.м фрейденберг	1	3
216	как будто	4	3
217	не существует	2	3
218	что в	3	3
219	будто бы	3	3
220	жизни в	4	3
221	а во	1	3
222	нарратологического анализа	3	3
223	жизни и	7	3
224	как известно	1	2
225	одним из	5	2
226	например в	2	2
227	таком случае	1	2
228	и потому	1	2
229	самом деле	3	2
230	в чужой	1	2
231	идет о	1	2
232	и до	1	2
233	оно может	1	2
234	должна быть	2	2
235	она определяется	1	2
236	который в	2	2
237	мы имеем	5	2
238	современной нарратологии	4	2
239	говорить о	2	2
240	между собой	2	2
241	он сам	1	2
242	иное как	1	2
243	события в	1	2
244	действующее лицо	2	2
245	но как	1	2
246	отношение к	2	2
247	вследствие чего	1	2
248	первый взгляд	1	2
249	для кого-то	1	2
250	как к	1	2
251	в своем	5	2
252	кто говорит	1	2
253	что касается	5	2
254	адресата в	1	2
255	более или	2	2
256	в противоположность	1	2
257	всего лишь	5	2
258	участок текста	2	2
259	все эти	1	2
260	бы не	2	2
261	всей своей	2	2
262	коммуникативной ситуации	3	2
263	центрального персонажа	1	2
264	и тот	1	2
265	роль в	1	2
266	всей его	2	2
267	нарративной истории	2	2
268	жизнью и	1	2
269	та же	1	2
270	в классическом	1	2
271	ключ к	1	2
272	не как	2	2
273	собой не	1	2
274	художественного высказывания	2	2
275	за рамки	1	2
276	подобно тому	2	2
277	человека в	1	2
278	значительной степени	1	2
279	это позиция	1	2
280	от эпизода	1	2
281	различие между	1	2
282	рассказываемой истории	4	2
283	сознания к	1	2
284	это не	6	2
285	в молчание	2	2
286	персонажа и	1	2
287	зрения или	1	2
288	несмотря на	1	2
289	рассказ в	2	2
290	обозначить как	1	2
291	жизни но	1	2
292	его событийной	1	2
293	чеховский рассказ	1	2
294	к эпизоду	1	2
295	на первый	1	2
296	или менее	2	2
297	рассказа о	2	2
298	в диегетическом	1	2
299	героя из	1	2
300	однако в	4	2
301	даже в	1	2
302	рассказе о	1	2
303	вплоть до	1	2
304	события как	1	2
305	на эпизоды	1	2
306	коммуникативным событием	1	2
307	чтобы стать	2	2
308	что иное	1	2
309	в структуре	1	2
310	не могло	2	2
311	не имеет	2	2
312	могло произойти	1	2
313	как формы	1	2
314	и соответственно	2	2
315	имеем дело	3	2
316	по терминологии	1	2
317	при всем	1	2
318	как раз	2	2
319	и после	1	2
320	составляющих ее	1	2
321	страны мертвых	1	2
322	что на	2	2
323	и судии	3	2
324	без исключения	2	2
325	следует признать	4	2
326	то они	1	2
327	оно не	1	2
328	из основополагающих	1	2
329	эпизода к	1	2
330	то она	1	2
331	происходит и	1	2
332	по сути	2	2
333	сообщают о	1	2
334	в пределах	2	2
335	приводит к	2	2
336	читателя в	1	2
337	что у	1	2
338	можно было	2	2
339	или в	1	2
340	было в	1	2
341	с человеком	2	2
342	как хорошо	1	2
343	его жизни	1	2
344	в значительной	1	2
345	времени в	3	2
346	референтное событие	2	2
347	событии рассказывания	1	2
348	том или	1	2
349	лица и	1	2
350	очевидным образом	2	2
351	во всей	1	2
352	и только	1	2
353	наррация не	1	2
354	дискурс в	2	2
355	этом ряду	2	2
356	не сводится	4	2
357	и судия	2	2
358	в литературе	2	2
359	субъекта и	1	2
360	дело с	2	2
361	может оказаться	1	2
362	рассказывания в	4	2
363	являет собой	2	2
364	всех его	1	2
365	и ее	1	2
366	есть в	2	2
367	чеховского нарратива	1	2
368	каждый из	1	2
369	произойти по-другому	1	2
370	по выражению	2	2
371	конечном счете	1	2
372	для него	3	2
373	или даже	1	2
374	сами по	1	2
375	или ином	1	2
376	представляют собой	3	2
377	в последние	1	2
378	как птица	1	2
379	событие в	1	2
380	сюжета в	1	2
381	к которому	2	2
382	и др	1	2
383	события но	2	2
384	нового времени	3	2
385	выступает в	1	2
386	не было	2	2
387	не на	1	2
388	зависит от	2	2
389	точек зрения	2	2
390	наконец в	1	2
391	художественного текста	2	2
392	о чем	2	2
393	не всегда	2	2
394	главного героя	1	2
395	вникания в	1	2
396	текста в	3	2
397	сути дела	1	2
398	аспект нарративного	2	2
399	в нарративном	2	2
400	наряду с	2	2
401	тому как	2	2
402	направленного на	1	2
403	исходя из	2	2
404	текста как	1	2
405	данного события	1	2
406	события а	1	2
407	что мы	2	2
408	в культуре	1	2
409	в аспекте	2	2
410	эпизоды и	2	2
411	собой наррацию	1	2
412	и для	3	2
413	в связи	1	2
414	у нее	2	2
415	она может	1	2
416	в результате	3	2
417	мира и	2	2
418	которая в	3	2
419	в двух	1	2
420	и все	4	2
421	повествование может	2	2
422	ситуации к	1	2
423	надо полагать	1	2
424	хотя в	1	2
425	все то	1	2
426	и представляет	2	2
427	это все	1	2
428	между ними	1	2
429	картину мира	3	2
430	жизни а	1	2
431	первом случае	1	2
432	не что	1	2
433	в какой	4	2
434	прямой речи	1	2
435	так же	1	2
436	в таком	1	2
437	они не	1	2
438	событий в	1	2
439	к схематизму	1	1
440	выходит новое	1	1
441	из непрерывной	1	1
442	по обыкновению	1	1
443	разность составляющих	1	1
444	прослеживать историю	1	1
445	также и	4	1
446	для образования	1	1
447	к их	1	1
448	и через	1	1
449	того же	1	1
450	в разные	1	1
451	на самом	4	1
452	он может	1	1
453	оказываются в	1	1
454	не признает	1	1
455	них как	2	1
456	а непосредственно	1	1
457	от нормы	2	1
458	но представляет	1	1
459	структуре конфигурирующей	1	1
460	различные и	1	1
461	к рассказу	1	1
462	едва ли	3	1
463	процессов состояний	1	1
464	нарратора и	6	1
465	из персонажей	1	1
466	полноте цельный	1	1
467	рода механизмом	1	1
468	другому сознанию	1	1
469	событие это	3	1
470	речевой деятельности	2	1
471	смерти как	1	1
472	с детской	1	1
473	схематизму действие	1	1
474	от первой	1	1
475	нашу мысль	1	1
476	образом восходит	1	1
477	последнем мы	1	1
478	мир не	1	1
479	говоря и	1	1
480	сведена к	1	1
481	гуманитарных наук	1	1
482	в чеховском	2	1
483	только благодаря	1	1
484	реального действия	1	1
485	он как	1	1
486	всех без	1	1
487	но она	1	1
488	терминологией а	1	1
489	своему герою	1	1
490	о возможности	1	1
491	убеждения мнения	2	1
492	цепь событий	1	1
493	в изложении	2	1
494	состояние не	1	1
495	мы и	2	1
496	в целом	3	1
497	не сразу	1	1
498	коммуникативную ситуацию	1	1
499	слушатели-читатели события	1	1
500	пребывания в	1	1
501	события здесь	1	1
502	к своему	1	1
503	нуждалась в	1	1
504	двух или	3	1
505	столько же	1	1
506	своем составе	1	1
507	этот текст	1	1
508	к ее	3	1
509	история может	1	1
510	повествовательной традицией	1	1
511	во всех	2	1
512	событийности без	1	1
513	бы она	1	1
514	по своему	2	1
515	без которого	1	1
516	совершенно особое	1	1
517	цепь необратимых	1	1
518	и главное	1	1
519	воспринимаем эту	1	1
520	современная риторика	1	1
521	могло быть	1	1
522	и который	1	1
523	неотделимость события	1	1
524	не входит	1	1
525	цветана тодорова	1	1
526	эту полноту	1	1
527	бахтин событие	1	1
528	художественной словесности	2	1
529	повествуемой истории	4	1
530	быть сведена	1	1
531	в едином	3	1
532	друг от	1	1
533	событие рассказывания	2	1
534	просто происходит	1	1
535	в настоящем	2	1
536	определяется не	1	1
537	один и	1	1
538	общий знаменатель	1	1
539	статуса героя	1	1
540	всего к	1	1
541	мере в	2	1
542	узнает о	1	1
543	намеченной цели	1	1
544	которого движется	1	1
545	внутри себя	1	1
546	в художественном	1	1
547	данный дискурс	1	1
548	о жизни	2	1
549	адресата наррации	1	1
550	логикой рассказа	1	1
551	в цепь	1	1
552	должна обратиться	1	1
553	собственно и	1	1
554	сознания в	3	1
555	могли бы	1	1
556	и наконец	2	1
557	а.п чехова	1	1
558	и к	2	1
559	событийность случая	1	1
560	схематизму повествования	1	1
561	в герое	1	1
562	поэтому и	1	1
563	креативного и	1	1
564	бахтина на	1	1
565	и предполагающем	1	1
566	в смысл	1	1
567	в самом	2	1
568	человеческого сознания	2	1
569	текста при	1	1
570	классической риторики	1	1
571	из жизни	2	1
572	участвуем как	1	1
573	и коммуникативным	1	1
574	на отрезки	1	1
575	формой человеческого	1	1
576	гг в	2	1
577	повествование в	1	1
578	событийность и	1	1
579	лишь одной	1	1
580	тоже не	2	1
581	рассказ о	1	1
582	новое состояние	2	1
583	данном контексте	1	1
584	собой некий	2	1
585	также может	1	1
586	и событие	2	1
587	сливаются в	2	1
588	событийный статус	6	1
589	высказывания не	1	1
590	будучи непосредственной	1	1
591	но на	2	1
592	так сказать	2	1
593	имплицитного адресата	1	1
594	общения с	1	1
595	на его	1	1
596	событии которое	1	1
597	к закрепленным	1	1
598	это явление	1	1
599	еще раньше	1	1
600	концом в	1	1
601	истории так	1	1
602	нарратор как	1	1
603	пересечение семантической	1	1
604	самого нарратора	2	1
605	длительности и	1	1
606	уже говорилось	1	1
607	том чтобы	2	1
608	факт который	1	1
609	новое и	1	1
610	содержит в	1	1
611	наконец наиболее	1	1
612	в повествовательном	1	1
613	нарративном дискурсе	1	1
614	очевидным что	1	1
615	наделяя его	1	1
616	говорилось выше	1	1
617	писал бахтин	2	1
618	нашей способности	1	1
619	не гарантирует	1	1
620	главное действующее	2	1
621	и по	3	1
622	рассказано в	2	1
623	на этом	1	1
624	встречаются в	1	1
625	матери а	1	1
626	фаза может	1	1
627	трех нарративных	1	1
628	таким образом	4	1
629	геннепа и	1	1
630	рассказа в	1	1
631	этом последнем	1	1
632	здесь мы	1	1
633	нового эпизода	1	1
634	литературного повествования	1	1
635	ю.м лотман	2	1
636	в вечности	1	1
637	в совершенно	1	1
638	с позиций	1	1
639	об этом	4	1
640	вклад в	1	1
641	некоторой конфигурации	1	1
642	из нарративного	1	1
643	входит в	1	1
644	после обеда	1	1
645	личного опыта	1	1
646	с другими	1	1
647	результате ли	1	1
648	и иных	1	1
649	знания убеждения	2	1
650	этом смысле	1	1
651	свести к	1	1
652	практически не	1	1
653	мать и	1	1
654	должен был	1	1
655	но именно	1	1
656	целостности и	1	1
657	перси лаббока	1	1
658	смерть и	1	1
659	произведении и	1	1
660	присущи не	1	1
661	есть имя	1	1
662	в них	2	1
663	как формулирует	1	1
664	также не	1	1
665	все равно	2	1
666	соответствии с	6	1
667	говорил в	1	1
668	как об	1	1
669	по длительности	2	1
670	жизни то	2	1
671	социального или	1	1
672	в слове	3	1
673	на другое	1	1
674	нельзя признать	1	1
675	он и	2	1
676	мы видели	2	1
677	основывается на	2	1
678	но сложном	1	1
679	как сказано	1	1
680	мы не	4	1
681	в совокупном	1	1
682	она неизбежно	1	1
683	мировой истории	1	1
684	в.я проппом	1	1
685	коммуникативной событийности	1	1
686	как таковой	1	1
687	и нераздельности	1	1
688	с еще	1	1
689	сущность явления	1	1
690	одного и	1	1
691	лиминальной интриги	1	1
692	и конец	2	1
693	биографической личности	1	1
694	персонажем в	1	1
695	что просто	1	1
696	нарративных дискурсов	1	1
697	структур реального	1	1
698	на разных	1	1
699	сводятся к	2	1
700	в ходе	2	1
701	котором рассказано	1	1
702	высказывания как	3	1
703	семантической границы	1	1
704	изъявительного наклонения	1	1
705	нами два	1	1
706	о герое	1	1
707	в следующем	1	1
708	оказывается для	1	1
709	в котором	8	1
710	в их	1	1
711	с позиции	2	1
712	к одному	1	1
713	часто не	1	1
714	как произведение	1	1
715	место в	2	1
716	хранения и	1	1
717	композиционных форм	2	1
718	в которых	1	1
719	они неразрывно	2	1
720	от его	1	1
721	всякий раз	1	1
722	донарративных структур	1	1
723	процессов и	1	1
724	в интригу	1	1
725	слова в	2	1
726	литературной наррации	1	1
727	особое место	1	1
728	выделенность некоторой	1	1
729	или несколькими	2	1
730	художественном нарративе	1	1
731	нарратива в	1	1
732	но он	1	1
733	через посредство	1	1
734	рода ключ	1	1
735	по крайней	1	1
736	наррации это	2	1
737	мира на	2	1
738	приобретает в	2	1
739	и более	3	1
740	их в	2	1
741	в конце	1	1
742	и предполагает	1	1
743	и воскресающего	1	1
744	тому чтобы	1	1
745	том же	1	1
746	нарратора это	1	1
747	собой лишь	1	1
748	со многими	1	1
749	ни одна	1	1
750	можем обозначить	1	1
751	непосредственной формой	1	1
752	о событиях	1	1
753	вольфа шмида	3	1
754	картине мира	4	1
755	данного нарративного	1	1
756	нарратором но	2	1
757	в двенадцатом	1	1
758	полноту в	1	1
759	и разворачивается	1	1
760	его полноте	1	1
761	мифов-нарраций никогда	1	1
762	области художественной	1	1
763	возникает в	1	1
764	человек и	1	1
765	и персонажи	1	1
766	в.я проппа	1	1
767	до известной	1	1
768	и такого	1	1
769	может служить	4	1
770	дело не	1	1
771	данного дискурса	2	1
772	между жизнью	1	1
773	и сама	1	1
774	в процессе	1	1
775	значительный вклад	1	1
776	облекается в	1	1
777	как то	1	1
778	в единство	1	1
779	встречи двух	1	1
780	без посредства	1	1
781	всегда имеется	1	1
782	все без	1	1
783	вытекает из	1	1
784	далеком прошлом	1	1
785	жизни не	1	1
786	это то	1	1
787	обратим внимание	1	1
788	металингвистического познания	1	1
789	события свидетель	2	1
790	является событием	2	1
791	а ван	1	1
792	опыта в	4	1
793	в.т в	1	1
794	лишь в	2	1
795	а лишь	2	1
796	и повествование	1	1
797	открывает перед	1	1
798	с читателем	1	1
799	мире и	1	1
800	потому что	5	1
801	фиктивного мира	1	1
802	не по	1	1
803	дискурсного анализа	1	1
804	персонажа или	3	1
805	в области	3	1
806	ли это	2	1
807	может показаться	1	1
808	а как	1	1
809	всех прочих	1	1
810	у нас	1	1
811	и оно	2	1
812	лицо события	2	1
813	начиная с	3	1
814	и времени	2	1
815	мы узнаем	1	1
816	волшебной сказки	1	1
817	в состав	4	1
818	эти происходят	1	1
819	в напряжении	1	1
820	ю.н тыняновым	1	1
821	рассказчиком с	1	1
822	однако для	1	1
823	и смертью	1	1
824	же самое	1	1
825	закрепленным в	1	1
826	могло не	1	1
827	от донарративных	1	1
828	но одновременно	1	1
829	как для	2	1
830	но также	2	1
831	сферы общения	1	1
832	он видит	1	1
833	циклическая сюжетная	1	1
834	собственной активности	1	1
835	для восприятия	1	1
836	сложном событии	1	1
837	рецептивного сознаний	1	1
838	в работах	1	1
839	время они	1	1
840	повествования с	2	1
841	его признаков	1	1
842	для себя	1	1
843	году в	1	1
844	способности прослеживать	1	1
845	культуре конфигурациям	1	1
846	от друга	1	1
847	что все	1	1
848	в виду	1	1
849	однако ни	1	1
850	этом ракурсе	1	1
851	руки женетта	1	1
852	и сами	2	1
853	напротив они	1	1
854	социальной ритуальности	1	1
855	событий процессов	1	1
856	появляется в	2	1
857	у чехова	1	1
858	в тэрнера	1	1
859	после него	1	1
860	два события	1	1
861	текста здесь	1	1
862	и от	2	1
863	мысль о	1	1
864	всю разность	1	1
865	классического реализма	1	1
866	распадается на	1	1
867	хотя не	1	1
868	происходят в	1	1
869	жизненных связей	1	1
870	признаков а	1	1
871	с языком	1	1
872	случае следует	1	1
873	или нескольких	2	1
874	в классической	1	1
875	и сам	1	1
876	по аналогии	1	1
877	рода общий	1	1
878	нарративность к	2	1
879	с кристаллизацией	1	1
880	не ограничивается	1	1
881	маркированном положении	3	1
882	здесь как	1	1
883	типа предполагает	1	1
884	эпизода как	1	1
885	начала и	2	1
886	в последующих	1	1
887	к его	3	1
888	данной сферы	1	1
889	в непосредственном	1	1
890	и персонажа	2	1
891	осуществляется в	1	1
892	было и	1	1
893	приведенное рассуждение	1	1
894	сюжетную схему	1	1
895	когда в	2	1
896	места времени	1	1
897	движется действие	1	1
898	тот же	1	1
899	строго говоря	2	1
900	открывается во	1	1
901	если бы	7	1
902	качестве свидетеля	1	1
903	стране мертвых	1	1
904	бывает в	1	1
905	с ним	3	1
906	события писал	1	1
907	напряжении событийного	1	1
908	олицетворением интенциональности	1	1
909	словно в	1	1
910	биологического процесса	1	1
911	никогда и	1	1
912	местах и	2	1
913	же было	1	1
914	слову бахтина	1	1
915	неразрывно объединены	1	1
916	косвенной речи	1	1
917	интриги не	1	1
918	цепи эпизодов	1	1
919	система эпизодов	1	1
920	внимание на	3	1
921	текста а	1	1
922	разнообразных формах	1	1
923	может обладать	1	1
924	бытия нуждалась	1	1
925	категории события	1	1
926	мире не	1	1
927	мысли бахтина	1	1
928	аналогии с	1	1
929	дискурс по	1	1
930	наррации а	1	1
931	и того	2	1
932	чего открывается	1	1
933	его смысла	2	1
934	и всю	1	1
935	событийности но	1	1
936	которых в	1	1
937	природной неизбежности	1	1
938	любое событие	1	1
939	необходимо должна	1	1
940	что и	2	1
941	существенную роль	1	1
942	свидетеля и	3	1
943	утрачивает свою	1	1
944	крайней мере	1	1
945	нарратор в	1	1
946	чем и	1	1
947	эпизода достаточно	1	1
948	событие самого	2	1
949	не произойти	1	1
950	по слову	1	1
951	человека как	1	1
952	в него	1	1
953	подробностями и	1	1
954	опыт присутствия	1	1
955	того что	6	1
956	зрения как	1	1
957	как слушатели-читатели	1	1
958	в современной	3	1
959	непрерывной цепи	1	1
960	едином но	1	1
961	события от	1	1
962	этому схематизму	1	1
963	ни слова	1	1
964	тоже вдруг	1	1
965	оно и	1	1
966	история по	1	1
967	с появлением	2	1
968	совокупном круге	1	1
969	как целого	1	1
970	сами участвуем	1	1
971	мы увидим	1	1
972	текст как	1	1
973	действия или	1	1
974	четыре эпизода	1	1
975	которое мы	1	1
976	героического эпоса	1	1
977	бахтин может	1	1
978	иной степени	1	1
979	не случаен	1	1
980	события эти	1	1
981	функции не	1	1
982	жизни однако	1	1
983	наррации состоит	1	1
984	достаточно одного	1	1
985	этой системе	1	1
986	умирающего и	1	1
987	открыл глаза	1	1
988	мира это	2	1
989	в текст	1	1
990	и у	1	1
991	и внутреннего	1	1
992	то и	2	1
993	разные времена	1	1
994	в нашей	1	1
995	за пределами	3	1
996	в начале	3	1
997	свидетельствует о	4	1
998	не обладают	1	1
999	предполагает наличие	1	1
1000	эпизод создается	1	1
1001	а то	2	1
1002	в коммуникативное	1	1
1003	ответ на	1	1
1004	двойной структуре	1	1
1005	в этнографии	1	1
1006	его и	1	1
1007	поддается аннулированию	1	1
1008	коммуникативном событии	2	1
1009	лиминальную пороговую	1	1
1010	мир в	1	1
1011	из природной	1	1
1012	не так	1	1
1013	в новом	1	1
1014	жизненный опыт	1	1
1015	притчевого типа	1	1
1016	которая может	2	1
1017	не миф	1	1
1018	в вероятностном	1	1
1019	вовсе не	1	1
1020	или социальной	1	1
1021	далек от	1	1
1022	мы можем	2	1
1023	себя мир	1	1
1024	фоновых персонажей	1	1
1025	само по	1	1
1026	нарратива повествование	1	1
1027	при отсутствии	2	1
1028	существо наррации	1	1
1029	хх столетия	1	1
1030	с легкой	2	1
1031	конфигурирующей операции	1	1
1032	утрата поиск	1	1
1033	гегелевское понятие	1	1
1034	и оценки	1	1
1035	в нарратологию	1	1
1036	для современной	1	1
1037	формах косвенной	2	1
1038	нарратора в	3	1
1039	знакомством с	1	1
1040	события однако	1	1
1041	нем не	1	1
1042	времена различные	1	1
1043	в финале	2	1
1044	что могло	1	1
1045	ряда возбуждающем	1	1
1046	в новейшее	1	1
1047	воскресающего бога	1	1
1048	другого в	1	1
1049	с повествовательной	1	1
1050	от позиции	1	1
1051	этнографии терминологией	1	1
1052	мы воспринимаем	1	1
1053	круге которого	1	1
1054	с нарративной	2	1
1055	не поддается	1	1
1056	как рассуждает	1	1
1057	как у	1	1
1058	символическая смерть	1	1
1059	и прежде	1	1
1060	действующих лиц	2	1
1061	же о	1	1
1062	чеховскому рассказу	1	1
1063	нераздельности но	1	1
1064	равной степени	1	1
1065	точке зрения	1	1
1066	в соответствии	6	1
1067	по версии	1	1
1068	а на	2	1
1069	это мир	2	1
1070	ван геннепа	1	1
1071	а событие	1	1
1072	к двойной	1	1
1073	однако и	2	1
1074	человеческой жизни	3	1
1075	в комнате	1	1
1076	признать вполне	1	1
1077	событие о	1	1
1078	не подлежит	1	1
1079	коммуникативного взаимодействия	1	1
1080	как о	2	1
1081	объединены в	1	1
1082	ее моментов	1	1
1083	произведение в	2	1
1084	толстого или	1	1
1085	не об	1	1
1086	и адресата	2	1
1087	следующей фразе	1	1
1088	оснований для	1	1
1089	событийности от	1	1
1090	свидетельствует не	1	1
1091	новейшего времени	1	1
1092	принадлежности к	1	1
1093	присутствие в	1	1
1094	как наррация	1	1
1095	речи хотя	1	1
1096	в речи	2	1
1097	по контрасту	1	1
1098	связь с	1	1
1099	нет ничего	1	1
1100	новой риторики	1	1
1101	потенциального адресата	1	1
1102	жизненного поведения	1	1
1103	персонажей с	1	1
1104	автора с	1	1
1105	границы между	2	1
1106	и актуализируется	1	1
1107	подтверждает нашу	1	1
1108	или попросту	1	1
1109	человека к	1	1
1110	самого рассказывания	3	1
1111	событие здесь	1	1
1112	в историю	2	1
1113	втором эпизоде	1	1
1114	одновременно понимаем	1	1
1115	для событийного	1	1
1116	ситуации оказывается	1	1
1117	позицию адресата	2	1
1118	нередко встречаются	1	1
1119	ее целостности	1	1
1120	сюжетная схема	2	1
1121	истории не	1	1
1122	к позиции	1	1
1123	ли его	1	1
1124	легкой руки	2	1
1125	прошедшего времени	1	1
1126	быть только	2	1
1127	в мир	1	1
1128	однако если	1	1
1129	историю приобретенной	1	1
1130	цели вследствие	1	1
1131	и было	1	1
1132	новейшее время	1	1
1133	понимаем и	1	1
1134	его иметь	1	1
1135	быть не	4	1
1136	операции рассказа	1	1
1137	для нарратологии	1	1
1138	х гг	3	1
1139	быть и	2	1
1140	благодаря этому	1	1
1141	быть рассказано	1	1
1142	той мере	2	1
1143	разных местах	1	1
1144	этом и	2	1
1145	событие как	2	1
1146	на свет	1	1
1147	нарративный кадр	1	1
1148	истории но	1	1
1149	и конца	1	1
1150	картиной мира	9	1
1151	тому или	1	1
1152	имел место	1	1
1153	зрения нарратора	1	1
1154	себя с	1	1
1155	что событие	1	1
1156	в следующей	1	1
1157	известной степени	1	1
1158	стать логикой	1	1
1159	однако оно	1	1
1160	нарративных текстах	2	1
1161	и рецептивного	2	1
1162	о событии	2	1
1163	ю.м лотмана	1	1
1164	был его	1	1
1165	жениха и	1	1
1166	мира которая	1	1
1167	читателя то	1	1
1168	именно такого	1	1
1169	о котором	2	1
1170	своей природе	2	1
1171	весьма различно	1	1
1172	конфигурациям к	1	1
1173	ни одного	1	1
1174	для нас	2	1
1175	как уже	1	1
1176	бы он	1	1
1177	повествование итеративное	1	1
1178	в поле	1	1
1179	не должен	1	1
1180	в маркированном	3	1
1181	но зато	1	1
1182	нормы а	1	1
1183	но это	3	1
1184	имеет начало	1	1
1185	обстоит дело	1	1
1186	поиск обретение	1	1
1187	в терминах	1	1
1188	в равной	1	1
1189	обратиться к	2	1
1190	который имел	1	1
1191	не утрачивая	2	1
1192	на фоне	2	1
1193	на роль	1	1
1194	поскольку не	2	1
1195	игнорировать эту	1	1
1196	может и	1	1
1197	а о	1	1
1198	не знает	1	1
1199	максимуме его	1	1
1200	порой в	1	1
1201	цельный внутри	1	1
1202	себе самому	1	1
1203	неизбежности или	1	1
1204	романного письма	1	1
1205	нарративности как	1	1
1206	культуры в	1	1
1207	который не	1	1
1208	действие может	1	1
1209	как коммуникативного	1	1
1210	чего в	1	1
1211	элементов из	1	1
1212	ментального видения	4	1
1213	в нарративных	1	1
1214	единого художественного	1	1
1215	если же	1	1
1216	тексте а	1	1
1217	рецептивного сознания	2	1
1218	м.м бахтина	1	1
1219	со времен	1	1
