N	2gram	Bakhtin_Fr_6	Komedia
165	и другие	2	2
166	и я	1	2
167	и вовсе	2	2
168	в одной	3	2
169	что именно	2	2
170	воина и	1	2
171	этом же	1	2
172	что по	1	2
173	в действительности	1	2
174	и хотя	1	2
175	да еще	2	2
176	платон в	1	2
177	в нашем	1	2
178	роль в	4	2
179	и если	1	2
180	в плен	1	2
181	он не	2	2
182	на этом	2	2
183	же не	1	2
184	об этом	1	2
185	связанных с	3	2
186	второй половины	2	2
187	в глазах	1	2
188	это не	1	2
189	чем в	1	2
190	в развитии	2	2
191	по всем	1	2
192	в следующем	1	2
193	представление о	2	2
194	признать что	1	2
195	не в	4	2
196	в конце	2	2
197	вовсе не	7	2
198	даже в	4	2
199	одна из	1	2
200	в одном	5	2
201	что их	2	2
202	не является	1	2
203	в духе	3	2
204	на это	1	2
205	и это	1	2
206	у аристофана	1	2
207	и что	5	2
208	с собой	1	2
209	или на	1	2
210	на что	1	2
211	после того	1	2
212	времени в	1	2
213	и во	2	2
214	и все	9	2
215	обоих случаях	1	2
216	нем не	1	2
217	в другой	1	2
218	вслед за	1	2
219	в античной	2	2
220	все время	4	2
221	в лице	1	2
222	этой целью	1	2
223	и дает	1	2
224	тот же	4	2
225	с ними	1	2
226	в уста	1	2
227	с одной	4	2
228	и у	2	2
229	является не	1	2
230	одно из	1	2
231	у нее	1	2
232	отношение к	1	2
233	в других	1	2
234	рядом с	5	2
235	нет и	1	2
236	и к	1	2
237	отклик на	1	2
238	до сих	3	2
239	с другой	4	2
240	этой комедии	1	2
241	нового времени	4	2
242	одной стороны	4	2
243	а на	2	2
244	что из	1	2
245	для этой	1	2
246	мы находим	2	2
247	в изображении	1	2
248	в той	5	2
249	не удалось	1	2
250	как бы	7	2
251	своего времени	2	2
252	в уже	1	2
253	пути к	1	2
254	сих пор	3	2
255	бы в	2	2
256	еще более	2	2
257	от ее	1	2
258	от всех	2	2
259	к его	1	2
260	из этого	4	2
261	и жизнь	1	2
262	из четырех	2	2
263	и шире	1	1
264	и отчасти	2	1
265	переходит к	1	1
266	самом деле	4	1
267	и постоянных	1	1
268	изображается в	1	1
269	на первый	3	1
270	для своего	1	1
271	деле здесь	1	1
272	до него	1	1
273	принадлежали к	2	1
274	для выяснения	1	1
275	та же	4	1
276	память о	1	1
277	не слишком	1	1
278	еды и	1	1
279	в сущности	8	1
280	хуже чем	1	1
281	а для	2	1
282	вместо того	3	1
283	в самих	1	1
284	они были	3	1
285	ему в	1	1
286	чем больше	1	1
287	всегда можно	1	1
288	между собой	1	1
289	первый план	3	1
290	все эти	11	1
291	не был	2	1
292	время в	1	1
293	в различных	1	1
294	в чем	3	1
295	и мира	1	1
296	к приведенным	1	1
297	там и	2	1
298	язык у	1	1
299	во внешнем	1	1
300	источники в	1	1
301	о смерти	1	1
302	все внимание	1	1
303	значение и	1	1
304	свою жизнь	1	1
305	рассказывает как	1	1
306	не просто	1	1
307	чем же	1	1
308	и нет	1	1
309	это был	1	1
310	было устроено	1	1
311	тем же	1	1
312	в ожидании	1	1
313	более или	1	1
314	следующим образом	1	1
315	на войну	1	1
316	роль играет	1	1
317	представлению о	1	1
318	если мы	2	1
319	связанного с	1	1
320	он то	1	1
321	в себе	5	1
322	в мыслях	1	1
323	имеет для	1	1
324	не могла	1	1
325	у женщин	2	1
326	на его	2	1
327	и стало	1	1
328	знали что	1	1
329	никакому сомнению	1	1
330	ими в	1	1
331	по общему	1	1
332	ее своей	1	1
333	не могли	1	1
334	в основу	1	1
335	молодыми людьми	1	1
336	в другом	4	1
337	в число	1	1
338	в подарок	1	1
339	его не	1	1
340	самим собой	2	1
341	на все	3	1
342	нам по	1	1
343	по себе	1	1
344	в жизни	1	1
345	поэтому когда	1	1
346	но уже	2	1
347	самый характер	2	1
348	необходимость в	1	1
349	со своими	1	1
350	которой он	1	1
351	он и	1	1
352	мы видели	2	1
353	действительно не	1	1
354	и тогда	1	1
355	не больше	1	1
356	народа и	3	1
357	не мог	3	1
358	которые никогда	1	1
359	не дошло	1	1
360	или менее	1	1
361	в эту	2	1
362	во второй	1	1
363	таким же	1	1
364	нас не	3	1
365	источник этой	1	1
366	во времена	1	1
367	интересующих нас	1	1
368	представляла собой	1	1
369	не столько	1	1
370	и действиях	1	1
371	было очень	1	1
372	они уже	2	1
373	от его	1	1
374	из области	2	1
375	только для	1	1
376	времени не	1	1
377	нам в	1	1
378	их в	2	1
379	как от	1	1
380	вещей и	1	1
381	ним в	1	1
382	в устах	1	1
383	яств и	1	1
384	для нее	1	1
385	и очень	2	1
386	значительное место	1	1
387	с точки	2	1
388	не раз	1	1
389	эта мысль	1	1
390	но они	4	1
391	этого же	1	1
392	правда в	1	1
393	у кого	2	1
394	своего героя	3	1
395	как о	2	1
396	в основе	4	1
397	родился в	1	1
398	был назван	1	1
399	та или	1	1
400	небом и	1	1
401	никогда не	8	1
402	ничего не	1	1
403	современников и	1	1
404	его материального	1	1
405	здесь же	2	1
406	из того	2	1
407	эти три	1	1
408	этот образ	7	1
409	встречаем у	1	1
410	между небом	1	1
411	в области	2	1
412	настаивает на	1	1
413	представляется нам	1	1
414	к себе	2	1
415	и вполне	1	1
416	и другой	1	1
417	них носили	1	1
418	действию в	1	1
419	его с	1	1
420	той или	1	1
421	для его	2	1
422	они и	3	1
423	из себя	1	1
424	должен быть	2	1
425	приходит к	1	1
426	сатира на	1	1
427	женщина могла	1	1
428	в себя	1	1
429	действия и	1	1
430	в пределах	1	1
431	если они	1	1
432	времени и	2	1
433	в последующих	1	1
434	здесь нет	1	1
435	мог бы	1	1
436	вокруг этого	1	1
437	веры в	1	1
438	жизнь и	1	1
439	в эпоху	6	1
440	о котором	4	1
441	остановимся на	1	1
442	с ним	4	1
443	приблизился к	2	1
444	еще во	1	1
445	а также	5	1
446	зрения на	1	1
447	внимание на	2	1
448	никак не	3	1
449	одного из	1	1
450	только за	1	1
451	устроено пиршество	1	1
452	там же	1	1
453	типов или	1	1
454	нас в	1	1
455	каждом из	1	1
456	и были	1	1
457	в которую	1	1
458	из глаз	1	1
459	от них	1	1
460	хотя у	1	1
461	говорить об	1	1
462	что же	1	1
463	выступает как	1	1
464	к индивидуальному	1	1
465	играли в	1	1
466	раз на	1	1
467	замечает что	1	1
468	в литературе	5	1
469	этой маленькой	1	1
470	к которому	1	1
471	землю и	2	1
472	всякого рода	1	1
473	образов и	5	1
474	мы видим	6	1
475	он помогает	1	1
476	что даже	2	1
477	с каждым	1	1
478	появиться на	1	1
479	по свидетельству	1	1
480	и весьма	2	1
481	то он	2	1
482	был тот	1	1
483	знаешь ли	1	1
484	они могут	2	1
485	в могилу	1	1
486	по этому	1	1
487	ведущие к	1	1
488	человека с	2	1
489	едой и	1	1
490	конечно не	3	1
491	в большинстве	4	1
492	и они	1	1
493	мудрость в	2	1
494	свидетельствует о	1	1
495	и необычным	1	1
496	этому вопросу	1	1
497	большинстве случаев	5	1
498	системе образов	2	1
499	мир в	1	1
500	для него	1	1
501	земли и	4	1
502	могло бы	1	1
503	и продолжает	1	1
504	как его	2	1
505	как раз	2	1
506	ее на	1	1
507	чувствует себя	1	1
508	и даже	4	1
509	или иной	1	1
510	и из	1	1
511	однако что	1	1
512	выступает в	1	1
513	не знали	1	1
514	на чем	1	1
515	а с	1	1
516	по всей	1	1
517	то ее	1	1
518	что не	3	1
519	говорит о	1	1
520	им от	1	1
521	у нас	4	1
522	до конца	2	1
523	и самый	3	1
524	не на	2	1
525	а не	2	1
526	другой стороны	2	1
527	речевой стихии	2	1
528	одну из	2	1
529	ни о	1	1
530	там где	5	1
531	несмотря на	1	1
532	всего этого	1	1
533	с помощью	6	1
534	связь с	1	1
535	они играли	1	1
536	этой же	1	1
537	него в	1	1
538	всех трех	2	1
539	отрывок из	2	1
540	только его	2	1
541	в разной	1	1
542	как человек	1	1
543	он захватил	1	1
544	над ним	1	1
545	к своему	1	1
546	каждым новым	1	1
547	до настоящего	1	1
548	он говорит	1	1
549	целом ряде	1	1
550	надежного и	1	1
551	ли ты	1	1
552	этих словах	1	1
553	в сферу	1	1
554	если человек	1	1
555	и там	1	1
556	именно в	4	1
557	по существу	1	1
558	исходя из	1	1
559	и богатство	1	1
560	в александрии	1	1
561	судить о	1	1
562	а то	1	1
563	здесь есть	1	1
564	нечто подобное	1	1
565	это уже	2	1
566	всего они	1	1
567	происходит их	1	1
568	в результате	4	1
569	аристофана в	1	1
570	это как	1	1
571	тем более	2	1
572	и как	4	1
573	разной степени	1	1
574	которые его	1	1
575	находим в	1	1
576	в знаменитом	3	1
577	века мы	1	1
578	в искусстве	3	1
579	тому назад	1	1
580	за этим	1	1
581	в системе	1	1
582	этой области	1	1
583	на фоне	1	1
584	иначе чем	1	1
585	городов и	1	1
586	между ними	3	1
587	не знает	1	1
588	сказать что	6	1
589	лишь тогда	1	1
590	о себе	1	1
591	всех других	1	1
592	первом случае	3	1
593	бы его	1	1
594	это была	1	1
595	около г	1	1
596	люди и	1	1
597	xviii в	1	1
598	думать что	1	1
599	так же	5	1
600	как на	1	1
601	все что	4	1
