N	2gram	Tiupa_Anal_1	FransuaR
129	и одновременно	3	3
130	для всех	1	3
131	есть в	1	3
132	для него	2	3
133	в одном	1	3
134	но он	1	3
135	не было	1	3
136	о чем	1	3
137	связь с	1	3
138	вместе с	4	3
139	в течение	1	3
140	сих пор	1	3
141	и для	1	3
142	в году	1	3
143	и есть	3	2
144	с точки	4	2
145	и до	2	2
146	и больше	1	2
147	в целом	5	2
148	в различных	1	2
149	в чем	1	2
150	в данном	2	2
151	в сторону	1	2
152	в наиболее	3	2
153	отличие от	6	2
154	нет и	2	2
155	независимо от	1	2
156	все же	4	2
157	и наконец	1	2
158	что это	1	2
159	он в	1	2
160	роль в	2	2
161	при этом	12	2
162	в начале	2	2
163	смертью в	2	2
164	дистанции между	1	2
165	том же	1	2
166	на все	2	2
167	в будущее	1	2
168	лишь в	5	2
169	было бы	2	2
170	смерть и	1	2
171	для них	1	2
172	она и	1	2
173	с тем	1	2
174	несмотря на	2	2
175	отрыве от	2	2
176	и внешнее	1	2
177	не столько	2	2
178	точку зрения	1	2
179	во времени	4	2
180	даже в	3	2
181	в отношении	1	2
182	вплоть до	1	2
183	на котором	1	2
184	если в	3	2
185	первая часть	1	2
186	на него	1	2
187	с другом	1	2
188	начиная с	1	2
189	не могут	3	2
190	что все	1	2
191	числе и	1	2
192	к тому	7	2
193	этот путь	1	2
194	должен быть	6	2
195	говорит и	2	2
196	данном случае	2	2
197	встреча с	1	2
198	и что	1	2
199	на том	1	2
200	еще в	2	2
201	том как	1	2
202	же самое	2	2
203	и т.д	1	2
204	и та	2	2
205	но мы	1	2
206	можно сказать	2	2
207	на всех	1	2
208	к нему	3	2
209	в отрыве	2	2
210	между тем	5	2
211	этих слов	1	2
212	в ту	1	2
213	происходит в	1	2
214	ли он	2	2
215	и жизни	1	2
216	в качестве	31	2
217	языка но	1	2
218	может быть	29	2
219	тут же	1	2
220	и только	1	2
221	в особенности	1	2
222	не подлежит	1	2
223	а именно	3	2
224	внешнее и	1	2
225	в отличие	6	2
226	себя и	4	2
227	превращается в	1	2
228	один из	2	2
229	произведение в	2	2
230	него не	1	2
231	в пределах	2	2
232	друг с	1	2
233	только для	2	2
234	хотя бы	3	2
235	на фоне	2	2
236	то что	6	2
237	жизни в	1	2
238	частности к	1	1
239	то на	1	1
240	неотделима от	1	1
241	не остается	2	1
242	он может	2	1
243	то в	2	1
244	сам автор	1	1
245	не имеют	1	1
246	в какой-то	1	1
247	все те	1	1
248	по его	1	1
249	а как	2	1
250	есть не	8	1
251	и была	1	1
252	та же	1	1
253	за несколько	1	1
254	сложнее и	1	1
255	как я	1	1
256	целого в	4	1
257	проявляется в	1	1
258	столь же	4	1
259	служит для	1	1
260	художественном творчестве	1	1
261	тем как	1	1
262	и всего	1	1
263	коем случае	2	1
264	но как	1	1
265	эпизод с	1	1
266	всех участников	1	1
267	не все	2	1
268	конечном счете	4	1
269	по отношению	6	1
270	он полагает	1	1
271	не просто	2	1
272	за пределы	2	1
273	более чем	4	1
274	его на	1	1
275	о жизни	1	1
276	мира однако	1	1
277	первых двух	1	1
278	этот аспект	1	1
279	сознания в	4	1
280	что произведение	1	1
281	часть мира	1	1
282	бы не	2	1
283	всей своей	1	1
284	при приближении	1	1
285	романа но	1	1
286	в себе	11	1
287	здесь имеются	1	1
288	времена и	1	1
289	а скорее	1	1
290	творца и	1	1
291	которая является	1	1
292	не как	1	1
293	одной и	1	1
294	и по	2	1
295	через край	1	1
296	ни был	1	1
297	в основу	1	1
298	но все	1	1
299	взаимодействие с	1	1
300	а затем	1	1
301	целое как	1	1
302	в мире	8	1
303	с позиций	2	1
304	и внутренняя	1	1
305	самим собой	2	1
306	полной мере	3	1
307	смысл в	1	1
308	из первых	1	1
309	от процесса	1	1
310	этом мы	1	1
311	но затем	1	1
312	части нашей	1	1
313	далеко не	6	1
314	что не	3	1
315	одна и	1	1
316	все моменты	1	1
317	жизни но	2	1
318	только во	1	1
319	и того	5	1
320	смысл и	3	1
321	между ними	1	1
322	сосредоточиться на	1	1
323	в ходе	3	1
324	она сама	1	1
325	оказывается для	1	1
326	в котором	3	1
327	знает и	1	1
328	высокой ступени	1	1
329	понять в	1	1
330	не от	1	1
331	жизни с	1	1
332	и той	1	1
333	мысли или	1	1
334	которые в	2	1
335	мире все	1	1
336	не его	1	1
337	и более	4	1
338	их в	1	1
339	на его	2	1
340	не должно	1	1
341	мере и	1	1
342	со смертью	1	1
343	нас к	1	1
344	тому что	1	1
345	которые обычно	1	1
346	раз и	1	1
347	о будущем	1	1
348	между людьми	1	1
349	из евангелия	1	1
350	места из	1	1
351	все три	1	1
352	граница между	1	1
353	тогда когда	2	1
354	одна из	1	1
355	к этим	1	1
356	в процессе	2	1
357	это всегда	3	1
358	не вызывает	1	1
359	принадлежит к	1	1
360	из него	1	1
361	никогда не	2	1
362	в коем	2	1
363	при всем	1	1
364	этих двух	1	1
365	в полной	3	1
366	из древнейших	1	1
367	к концу	1	1
368	на природу	1	1
369	мире и	2	1
370	со своим	1	1
371	как будто	3	1
372	в области	4	1
373	может показаться	1	1
374	в специальном	1	1
375	выход из	1	1
376	здесь совершенно	1	1
377	себе целью	1	1
378	все последующие	1	1
379	той или	6	1
380	и потому	2	1
381	время он	1	1
382	где он	1	1
383	он как	1	1
384	и художественное	1	1
385	это единство	1	1
386	пролог и	1	1
387	свою очередь	1	1
388	и сами	1	1
389	своей полноте	1	1
390	чтобы быть	1	1
391	в произведении	5	1
392	включает в	1	1
393	и сам	2	1
394	те же	1	1
395	времени и	6	1
396	в последующих	1	1
397	еще не	3	1
398	его новое	1	1
399	если бы	3	1
400	собой и	1	1
401	для этого	2	1
402	образом в	1	1
403	о нем	3	1
404	это рассуждение	1	1
405	было не	1	1
406	в состав	3	1
407	на вопрос	4	1
408	и делается	1	1
409	нашей работы	1	1
410	говорит об	1	1
411	и эпилог	1	1
412	основе своей	2	1
413	ее и	1	1
414	времени в	1	1
415	в конечном	4	1
416	связь между	1	1
417	и каждого	1	1
418	во всей	1	1
419	тем более	2	1
420	слов и	1	1
421	своему содержанию	1	1
422	в лице	1	1
423	крайними пределами	1	1
424	полноте и	1	1
425	быть и	1	1
426	с вопросом	1	1
427	в формах	1	1
428	в двух	2	1
429	тот же	1	1
430	к наиболее	1	1
431	и является	2	1
432	в разные	1	1
433	и ее	1	1
434	но то	1	1
435	же при	1	1
436	по этому	1	1
437	какой-то степени	1	1
438	не будет	3	1
439	себя в	6	1
440	оказывается в	2	1
441	есть чисто	2	1
442	не можем	1	1
443	иной форме	1	1
444	не обходится	1	1
445	только тогда	1	1
446	свидетельствует о	2	1
447	в душе	1	1
448	из них	2	1
449	его и	2	1
450	говорит о	1	1
451	себе в	2	1
452	к первой	1	1
453	при всей	2	1
454	не о	2	1
455	друг друга	1	1
456	не случайно	3	1
457	случае не	2	1
458	в целях	1	1
459	смерти и	1	1
460	но к	2	1
461	иное как	5	1
462	или иной	6	1
463	это особая	1	1
464	не поддается	1	1
465	и быть	1	1
466	что иное	5	1
467	в эпизодах	1	1
468	наконец в	1	1
469	было и	1	1
470	во внешней	1	1
471	нового времени	1	1
472	что для	1	1
473	его из	1	1
474	более того	3	1
475	самом же	1	1
476	этой части	1	1
477	в любой	1	1
478	не знает	1	1
479	человеческой жизни	1	1
480	же точно	1	1
481	для человека	1	1
482	время оно	1	1
483	мира в	2	1
484	если не	1	1
485	течение всего	1	1
486	в частности	19	1
487	о себе	1	1
488	ни на	1	1
489	ко всем	1	1
490	в рамках	3	1
491	в присутствии	2	1
492	существует как	1	1
493	жизни прежде	2	1
494	над ним	1	1
495	к своему	1	1
496	это произведение	1	1
497	в той	8	1
498	какого рода	1	1
499	да и	1	1
500	их внутренней	1	1
501	ни одно	2	1
502	понимать как	2	1
503	этого слова	7	1
504	еще раз	1	1
505	готовым к	1	1
506	три момента	1	1
507	о его	1	1
508	и таким	1	1
509	как может	1	1
510	о мире	1	1
511	настоящего в	1	1
512	одного и	2	1
513	еще одна	1	1
514	которая в	3	1
515	себя самого	1	1
516	от него	1	1
517	из себя	1	1
518	истории литературы	4	1
519	вслед за	1	1
520	мира с	1	1
521	же деле	1	1
522	в заключительном	1	1
523	в беседах	1	1
524	в свою	1	1
525	и эта	1	1
526	и при	1	1
527	речи и	1	1
528	это глубокое	1	1
529	все люди	1	1
530	они имеют	1	1
531	за столом	1	1
532	не что	4	1
533	отношению к	5	1
534	культуры в	2	1
535	из этого	1	1
536	в свое	2	1
537	существенная сторона	1	1
538	в виде	1	1
539	ее в	1	1
540	именно здесь	1	1
541	не дал	1	1
542	в таком	3	1
543	во всяком	1	1
544	они не	1	1
