N	2gram	Potebnia_M_3	Myshleni
223	есть нечто	4	2
224	говорить о	3	2
225	принадлежит к	1	2
226	в их	2	2
227	столь же	4	2
228	во всех	1	2
229	то он	2	2
230	не то	3	2
231	только тогда	9	2
232	друг от	1	2
233	нет и	1	2
234	за пределы	2	2
235	сама по	2	2
236	которые не	1	2
237	еще один	1	2
238	общего с	1	2
239	стороны и	1	2
240	перед нами	2	2
241	целый ряд	2	2
242	и как	5	2
243	его к	2	2
244	более или	3	2
245	увидим что	1	2
246	от этого	2	2
247	к чему	1	2
248	само по	3	2
249	в себе	16	2
250	не следует	5	2
251	после этого	1	2
252	он должен	1	2
253	в силу	3	2
254	из виду	2	2
255	и более	1	2
256	друг с	1	2
257	подобно тому	2	2
258	не станем	1	2
259	на все	2	2
260	и мы	2	2
261	ни в	2	2
262	все равно	4	2
263	с такой	1	2
264	должно быть	5	2
265	в один	4	2
266	и тогда	3	2
267	нисколько не	1	2
268	этих схем	1	2
269	или менее	3	2
270	в этих	1	2
271	но если	1	2
272	мысль и	1	2
273	том же	2	2
274	в такой	1	2
275	как увидим	1	2
276	всякий раз	1	2
277	стало быть	1	2
278	и той	2	2
279	бы мы	2	2
280	быть может	3	2
281	и вообще	3	2
282	с которой	1	2
283	и другое	1	2
284	не могло	1	2
285	находится в	1	2
286	на язык	1	2
287	больше чем	1	2
288	под этим	1	2
289	речи не	1	2
290	находиться в	1	2
291	к ней	5	2
292	во всем	1	2
293	и теперь	6	2
294	уже и	1	2
295	что на	1	2
296	с другом	1	2
297	не могут	5	2
298	могут быть	3	2
299	но все	2	2
300	в других	2	2
301	особенностей которые	1	2
302	же самое	1	2
303	начале развития	2	2
304	все свое	1	2
305	его с	2	2
306	указывает на	6	2
307	говоря словами	1	2
308	должен быть	1	2
309	от друга	1	2
310	без всякого	1	2
311	мы думаем	1	2
312	как по	1	2
313	на том	1	2
314	за то	1	2
315	когда в	2	2
316	видеть из	1	2
317	понятно что	1	2
318	как у	1	2
319	можно сказать	3	2
320	своего духовного	1	2
321	эту идею	1	2
322	понимают друг	1	2
323	той степени	1	2
324	нас в	1	2
325	судить о	1	2
326	в его	4	2
327	что и	13	2
328	в другой	1	2
329	что здесь	1	2
330	как например	1	2
331	как нечто	1	2
332	в стороне	1	2
333	бы ни	3	2
334	и тем	5	2
335	вопрос об	2	2
336	действительность но	1	2
337	нас с	1	2
338	положение что	1	2
339	следует за	1	2
340	каким образом	1	2
341	не дает	2	2
342	жизни ребенка	1	2
343	очень хорошо	1	2
344	на одном	1	2
345	в одном	2	2
346	но что	2	2
347	у него	2	2
348	должны будем	3	2
349	как при	2	2
350	заметить что	3	2
351	тем что	7	2
352	и речь	1	2
353	от того	8	2
354	не хотим	1	2
355	именно в	3	2
356	с однако	1	2
357	основное положение	1	2
358	этим что	1	2
359	понятие о	2	2
360	для человека	4	2
361	связь с	3	2
362	человека к	1	2
363	тому как	5	2
364	что же	2	2
365	с этой	2	2
366	на которой	3	2
367	к вопросу	1	2
368	в более	1	2
369	пониманием и	1	2
370	вообще в	1	2
371	ее в	1	2
372	и эта	1	2
373	я и	3	1
374	в силе	1	1
375	говоря о	4	1
376	слова которые	1	1
377	в сфере	1	1
378	предполагает что	1	1
379	переходит к	1	1
380	должно стать	1	1
381	сам по	5	1
382	самим по	1	1
383	тех же	1	1
384	имеет в	1	1
385	это стремление	1	1
386	для науки	1	1
387	в приведенном	2	1
388	его содержание	1	1
389	по преимуществу	1	1
390	что эти	1	1
391	со своей	2	1
392	и последовательные	1	1
393	и возможность	1	1
394	по его	1	1
395	из ничего	1	1
396	есть не	7	1
397	не встречает	1	1
398	на первый	1	1
399	или наоборот	1	1
400	на первом	1	1
401	до него	1	1
402	и о	2	1
403	происходит по	1	1
404	эта деятельность	1	1
405	что уже	2	1
406	единство и	2	1
407	исследования в	1	1
408	нас это	1	1
409	только это	1	1
410	оно вообще	1	1
411	дальнейшие выводы	1	1
412	один пример	1	1
413	и со	1	1
414	нам о	1	1
415	же что	6	1
416	и средство	1	1
417	и он	1	1
418	в ней	8	1
419	следовательно в	1	1
420	и то	8	1
421	и на	3	1
422	он был	1	1
423	здесь не	1	1
424	время в	3	1
425	бы то	1	1
426	в чем	3	1
427	же самые	1	1
428	одним словом	2	1
429	в ее	2	1
430	но как	2	1
431	явлений и	2	1
432	не входит	1	1
433	его во	1	1
434	ответ на	3	1
435	а и	4	1
436	себе и	1	1
437	это и	2	1
438	один и	1	1
439	знание есть	1	1
440	но тем	2	1
441	или действие	1	1
442	чем же	1	1
443	вызывает в	1	1
444	его на	1	1
445	так называемая	1	1
446	звуки или	1	1
447	совершенно другой	1	1
448	нужно найти	1	1
449	мы тем	1	1
450	и наконец	2	1
451	и тот	2	1
452	один ряд	1	1
453	себе не	4	1
454	следует сказать	1	1
455	значение языка	1	1
456	смысла но	1	1
457	роль играет	1	1
458	что слово	7	1
459	можно в	1	1
460	та же	2	1
461	не будем	1	1
462	формы в	1	1
463	действительности а	1	1
464	думать что	5	1
465	скажем только	1	1
466	имеет для	3	1
467	бы только	1	1
468	только один	2	1
469	говорит не	1	1
470	тому же	1	1
471	подобным образом	1	1
472	в наших	1	1
473	так сказать	2	1
474	когда человек	1	1
475	и если	2	1
476	с чем	1	1
477	в нем	9	1
478	время и	2	1
479	же именно	1	1
480	речи то	1	1
481	зависит не	1	1
482	в понимании	1	1
483	представление не	1	1
484	не к	4	1
485	и верное	1	1
486	и вот	1	1
487	что одно	1	1
488	существует и	1	1
489	мало того	1	1
490	свое время	1	1
491	мысли как	3	1
492	находим у	1	1
493	случае если	1	1
494	одно и	5	1
495	исходя из	1	1
496	этом последнем	2	1
497	а вместе	1	1
498	рано или	1	1
499	смысле в	2	1
500	могла бы	2	1
501	не за	1	1
502	и может	3	1
503	нам остается	1	1
504	что мысль	2	1
505	на ту	1	1
506	его в	3	1
507	входит в	2	1
508	его личности	1	1
509	с самим	1	1
510	случаях и	1	1
511	с вопросом	1	1
512	ответу на	1	1
513	должен был	1	1
514	с самого	1	1
515	приходит в	1	1
516	в жизни	1	1
517	все черты	2	1
518	присоединяет к	1	1
519	что не	8	1
520	с тем	7	1
521	не всегда	2	1
522	слова что	1	1
523	которой он	1	1
524	нигде не	1	1
525	же следует	1	1
526	это очевидно	1	1
527	ребенку и	1	1
528	и при	4	1
529	что такое	2	1
530	место в	3	1
531	на каждом	1	1
532	мысли и	2	1
533	и другого	1	1
534	из своих	1	1
535	впечатления от	1	1
536	которые в	1	1
537	то это	6	1
538	друг другу	1	1
539	есть еще	3	1
540	ни было	1	1
541	однако в	1	1
542	и наоборот	4	1
543	где нет	1	1
544	бы быть	2	1
545	нам для	1	1
546	животного и	3	1
547	зрения и	2	1
548	что поэтому	2	1
549	тому что	3	1
550	она по	1	1
551	что есть	2	1
552	останавливаясь на	1	1
553	таких случаях	1	1
554	вообще но	1	1
555	от сознания	1	1
556	и развивается	1	1
557	и внешней	1	1
558	в таких	1	1
559	как о	2	1
560	с то	1	1
561	только из	1	1
562	и притом	2	1
563	много общего	1	1
564	объективное значение	2	1
565	на него	3	1
566	которого он	1	1
567	что представление	1	1
568	когда они	1	1
569	в нас	2	1
570	но здесь	1	1
571	иметь в	2	1
572	языком и	1	1
573	значение этого	1	1
574	не составляют	3	1
575	только не	2	1
576	приведенном выше	1	1
577	в противоречие	1	1
578	можно видеть	5	1
579	своей природе	1	1
580	и связи	1	1
581	видим не	1	1
582	не говорит	1	1
583	буквальном смысле	2	1
584	и после	2	1
585	не находим	1	1
586	его собственную	1	1
587	целом и	1	1
588	трех моментов	1	1
589	в области	2	1
590	мысли которые	1	1
591	тесной связи	1	1
592	может показаться	1	1
593	в тени	2	1
594	представлений или	1	1
595	других движениях	1	1
596	только от	3	1
597	в живой	2	1
598	начиная с	1	1
599	развития мысли	5	1
600	когда мы	2	1
601	сомнение в	1	1
602	все особенности	1	1
603	отличается от	1	1
604	для развития	2	1
605	глубокое и	1	1
606	мере того	3	1
607	всего что	1	1
608	не есть	17	1
609	слова с	3	1
610	или поздно	1	1
611	оно не	4	1
612	на это	4	1
613	здесь мы	1	1
614	предмет в	1	1
615	ничего общего	2	1
616	принять за	1	1
617	на предмет	2	1
618	мы привели	1	1
619	на нечто	1	1
620	и самое	2	1
621	приходит к	1	1
622	в буквальном	2	1
623	в понятиях	1	1
624	и говорит	1	1
625	только то	1	1
626	с языком	1	1
627	с если	1	1
628	своей мысли	4	1
629	том случае	1	1
630	особенно в	1	1
631	того и	1	1
632	сознания и	1	1
633	начинает относиться	1	1
634	истины а	1	1
635	все остальные	3	1
636	что вовсе	1	1
637	в словах	3	1
638	после того	1	1
639	по мере	4	1
640	в отдельные	1	1
641	а к	3	1
642	не находили	1	1
643	сводится к	1	1
644	именно потому	1	1
645	и здесь	1	1
646	мысли которая	3	1
647	на закон	1	1
648	имеет еще	1	1
649	развития как	1	1
650	другими словами	1	1
651	тянется к	1	1
652	одного из	1	1
653	до сих	3	1
654	или на	2	1
655	мысль не	2	1
656	теперь и	1	1
657	и который	1	1
658	и чисто	1	1
659	там же	6	1
660	слов с	1	1
661	она не	2	1
662	вопросу о	1	1
663	образом мы	1	1
664	то эта	1	1
665	это может	1	1
666	к нему	3	1
667	этих слов	2	1
668	содержание с	1	1
669	есть знание	1	1
670	эти два	1	1
671	а потому	6	1
672	чертах мы	1	1
673	первобытный человек	2	1
674	вслед за	3	1
675	бы вполне	1	1
676	речи есть	2	1
677	места и	1	1
678	предмета и	1	1
679	один из	4	1
680	том как	3	1
681	в двух	1	1
682	что только	6	1
683	что даже	4	1
684	словом и	5	1
685	каждом шагу	1	1
686	в самое	1	1
687	между тем	9	1
688	внешних условий	1	1
689	между этими	1	1
690	имеет своим	1	1
691	мысль по	1	1
692	человека с	1	1
693	так что	7	1
694	из которого	1	1
695	же и	3	1
696	видели выше	1	1
697	конечно не	1	1
698	только на	3	1
699	то и	6	1
700	мысли нет	1	1
701	слова в	7	1
702	в виде	2	1
703	показать на	1	1
704	в сознании	15	1
705	еще одну	1	1
706	но самое	1	1
707	здесь же	1	1
708	или даже	1	1
709	данных в	1	1
710	есть такая	2	1
711	за ним	3	1
712	где бы	1	1
713	вообще как	2	1
714	мысли к	1	1
715	способен к	2	1
716	ни с	1	1
717	был бы	2	1
718	одно из	5	1
719	к мысли	3	1
720	никто не	3	1
721	ложится в	1	1
722	могло бы	1	1
723	в языке	7	1
724	сами по	1	1
725	в современном	1	1
726	это верно	1	1
727	к ним	1	1
728	при всей	1	1
729	как его	1	1
730	более сложной	1	1
731	и оставаться	1	1
732	другой и	2	1
733	в очень	1	1
734	лишь для	1	1
735	известных нам	1	1
736	но вместе	4	1
737	чтобы показать	1	1
738	свою мысль	2	1
739	не были	2	1
740	со всем	1	1
741	точек зрения	1	1
742	в соответствующих	1	1
743	тем мы	1	1
744	как субъект	2	1
745	чем он	1	1
746	о котором	1	1
747	еще и	1	1
748	такое же	3	1
749	на которые	1	1
750	в природе	2	1
751	показывает что	2	1
752	могут иметь	1	1
753	вещь и	1	1
754	только по	5	1
755	что а	2	1
756	в ребенке	1	1
757	идеи в	2	1
758	бы назвать	1	1
759	зависит от	6	1
760	действительности как	1	1
761	очевидно во	1	1
762	самое понятие	1	1
763	идею его	1	1
764	говоря что	1	1
765	с которым	1	1
766	более глубокое	1	1
767	под влиянием	1	1
768	и отношение	1	1
769	как именно	1	1
770	в речи	2	1
771	не видит	1	1
772	для животного	1	1
773	направлении и	1	1
774	речь но	1	1
775	нашей мысли	4	1
776	действие которое	1	1
777	эти слова	2	1
778	двух других	1	1
779	и ограниченность	1	1
780	эта идея	1	1
781	ко всем	2	1
782	такой форме	1	1
783	и потому	4	1
784	но этот	2	1
785	и столь	1	1
786	какого бы	1	1
787	себя из	1	1
788	к своему	2	1
789	предположить что	1	1
790	находит в	2	1
791	вспомнить что	1	1
792	если оно	1	1
793	к следующему	1	1
794	который мы	1	1
795	образом и	3	1
796	перехода от	1	1
797	что всякое	1	1
798	и там	1	1
799	что действительно	1	1
800	им с	1	1
801	самого себя	3	1
802	хотя с	1	1
803	в тот	1	1
804	да и	1	1
805	и появление	1	1
806	с здесь	2	1
807	я с	1	1
808	многих других	1	1
809	том смысле	3	1
810	взрослого и	1	1
811	указанием на	3	1
812	к понятию	1	1
813	и от	4	1
814	будет находиться	1	1
815	сих пор	3	1
816	от всего	3	1
817	в смысле	4	1
818	это последнее	2	1
819	бы невозможно	1	1
820	формы с	1	1
821	относиться к	1	1
822	деятельность есть	2	1
823	не знаем	3	1
824	животное не	1	1
825	мыслей к	1	1
826	уже на	2	1
827	от той	1	1
828	в звуках	2	1
829	с как	1	1
830	а все	1	1
831	с при	1	1
832	бы даже	1	1
833	своей точки	1	1
834	значило бы	1	1
835	от него	2	1
836	из себя	2	1
837	или нет	1	1
838	бы в	2	1
839	для его	1	1
840	которая дает	1	1
841	мысль в	3	1
842	но это	6	1
843	или не	1	1
844	в связь	1	1
845	что вообще	2	1
846	в системе	2	1
847	к ее	1	1
848	то вопрос	1	1
849	он видит	1	1
850	жизни в	1	1
851	которая на	1	1
852	между ними	1	1
853	не знает	3	1
854	другой стороны	4	1
855	но можно	1	1
856	других или	1	1
857	почему он	1	1
858	него в	1	1
859	в свое	2	1
860	мысли но	1	1
861	что то	1	1
862	допустить что	1	1
863	и б	1	1
864	указывают на	1	1
865	а может	1	1
866	это было	3	1
867	весь процесс	1	1
868	нас не	1	1
869	как на	5	1
870	точно так	12	1
871	даны уже	1	1
872	ср с	1	1
873	гораздо более	1	1
874	смысле что	1	1
