N	2gram	Tiupa_Hudo_2	Istorich
205	во все	1	2
206	его с	1	2
207	я тебя	1	2
208	можно показать	1	2
209	на том	1	2
210	никогда не	5	2
211	иногда в	1	2
212	том как	2	2
213	и на	3	2
214	если бы	6	2
215	мы читаем	2	2
216	это обычно	1	2
217	в самую	1	2
218	после того	1	2
219	а у	1	2
220	этот момент	1	2
221	того что	1	2
222	о двух	2	2
223	меня и	1	2
224	это же	1	2
225	себя в	8	2
226	так что	1	2
227	уже в	1	2
228	в виде	2	2
229	его и	2	2
230	могло бы	1	2
231	и толстой	1	2
232	у нее	10	2
233	не случайно	10	2
234	в других	4	2
235	а когда	1	2
236	говорит о	4	2
237	в частности	7	2
238	не видно	1	2
239	он уже	2	2
240	такого рода	1	2
241	с этой	1	2
242	есть и	3	2
243	же самое	3	2
244	но для	1	2
245	это уже	2	2
246	и все	7	2
247	на языке	1	2
248	сказать что	2	2
249	на это	1	2
250	в роли	2	2
251	говорили о	2	1
252	эта новая	1	1
253	показать что	1	1
254	чего не	2	1
255	к другому	1	1
256	его же	1	1
257	все те	2	1
258	века в	1	1
259	той же	2	1
260	его своей	1	1
261	полагает что	1	1
262	бы уже	1	1
263	оттого что	1	1
264	мы не	1	1
265	при анализе	1	1
266	что между	1	1
267	что если	1	1
268	содержания в	1	1
269	ответить на	1	1
270	и бессмысленное	1	1
271	не была	1	1
272	который она	2	1
273	время как	1	1
274	принадлежит к	1	1
275	они были	2	1
276	не совсем	1	1
277	существо не	1	1
278	в ней	3	1
279	и самого	1	1
280	может дать	1	1
281	он был	1	1
282	на них	1	1
283	как символ	1	1
284	он сам	2	1
285	есть форма	1	1
286	со словами	1	1
287	в различных	1	1
288	это своего	1	1
289	во всех	1	1
290	рассмотрение этого	1	1
291	от его	1	1
292	то он	1	1
293	о смерти	3	1
294	и откуда	1	1
295	но как	1	1
296	к которой	1	1
297	к богу	1	1
298	не все	3	1
299	если в	2	1
300	а он	1	1
301	себе и	1	1
302	в наиболее	1	1
303	или иное	1	1
304	была большая	1	1
305	независимо от	1	1
306	как к	1	1
307	противоречие в	1	1
308	что нет	1	1
309	на человека	1	1
310	его смерти	1	1
311	и к	2	1
312	это просто	1	1
313	имеет в	1	1
314	и говорит	1	1
315	та же	2	1
316	жизни так	2	1
317	в ответ	3	1
318	за человека	2	1
319	то и	4	1
320	купца и	1	1
321	нами в	1	1
322	батюшка у	1	1
323	ничего и	1	1
324	ее как	1	1
325	в жертву	1	1
326	не могла	5	1
327	с изображением	1	1
328	жизнью и	1	1
329	на свой	2	1
330	и стало	1	1
331	не следует	1	1
332	что всю	1	1
333	к миру	1	1
334	он все	1	1
335	в нашей	1	1
336	не как	2	1
337	уже говорилось	1	1
338	том чтобы	1	1
339	так часто	1	1
340	подобно тому	4	1
341	дом и	1	1
342	людей и	1	1
343	каждое утро	1	1
344	к такого	1	1
345	героя который	1	1
346	исходя из	1	1
347	этом он	1	1
348	им как	1	1
349	а его	1	1
350	дома и	1	1
351	с неба	1	1
352	то все	1	1
353	как вдруг	1	1
354	героя от	1	1
355	и деревья	1	1
356	в них	3	1
357	о которых	2	1
358	служит в	1	1
359	на материале	1	1
360	она и	1	1
361	все было	3	1
362	берет на	1	1
363	этого персонажа	1	1
364	сложен и	1	1
365	и уже	4	1
366	легче всего	1	1
367	и такая	1	1
368	с такой	2	1
369	иначе говоря	1	1
370	в приложении	1	1
371	и тогда	2	1
372	в саду	1	1
373	и становится	2	1
374	только тем	2	1
375	его человеческого	1	1
376	точки зрения	2	1
377	этой связи	2	1
378	привязанность к	1	1
379	представить себе	1	1
380	и смерть	1	1
381	в котором	6	1
382	и звезды	1	1
383	то для	1	1
384	приложении к	1	1
385	на свою	1	1
386	палкой и	1	1
387	образом и	1	1
388	не умерла	1	1
389	что было	3	1
390	не должно	1	1
391	он увидел	1	1
392	не любит	1	1
393	сам он	2	1
394	тому что	4	1
395	это его	1	1
396	и другое	1	1
397	в то	6	1
398	не берет	1	1
399	же становится	1	1
400	ее ног	1	1
401	найти в	1	1
402	или иная	1	1
403	к ней	2	1
404	можно сказать	6	1
405	ее с	1	1
406	недостает в	1	1
407	со своим	3	1
408	него было	1	1
409	в основе	2	1
410	однако это	1	1
411	ему не	1	1
412	одним из	1	1
413	у меня	1	1
414	в момент	1	1
415	когда мы	1	1
416	него по	1	1
417	в своего	1	1
418	к тому	7	1
419	и мне	2	1
420	родная мать	1	1
421	и это	3	1
422	которых и	1	1
423	с ее	5	1
424	на другой	2	1
425	что делает	1	1
426	то время	1	1
427	всей своей	1	1
428	в пределах	1	1
429	приводит к	2	1
430	роль в	2	1
431	мать перед	1	1
432	в глаза	1	1
433	на нее	1	1
434	особенно в	1	1
435	дерева и	1	1
436	во второй	2	1
437	это только	1	1
438	наше внимание	1	1
439	жизнь и	1	1
440	в последней	2	1
441	является в	1	1
442	между собой	1	1
443	с этого	1	1
444	собой и	1	1
445	его тело	1	1
446	один человек	2	1
447	с ним	7	1
448	смысле и	1	1
449	внимательнее к	1	1
450	все его	3	1
451	о нем	2	1
452	он здесь	1	1
453	внимание на	3	1
454	на что	1	1
455	тогда его	1	1
456	этих двух	1	1
457	нет у	1	1
458	нас в	1	1
459	путь к	1	1
460	к источнику	1	1
461	совершенно как	1	1
462	бы в	1	1
463	тотчас же	1	1
464	и об	2	1
465	этих и	1	1
466	чтобы ответить	1	1
467	быть и	1	1
468	один из	2	1
469	но с	1	1
470	человека в	4	1
471	одной из	3	1
472	что даже	2	1
473	могло быть	1	1
474	который по	1	1
475	и толстым	1	1
476	в руку	1	1
477	на своей	1	1
478	и так	1	1
479	к отцу	1	1
480	по мнению	1	1
481	но то	1	1
482	где-нибудь на	1	1
483	своего рода	16	1
484	только на	5	1
485	мы получим	1	1
486	вернуться к	1	1
487	в дом	1	1
488	в начале	1	1
489	еще одну	1	1
490	как дело	1	1
491	одно из	5	1
492	не для	1	1
493	среди которых	1	1
494	почему это	1	1
495	случае с	1	1
496	и вдруг	1	1
497	жизни на	2	1
498	как раз	4	1
499	к той	2	1
500	толстым в	1	1
501	со стороны	3	1
502	как у	2	1
503	на ее	3	1
504	или иначе	1	1
505	этом как	1	1
506	нельзя сказать	1	1
507	с мотивом	2	1
508	именно в	2	1
509	по своим	1	1
510	к которому	1	1
511	уходит в	1	1
512	при всей	1	1
513	как же	2	1
514	а с	3	1
515	что не	2	1
516	прежде всего	3	1
517	предметов которые	1	1
518	выступает в	1	1
519	только по	1	1
520	не было	6	1
521	на которых	1	1
522	человеческой жизни	6	1
523	с которым	1	1
524	именно так	2	1
525	человек в	3	1
526	долгое время	1	1
527	животных говорит	1	1
528	он и	1	1
529	для чего	1	1
530	уже давно	1	1
531	вступает в	1	1
532	и она	1	1
533	какая же	1	1
534	из форм	1	1
535	не удается	1	1
536	с разными	1	1
537	этого момента	1	1
538	жизни пользуется	1	1
539	к жизни	1	1
540	что за	1	1
541	не видели	1	1
542	чтобы заставить	1	1
543	тому как	4	1
544	это за	1	1
545	что же	2	1
546	кого же	1	1
547	а потом	1	1
548	быть только	1	1
549	откуда они	1	1
550	и героем	1	1
551	как будто	4	1
552	в это	3	1
553	каждый вечер	1	1
554	сказать не	1	1
555	видно что	1	1
556	от нас	1	1
557	перед смертью	2	1
558	н я	2	1
559	по дороге	1	1
560	которых он	1	1
561	она может	2	1
562	говорится в	2	1
563	и видит	2	1
564	когда является	1	1
565	поэтому она	2	1
566	жизни и	6	1
567	она уже	1	1
568	не лучше	1	1
569	здесь по	1	1
570	еще более	1	1
571	природа этого	1	1
572	за него	2	1
573	будто бы	3	1
574	ты это	1	1
575	силы в	1	1
576	по ходу	1	1
577	это все	1	1
578	деревья и	1	1
579	теперь он	1	1
580	не знает	1	1
581	это в	1	1
582	который перед	1	1
583	только как	1	1
584	все к	1	1
585	самое что	2	1
586	в голову	2	1
587	это так	1	1
588	а я	1	1
589	в своих	1	1
590	по поводу	3	1
591	героя как	1	1
592	тем самым	2	1
593	который не	1	1
594	как на	2	1
595	том числе	1	1
596	и вновь	1	1
