N	2gram	Bakhtin_Pr_2	formyVre
147	и совершенно	1	3
148	жизнь и	3	3
149	в другом	1	3
150	как у	2	3
151	затем в	1	3
152	борьба с	1	3
153	что и	5	3
154	того что	3	3
155	тот же	2	3
156	что он	7	3
157	во времени	1	3
158	все они	4	3
159	и они	1	3
160	на протяжении	3	3
161	за счет	2	3
162	большинстве случаев	2	3
163	для него	9	3
164	в прошлом	1	3
165	тем что	2	3
166	в форме	2	3
167	что на	1	3
168	и даже	3	3
169	и прежде	2	3
170	не было	2	3
171	не на	4	3
172	о чем	1	3
173	с помощью	1	3
174	не является	3	3
175	тем более	1	3
176	романе и	1	3
177	в этих	4	3
178	ее в	2	3
179	а в	3	3
180	и идеи	5	3
181	всего в	1	3
182	и другие	4	3
183	к этому	4	3
184	том числе	2	3
185	о каждом	1	2
186	ту же	1	2
187	как его	2	2
188	связи между	1	2
189	эту жизнь	1	2
190	и есть	1	2
191	этого мира	2	2
192	и так	1	2
193	характерное для	1	2
194	и до	4	2
195	мы имеем	2	2
196	рядом в	1	2
197	в сущности	7	2
198	говорить о	1	2
199	они были	1	2
200	в уста	3	2
201	не был	2	2
202	и т.п	6	2
203	к ним	3	2
204	вступают в	2	2
205	друг от	2	2
206	значение имеет	1	2
207	всю эту	1	2
208	в одной	5	2
209	опирается на	2	2
210	то в	1	2
211	и к	2	2
212	от этого	1	2
213	всего романа	2	2
214	жизнь как	1	2
215	в этой	1	2
216	с одной	1	2
217	эпохи и	1	2
218	только один	1	2
219	как он	4	2
220	человек не	1	2
221	перестает быть	3	2
222	и вот	2	2
223	на земле	1	2
224	на этом	1	2
225	людей и	2	2
226	лишь в	2	2
227	по себе	8	2
228	здесь это	1	2
229	далеко не	4	2
230	со своими	6	2
231	которой он	1	2
232	мы видели	3	2
233	контакта с	3	2
234	автора и	2	2
235	и становится	2	2
236	смерть как	1	2
237	представление о	2	2
238	жизни с	1	2
239	строго говоря	1	2
240	значение для	3	2
241	одном из	1	2
242	своей жизни	3	2
243	но он	1	2
244	друг другу	1	2
245	по ту	1	2
246	и более	2	2
247	и почти	1	2
248	в той	3	2
249	в отношении	1	2
250	своими корнями	1	2
251	она не	5	2
252	на котором	1	2
253	этот большой	2	2
254	там где	6	2
255	и всегда	2	2
256	контакт с	1	2
257	в самой	3	2
258	сложность и	1	2
259	все стороны	1	2
260	более что	1	2
261	мире и	1	2
262	особое значение	1	2
263	в роман	1	2
264	этом отношении	2	2
265	очень часто	1	2
266	принадлежит к	1	2
267	могут быть	4	2
268	во все	2	2
269	числе и	2	2
270	и потому	6	2
271	и о	2	2
272	от друга	2	2
273	в зоне	4	2
274	здесь не	2	2
275	без всякого	1	2
276	самим собою	1	2
277	и от	3	2
278	дано в	1	2
279	в плоскости	1	2
280	отсюда и	1	2
281	но здесь	1	2
282	находится в	2	2
283	и должно	1	2
284	другом месте	1	2
285	и та	1	2
286	можно сказать	2	2
287	каждом из	2	2
288	в сюжете	1	2
289	это не	3	2
290	и только	1	2
291	все в	1	2
292	в литературе	6	2
293	литературы в	1	2
294	один из	2	2
295	мы видим	2	2
296	словом и	1	2
297	и других	3	2
298	характерно что	2	2
299	до того	1	2
300	представлений о	1	2
301	сами по	1	2
302	в конце	4	2
303	как необходимый	1	2
304	каждый из	1	2
305	протяжении всего	2	2
306	рядом с	3	2
307	или иной	3	2
308	до сих	2	2
309	с другой	1	2
310	именно в	3	2
311	было бы	4	2
312	наконец в	1	2
313	романа в	5	2
314	и затем	2	2
315	в некоторых	2	2
316	и пр	2	2
317	у нас	2	2
318	а на	2	2
319	не знает	4	2
320	до конца	7	2
321	человек в	3	2
322	если не	2	2
323	для чего	1	2
324	что все	3	2
325	новое отношение	2	2
326	не может	24	2
327	так же	5	2
328	как это	2	2
329	в данном	1	2
330	наряду с	1	2
331	него есть	1	2
332	лежит в	2	2
333	и всех	1	2
334	дело идет	6	2
335	этом случае	1	2
336	дана как	1	2
337	сих пор	2	2
338	только для	2	2
339	можно выделить	1	2
340	ее и	1	2
341	почти вовсе	3	2
342	но это	2	2
343	вернемся в	1	2
344	видения и	3	2
345	образ человека	2	2
346	между ними	4	2
347	в иной	1	2
348	жизни а	1	2
349	как на	2	2
350	во всяком	1	2
351	все что	3	2
352	эта новая	2	1
353	существует только	1	1
354	в обычном	1	1
355	например в	2	1
356	прямой не	1	1
357	относится и	2	1
358	и действительно	2	1
359	связан с	2	1
360	на самом	1	1
361	это и	1	1
362	идет о	2	1
363	с идеей	2	1
364	здесь и	2	1
365	на этих	1	1
366	смерть в	1	1
367	он всегда	1	1
368	не имеют	1	1
369	должна быть	3	1
370	сказать по	2	1
371	их и	3	1
372	а как	4	1
373	есть не	1	1
374	со всех	1	1
375	на материале	3	1
376	что если	3	1
377	которую мы	2	1
378	и свой	1	1
379	нашем анализе	1	1
380	выходит из	1	1
381	он как	3	1
382	время как	1	1
383	ни один	3	1
384	из того	1	1
385	конечно и	2	1
386	же что	3	1
387	подчеркнуть что	3	1
388	в каждой	1	1
389	героев в	3	1
390	основе этого	1	1
391	в ней	7	1
392	заключенных в	1	1
393	необходимая для	1	1
394	между собой	1	1
395	он сам	6	1
396	эта жанровая	1	1
397	оно ни	1	1
398	в чем	2	1
399	глубокой и	1	1
400	с его	8	1
401	зрения все	1	1
402	в нашем	2	1
403	но конечно	1	1
404	самом деле	4	1
405	жизни например	1	1
406	истинный смысл	2	1
407	его художественного	4	1
408	не входит	2	1
409	герой не	2	1
410	отличие от	1	1
411	показаться что	1	1
412	друга и	1	1
413	и речи	1	1
414	за пределы	5	1
415	в настоящем	1	1
416	не входят	1	1
417	до его	1	1
418	о жизни	1	1
419	в него	1	1
420	он часто	1	1
421	все остальные	1	1
422	в полном	1	1
423	пытаясь их	1	1
424	что по	1	1
425	сделаны из	2	1
426	вовлекается в	1	1
427	тяготеет к	2	1
428	человеком в	1	1
429	в идеологической	1	1
430	он дал	1	1
431	в самом	13	1
432	точкой зрения	2	1
433	в которой	2	1
434	бы и	3	1
435	формы в	2	1
436	романа это	1	1
437	бы не	3	1
438	и принципиальной	1	1
439	из души	1	1
440	так в	1	1
441	выражение в	3	1
442	им в	4	1
443	романа но	2	1
444	и тот	1	1
445	ее как	1	1
446	истории литературного	1	1
447	его но	3	1
448	в случае	1	1
449	вследствие этого	1	1
450	но прежде	1	1
451	вообще не	1	1
452	изображены в	1	1
453	идей и	1	1
454	по самому	1	1
455	сказать в	1	1
456	мире по	1	1
457	он ни	1	1
458	у людей	1	1
459	мы можем	4	1
460	они в	1	1
461	не значит	2	1
462	же это	1	1
463	не как	6	1
464	мир как	2	1
465	на его	5	1
466	образов и	1	1
467	что тут	1	1
468	чтобы в	1	1
469	всех своих	1	1
470	так например	1	1
471	здесь смерть	1	1
472	ни был	1	1
473	становится как	1	1
474	но все	4	1
475	от нее	1	1
476	в каждом	4	1
477	для всей	1	1
478	другом случае	1	1
479	об этом	3	1
480	опираются на	2	1
481	особенности в	1	1
482	и оформления	1	1
483	это было	2	1
484	как пример	1	1
485	всех человеческих	1	1
486	с самим	2	1
487	формы романа	2	1
488	на тех	1	1
489	и вступают	1	1
490	в новое	1	1
491	особое отношение	1	1
492	и каждый	1	1
493	человека здесь	1	1
494	ни в	2	1
495	поставлен на	1	1
496	все равно	1	1
497	это особое	1	1
498	разобранные нами	1	1
499	победу над	1	1
500	а за	2	1
501	он и	4	1
502	чем в	1	1
503	мы не	1	1
504	герои романа	1	1
505	и того	1	1
506	понятия и	1	1
507	несколько упрощенно	1	1
508	одного и	2	1
509	лучше всего	1	1
510	и еще	1	1
511	в своей	6	1
512	есть как	1	1
513	различные по	1	1
514	с самого	1	1
515	на каждом	1	1
516	от его	2	1
517	бытового и	1	1
518	для всякого	1	1
519	стало быть	3	1
520	где она	2	1
521	точку зрения	5	1
522	которые в	2	1
523	образа человека	2	1
524	роману и	1	1
525	и эти	1	1
526	приведем несколько	1	1
527	в устах	1	1
528	сердца и	1	1
529	то их	1	1
530	сам он	2	1
531	тому что	1	1
532	в нарочито	1	1
533	рассеяны по	1	1
534	очень резко	1	1
535	нет никакого	1	1
536	любви и	1	1
537	быть или	1	1
538	иной раз	1	1
539	что есть	1	1
540	и слово	6	1
541	сами герои	1	1
542	одного куска	2	1
543	или что	1	1
544	конечно что	1	1
545	не имеет	3	1
546	самого начала	1	1
547	жизни человек	1	1
548	дело в	1	1
549	одна из	3	1
550	и единство	1	1
551	и сама	1	1
552	на него	2	1
553	не по	3	1
554	мир вещей	1	1
555	но только	2	1
556	смерти у	1	1
557	того и	1	1
558	через него	1	1
559	слово и	2	1
560	правда в	2	1
561	или как	1	1
562	как момент	1	1
563	наличной действительности	2	1
564	и притом	1	1
565	как она	1	1
566	романа поэтому	1	1
567	во всем	1	1
568	и окружающий	1	1
569	нам важно	2	1
570	каждой из	1	1
571	литературного развития	1	1
572	был так	1	1
573	входят в	1	1
574	только с	1	1
575	уже и	1	1
576	может показаться	1	1
577	не под	1	1
578	есть у	2	1
579	среди них	3	1
580	живут и	1	1
581	и здесь	2	1
582	не могут	1	1
583	и голос	2	1
584	с исключительной	1	1
585	герой и	3	1
586	как только	1	1
587	для развития	1	1
588	сверх всего	1	1
589	его с	2	1
590	как для	1	1
591	бы он	2	1
592	той или	3	1
593	сказать что	5	1
594	тот и	1	1
595	если же	1	1
596	где он	1	1
597	есть нечто	1	1
598	он решает	1	1
599	образы и	1	1
600	с ее	3	1
601	как не	5	1
602	эта борьба	1	1
603	всем этим	2	1
604	в ее	3	1
605	отношений и	1	1
606	данном случае	1	1
607	свои силы	1	1
608	себе самом	3	1
609	и явления	1	1
610	сочетается с	4	1
611	и человека	1	1
612	в произведении	5	1
613	говорили что	1	1
614	то время	1	1
615	и необходимости	1	1
616	и сам	3	1
617	iii в	1	1
618	достаточно чтобы	1	1
619	и дальше	1	1
620	считаем что	1	1
621	не за	3	1
622	др и	1	1
623	это вовсе	2	1
624	раз он	1	1
625	которые он	1	1
626	к самой	1	1
627	еще в	1	1
628	она была	1	1
629	по сравнению	2	1
630	если бы	2	1
631	из одного	2	1
632	и чувствует	1	1
633	романов и	1	1
634	с человеком	1	1
635	автора к	1	1
636	них не	1	1
637	диалога с	1	1
638	пересекаются с	1	1
639	вот почему	3	1
640	и т.д	3	1
641	то они	2	1
642	но к	1	1
643	вовсе отсутствует	1	1
644	и поэтому	1	1
645	за пределами	1	1
646	никак не	1	1
647	и что	2	1
648	раз и	1	1
649	ряд человеческих	1	1
650	романа как	2	1
651	и постановка	1	1
652	вся эта	1	1
653	на одном	1	1
654	человека из	1	1
655	говорит он	1	1
656	есть с	2	1
657	всего этого	3	1
658	представления о	1	1
659	и были	1	1
660	и следовательно	7	1
661	мировоззрения которые	1	1
662	землю и	1	1
663	и одновременно	2	1
664	имеют особое	1	1
665	романа и	4	1
666	важно подчеркнуть	1	1
667	важное значение	1	1
668	лишь на	2	1
669	для себя	3	1
670	не индивидуальное	1	1
671	с других	1	1
672	в разные	1	1
673	этот своеобразный	1	1
674	до нас	1	1
675	поэтому и	3	1
676	в самое	1	1
677	проявляется в	2	1
678	и строго	1	1
679	нею в	1	1
680	самом и	1	1
681	и ее	7	1
682	литературе и	2	1
683	и выходит	2	1
684	где они	1	1
685	себя в	2	1
686	людей все	1	1
687	бы строить	1	1
688	в глубины	1	1
689	есть в	8	1
690	оказывается в	1	1
691	с нею	1	1
692	в виде	1	1
693	еще одну	1	1
694	как более	1	1
695	а это	1	1
696	здесь же	1	1
697	превращаются в	1	1
698	ни с	2	1
699	менее всего	1	1
700	был бы	1	1
701	ведь это	1	1
702	ними нет	1	1
703	нужды и	1	1
704	и рождается	2	1
705	другом в	1	1
706	они становятся	1	1
707	в очень	1	1
708	утрачивает свою	2	1
709	у шекспира	1	1
710	правда еще	1	1
711	мире где	1	1
712	со всем	1	1
713	без всякой	1	1
714	точек зрения	3	1
715	имеет и	1	1
716	герои и	2	1
717	на ее	1	1
718	после смерти	1	1
719	характерно для	1	1
720	бытия в	2	1
721	личной жизни	1	1
722	в отличие	1	1
723	что не	5	1
724	позиция автора	4	1
725	становится человеком	1	1
726	и замечательные	1	1
727	на этот	1	1
728	романа этот	1	1
729	в воздухе	1	1
730	ничем не	2	1
731	более того	5	1
732	в рассказе	3	1
733	другой стороны	1	1
734	его как	1	1
735	а так	1	1
736	для их	1	1
737	и непосредственно	1	1
738	него не	3	1
739	или с	1	1
740	несмотря на	1	1
741	но как	2	1
742	настоящее и	1	1
743	нет отдельных	1	1
744	всю полноту	1	1
745	правда иногда	1	1
746	многообразнейший мир	1	1
747	и глубоко	1	1
748	других жанров	1	1
749	сравнению с	2	1
750	которые являются	1	1
751	у автора	1	1
752	лежат в	1	1
753	с точкой	2	1
754	быть только	2	1
755	да и	1	1
756	в уже	1	1
757	и жизнь	1	1
758	стремления к	1	1
759	и смерти	7	1
760	этого слова	2	1
761	в условиях	2	1
762	от героев	1	1
763	имел в	1	1
764	например у	1	1
765	это уже	1	1
766	даже там	1	1
767	он видел	1	1
768	и ярко	1	1
769	для такого	1	1
770	уже на	2	1
771	миру в	1	1
772	пор еще	1	1
773	бы как	1	1
774	должны быть	1	1
775	войти в	1	1
776	и среди	2	1
777	в результате	3	1
778	литературных жанров	1	1
779	это как	2	1
780	которая в	1	1
781	лишь как	1	1
782	бы в	5	1
783	и ни	1	1
784	своих героев	2	1
785	конце концов	3	1
786	своего отношения	1	1
787	на более	1	1
788	вдруг как	1	1
789	и пользы	1	1
790	всего человека	1	1
791	в целях	1	1
792	значит конечно	1	1
793	друга но	2	1
794	к самому	1	1
795	его вечной	1	1
796	и сила	1	1
797	в свою	1	1
798	и широко	1	1
799	романный жанр	1	1
800	в большом	3	1
801	их нельзя	1	1
802	бы ни	1	1
803	совершенно не	1	1
804	авантюрного романа	3	1
805	входящая в	1	1
806	развитие и	1	1
807	мы считаем	2	1
808	одновременно и	1	1
809	живого и	1	1
810	занимает в	1	1
811	на своем	1	1
812	самосознания и	2	1
813	внутреннего человека	1	1
814	зрения может	1	1
815	по поводу	1	1
816	самой природе	1	1
817	в таком	3	1
818	этой точки	2	1
819	они не	2	1
820	смертей в	1	1
