N	2gram	Bakhtin_Pr_3	Analitik
113	однако в	2	3
114	того чтобы	1	3
115	т п	6	3
116	того и	1	3
117	о нем	2	3
118	как будто	7	3
119	не могут	1	3
120	оно может	1	3
121	если бы	4	3
122	к нему	14	3
123	с его	6	3
124	еще не	4	3
125	вопрос об	1	3
126	с одной	1	3
127	обратиться к	1	3
128	от себя	6	3
129	никто не	1	3
130	что и	5	3
131	не случайно	1	3
132	другого в	2	3
133	а с	3	3
134	что не	7	3
135	более того	2	3
136	человек в	2	3
137	тому как	2	3
138	быть не	1	3
139	которая в	1	3
140	и все	19	3
141	хотя бы	5	3
142	будто бы	2	3
143	я в	4	3
144	что он	23	3
145	отношения к	1	2
146	самом деле	13	2
147	на самом	11	2
148	он может	2	2
149	в первом	1	2
150	также и	1	2
151	той же	2	2
152	а как	2	2
153	на себя	1	2
154	и то	3	2
155	и самого	1	2
156	между собой	1	2
157	данном случае	1	2
158	на основе	1	2
159	то он	1	2
160	не все	1	2
161	отношение к	6	2
162	не просто	1	2
163	нет и	3	2
164	за пределы	2	2
165	встречи с	1	2
166	как к	4	2
167	могли бы	1	2
168	отношения человека	2	2
169	не являются	1	2
170	его к	3	2
171	то в	2	2
172	в которой	2	2
173	все эти	4	2
174	бы не	2	2
175	а напротив	1	2
176	и до	1	2
177	героя к	2	2
178	на его	4	2
179	одному из	1	2
180	собой не	1	2
181	из виду	1	2
182	какой бы	1	2
183	и по	1	2
184	на этом	4	2
185	и с	15	2
186	самим собой	6	2
187	на все	1	2
188	из них	5	2
189	вовсе не	11	2
190	так как	4	2
191	несмотря на	1	2
192	такой же	3	2
193	одного и	1	2
194	перед собой	1	2
195	для него	13	2
196	не должен	1	2
197	не столько	1	2
198	вопрос о	2	2
199	художественного мира	1	2
200	только для	1	2
201	которые в	2	2
202	том и	1	2
203	для этого	3	2
204	тогда когда	1	2
205	в процессе	1	2
206	совпадает с	2	2
207	только не	1	2
208	никогда не	8	2
209	потому что	12	2
210	и заключается	1	2
211	отличается от	2	2
212	для себя	6	2
213	как мы	7	2
214	роль в	1	2
215	и о	1	2
216	ни одно	1	2
217	здесь не	1	2
218	говорит и	1	2
219	не могу	3	2
220	мысль о	1	2
221	в пределах	6	2
222	и сам	5	2
223	особенно в	2	2
224	еще в	3	2
225	не говоря	1	2
226	должно быть	3	2
227	можно сказать	1	2
228	ним и	1	2
229	внутреннего и	2	2
230	один из	2	2
231	бы ни	1	2
232	или не	1	2
233	в начале	4	2
234	его и	3	2
235	себе в	1	2
236	при всей	2	2
237	не о	4	2
238	случае не	1	2
239	каждый из	2	2
240	этом отношении	1	2
241	один в	2	2
242	было бы	2	2
243	на фоне	1	2
244	и потому	2	2
245	установкой на	3	2
246	в данном	1	2
247	она есть	1	2
248	что же	8	2
249	с первой	1	2
250	произведение в	1	2
251	не является	2	2
252	и внешнего	2	2
253	отвечает на	1	2
254	это как	3	2
255	мире и	2	2
256	нет ничего	1	2
257	другой стороны	3	2
258	найти себя	2	2
259	других людей	1	2
260	героя в	5	2
261	себя как	2	1
262	например в	2	1
263	мысли или	1	1
264	зависимость от	2	1
265	человека и	1	1
266	и фактически	1	1
267	с кем	1	1
268	самим по	1	1
269	тех же	1	1
270	в напряженном	1	1
271	судьбу как	1	1
272	о тебе	1	1
273	или о	1	1
274	по преимуществу	1	1
275	нем но	1	1
276	все те	2	1
277	и больше	1	1
278	и цельного	1	1
279	могу обойтись	1	1
280	по его	1	1
281	обойтись без	1	1
282	мы уже	6	1
283	она в	2	1
284	я как	2	1
285	ни единого	2	1
286	он как	4	1
287	слово о	7	1
288	есть нечто	1	1
289	как я	3	1
290	которое не	1	1
291	не происходит	1	1
292	событий и	1	1
293	явлениях а	1	1
294	как не	1	1
295	зависимости от	1	1
296	не способен	1	1
297	в ней	3	1
298	свою очередь	1	1
299	меньшей степени	1	1
300	обращен к	1	1
301	на нем	1	1
302	он был	1	1
303	он сам	5	1
304	нам представляется	1	1
305	я на	1	1
306	в чем	5	1
307	служит для	1	1
308	во всех	2	1
309	тем как	1	1
310	или во	1	1
311	без которого	1	1
312	как если	1	1
313	в ее	3	1
314	внутренняя речь	3	1
315	но как	4	1
316	к которой	1	1
317	в сторону	2	1
318	не входит	2	1
319	это произведение	1	1
320	герой не	2	1
321	определяется не	2	1
322	же деле	1	1
323	независимо от	1	1
324	как в	4	1
325	как нам	1	1
326	что касается	1	1
327	в полном	1	1
328	бы я	1	1
329	и наконец	5	1
330	я к	2	1
331	над собой	4	1
332	не дано	1	1
333	именно эта	1	1
334	та же	2	1
335	степени как	1	1
336	что это	5	1
337	а во-вторых	1	1
338	бы с	2	1
339	становления мысли	2	1
340	он в	4	1
341	фактами которые	1	1
342	романа но	1	1
343	и тот	1	1
344	чужими устами	1	1
345	а вовсе	2	1
346	этот процесс	1	1
347	ответом на	1	1
348	к миру	1	1
349	всех этих	2	1
350	в виде	4	1
351	не как	3	1
352	языком и	1	1
353	из него	1	1
354	всех своих	1	1
355	его можно	1	1
356	плана и	1	1
357	без исключения	3	1
358	не бывает	2	1
359	ни был	4	1
360	но все	5	1
361	а вместе	1	1
362	здесь мы	1	1
363	мышления с	1	1
364	а затем	1	1
365	что все	4	1
366	выражение и	1	1
367	же не	2	1
368	во внутреннюю	1	1
369	и может	1	1
370	неожиданным и	1	1
371	и внутренняя	1	1
372	его в	4	1
373	с самим	14	1
374	или хотя	1	1
375	участие в	1	1
376	этом мы	1	1
377	в них	2	1
378	все равно	4	1
379	с тем	5	1
380	он и	5	1
381	литературных произведений	1	1
382	остается в	2	1
383	себе все	1	1
384	же я	3	1
385	чужих слов	1	1
386	и становится	1	1
387	в этих	1	1
388	все более	1	1
389	во время	2	1
390	может лишь	1	1
391	и при	1	1
392	них дает	1	1
393	и ее	2	1
394	том же	1	1
395	в отношении	9	1
396	в такой	3	1
397	знает и	7	1
398	опять как	1	1
399	в которых	2	1
400	свой смысл	1	1
401	я один	1	1
402	него не	1	1
403	но он	3	1
404	по крайней	3	1
405	и эти	1	1
406	в диалоге	5	1
407	речи в	2	1
408	их в	3	1
409	нас к	1	1
410	тому что	2	1
411	да ведь	2	1
412	раз и	3	1
413	с миром	3	1
414	не менее	3	1
415	авторских интенций	1	1
416	одна из	1	1
417	первая часть	1	1
418	и остается	1	1
419	на него	7	1
420	его собственного	2	1
421	все без	2	1
422	на котором	1	1
423	ничего не	4	1
424	его речи	1	1
425	этих двух	1	1
426	мне было	1	1
427	того в	1	1
428	к концу	3	1
429	такая же	2	1
430	во всем	3	1
431	из мертвых	2	1
432	ему и	1	1
433	но это	4	1
434	слова о	4	1
435	обращает на	2	1
436	входят в	2	1
437	эту сторону	1	1
438	мы и	2	1
439	с другом	2	1
440	одно и	1	1
441	полный простор	1	1
442	к себе	17	1
443	всего в	1	1
444	его с	4	1
445	как для	2	1
446	оно не	1	1
447	особый тип	2	1
448	говорит о	2	1
449	и был	1	1
450	героя для	1	1
451	тогда я	1	1
452	в виду	3	1
453	но при	1	1
454	проявляется в	1	1
455	миром и	1	1
456	самим собою	9	1
457	своей полноте	1	1
458	уже с	2	1
459	условии что	1	1
460	на свой	1	1
461	как с	1	1
462	же касается	1	1
463	что может	1	1
464	те же	2	1
465	в последующих	1	1
466	сознания и	3	1
467	в отдельных	1	1
468	является в	1	1
469	в диалог	2	1
470	собой и	2	1
471	первой фразы	1	1
472	в глубине	1	1
473	в разных	1	1
474	образом в	1	1
475	об одном	1	1
476	приближается к	1	1
477	и должно	2	1
478	его художественной	1	1
479	внимание на	1	1
480	слова как	2	1
481	и что	5	1
482	другого как	4	1
483	себя самого	11	1
484	и во	3	1
485	связь между	1	1
486	я а	1	1
487	смысла его	1	1
488	только ему	1	1
489	или напротив	1	1
490	во всей	1	1
491	себя но	2	1
492	и только	2	1
493	крайней мере	3	1
494	наконец в	3	1
495	каков бы	1	1
496	в ту	1	1
497	а его	1	1
498	все время	5	1
499	человека как	4	1
500	которой в	1	1
501	в него	3	1
502	быть и	2	1
503	в формах	1	1
504	на которой	1	1
505	я все	6	1
506	и дело	1	1
507	тот же	2	1
508	одного сознания	1	1
509	путем слияния	1	1
510	мы увидим	2	1
511	что даже	2	1
512	друг друга	2	1
513	входит в	2	1
514	все они	1	1
515	так что	5	1
516	для всех	1	1
517	со своим	1	1
518	связи с	1	1
519	тогда ей	1	1
520	эпизод с	2	1
521	если и	2	1
522	в итоге	1	1
523	иной форме	1	1
524	все многообразие	1	1
525	чтобы он	1	1
526	оно в	1	1
527	другим что	2	1
528	слова не	2	1
529	а то	1	1
530	в душе	2	1
531	за ним	2	1
532	чего бы	2	1
533	только одно	1	1
534	ибо он	2	1
535	слова если	1	1
536	не так	1	1
537	всяком случае	5	1
538	слова в	7	1
539	в одном	5	1
540	как диалога	1	1
541	для другого	2	1
542	него свою	1	1
543	у него	4	1
544	перевести в	1	1
545	как раз	4	1
546	тут же	1	1
547	быть по	1	1
548	и вместе	1	1
549	были бы	2	1
550	только на	4	1
551	в особенности	1	1
552	она и	1	1
553	и даже	7	1
554	требует чтобы	1	1
555	выходит за	2	1
556	до сих	1	1
557	представляя собою	1	1
558	всей своей	2	1
559	может и	1	1
560	одну из	1	1
561	действующих лиц	1	1
562	и быть	1	1
563	было и	2	1
564	один и	1	1
565	его из	1	1
566	к человеку	1	1
567	не было	2	1
568	в рассказе	1	1
569	что находится	1	1
570	других для	2	1
571	сколько в	1	1
572	о чем	2	1
573	не он	1	1
574	этот принцип	1	1
575	если не	3	1
576	о себе	18	1
577	и иную	1	1
578	ни на	1	1
579	ко всем	1	1
580	он уже	3	1
581	диалог с	3	1
582	требует от	1	1
583	к своему	5	1
584	по своему	3	1
585	если оно	1	1
586	смысле этого	2	1
587	происходит в	1	1
588	в мир	1	1
589	в тот	1	1
590	да и	4	1
591	друг с	2	1
592	я с	1	1
593	рассказ в	2	1
594	же точно	1	1
595	с этой	2	1
596	столько в	1	1
597	самом же	1	1
598	еще раз	1	1
599	слова ибо	1	1
600	установки и	1	1
601	первых двух	1	1
602	сих пор	1	1
603	внимания на	1	1
604	с иным	1	1
605	в аспекте	1	1
606	от нас	1	1
607	какой он	1	1
608	вы говорите	1	1
609	перед нами	1	1
610	к другим	2	1
611	о мире	8	1
612	образ героя	1	1
613	этом смысле	4	1
614	глубине души	1	1
615	и для	8	1
616	еще одна	1	1
617	всего произведения	1	1
618	сохраняется и	2	1
619	войти в	2	1
620	и от	5	1
621	или в	1	1
622	что оно	2	1
623	между ними	1	1
624	своей собственной	1	1
625	человек и	2	1
626	я не	7	1
627	хотя и	3	1
628	от него	6	1
629	со второй	1	1
630	мы должны	5	1
631	только с	3	1
632	в большей	1	1
633	его уже	1	1
634	напротив я	1	1
635	хотя в	1	1
636	не я	2	1
637	но затем	2	1
638	диалог и	1	1
639	в своих	1	1
640	перед его	3	1
641	среди других	2	1
642	к самому	3	1
643	все еще	1	1
644	в свою	1	1
645	в романе	1	1
646	не знает	6	1
647	возможно лишь	1	1
648	отношением к	4	1
649	к его	1	1
650	осложняется в	1	1
651	по-своему в	1	1
652	из этого	1	1
653	таким же	1	1
654	время он	1	1
655	где он	3	1
656	жизни и	3	1
657	а может	2	1
658	а я	10	1
659	героя как	1	1
660	вот этот	2	1
661	который не	1	1
662	во всяком	5	1
663	и вновь	1	1
