N	2gram	Vinokur_St_2	Istorich
121	но они	2	3
122	как мы	1	3
123	того как	7	3
124	и его	6	3
125	связи с	4	3
126	должны быть	1	3
127	данном случае	1	3
128	не столько	7	3
129	в образе	3	3
130	здесь нет	1	3
131	раньше чем	4	3
132	по дороге	1	3
133	в качестве	5	3
134	так что	3	3
135	уже в	1	3
136	при помощи	4	3
137	не случайно	1	3
138	между прочим	12	3
139	возможно что	1	3
140	и даже	3	3
141	по своим	1	3
142	связано с	1	3
143	и стал	1	3
144	в свете	1	3
145	что за	2	3
146	сих пор	5	3
147	но это	3	3
148	от него	1	3
149	не говорится	1	3
150	ее в	2	3
151	в русских	1	2
152	с тех	1	2
153	очень много	1	2
154	не имеют	1	2
155	по его	3	2
156	его не	3	2
157	на себя	3	2
158	их не	1	2
159	того же	2	2
160	прямой связи	1	2
161	и на	6	2
162	этим не	1	2
163	только после	1	2
164	со стороны	2	2
165	не просто	1	2
166	которые не	3	2
167	что во	1	2
168	в одной	2	2
169	с этим	3	2
170	он на	1	2
171	в самом	7	2
172	в которой	11	2
173	все эти	2	2
174	к месту	1	2
175	им в	1	2
176	и тот	1	2
177	вообще не	3	2
178	на его	2	2
179	прочим и	1	2
180	так например	7	2
181	не будет	1	2
182	том-то и	1	2
183	было бы	5	2
184	известно что	1	2
185	должен был	4	2
186	и тем	1	2
187	ни в	3	2
188	это положение	1	2
189	в один	2	2
190	что собственно	2	2
191	речь может	1	2
192	нас не	2	2
193	можно найти	1	2
194	в котором	7	2
195	к этому	4	2
196	но он	3	2
197	есть еще	2	2
198	что этот	2	2
199	нас к	1	2
200	тому что	7	2
201	она не	1	2
202	вплоть до	1	2
203	в таких	1	2
204	можно указать	1	2
205	в то	2	2
206	что такое	2	2
207	тому кто	1	2
208	на него	1	2
209	не по	2	2
210	в основе	1	2
211	что вы	1	2
212	из другой	1	2
213	к ней	1	2
214	не могут	1	2
215	ему все	1	2
216	его за	1	2
217	что при	1	2
218	и это	2	2
219	не совсем	1	2
220	без всякого	1	2
221	в ее	2	2
222	то время	1	2
223	они должны	1	2
224	стоят в	1	2
225	на том	1	2
226	в многочисленных	1	2
227	об этой	1	2
228	ли и	2	2
229	должно было	3	2
230	в форме	1	2
231	только там	1	2
232	здесь не	1	2
233	и дело	2	2
234	тот же	1	2
235	согласиться с	1	2
236	по этому	2	2
237	а после	1	2
238	этот вопрос	2	2
239	конечно не	1	2
240	только на	1	2
241	из них	3	2
242	ни с	2	2
243	это обстоятельство	1	2
244	не так	1	2
245	фольклорный материал	1	2
246	не находит	1	2
247	прежде всего	5	2
248	у нее	1	2
249	в особенности	2	2
250	до сих	6	2
251	на этот	2	2
252	что тот	1	2
253	в каких	1	2
254	такое же	2	2
255	и др	2	2
256	говорит о	2	2
257	ничем не	1	2
258	в руках	1	2
259	свои личные	1	2
260	что из	1	2
261	в связи	1	2
262	долго и	1	2
263	но оно	1	2
264	связь с	2	2
265	в лесу	1	2
266	в том-то	1	2
267	как это	2	2
268	и такие	1	2
269	только о	2	2
270	и от	1	2
271	и о	4	2
272	отличается от	1	2
273	этом и	1	2
274	но для	1	2
275	причем в	1	2
276	е в	1	2
277	сказать что	2	2
278	точно так	1	2
279	они не	2	2
280	на своих	1	1
281	ту же	1	1
282	одним из	6	1
283	самом деле	3	1
284	как известно	2	1
285	только потому	2	1
286	к этой	1	1
287	в чисто	2	1
288	смысл этого	2	1
289	из его	2	1
290	в несколько	1	1
291	на тех	1	1
292	характер его	1	1
293	и злой	1	1
294	бы что	1	1
295	ответить на	1	1
296	совершенно так	2	1
297	подходит под	1	1
298	источников если	1	1
299	ли у	1	1
300	еще до	4	1
301	который был	1	1
302	я не	7	1
303	зависимости от	1	1
304	в народных	1	1
305	в ней	7	1
306	свете этой	1	1
307	более или	2	1
308	он был	2	1
309	участвовать в	1	1
310	бы то	2	1
311	не хотелось	1	1
312	своей работе	1	1
313	совсем не	1	1
314	во дворец	1	1
315	о смерти	1	1
316	нет не	1	1
317	по отношению	1	1
318	тут же	1	1
319	важны для	1	1
320	собой какой-то	1	1
321	в поисках	1	1
322	независимо от	1	1
323	что именно	2	1
324	вот как	1	1
325	для испытания	1	1
326	в своем	9	1
327	еще больше	1	1
328	и как	2	1
329	в северной	1	1
330	и к	4	1
331	что этим	1	1
332	и хотя	1	1
333	за собой	1	1
334	где все	1	1
335	о царе	3	1
336	он выражается	1	1
337	не приходится	4	1
338	два обстоятельства	1	1
339	мне не	1	1
340	в этой	2	1
341	в известном	3	1
342	что к	1	1
343	с громадным	1	1
344	именно этим	1	1
345	бы ни	2	1
346	предметы из	1	1
347	но именно	1	1
348	что цель	1	1
349	ни было	2	1
350	в зависимости	1	1
351	для понимания	1	1
352	говорите что	1	1
353	в каждом	1	1
354	то ни	2	1
355	же ночь	1	1
356	являются и	1	1
357	в совершенно	1	1
358	побывал в	1	1
359	в другом	4	1
360	сочетание с	1	1
361	к другу	1	1
362	а по	1	1
363	на все	1	1
364	а как	4	1
365	как царь	1	1
366	еще одно	1	1
367	но уже	1	1
368	о которых	2	1
369	для своего	2	1
370	на основании	1	1
371	с тем	7	1
372	я ему	1	1
373	и уже	1	1
374	для чего	1	1
375	можно считать	1	1
376	не мог	3	1
377	или менее	2	1
378	с ума	1	1
379	но если	1	1
380	от своего	1	1
381	в своей	7	1
382	и без	1	1
383	народ и	1	1
384	с точки	2	1
385	его мнению	1	1
386	условиях и	1	1
387	этого вопроса	1	1
388	что я	2	1
389	от его	2	1
390	не стоят	1	1
391	нельзя было	1	1
392	и той	1	1
393	такую же	1	1
394	силу и	1	1
395	и более	2	1
396	не могли	2	1
397	и то	1	1
398	по себе	3	1
399	что эта	3	1
400	не для	1	1
401	теперь ничего	1	1
402	можно ли	1	1
403	не раз	2	1
404	хотелось бы	1	1
405	дело в	4	1
406	каких условиях	1	1
407	которого он	1	1
408	что ей	1	1
409	для всего	1	1
410	он с	1	1
411	нельзя не	3	1
412	смысл его	1	1
413	его от	1	1
414	элемент в	1	1
415	больше чем	1	1
416	при всем	1	1
417	высказано в	1	1
418	очень мало	2	1
419	как она	1	1
420	предполагать что	1	1
421	до того	4	1
422	обращает на	3	1
423	доказать что	2	1
424	как будто	1	1
425	самым важным	1	1
426	мы и	1	1
427	ему не	2	1
428	в руки	1	1
429	известна в	1	1
430	и живой	1	1
431	в городе	1	1
432	отвечает на	1	1
433	не до	2	1
434	к тому	10	1
435	а что	1	1
436	всего что	1	1
437	в наши	1	1
438	они и	1	1
439	оно не	3	1
440	утверждать что	2	1
441	где он	2	1
442	лет с	1	1
443	и которая	1	1
444	как не	1	1
445	в некоторых	2	1
446	не могу	1	1
447	второй половине	1	1
448	царем и	3	1
449	мысль о	1	1
450	него самого	2	1
451	и сам	2	1
452	можно было	1	1
453	на нее	3	1
454	те же	1	1
455	не с	1	1
456	и которые	1	1
457	во многом	2	1
458	на которую	1	1
459	которые он	1	1
460	о связи	1	1
461	во второй	1	1
462	по тому	1	1
463	и с	4	1
464	без сомнения	1	1
465	если бы	2	1
466	к своему	2	1
467	имеет право	1	1
468	другом месте	2	1
469	никак не	2	1
470	можно сказать	1	1
471	а также	2	1
472	в пользу	3	1
473	и во	1	1
474	связь между	1	1
475	заметил что	1	1
476	от них	1	1
477	по наследству	1	1
478	в его	13	1
479	именно в	4	1
480	дворца и	1	1
481	в середине	1	1
482	в ту	1	1
483	у всех	2	1
484	в лице	1	1
485	от которого	1	1
486	по содержанию	1	1
487	тех пор	1	1
488	как например	2	1
489	но с	4	1
490	это делалось	1	1
491	понятно почему	1	1
492	с ними	1	1
493	пришел к	1	1
494	в какой	2	1
495	и действительно	1	1
496	и потому	2	1
497	муж и	1	1
498	те которые	1	1
499	которых в	1	1
500	узнать не	1	1
501	значения этих	1	1
502	он уже	1	1
503	который в	1	1
504	жизни и	1	1
505	место из	2	1
506	вот что	3	1
507	под его	1	1
508	больше не	1	1
509	в начале	3	1
510	а то	1	1
511	не дает	2	1
512	очевидно что	2	1
513	нее в	1	1
514	себе в	1	1
515	и их	1	1
516	свете и	1	1
517	и также	1	1
518	объяснения в	1	1
519	среди которых	1	1
520	свои уши	1	1
521	не о	1	1
522	как его	1	1
523	но что	1	1
524	и обычаев	1	1
525	кто был	3	1
526	с искусством	1	1
527	без внимания	1	1
528	он почти	1	1
529	для того	7	1
530	связан с	3	1
531	в исторической	1	1
532	престола является	1	1
533	за пять	2	1
534	отличаются от	1	1
535	в бою	1	1
536	а с	3	1
537	для такой	1	1
538	и пр	8	1
539	только по	2	1
540	а на	1	1
541	и самый	2	1
542	за год	1	1
543	его как	2	1
544	многих подобных	1	1
545	о чем	5	1
546	здесь следует	1	1
547	позволяет установить	1	1
548	в примечаниях	1	1
549	раза и	1	1
550	женщина и	1	1
551	xix века	3	1
552	по своему	2	1
553	к другому	1	1
554	в репертуаре	2	1
555	не дают	1	1
556	что же	1	1
557	и всей	1	1
558	еще некоторые	1	1
559	таких условиях	1	1
560	для царя	1	1
561	действительно ли	1	1
562	выйти за	1	1
563	действительно не	2	1
564	основана на	1	1
565	этом случае	1	1
566	в условиях	1	1
567	т п	3	1
568	вы говорите	1	1
569	не сумел	3	1
570	о мире	2	1
571	дает возможность	1	1
572	в книге	1	1
573	становится понятным	1	1
574	и ему	1	1
575	показывающих что	1	1
576	ли в	1	1
577	к будущему	1	1
578	не подходит	1	1
579	в эту	3	1
580	исторической действительности	1	1
581	это позволяет	1	1
582	еще более	4	1
583	и смысл	1	1
584	не хотят	1	1
585	хотя бы	3	1
586	только что	2	1
587	них и	1	1
588	все они	1	1
589	же в	1	1
590	в связь	1	1
591	до ее	2	1
592	та что	1	1
593	к самому	1	1
594	неотделим от	1	1
595	это делает	1	1
596	обычно не	1	1
597	в точности	1	1
598	но этот	1	1
599	отношению к	1	1
600	из этого	1	1
601	в свое	1	1
602	героя в	1	1
603	лица к	1	1
604	эти слова	2	1
605	но эти	1	1
606	а я	1	1
607	все что	1	1
608	в частности	4	1
609	на другой	1	1
610	можно назвать	1	1
611	как на	9	1
612	в таком	1	1
613	такой же	1	1
