N	2gram	Vygotskiy__2	Komedia
427	неизвестным так	1	1
428	чувства в	1	1
429	не кажется	1	1
430	принадлежат к	2	1
431	стихов с	1	1
432	на этом	3	1
433	в нее	1	1
434	в каждом	2	1
435	по происхождению	2	1
436	что все	9	1
437	же не	1	1
438	то чтобы	2	1
439	значение в	2	1
440	и дальше	1	1
441	той же	8	1
442	волосы и	1	1
443	говорил что	1	1
444	это было	3	1
445	образом если	1	1
446	подходит к	1	1
447	начала что	1	1
448	и тем	4	1
449	те самые	1	1
450	с истинной	1	1
451	материал для	4	1
452	мы едва	1	1
453	его и	1	1
454	он является	1	1
455	когда я	2	1
456	сам не	1	1
457	такой же	7	1
458	с еще	1	1
459	достаточной степени	1	1
460	от своего	1	1
461	имеет ничего	1	1
462	таким же	1	1
463	прямо к	2	1
464	мы конечно	1	1
465	бы к	1	1
466	человеком и	3	1
467	место в	2	1
468	не столько	1	1
469	в отличие	1	1
470	знаем что	4	1
471	как звуки	1	1
472	стало быть	1	1
473	сам же	1	1
474	еще целый	1	1
475	образом и	4	1
476	которые в	4	1
477	но он	3	1
478	говорит с	1	1
479	всякий другой	1	1
480	том и	2	1
481	вещей и	2	1
482	том же	2	1
483	в устах	1	1
484	и под	1	1
485	на совершенно	1	1
486	как можно	2	1
487	ее не	1	1
488	свое время	1	1
489	того как	4	1
490	и остается	1	1
491	к этим	1	1
492	которого и	1	1
493	в самых	2	1
494	он с	2	1
495	на котором	1	1
496	найти в	1	1
497	человека от	1	1
498	почему в	1	1
499	эти доводы	1	1
500	на тему	1	1
501	и по	4	1
502	таким путем	4	1
503	во всем	3	1
504	прибегать к	1	1
505	же он	1	1
506	с новой	1	1
507	в сознании	4	1
508	одному и	1	1
509	не нуждается	1	1
510	употребления и	1	1
511	что на	4	1
512	ли это	2	1
513	узнает от	1	1
514	с другом	1	1
515	точке зрения	1	1
516	похожи на	1	1
517	следует рассматривать	1	1
518	свое собственное	3	1
519	один раз	1	1
520	все то	1	1
521	могут быть	4	1
522	чтобы сделать	1	1
523	похож на	1	1
524	он ей	1	1
525	как только	2	1
526	о таких	1	1
527	жизни когда	1	1
528	указывает на	3	1
529	он оказывается	1	1
530	говоря можно	1	1
531	что при	9	1
532	здесь мы	2	1
533	о них	1	1
534	из чего	1	1
535	того самого	1	1
536	сообщения о	1	1
537	они стали	1	1
538	подобно тому	2	1
539	этот разговор	1	1
540	у поэта	1	1
541	приходит к	3	1
542	то естественно	1	1
543	от друга	1	1
544	какова же	1	1
545	и сами	1	1
546	перед необходимостью	1	1
547	и от	2	1
548	в себя	1	1
549	действия и	2	1
550	и может	1	1
551	как с	1	1
552	и совершенно	3	1
553	обращаясь к	1	1
554	и когда	4	1
555	что у	5	1
556	с собой	1	1
557	чтобы дать	1	1
558	те же	6	1
559	времени и	1	1
560	живет в	1	1
561	на которую	2	1
562	которые он	1	1
563	когда в	1	1
564	полном согласии	1	1
565	ничего подобного	1	1
566	это только	3	1
567	могла быть	1	1
568	жизнь и	3	1
569	мы в	3	1
570	строго говоря	1	1
571	он к	1	1
572	и всякого	1	1
573	для этого	3	1
574	входящих в	2	1
575	вторая причина	1	1
576	стремление к	1	1
577	ясно с	1	1
578	средством для	1	1
579	держа в	1	1
580	сводится к	2	1
581	два момента	2	1
582	и ничем	1	1
583	и та	1	1
584	никак не	4	1
585	не подозревая	1	1
586	чтобы доказать	1	1
587	его жизни	2	1
588	на что	1	1
589	после того	2	1
590	основе своей	1	1
591	все его	1	1
592	в пользу	1	1
593	скрывать от	1	1
594	нас от	1	1
595	восходит к	1	1
596	исходят из	2	1
597	то в	1	1
598	этому поводу	1	1
599	что боится	1	1
600	достаточно назвать	1	1
601	этом и	1	1
602	ее на	1	1
603	крайней мере	1	1
604	сюжетная схема	1	1
605	вслед за	5	1
606	сомнения в	1	1
607	и она	1	1
608	для самого	2	1
609	казалось что	1	1
610	но так	2	1
611	на которой	1	1
612	ни к	1	1
613	мы видим	4	1
614	этого материала	2	1
615	всю свою	1	1
616	ли он	2	1
617	только в	7	1
618	в согласии	2	1
619	т к	1	1
620	важный для	1	1
621	третье и	1	1
622	по этому	1	1
623	со всеми	1	1
624	по самой	1	1
625	к какому	2	1
626	с двумя	2	1
627	и у	2	1
628	была им	1	1
629	только на	5	1
630	отзывается о	1	1
631	ни одного	1	1
632	и несчастья	1	1
633	в нашей	3	1
634	как более	1	1
635	каким образом	3	1
636	рассказывает о	1	1
637	и других	3	1
638	сходятся в	1	1
639	и их	3	1
640	присоединения к	1	1
641	с этими	2	1
642	в такое	1	1
643	может служить	3	1
644	в некоторых	1	1
645	бедным человеком	2	1
646	и никогда	2	1
647	что слова	1	1
648	из своей	1	1
649	случай для	1	1
650	чтобы показать	3	1
651	с общим	1	1
652	из двух	1	1
653	ней и	1	1
654	выходит за	1	1
655	этого человека	1	1
656	всякого другого	1	1
657	и знаменитый	1	1
658	человека а	1	1
659	с той	4	1
660	нему так	1	1
661	действующих лиц	3	1
662	а с	2	1
663	относящихся к	1	1
664	показывает что	3	1
665	считает себя	1	1
666	в детстве	1	1
667	говорит о	2	1
668	в соответствии	1	1
669	он только	1	1
670	на которых	2	1
671	не на	2	1
672	с которым	1	1
673	в руках	2	1
674	же точно	10	1
675	ребенка и	1	1
676	и ему	1	1
677	было в	1	1
678	этот рассказ	1	1
679	мы находим	2	1
680	служить для	1	1
681	этой же	1	1
682	о сходстве	1	1
683	ко всем	1	1
684	стиха и	2	1
685	чем на	1	1
686	мы опять	2	1
687	слишком много	2	1
688	видит в	3	1
689	в сборнике	2	1
690	основанием для	1	1
691	такого рода	1	1
692	тому как	3	1
693	в тех	1	1
694	и там	1	1
695	когда же	1	1
696	эту мысль	1	1
697	этой целью	1	1
698	для человека	1	1
699	поскольку он	1	1
700	в первой	1	1
701	друг с	1	1
702	форму а	1	1
703	на свете	1	1
704	в состоянии	2	1
705	быть не	1	1
706	что между	1	1
707	еще раз	1	1
708	что из	1	1
709	любят и	1	1
710	можно сказать	1	1
711	лишенный всякой	1	1
712	и таким	2	1
713	а то	1	1
714	признается в	1	1
715	в смысле	3	1
716	должен подавить	1	1
717	думают что	1	1
718	он должен	1	1
719	в достаточной	1	1
720	ему только	2	1
721	в новой	2	1
722	или в	1	1
723	которого они	1	1
724	в другой	1	1
725	а к	2	1
726	для нас	2	1
727	могли бы	2	1
728	или менее	1	1
729	же что	2	1
730	это может	2	1
731	у них	2	1
732	в этих	2	1
733	ничего более	1	1
734	хотя в	1	1
735	соображение что	1	1
736	бы на	1	1
737	отношении к	3	1
738	он предоставляет	1	1
739	сказать что	7	1
740	и только	2	1
741	понимать как	1	1
742	была бы	2	1
743	это на	1	1
744	взгляда на	1	1
745	все различие	1	1
746	было рассказать	1	1
747	первом случае	1	1
748	они принадлежат	1	1
749	самое что	2	1
750	всем этом	1	1
751	жизнь в	1	1
752	спасает от	1	1
753	жизни и	4	1
754	но еще	1	1
755	указывают на	2	1
756	по поводу	1	1
757	и эта	1	1
758	же на	1	1
759	во сне	2	1
760	как на	5	1
761	этой точки	2	1
762	они не	1	1
763	же события	1	1
764	ничего общего	1	1
