N	2gram	Vygotskiy__7	Marksizm
212	речи а	5	3
213	к которым	1	3
214	в живом	3	3
215	связано с	1	3
216	не было	1	3
217	одной стороны	5	3
218	она является	2	3
219	как целого	1	3
220	должно быть	2	3
221	самом же	1	3
222	всякое слово	1	3
223	и от	4	3
224	сих пор	3	3
225	что оно	4	3
226	только что	5	3
227	а в	2	3
228	слово и	9	3
229	во всяком	2	3
230	отношения к	2	2
231	одним из	2	2
232	связана с	3	2
233	выражения в	2	2
234	собственном смысле	3	2
235	в зависимости	1	2
236	живой речи	1	2
237	из всего	1	2
238	правильного понимания	1	2
239	вопрос о	6	2
240	зависимости от	1	2
241	и он	2	2
242	иное как	1	2
243	но как	1	2
244	значение и	2	2
245	правильное понимание	1	2
246	ответ на	2	2
247	оно является	1	2
248	из важнейших	3	2
249	что они	10	2
250	в собственном	3	2
251	в одной	3	2
252	это одно	1	2
253	стороны и	4	2
254	в своем	1	2
255	его к	2	2
256	от этого	1	2
257	что это	6	2
258	же слово	1	2
259	в нашем	4	2
260	бы не	1	2
261	речи на	2	2
262	значение так	1	2
263	тому же	1	2
264	мы полагаем	1	2
265	речи можно	4	2
266	выражение и	1	2
267	и с	5	2
268	на все	1	2
269	это было	1	2
270	речью и	2	2
271	может стать	1	2
272	делает его	1	2
273	всем этим	1	2
274	и потому	3	2
275	он и	1	2
276	мы не	7	2
277	зрения самого	2	2
278	и тогда	1	2
279	нас не	1	2
280	место в	1	2
281	является в	5	2
282	слова еще	1	2
283	точку зрения	2	2
284	совершенно иначе	1	2
285	значения с	1	2
286	и почти	1	2
287	в учении	6	2
288	слова как	5	2
289	находятся в	1	2
290	или как	1	2
291	и является	3	2
292	внутренней и	2	2
293	его значения	3	2
294	ли это	1	2
295	речи значение	2	2
296	в живой	1	2
297	разрыв между	2	2
298	сравнительно с	1	2
299	одно только	1	2
300	об одном	2	2
301	должны быть	4	2
302	о происхождении	1	2
303	его значение	2	2
304	одним и	2	2
305	если же	2	2
306	и о	3	2
307	но по	1	2
308	формы и	1	2
309	приводит к	4	2
310	здесь как	2	2
311	в немецком	1	2
312	компромиссом между	1	2
313	поэтому в	1	2
314	чтобы понять	1	2
315	неразрывной связи	1	2
316	но к	1	2
317	другими словами	1	2
318	в определенном	2	2
319	ее от	2	2
320	речи о	4	2
321	всех основных	1	2
322	всяком случае	1	2
323	все время	1	2
324	себя с	1	2
325	но не	3	2
326	мы увидим	1	2
327	которой мы	2	2
328	это же	1	2
329	уже в	2	2
330	в неразрывной	1	2
331	в виде	1	2
332	но для	2	2
333	мы знаем	2	2
334	не так	1	2
335	ведь это	2	2
336	оно так	1	2
337	друг друга	4	2
338	у него	1	2
339	речи к	5	2
340	тем что	9	2
341	и речь	3	2
342	ближайшим образом	1	2
343	и речи	19	2
344	именно в	6	2
345	здесь в	1	2
346	а с	1	2
347	что не	2	2
348	во внутренней	2	2
349	они не	1	2
350	до конца	5	2
351	и непосредственно	1	2
352	о чем	4	2
353	мы встречаем	1	2
354	в речи	5	2
355	все более	1	2
356	и мышление	2	2
357	вместе с	12	2
358	и особенно	1	2
359	границы между	2	2
360	ко всем	2	2
361	к его	2	2
362	направление в	1	2
363	то к	1	2
364	там где	1	2
365	в начале	5	2
366	или в	2	2
367	имеет дело	1	2
368	речи при	3	2
369	следовательно и	1	2
370	и внешней	1	2
371	еще более	1	2
372	между ними	3	2
373	в определенных	2	2
374	что в	12	2
375	все основные	1	2
376	как на	6	2
377	языка является	1	2
378	как известно	2	1
379	не иначе	2	1
380	можно говорить	2	1
381	также и	2	1
382	например в	1	1
383	говорящих на	1	1
384	динамического целого	1	1
385	сам по	1	1
386	становится в	1	1
387	словами и	1	1
388	основе всех	1	1
389	то в	2	1
390	между двумя	3	1
391	также что	1	1
392	что эти	3	1
393	основного и	1	1
394	между ним	1	1
395	сказать с	1	1
396	и могут	1	1
397	этом направлении	1	1
398	образом слова	1	1
399	это делают	1	1
400	это совершенно	1	1
401	что уже	1	1
402	именно к	1	1
403	является необходимым	1	1
404	совпадает с	3	1
405	говорить о	1	1
406	дальше от	1	1
407	что иное	1	1
408	всего сказанного	1	1
409	из того	3	1
410	мы и	2	1
411	образом оказывается	1	1
412	слова толстого	1	1
413	из ее	3	1
414	слово не	2	1
415	но при	1	1
416	слову во	1	1
417	между собой	6	1
418	значении и	1	1
419	время в	2	1
420	с письменной	1	1
421	всего этого	1	1
422	что его	2	1
423	там и	1	1
424	а следовательно	1	1
425	совершенно прав	1	1
426	из этих	3	1
427	совсем не	1	1
428	понимания не	1	1
429	письменной речью	1	1
430	а только	1	1
431	точка зрения	1	1
432	к которой	1	1
433	только тогда	1	1
434	к слову	14	1
435	каком направлении	1	1
436	таком положении	1	1
437	при условии	1	1
438	друг от	2	1
439	мышления мы	3	1
440	мы снова	1	1
441	в центре	1	1
442	эта связь	2	1
443	как в	4	1
444	данный момент	1	1
445	чем мы	1	1
446	дает нам	1	1
447	высказывание не	1	1
448	части в	1	1
449	кроме того	1	1
450	а чисто	1	1
451	могли бы	5	1
452	и наконец	4	1
453	показали что	1	1
454	в каком-то	1	1
455	в этот	3	1
456	что слово	2	1
457	к чему	1	1
458	в которой	11	1
459	как это	5	1
460	бы с	2	1
461	в ответ	1	1
462	воплощена в	1	1
463	этого совершенно	1	1
464	единство слова	1	1
465	в последнее	2	1
466	речи но	11	1
467	с их	1	1
468	всем его	2	1
469	как основной	1	1
470	удельный вес	1	1
471	ее как	1	1
472	как готовое	1	1
473	не могла	2	1
474	построения мы	1	1
475	этот процесс	1	1
476	к выводу	3	1
477	что она	8	1
478	но именно	2	1
479	о которой	1	1
480	о речи	1	1
481	и теоретическая	1	1
482	перестает быть	1	1
483	они в	1	1
484	всех этих	1	1
485	в первую	1	1
486	вне социальной	1	1
487	без чего	1	1
488	этого вопроса	1	1
489	в силу	5	1
490	слову как	1	1
491	слово или	1	1
492	по всем	1	1
493	синтаксическим формам	1	1
494	так например	1	1
495	середине и	1	1
496	в основу	1	1
497	но все	1	1
498	все учение	2	1
499	мы его	1	1
500	в совершенно	1	1
501	речи или	3	1
502	со всеми	2	1
503	и второй	1	1
504	ясно что	1	1
505	этого процесса	1	1
506	входит в	2	1
507	заключается в	6	1
508	не умеет	1	1
509	первую очередь	1	1
510	исходным пунктом	1	1
511	не совпадает	3	1
512	всю свою	1	1
513	только одно	2	1
514	к области	1	1
515	момент развития	1	1
516	в них	1	1
517	о которых	2	1
518	речи должно	1	1
519	речи заключается	1	1
520	в общей	1	1
521	с тем	5	1
522	которой он	1	1
523	и вне	1	1
524	несмотря на	2	1
525	совершенно особый	1	1
526	реального предмета	1	1
527	поэтому с	1	1
528	стороны с	1	1
529	и объяснения	2	1
530	все это	3	1
531	является компромиссом	1	1
532	остается в	1	1
533	мере приближения	1	1
534	неизбежно приводит	2	1
535	выводу о	1	1
536	ее внутренней	1	1
537	внешним и	1	1
538	что такое	1	1
539	единство именно	1	1
540	заключать в	1	1
541	немецком языке	1	1
542	только для	1	1
543	почти не	1	1
544	мере не	2	1
545	на первых	1	1
546	собой не	1	1
547	от его	1	1
548	конечном счете	2	1
549	не менее	4	1
550	но он	2	1
551	друг другу	3	1
552	что было	2	1
553	тем не	3	1
554	мы упоминали	2	1
555	возможно только	2	1
556	приводят к	2	1
557	те изменения	1	1
558	значений слов	3	1
559	он как	1	1
560	далее что	1	1
561	слова вместо	1	1
562	говорит по	1	1
563	теоретическую основу	1	1
564	два полюса	1	1
565	что эта	6	1
566	что с	5	1
567	деле это	1	1
568	есть прежде	1	1
569	мысли в	9	1
570	мышления и	9	1
571	тогда когда	5	1
572	одной плоскости	1	1
573	во время	2	1
574	и сама	1	1
575	и часто	1	1
576	было не	1	1
577	с и	1	1
578	мышление в	1	1
579	языка с	1	1
580	и внутренней	1	1
581	но она	1	1
582	в языкознании	1	1
583	идет в	3	1
584	но только	3	1
585	в структуре	1	1
586	не могло	1	1
587	первое слово	1	1
588	часто только	1	1
589	находится в	2	1
590	зрения языка	1	1
591	и объективной	1	1
592	в разных	1	1
593	в самой	3	1
594	и весь	2	1
595	предполагается в	1	1
596	так все	1	1
597	всего на	1	1
598	слову и	1	1
599	абстракции от	2	1
600	связанное с	1	1
601	такая же	1	1
602	уже говорили	1	1
603	понимая под	1	1
604	это слово	1	1
605	убедиться в	1	1
606	представление об	1	1
607	имеет совершенно	2	1
608	и мысли	1	1
609	слов чем	3	1
610	этом отношении	3	1
611	и делает	2	1
612	за ними	1	1
613	с другом	2	1
614	в действительности	2	1
615	представляется нам	3	1
616	по нашему	1	1
617	не давая	1	1
618	поэтому не	1	1
619	не могут	4	1
620	есть только	2	1
621	что все	2	1
622	переживание является	1	1
623	и другой	3	1
624	совершенно особая	1	1
625	ли не	2	1
626	и развития	1	1
627	числе и	1	1
628	есть вещь	1	1
629	его с	3	1
630	как для	2	1
631	но также	3	1
632	чтобы изучить	1	1
633	они и	1	1
634	слова с	4	1
635	а ее	1	1
636	слов все	2	1
637	т.е в	1	1
638	слов но	1	1
639	основной и	2	1
640	от друга	2	1
641	это единство	2	1
642	речи они	1	1
643	речи ее	3	1
644	здесь не	1	1
645	речи ибо	1	1
646	учении о	6	1
647	если как	1	1
648	последнее время	3	1
649	уже с	1	1
650	в себя	1	1
651	и практической	1	1
652	речи являются	1	1
653	внутреннюю речь	12	1
654	и лингвистика	1	1
655	отсюда и	1	1
656	еще в	1	1
657	мы пользуясь	1	1
658	эти специфические	1	1
659	по сравнению	9	1
660	понятно что	1	1
661	совершенно невозможно	1	1
662	специфические особенности	2	1
663	и вообще	1	1
664	к языку	1	1
665	с ним	3	1
666	на ряд	1	1
667	мысль о	1	1
668	образом в	2	1
669	этих особенностей	1	1
670	ибо всякое	1	1
671	только и	3	1
672	ситуации и	2	1
673	приближается к	1	1
674	при такой	1	1
675	и поэтому	1	1
676	в работе	1	1
677	грамматики и	1	1
678	развития как	2	1
679	внимание на	2	1
680	индивидуальной психики	1	1
681	и внутреннее	1	1
682	прямо и	1	1
683	чем их	1	1
684	и что	6	1
685	или на	1	1
686	речи то	4	1
687	можно сказать	5	1
688	с чем-то	1	1
689	упоминали выше	1	1
690	этих двух	2	1
691	должно было	2	1
692	на каждой	1	1
693	которые мы	4	1
694	за другим	1	1
695	в конечном	2	1
696	понимания в	1	1
697	более широкий	1	1
698	эти два	1	1
699	нуждается в	3	1
700	находит свое	3	1
701	ним и	1	1
702	во всей	2	1
703	основным и	1	1
704	и только	4	1
705	в другой	1	1
706	язык в	1	1
707	его так	1	1
708	сомнения в	1	1
709	это факт	1	1
710	в другую	3	1
711	языкового явления	1	1
712	ни к	1	1
713	эта проблема	1	1
714	в современной	2	1
715	всегда в	1	1
716	что здесь	1	1
717	в лингвистике	1	1
718	первых порах	1	1
719	но с	2	1
720	оно и	1	1
721	предметное содержание	1	1
722	мы видим	3	1
723	которым мы	1	1
724	дело с	1	1
725	речи все	1	1
726	в разговор	1	1
727	может оказаться	1	1
728	ключом к	2	1
729	для нее	3	1
730	и структура	1	1
731	на элементы	2	1
732	в выражении	1	1
733	мере развития	4	1
734	с которыми	2	1
735	так что	4	1
736	только оно	1	1
737	есть в	3	1
738	элементов не	1	1
739	же самым	1	1
740	вопроса о	2	1
741	же в	1	1
742	изменчивость и	1	1
743	если в	4	1
744	и везде	1	1
745	от значения	2	1
746	и других	2	1
747	одного предмета	1	1
748	из них	1	1
749	не связанных	1	1
750	одно из	5	1
751	речи может	2	1
752	себе в	5	1
753	эти три	2	1
754	речь т.е	3	1
755	в одном	1	1
756	а понимание	1	1
757	иначе как	6	1
758	у нее	5	1
759	себя от	2	1
760	гораздо большей	1	1
761	к ним	1	1
762	случае не	2	1
763	само по	1	1
764	свое выражение	8	1
765	ни до	1	1
766	это речь	1	1
767	от того	1	1
768	более элементарных	1	1
769	речью в	3	1
770	в других	1	1
771	были бы	3	1
772	достаточен для	1	1
773	в письменной	1	1
774	к самым	1	1
775	другого в	1	1
776	между которыми	2	1
777	и из	1	1
778	согласно учению	1	1
779	эта работа	1	1
780	если только	1	1
781	внешней речи	18	1
782	а именно	1	1
783	в каких	1	1
784	к которому	1	1
785	соответствии с	1	1
786	с той	1	1
787	следовательно не	2	1
788	как же	1	1
789	слово могло	1	1
790	в середине	2	1
791	себя и	2	1
792	ли отсюда	1	1
793	слово но	1	1
794	приближаться к	1	1
795	больше и	2	1
796	к более	1	1
797	в соответствии	1	1
798	понимание с	4	1
799	которых мы	2	1
800	этого не	1	1
801	другой стороны	1	1
802	подвести итоги	1	1
803	его как	1	1
804	как ни	1	1
805	что понимание	1	1
806	в теоретическую	1	1
807	отсюда возникает	1	1
808	на основании	2	1
809	во внимание	1	1
810	случайным и	1	1
811	теоретической и	1	1
812	эта особенность	1	1
813	более глубокое	1	1
814	если не	1	1
815	все вообще	1	1
816	мышлении и	9	1
817	но оно	1	1
818	исходить из	2	1
819	от предмета	1	1
820	мы говорим	2	1
821	является социальной	1	1
822	со словом	1	1
823	к самому	1	1
824	он говорит	1	1
825	если оно	1	1
826	сравнению с	8	1
827	существует не	1	1
828	не сказать	1	1
829	слова он	2	1
830	что же	2	1
831	и всей	2	1
832	эту мысль	1	1
833	из этой	1	1
834	друг с	2	1
835	исходя из	1	1
836	в состоянии	1	1
837	быть не	1	1
838	этом случае	14	1
839	в гораздо	1	1
840	единство значения	1	1
841	в целом	5	1
842	на которой	1	1
843	но это	3	1
844	общественной жизни	1	1
845	этом и	2	1
846	к двум	2	1
847	силу и	1	1
848	однако не	1	1
849	находят свое	1	1
850	ярче и	1	1
851	независимое от	1	1
852	между грамматическим	1	1
853	идет но	1	1
854	каждой из	3	1
855	форм и	2	1
856	не оставляют	1	1
857	слова но	3	1
858	слово от	1	1
859	чем менее	2	1
860	прежде чем	2	1
861	слова они	1	1
862	о котором	1	1
863	хотя и	1	1
864	речь которая	1	1
865	очередь является	1	1
866	для лингвистики	3	1
867	то о	4	1
868	мы как	1	1
869	мы должны	6	1
870	потому что	16	1
871	процессе ее	1	1
872	все они	1	1
873	в новых	1	1
874	по самой	1	1
875	речи если	3	1
876	только по	3	1
877	б это	1	1
878	в равной	1	1
879	мы в	3	1
880	к ее	1	1
881	речь или	1	1
882	речи т.е	3	1
883	их нельзя	1	1
884	из внутреннего	1	1
885	при определенных	1	1
886	самой своей	1	1
887	видели не	1	1
888	какой мере	2	1
889	этом мы	1	1
890	не что	1	1
891	это и	4	1
892	из этого	2	1
893	но самый	1	1
894	к моменту	1	1
895	значение не	1	1
896	самое что	2	1
897	проникнуть в	1	1
898	в заключение	1	1
899	начала не	1	1
900	речи как	6	1
901	пути к	1	1
902	являются не	1	1
903	в речь	2	1
904	ее в	8	1
905	и другие	1	1
906	по поводу	1	1
907	том числе	1	1
908	гораздо более	4	1
