N	2gram	Tiupa_Narr_2	Hudozhes
164	чеховский рассказ	1	3
165	несет в	1	3
166	в ходе	1	3
167	она в	1	3
168	дама с	1	3
169	все эти	3	3
170	из нас	1	3
171	чеховских героев	2	3
172	себе самому	5	3
173	м м	1	3
174	в тексте	8	3
175	тем что	1	3
176	этом отношении	3	3
177	своего я	2	3
178	четвертой главы	1	3
179	что при	1	3
180	для себя	3	3
181	в театре	1	3
182	как мы	1	3
183	духовного самоопределения	1	3
184	того чтобы	3	3
185	н сухих	1	3
186	приводит к	1	3
187	в финале	1	3
188	и когда	3	3
189	что у	2	3
190	еще в	1	3
191	том как	2	3
192	если бы	4	3
193	чехова по	1	3
194	о нем	3	3
195	из рассказа	1	3
196	а также	6	3
197	в лице	1	3
198	же в	4	3
199	в литературе	4	3
200	с гуровым	1	3
201	но не	3	3
202	будто бы	1	3
203	и даже	3	3
204	со стороны	6	3
205	если говорить	1	3
206	превращается в	2	3
207	то и	3	3
208	глазах автора	2	3
209	однако и	1	3
210	характера в	1	3
211	картину мира	2	3
212	в связи	1	3
213	я линков	1	3
214	по своему	2	3
215	такого рода	12	3
216	встрече с	4	3
217	и для	3	3
218	антоши чехонте	1	3
219	финале рассказа	1	3
220	но одновременно	2	3
221	или не	1	3
222	в равной	2	3
223	чехова как	1	3
224	может и	1	3
225	в таком	3	3
226	говоря о	1	2
227	например в	1	2
228	же как	2	2
229	реалистически добротно	1	2
230	начинается с	1	2
231	субъекта самоопределения	3	2
232	личность же	2	2
233	на самом	2	2
234	другому человеку	1	2
235	случайно в	2	2
236	от нормы	2	2
237	той же	2	2
238	мы не	2	2
239	вопрос о	1	2
240	чехова можно	1	2
241	не была	1	2
242	стороне лиды	2	2
243	вместо того	1	2
244	уклад национально-исторической	1	2
245	к своему	2	2
246	внешних обстоятельств	1	2
247	и личность	2	2
248	порой и	1	2
249	для других	3	2
250	конечном счете	3	2
251	себе и	2	2
252	в е	1	2
253	человека его	1	2
254	в произведениях	3	2
255	чеховскому рассказу	1	2
256	что праздность	1	2
257	в одной	1	2
258	в рамках	6	2
259	характеры действующих	2	2
260	хотя и	5	2
261	диаметрально противоположны	1	2
262	в литературном	1	2
263	в целом	3	2
264	счастья и	1	2
265	так или	1	2
266	жизни так	3	2
267	в ответ	3	2
268	только на	2	2
269	раз в	2	2
270	было видно	2	2
271	как он	2	2
272	так сказать	3	2
273	жизнью и	2	2
274	не следует	3	2
275	когда все	2	2
276	чеховских рассказов	1	2
277	уже говорилось	4	2
278	себе момент	1	2
279	анной сергеевной	1	2
280	что свойственно	1	2
281	однако в	2	2
282	не бывает	1	2
283	и ей	1	2
284	то чтобы	2	2
285	в другом	4	2
286	не мотивировано	1	2
287	а его	1	2
288	ясно что	1	2
289	того или	3	2
290	особенно в	1	2
291	приходит в	1	2
292	одной из	1	2
293	центральное событие	2	2
294	должно быть	1	2
295	иначе говоря	7	2
296	автора и	1	2
297	все отчетливее	1	2
298	в следующем	1	2
299	в такой	1	2
300	состоит в	12	2
301	не столько	5	2
302	от себя	1	2
303	что я	3	2
304	сих пор	1	2
305	главы и	1	2
306	от героя	1	2
307	все это	1	2
308	личного опыта	2	2
309	для нее	1	2
310	как все	1	2
311	они не	2	2
312	каждого отдельного	1	2
313	бы на	2	2
314	не о	1	2
315	не имеет	2	2
316	одна из	3	2
317	личности к	1	2
318	действующие лица	1	2
319	а порой	1	2
320	с мезонином	3	2
321	социальной адаптации	1	2
322	глядя на	1	2
323	своей природе	2	2
324	жизни на	2	2
325	заметить что	1	2
326	тех кто	1	2
327	персонажа в	1	2
328	со своим	2	2
329	на него	5	2
330	вторая глава	1	2
331	к читателю	2	2
332	самоактуализация личности	1	2
333	чеховского человека	2	2
334	об одном	1	2
335	которым в	1	2
336	личность не	3	2
337	мысли о	1	2
338	вписанный в	1	2
339	рассказа не	1	2
340	этой своей	2	2
341	с ее	1	2
342	здесь не	2	2
343	его предшественников	1	2
344	причина этого	1	2
345	как по	3	2
346	характер и	3	2
347	в себя	4	2
348	героя на	2	2
349	и мисюсь	2	2
350	в речи	1	2
351	о своей	1	2
352	внимание на	3	2
353	никак не	3	2
354	и что	2	2
355	его жизни	2	2
356	до сих	1	2
357	с того	1	2
358	от другой	1	2
359	в конечном	3	2
360	при встрече	3	2
361	и смысловой	1	2
362	в форме	5	2
363	чеховского персонажа	1	2
364	с аверинцева	1	2
365	в него	2	2
366	художественного письма	2	2
367	другая жизнь	1	2
368	национально-исторической жизни	1	2
369	людей а	1	2
370	но с	1	2
371	каждого человека	1	2
372	с ними	3	2
373	б м	1	2
374	и потому	1	2
375	с другим	2	2
376	и так	1	2
377	футляром личности	2	2
378	жизнь была	1	2
379	так что	1	2
380	характер ее	1	2
381	в начале	2	2
382	по выражению	1	2
383	участие в	2	2
384	а то	2	2
385	у нее	4	2
386	при всей	4	2
387	личности ее	1	2
388	характер чеховского	1	2
389	стороны характера	1	2
390	него уже	1	2
391	способ существования	1	2
392	на том	3	2
393	внутреннего мира	1	2
394	на стороне	2	2
395	в бытовой	1	2
396	представляют собой	2	2
397	нашей жизни	1	2
398	это прежде	1	2
399	или иначе	2	2
400	с той	1	2
401	действующих лиц	3	2
402	а с	2	2
403	что не	1	2
404	была такою	1	2
405	в данной	1	2
406	также в	1	2
407	не означает	1	2
408	у его	1	2
409	человек в	3	2
410	за нею	1	2
411	благодаря которым	2	2
412	на фоне	2	2
413	вся жизнь	2	2
414	как кажется	1	2
415	в человеке	1	2
416	характера и	3	2
417	гамбургской драматургии	1	2
418	жизни иной	1	2
419	что же	1	2
420	зрелого чеховского	2	2
421	матери и	1	2
422	да и	3	2
423	думать о	2	2
424	дело здесь	1	2
425	в это	1	2
426	и не	14	2
427	с этой	3	2
428	еще раз	1	2
429	каждого из	1	2
430	своей жизни	1	2
431	видно что	2	2
432	пока еще	3	2
433	его характер	2	2
434	бытовой уклад	1	2
435	и ушел	1	2
436	xviii в	1	2
437	в результате	2	2
438	была счастлива	1	2
439	о котором	3	2
440	своей собственной	2	2
441	совершенно иной	1	2
442	своих героев	2	2
443	и дело	2	2
444	человека не	1	2
445	в системе	1	2
446	не знает	1	2
447	или иного	3	2
448	у гурова	1	2
449	этот момент	1	2
450	героя в	6	2
451	с анной	1	2
452	это так	1	2
453	ее личностная	1	2
454	которая не	2	2
455	трезво осознает	1	1
456	их внутреннему	1	1
457	а между	1	1
458	чтобы осмыслить	1	1
459	понятия смежные	1	1
460	из церкви	1	1
461	времени рассказа	1	1
462	гурова и	1	1
463	для межличностных	1	1
464	относится и	1	1
465	к единичному	1	1
466	таком случае	1	1
467	личности явно	1	1
468	новая нервная	1	1
469	зрителями собственного	1	1
470	другое событие	1	1
471	достаточно вспомнить	1	1
472	речи у	1	1
473	личности для	1	1
474	лессинговой аксиомы	1	1
475	исключает ролевые	1	1
476	пейзажиста земца	1	1
477	характер обособляя	1	1
478	решительно отказывается	1	1
479	осознает реальные	1	1
480	правильность лиды	1	1
481	историзм ее	1	1
482	узнавая себя	1	1
483	словами и	1	1
484	выступает носителем	1	1
485	симптом эпохи	1	1
486	лиц у	1	1
487	это и	1	1
488	в чужой	2	1
489	упростил и	1	1
490	в ситуации	1	1
491	назойливой повторяемостью	1	1
492	девушки можно	1	1
493	я напротив	1	1
494	бедность несчастное	1	1
495	было как	1	1
496	чехов тем	1	1
497	за собой	1	1
498	и довольства	1	1
499	наиболее характерной	1	1
500	поступке обнаруживается	1	1
501	нежели у	1	1
502	рассказывает историю	1	1
503	деловитость серьезность	1	1
504	модификациям собственной	1	1
505	из его	1	1
506	определенной категории	1	1
507	изнутри личности	1	1
508	под которым	1	1
509	же зовут	1	1
510	не объяснено	1	1
511	этом всерьез	1	1
512	ведь и	1	1
513	видеть в	1	1
514	он чрезмерно	1	1
515	внутренний мир	1	1
516	века в	1	1
517	под утро	1	1
518	универсальному так	1	1
519	она определяется	1	1
520	по его	2	1
521	также и	1	1
522	с лидой	1	1
523	его не	1	1
524	и возмущена	1	1
525	задачу лидия	1	1
526	активность способна	1	1
527	единичному человеку	1	1
528	личность чтобы	1	1
529	на пороге	1	1
530	характер приходится	1	1
531	герою своему	1	1
532	темной комнате	1	1
533	составляла проблемы	1	1
534	делаем то	1	1
535	а липовский	1	1
536	героя субъекта	1	1
537	о способах	1	1
538	случайна ее	1	1
539	реабилитирует личностную	1	1
540	персонажа не	1	1
541	как этих	1	1
542	обстоятельств не	1	1
543	футляр человеческого	1	1
544	направил свои	1	1
545	этого внимания	1	1
546	такою в	1	1
547	добротно вписанные	1	1
548	ни у	1	1
549	изложения и	1	1
550	никитина а	1	1
551	воображения читателя	1	1
552	удаляя покоряющуюся	1	1
553	не относясь	1	1
554	и полюбить	1	1
555	не отгороженная	1	1
556	приятной улыбкой	1	1
557	следует вести	2	1
558	себе характера	1	1
559	сути дела	1	1
560	легко одерживает	1	1
561	героя но	1	1
562	именно к	1	1
563	характерным же	1	1
564	только субъективно	1	1
565	социально-ролевым формам	1	1
566	высказывания в	1	1
567	так остро	1	1
568	зовут лишь	1	1
569	форме рассказа	1	1
570	чехова это	2	1
571	узнаем что	2	1
572	тишины и	1	1
573	себе перенесенным	1	1
574	но она	1	1
575	собственно художественной	1	1
576	мысль иначе	1	1
577	принадлежит к	1	1
578	как во	1	1
579	неадаптивного пути	1	1
580	чужую личность	1	1
581	чисто внешней	1	1
582	на реализме	1	1
583	ею фразы	1	1
584	позиция лиды	1	1
585	лиды отрицать	1	1
586	я не	5	1
587	немного прислушался	1	1
588	не сводится	7	1
589	хотя бы	2	1
590	среди любых	1	1
591	вещь личность	1	1
592	ему в	2	1
593	умения скрывать	1	1
594	похожи на	1	1
595	не сразу	1	1
596	что можно	1	1
597	а теперь	1	1
598	так а	3	1
599	о настроениях	1	1
600	людьми оставляя	1	1
601	не тождественные	1	1
602	бескорыстная самоактуализация	1	1
603	эти здоровые	1	1
604	счастливым когда	1	1
605	всемирно-историческом масштабе	1	1
606	личность внутренняя	1	1
607	в каждой	2	1
608	себе другого	1	1
609	выбора жизненной	1	1
610	субъектов жизни	2	1
611	это время	1	1
612	земца представителя	1	1
613	[...] бывают	1	1
614	послушные воле	1	1
615	сформировавшийся в	1	1
616	начало и	1	1
617	на другом	1	1
618	личностью это	1	1
619	мир произведения	1	1
620	жесты самоактуализации	1	1
621	а еще	1	1
622	что покой	1	1
623	стать земцем	1	1
624	собственной характерности	1	1
625	тождественные о	1	1
626	а деловитость	1	1
627	время в	1	1
628	его словам	1	1
629	не хотелось	1	1
630	в чем	2	1
631	улыбкой и	1	1
632	персонологической проблематикой	1	1
633	его мироотношение	1	1
634	степени противостоит	1	1
635	самому отнестись	1	1
636	героя становится	1	1
637	без которого	1	1
638	собственной внутренней	1	1
639	характера среди	1	1
640	искусственности заемности	1	1
641	в.я линков	1	1
642	это социальная	1	1
643	а урок	1	1
644	из сестер	1	1
645	а тем	1	1
646	аспекты нашего	1	1
647	он относится	1	1
648	меня самого	1	1
649	громадные неуклюжие	1	1
650	определенности личность	1	1
651	влюбленности в	1	1
652	бы в	2	1
653	в сторону	1	1
654	же она	2	1
655	но достаточно	1	1
656	характер этот	1	1
657	волчаниновых упоенно	1	1
658	сознания не	1	1
659	не все	2	1
660	эпохи просматривался	1	1
661	отыскал свою	1	1
662	ответ на	5	1
663	форма общечеловеческого	1	1
664	в общем	1	1
665	с совершенно	1	1
666	xix столетия	2	1
667	даром как	1	1
668	социальным футляром	1	1
669	и воображения	1	1
670	отношением изнутри	1	1
671	отношение к	1	1
672	благодаря характеру	1	1
673	категории людей	1	1
674	произведение не	1	1
675	иначе не	1	1
676	к своей	1	1
677	центрального героя	1	1
678	своему невежеству	1	1
679	понимать этот	1	1
680	покоем и	1	1
681	в настоящем	2	1
682	представителя молодежи	1	1
683	есть личность	1	1
684	относится к	1	1
685	как первые	1	1
686	[...] досталось	1	1
687	художника перед	1	1
688	чем же	1	1
689	в романтику	1	1
690	обеспеченности к	1	1
691	разговорами о	1	1
692	умел воспользоваться	1	1
693	кризис все	1	1
694	первый взгляд	1	1
695	столь легко	1	1
696	в акте	1	1
697	я о	1	1
698	характерны но	1	1
699	что именно	1	1
700	социальная адаптация	1	1
701	решительно все	1	1
702	высшим достижением	1	1
703	бытия на	1	1
704	стороны и	1	1
705	встречи с	2	1
706	волчанинова натура	1	1
707	лида для	1	1
708	которой умершая	1	1
709	о жизни	4	1
710	сложа руки	1	1
711	ей мисюсь	1	1
712	чужой дом	1	1
713	чехов решительно	1	1
714	что касается	1	1
715	стараясь уловить	1	1
716	однако не	2	1
717	спора рассказчика-художника	1	1
718	термин? нет	1	1
719	испытывает чувство	1	1
720	центрального персонажа	2	1
721	для читательского	1	1
722	последнем разговоре	1	1
723	они предстают	1	1
724	малых дел	1	1
725	с подлинным	1	1
726	сознания в	1	1
727	может во	1	1
728	литературе представляют	1	1
729	это диалогически-личностная	1	1
730	и как	1	1
731	в футляре	2	1
732	сад еще	1	1
733	перенесенным на	1	1
734	по пути	1	1
735	влажный от	1	1
736	не являются	2	1
737	пожалуй трудно	1	1
738	как характер	1	1
739	женитьба никитина	1	1
740	так чехов	1	1
741	практический же	1	1
742	другой личности	1	1
743	чтобы воспринимать	1	1
744	земца [...]	1	1
745	так художник	1	1
746	в герое	4	1
747	священны для	1	1
748	ради такой	1	1
749	же итог	1	1
750	раз вглядывается	1	1
751	гимне праздности	1	1
752	к иной	1	1
753	о самом	1	1
754	есть на	1	1
755	литературном образе	1	1
756	жизни есть	1	1
757	не каждому	1	1
758	за свои	1	1
759	человеке прежде	1	1
760	изображали своих	1	1
761	слушая его	1	1
762	серьезность непоколебимая	1	1
763	длинный день	1	1
764	плане как	1	1
765	явно душевные	1	1
766	в которой	1	1
767	точку зрения	3	1
768	происходящего но	1	1
769	отказывается от	1	1
770	ориентирована на	1	1
771	романом единство	1	1
772	все так	1	1
773	это открытие	1	1
774	поступает мыслит	1	1
775	когда знаешь	1	1
776	можно не	1	1
777	автономии под	1	1
778	дли данного	1	1
779	бы не	1	1
780	переживающим как	1	1
781	пугливо огляделся	1	1
782	всей своей	2	1
783	из этих	2	1
784	[...] сказал	1	1
785	стыда за	1	1
786	героя через	1	1
787	поскольку в	1	1
788	делах и	1	1
789	автора личностности	1	1
790	это специфически	1	1
791	ее лицам	1	1
792	сестер волчаниновых	1	1
793	ролевую характерность	1	1
794	есть здоровые	1	1
795	ответственной самоактуализации	1	1
796	обобщающая мысль	1	1
797	личностности если	1	1
798	мы привыкли	1	1
799	единство характерного	1	1
800	поэтому же	1	1
801	раздраженного критика	1	1
802	как человека	1	1
803	совершенно новые	1	1
804	чем обоснованы	1	1
805	строй текста	1	1
806	стороны этого	1	1
807	персонажей иначе	1	1
808	поражение в	1	1
809	мнению б	1	1
810	внимания к	1	1
811	молодежи и	1	1
812	менее едва	1	1
813	своего счастья	2	1
814	п все	1	1
815	ладу с	1	1
816	еще одна	1	1
817	никитина в	1	1
818	неорганичности затаенной	1	1
819	в общении	1	1
820	адаптация суть	1	1
821	сторона характера	1	1
822	что сообщалось	1	1
823	например как	1	1
824	случай по	1	1
825	самоопределения личностность	1	1
826	больницы и	1	1
827	чехов рисует	1	1
828	отчужденно дистанцированно	1	1
829	я характер	1	1
830	приданое к	1	1
831	в мир	1	1
832	не могла	1	1
833	скрывать их	1	1
834	с машей	1	1
835	должен обратиться	1	1
836	мило одеты	1	1
837	другим я	1	1
838	в магнитном	2	1
839	не случай	1	1
840	акцентирует этот	1	1
841	к герою	1	1
842	рассказа женитьба	1	1
843	другом человеке	1	1
844	о которой	3	1
845	и школы	1	1
846	в приданое	1	1
847	этого характера	1	1
848	практическая правота	1	1
849	сидеть сложа	1	1
850	об анне	1	1
851	демонстративен что	1	1
852	нельзя сидеть	1	1
853	его ролевой	1	1
854	качестве функции	1	1
855	зрелый чехов	1	1
856	данного общества	1	1
857	некоторого я	1	1
858	воспроизведение в	1	1
859	уступает значимости	1	1
860	характеров самоактуализация	1	1
861	красивые люди	1	1
862	типажности как	1	1
863	социально-бытового уклада	1	1
864	его самого	1	1
865	во всемирно-историческом	1	1
866	подлинным художником	1	1
867	в силу	4	1
868	с таким	2	1
869	сказал что	1	1
870	персонажа пожалуй	1	1
871	гуманистические мотивы	1	1
872	искаженное инобытие	1	1
873	своих качеств	1	1
874	детство тоскливую	1	1
875	рассказчике дома	1	1
876	чтобы в	2	1
877	человека ее	1	1
878	не растворяется	1	1
879	порой поступает	1	1
880	бабой но	1	1
881	лиды резко	1	1
882	героя характер	1	1
883	миропорядок в	1	1
884	что ни	1	1
885	никому не	1	1
886	о ради	1	1
887	смысле как	1	1
888	противостоит как	1	1
889	своих персонажей	1	1
890	действительно так	1	1
891	мысль то	1	1
892	отступает от	1	1
893	нервная сознательная	1	1
894	в нее	1	1
895	как пошлый	1	1
896	стоял так	1	1
897	панихида например	1	1
898	например мы	3	1
899	иной жизни	1	1
900	поскольку она	1	1
901	так мило	1	1
902	диссонируют такова	1	1
903	постичь чужую	1	1
904	жизнь которая	1	1
905	несомненно есть	1	1
906	правило не	1	1
907	отдельные особи	1	1
908	это позиция	1	1
909	и личного	2	1
910	что все	1	1
911	волчаниновых и	1	1
912	неадекватности искусственности	1	1
913	несобственно-прямую речь	1	1
914	реализм xix	1	1
915	художником это	1	1
916	чувствует и	1	1
917	достижением если	1	1
918	живет этой	1	1
919	характер внешняя	2	1
920	соотнесенную с	1	1
921	созерцательности и	1	1
922	отрицать больницы	1	1
923	замечает в.я	1	1
924	облик сформировавшийся	1	1
925	судим по	1	1
926	или даже	3	1
927	характер есть	1	1
928	картиной мира	5	1
929	о земских	1	1
930	избрать предпочтительнее	1	1
931	а как	3	1
932	характером личность	1	1
933	входит в	1	1
934	главы в	2	1
935	проблематика идейного	1	1
936	не умел	1	1
937	определяло его	1	1
938	нее личность	1	1
939	и всеобщность	1	1
940	окружающих зрителями	1	1
941	который так	1	1
942	самоопределения выбора	1	1
943	потом когда	2	1
944	деятельницы как	1	1
945	идейного спора	1	1
946	н учить	1	1
947	этом смысле	1	1
948	рассказе с	1	1
949	роль в	2	1
950	растворяется в	1	1
951	классической монады	1	1
952	личностная неполноценность	1	1
953	истории и	1	1
954	внутренним я	1	1
955	характер не	1	1
956	ослабляет его	1	1
957	я поэтому	1	1
958	устроенности обеспеченности	1	1
959	личность в	1	1
960	и тем	5	1
961	о личности	2	1
962	пути самоопределения	1	1
963	можем тем	1	1
964	кисочкой как	1	1
965	в итоге	3	1
966	мы встречаемся	1	1
967	лишь внешнее	1	1
968	которым он	1	1
969	общества данного	1	1
970	поведения и	1	1
971	характерное в	1	1
972	своих виднейших	1	1
973	на полноту	1	1
974	же обоснованы	1	1
975	в ладу	1	1
976	жизни характеры	1	1
977	литературного произведения	1	1
978	но уже	1	1
979	догадаться творческий	1	1
980	но мы	1	1
981	чтобы обрести	1	1
982	не внесоциально	1	1
983	достоевского и	2	1
984	несчастное детство	1	1
985	выявляются в	1	1
986	обретенной социальной	1	1
987	соответствии с	3	1
988	к которым	1	1
989	далеко не	5	1
990	чехов организовал	1	1
991	собачкой не	1	1
992	в самую	2	1
993	как об	1	1
994	связи если	1	1
995	личным счастьем	1	1
996	жизни то	1	1
997	систему персонажей	2	1
998	личности не	1	1
999	психологический облик	1	1
1000	в слове	3	1
1001	и вопреки	1	1
1002	со своими	2	1
1003	и уже	4	1
1004	которой он	3	1
1005	умершая от	1	1
1006	здесь всего	1	1
1007	сильна поскольку	1	1
1008	реализме стойко	1	1
1009	рассказа напротив	1	1
1010	характерность видя	1	1
1011	якобы самобытного	1	1
1012	нс как	1	1
1013	о пустяках	1	1
1014	описываемое как	1	1
1015	мыслима только	1	1
1016	уникальному объединяющимся	1	1
1017	только стать	1	1
1018	весь длинный	1	1
1019	это внутренняя	2	1
1020	старшая из	1	1
1021	лиды мать	1	1
1022	прошлом году	1	1
1023	и того	3	1
1024	самоактуализация и	1	1
1025	дома с	3	1
1026	когда в	1	1
1027	это отдельные	1	1
1028	весьма отчужденно	1	1
1029	в саду	1	1
1030	является его	2	1
1031	вненаходимости бахтин	1	1
1032	типажный психологический	1	1
1033	на первый	1	1
1034	или менее	1	1
1035	утопически во	1	1
1036	своему происхождению	1	1
1037	резко нарушил	1	1
1038	бы крайне	1	1
1039	разговаривать не	1	1
1040	глазам ее	1	1
1041	что создает	1	1
1042	которое отнюдь	1	1
1043	и причина	1	1
1044	урок полемически	1	1
1045	на других	1	1
1046	она сама	1	1
1047	поистине не	1	1
1048	вещах вплоть	1	1
1049	таким же	1	1
1050	причастной вненаходимости	1	1
1051	заставляют поэта	1	1
1052	этот литературный	1	1
1053	функции внешних	1	1
1054	о герое	3	1
1055	родов анна	1	1
1056	решительно отступает	1	1
1057	и без	1	1
1058	дистанцированно как	1	1
1059	это делает	1	1
1060	характер это	1	1
1061	внешним конструированием	1	1
1062	самобытного жизнестроения	1	1
1063	открытыми для	1	1
1064	общечеловеческого которое	1	1
1065	детерминизма обстоятельств	1	1
1066	резко характерны	1	1
1067	критике он	1	1
1068	место в	5	1
1069	свою художественную	1	1
1070	факты осуществляются	1	1
1071	герое определяло	1	1
1072	социально-психологической характерностью	1	1
1073	обособляя человеческое	1	1
1074	и описываемое	1	1
1075	вписанные в	1	1
1076	другому как	1	1
1077	в отличие	5	1
1078	в которых	1	1
1079	мысли и	1	1
1080	отчетливее кристаллизуется	1	1
1081	из земли	1	1
1082	обликом с	1	1
1083	внутренние жесты	1	1
1084	признать что	1	1
1085	критика посещало	1	1
1086	пьет чай	1	1
1087	суть проблемной	1	1
1088	роль читателя	1	1
1089	служения ближним	1	1
1090	и другого	2	1
1091	я субъекта	1	1
1092	самоактуализацию как	1	1
1093	и уж	1	1
1094	остро вопрос	1	1
1095	и нормам	1	1
1096	впадая в	1	1
1097	же индивидуальная	1	1
1098	своей встречи	1	1
1099	виднейших представителей	1	1
1100	от классической	1	1
1101	есть его	1	1
1102	в одном	1	1
1103	рисует героев	1	1
1104	частности бездеятельность	1	1
1105	поэтому обладательница	1	1
1106	черты характера	1	1
1107	общественная активность	1	1
1108	других демонстративно	1	1
1109	адаптации личности	1	1
1110	другом и	1	1
1111	кристаллизуется в	1	1
1112	романтику чехов	1	1
1113	художник же	1	1
1114	по ее	1	1
1115	что счастье	1	1
1116	неустранимо присутствует	1	1
1117	было понять	1	1
1118	и более	2	1
1119	своего служения	1	1
1120	в прошлом	1	1
1121	их в	1	1
1122	считалось высшим	1	1
1123	я героя	1	1
1124	вместе со	1	1
1125	руки правда	1	1
1126	ближним нельзя	1	1
1127	личности лида	1	1
1128	монады равного	1	1
1129	жизненной программы	1	1
1130	ценит скрытую	1	1
1131	тип под	1	1
1132	всего его	1	1
1133	и страхом	1	1
1134	не демонстрируемые	1	1
1135	самой лиде	1	1
1136	довольства что	1	1
1137	раз и	1	1
1138	демонстрируемые явно	1	1
1139	открытие весьма	1	1
1140	иной раз	1	1
1141	был прав	1	1
1142	называл себя	1	1
1143	вовсе не	2	1
1144	свои усилия	1	1
1145	своему искусно	1	1
1146	в отношении	1	1
1147	не читавший	1	1
1148	между людьми	1	1
1149	интересен не	1	1
1150	социальная обособленность	1	1
1151	навсегда социальная	1	1
1152	иначе вписанный	1	1
1153	счастье [...]	1	1
1154	выразиться точнее	1	1
1155	на рубеже	1	1
1156	просматривался историзм	1	1
1157	вплоть до	1	1
1158	и такого	2	1
1159	невежеству и	1	1
1160	человека есть	2	1
1161	чехов наследует	1	1
1162	проблемной ситуации	1	1
1163	но они	1	1
1164	тем самым	5	1
1165	как можно	1	1
1166	мира не	2	1
1167	человечества и	1	1
1168	кажется счастливым	1	1
1169	романтиками так	1	1
1170	извне и	1	1
1171	активная деятельная	1	1
1172	не своим	1	1
1173	как о	2	1
1174	описаний то	1	1
1175	легко представить	1	1
1176	жизни лишена	1	1
1177	одерживает практическую	1	1
1178	бывала озадачена	1	1
1179	характер так	1	1
1180	обладательница сильного	1	1
1181	программы социальной	1	1
1182	собеседника преимущество	1	1
1183	у кого	1	1
1184	в плане	1	1
1185	в основе	1	1
1186	робости неловкости	1	1
1187	читаем что	1	1
1188	знаешь что	1	1
1189	инобытием среди	1	1
1190	например что	1	1
1191	собеседника мисюсь	1	1
1192	содержание чувства	1	1
1193	лишены в	1	1
1194	речи повествователя	1	1
1195	и адаптация	1	1
1196	же формируется	1	1
1197	реалистическим романом	1	1
