N	2gram	Vygotskiy__4	Komedia
300	то мы	1	1
301	в область	1	1
302	значение и	1	1
303	не просто	2	1
304	из опыта	1	1
305	друг от	1	1
306	если она	1	1
307	опирается на	2	1
308	общего с	1	1
309	которой они	2	1
310	по которому	2	1
311	однако не	1	1
312	в полном	1	1
313	и слова	1	1
314	как уже	4	1
315	не являются	3	1
316	тем же	4	1
317	следующим образом	3	1
318	следует сказать	1	1
319	привести к	2	1
320	представляет собой	3	1
321	только два	1	1
322	если мы	10	1
323	в древних	1	1
324	бы ей	1	1
325	почти одновременно	1	1
326	отца на	1	1
327	остановиться на	2	1
328	этого было	1	1
329	в себе	10	1
330	корнями в	1	1
331	на его	3	1
332	может вызывать	1	1
333	не имеют	3	1
334	главным образом	1	1
335	ожидать что	2	1
336	связей между	1	1
337	видеть в	2	1
338	до самого	1	1
339	никакому сомнению	2	1
340	систему его	1	1
341	и более	7	1
342	средством для	1	1
343	не могли	1	1
344	свою силу	2	1
345	признаками не	1	1
346	к выводу	2	1
347	в основу	2	1
348	совпадают с	1	1
349	его не	1	1
350	а по	1	1
351	на все	3	1
352	с целью	1	1
353	знает что	3	1
354	входит в	2	1
355	действительности в	2	1
356	другом не	1	1
357	за другой	1	1
358	всю свою	1	1
359	по себе	1	1
360	на характер	1	1
361	идет от	1	1
362	самый характер	1	1
363	в тот	1	1
364	в реальном	2	1
365	обнаруживается и	1	1
366	которой он	1	1
367	на две	1	1
368	мы видели	6	1
369	это сходство	1	1
370	как таковой	1	1
371	и тогда	2	1
372	не больше	1	1
373	со всей	2	1
374	является его	1	1
375	которую он	2	1
376	чтобы подойти	1	1
377	и при	4	1
378	таким же	2	1
379	нас не	1	1
380	не столько	1	1
381	это подтверждается	1	1
382	от его	1	1
383	должны были	1	1
384	значение для	1	1
385	в памяти	2	1
386	нельзя было	1	1
387	образом и	1	1
388	нам в	2	1
389	тем не	1	1
390	доказывает что	1	1
391	их в	2	1
392	бы достаточно	1	1
393	есть некий	1	1
394	том же	2	1
395	для нее	1	1
396	с точки	11	1
397	случае в	1	1
398	три типа	1	1
399	значение слова	7	1
400	слов то	2	1
401	дня и	1	1
402	но они	2	1
403	тем самым	7	1
404	является чем-то	1	1
405	что эта	3	1
406	с которой	1	1
407	благоприятные условия	1	1
408	этого же	1	1
409	и выяснение	1	1
410	здесь на	1	1
411	как о	1	1
412	в основе	17	1
413	существует два	1	1
414	вытекает из	1	1
415	никогда не	5	1
416	источников в	1	1
417	ничего не	1	1
418	благодаря тому	1	1
419	в разных	1	1
420	имеем дело	1	1
421	вмешательства в	1	1
422	и является	3	1
423	представление об	1	1
424	здесь же	1	1
425	эти три	1	1
426	и оказывается	1	1
427	в области	4	1
428	в каком	2	1
429	того обстоятельства	2	1
430	обстоятельство что	3	1
431	перед ними	1	1
432	представляется нам	4	1
433	не заставляет	1	1
434	и другой	3	1
435	обстоятельства что	2	1
436	отличается от	2	1
437	числе и	2	1
438	его с	1	1
439	как для	1	1
440	бы он	1	1
441	из себя	1	1
442	конфликту между	1	1
443	должен быть	1	1
444	для себя	1	1
445	же образом	1	1
446	приходит к	3	1
447	от друга	1	1
448	происходит и	1	1
449	такое что	1	1
450	на основе	10	1
451	в собственном	7	1
452	или еще	1	1
453	в себя	1	1
454	приводит к	3	1
455	гордится тем	1	1
456	характеризуется как	1	1
457	том случае	1	1
458	было в	1	1
459	мог бы	1	1
460	составляют в	1	1
461	о связи	1	1
462	различное значение	1	1
463	своему происхождению	1	1
464	по сравнению	4	1
465	является в	3	1
466	задний план	1	1
467	о котором	1	1
468	с ним	1	1
469	означает что	1	1
470	выводу что	2	1
471	сами они	1	1
472	по смыслу	3	1
473	является по	2	1
474	а также	2	1
475	пришли к	1	1
476	внимание на	3	1
477	и та	1	1
478	но мы	1	1
479	никак не	2	1
480	одного из	1	1
481	можем сказать	1	1
482	первого из	1	1
483	все его	1	1
484	нас в	3	1
485	этих двух	1	1
486	различие в	3	1
487	оно содержится	1	1
488	я думаю	1	1
489	каждого его	1	1
490	нуждается в	1	1
491	во всей	4	1
492	выступает как	1	1
493	быть даже	1	1
494	даже для	1	1
495	и следовательно	1	1
496	если это	1	1
497	замечает что	1	1
498	к которому	3	1
499	по своей	6	1
500	обе эти	5	1
501	вмешательство в	1	1
502	образов и	2	1
503	мы видим	10	1
504	которым оно	1	1
505	не идет	1	1
506	то он	1	1
507	по мнению	2	1
508	они могут	2	1
509	если принять	1	1
510	по этому	1	1
511	внимание что	1	1
512	конечно не	1	1
513	только на	2	1
514	попадают в	1	1
515	и они	1	1
516	то и	1	1
517	этого понятия	3	1
518	не все	1	1
519	в сознании	4	1
520	целого ряда	2	1
521	от других	2	1
522	этому вопросу	2	1
523	он имеет	2	1
524	для него	2	1
525	два противоположных	1	1
526	на четыре	1	1
527	как его	1	1
528	этими словами	1	1
529	как раз	1	1
530	связи в	1	1
531	о которых	1	1
532	к самому	1	1
533	из двух	1	1
534	и даже	1	1
535	на второй	1	1
536	из примеров	1	1
537	на ее	1	1
538	выступает в	5	1
539	на чем	1	1
540	из других	1	1
541	а с	2	1
542	пути развития	5	1
543	на которые	1	1
544	и затем	1	1
545	что не	1	1
546	готовность к	1	1
547	к более	1	1
548	у нас	1	1
549	не делает	1	1
550	и самый	1	1
551	не на	1	1
552	не означает	3	1
553	эту возможность	1	1
554	а не	7	1
555	однако и	1	1
556	другой стороны	9	1
557	сослаться на	1	1
558	самого начала	1	1
559	речи и	1	1
560	одна и	1	1
561	с помощью	31	1
562	нечто такое	1	1
563	свою очередь	2	1
564	в переносном	1	1
565	или по	1	1
566	со словом	2	1
567	то обстоятельство	3	1
568	предположить что	1	1
569	он говорит	2	1
570	целом ряде	2	1
571	такого рода	6	1
572	ведет к	1	1
573	именно в	3	1
574	образом на	1	1
575	по существу	3	1
576	то к	1	1
577	исходя из	1	1
578	в состоянии	1	1
579	в современной	2	1
580	быть не	1	1
581	всякое значение	1	1
582	но даже	1	1
583	историческая действительность	1	1
584	помощью и	1	1
585	слов еще	1	1
586	является как	1	1
587	нечто подобное	1	1
588	содержится в	1	1
589	виде а	1	1
590	может служить	2	1
591	случае если	1	1
592	на задний	1	1
593	отношений и	3	1
594	себя на	1	1
595	само по	1	1
596	в результате	8	1
597	когда он	3	1
598	то при	2	1
599	как особая	1	1
600	напомнить что	1	1
601	тем более	1	1
602	и как	9	1
603	существующие между	1	1
604	том чтобы	2	1
605	все более	2	1
606	человека не	1	1
607	встречается в	1	1
608	этой области	2	1
609	иначе чем	3	1
610	нам не	2	1
611	нет ничего	1	1
612	от первого	1	1
613	между ними	4	1
614	не знает	2	1
615	сказать что	6	1
616	равно как	1	1
617	в свою	2	1
618	какой мере	1	1
619	всех других	1	1
620	по сообщению	1	1
621	отношении является	1	1
622	точно так	3	1
623	первом же	1	1
624	которому в	1	1
625	так же	11	1
