N	2gram	Bakhtin_Fr_3	Problema
168	и от	3	3
169	в дальнейшем	2	3
170	дано в	1	3
171	мы в	1	3
172	если бы	3	3
173	но здесь	2	3
174	основе своей	2	3
175	на почве	1	3
176	одной из	2	3
177	мы увидим	2	3
178	как нечто	2	3
179	с одной	1	3
180	со всеми	5	3
181	слова не	1	3
182	входят в	1	3
183	своеобразии и	1	3
184	и даже	4	3
185	связь с	6	3
186	только его	1	3
187	применении к	1	3
188	и на	8	3
189	в тех	1	3
190	здесь совершенно	1	3
191	да и	1	3
192	слова и	2	3
193	но это	3	3
194	все это	4	3
195	культуры и	7	3
196	и все	9	3
197	ни было	1	3
198	не знает	1	3
199	в таком	1	3
200	все что	2	3
201	они не	3	3
202	смысле слова	4	2
203	и есть	3	2
204	в котором	2	2
205	др в	1	2
206	есть не	1	2
207	мы имеем	1	2
208	правильного понимания	3	2
209	не во	1	2
210	и он	1	2
211	оно может	1	2
212	первый план	1	2
213	с его	3	2
214	часто имеет	1	2
215	но как	2	2
216	иметь дело	1	2
217	в истории	4	2
218	от содержания	1	2
219	себе не	1	2
220	отнесены к	1	2
221	и у	2	2
222	что это	1	2
223	за их	1	2
224	оно было	1	2
225	он должен	1	2
226	в корне	2	2
227	на этом	2	2
228	всех своих	1	2
229	существенным моментом	1	2
230	здесь мы	2	2
231	момент и	1	2
232	лишь в	2	2
233	и других	6	2
234	только там	1	2
235	форму и	2	2
236	эти моменты	3	2
237	переходим к	1	2
238	строгом смысле	1	2
239	и конец	1	2
240	на первый	1	2
241	отнесено к	1	2
242	и при	1	2
243	или точнее	1	2
244	и художественно	1	2
245	нему и	1	2
246	и более	1	2
247	не могли	1	2
248	том же	2	2
249	и вообще	1	2
250	случае мы	1	2
251	и вся	1	2
252	раз и	1	2
253	в таких	3	2
254	что эта	1	2
255	дело в	2	2
256	одна из	3	2
257	и духовного	1	2
258	того чтобы	4	2
259	слово и	1	2
260	и весь	1	2
261	все стороны	1	2
262	связь и	2	2
263	во всем	3	2
264	связи с	6	2
265	так называемый	1	2
266	следует что	1	2
267	этом отношении	2	2
268	у нас	4	2
269	представляется нам	2	2
270	не могут	1	2
271	отличается от	1	2
272	что оно	1	2
273	для того	3	2
274	нами выше	1	2
275	в себя	1	2
276	особенно в	4	2
277	здесь нет	2	2
278	том как	1	2
279	поэтому в	2	2
280	здесь все	1	2
281	и здесь	4	2
282	в другом	3	2
283	другими словами	3	2
284	и что	1	2
285	в значительной	3	2
286	от них	1	2
287	и во	4	2
288	этот момент	1	2
289	язык в	1	2
290	нем и	1	2
291	в него	1	2
292	того что	1	2
293	в современной	1	2
294	нуждается в	3	2
295	что он	2	2
296	и ее	2	2
297	на мир	1	2
298	в нашей	2	2
299	в виде	1	2
300	в начале	3	2
301	языка но	1	2
302	ни с	1	2
303	что и	3	2
304	вовсе не	12	2
305	тем что	3	2
306	в особенности	5	2
307	нашем примере	3	2
308	без всякой	1	2
309	чем в	1	2
310	или иной	2	2
311	связаны с	5	2
312	здесь в	4	2
313	характерно для	2	2
314	не было	5	2
315	в связи	5	2
316	в частности	3	2
317	как это	1	2
318	в строгом	1	2
319	и оценки	1	2
320	из которых	1	2
321	характера и	1	2
322	к своему	1	2
323	этих работ	1	2
324	для понимания	3	2
325	можно сказать	2	2
326	в культуре	4	2
327	это касается	1	2
328	или в	1	2
329	узком смысле	1	2
330	о котором	1	2
331	той или	2	2
332	как явление	1	2
333	ни к	1	2
334	целом в	2	2
335	области изучения	1	2
336	в этих	6	2
337	слово в	3	2
338	в свою	1	2
339	материал и	2	2
340	не нуждается	1	2
341	и другие	2	2
342	в своих	5	2
343	к этому	6	2
344	бы все	1	1
345	в мировоззрении	1	1
346	он получает	1	1
347	это и	2	1
348	этого положения	1	1
349	этим конечно	1	1
350	и реального	1	1
351	от самого	1	1
352	от своей	1	1
353	в первом	1	1
354	из его	1	1
355	в нашу	1	1
356	уже указывали	1	1
357	исходит из	1	1
358	все те	1	1
359	его связь	3	1
360	из всех	4	1
361	который в	2	1
362	им самим	1	1
363	от ложной	1	1
364	и момент	1	1
365	связан с	3	1
366	что уже	1	1
367	науки и	1	1
368	почти все	1	1
369	который был	1	1
370	что иное	1	1
371	здесь прежде	1	1
372	жизни как	1	1
373	слова под	1	1
374	такое же	1	1
375	подчеркнуть что	1	1
376	основе этого	2	1
377	меньшей степени	2	1
378	и самого	1	1
379	быть понято	1	1
380	иное как	1	1
381	существенное отношение	3	1
382	произведения только	1	1
383	этим не	1	1
384	романе вообще	1	1
385	их целом	1	1
386	и широких	1	1
387	а следовательно	1	1
388	во внешнем	1	1
389	и всего	1	1
390	то он	1	1
391	к слову	1	1
392	в общем	1	1
393	существенным образом	1	1
394	себе и	1	1
395	ждет своего	1	1
396	отдельных работ	1	1
397	это самое	2	1
398	и выражения	1	1
399	историческим процессом	1	1
400	осведомительного характера	1	1
401	все остальные	1	1
402	им в	1	1
403	и где	1	1
404	характер носит	1	1
405	но несмотря	1	1
406	имеет в	2	1
407	именно эта	1	1
408	следует остановиться	1	1
409	ее целом	1	1
410	помощью которого	1	1
411	лежит на	2	1
412	бы и	1	1
413	и внутреннего	1	1
414	всего романа	1	1
415	и я	1	1
416	которые в	1	1
417	бы две	1	1
418	в этой	3	1
419	вносит в	1	1
420	но он	2	1
421	но ведь	3	1
422	помимо своей	1	1
423	как он	2	1
424	если он	1	1
425	в наших	1	1
426	не могла	1	1
427	и если	2	1
428	из указанных	1	1
429	в первых	1	1
430	всех этих	3	1
431	в узком	1	1
432	они служат	1	1
433	не как	1	1
434	понимания и	1	1
435	душу и	1	1
436	и вот	2	1
437	материя и	1	1
438	характер в	1	1
439	свое время	1	1
440	целом как	1	1
441	подобно тому	1	1
442	услышать и	1	1
443	так например	1	1
444	серьезность и	1	1
445	видит и	1	1
446	всех отношениях	1	1
447	могла бы	1	1
448	и ей	1	1
449	они должны	1	1
450	в совершенно	1	1
451	произведения с	1	1
452	мы уже	13	1
453	его своим	1	1
454	это было	1	1
455	моменты в	1	1
456	истории и	1	1
457	для них	1	1
458	в один	2	1
459	это положение	1	1
460	ни одной	2	1
461	все равно	1	1
462	в общей	2	1
463	этого не	1	1
464	с тем	1	1
465	и уже	1	1
466	необходимо учитывать	1	1
467	социальной и	1	1
468	от языка	2	1
469	задача эта	1	1
470	не проникает	1	1
471	и прямо	1	1
472	нисколько не	1	1
473	восприятия и	1	1
474	особым образом	1	1
475	остается совершенно	1	1
476	места в	1	1
477	при изучении	1	1
478	конечно все	1	1
479	можно найти	1	1
480	своем роде	1	1
481	по сравнению	2	1
482	самый момент	1	1
483	к одному	1	1
484	мысли и	1	1
485	его отношение	2	1
486	направлен на	1	1
487	истолковать как	1	1
488	определяется как	1	1
489	односторонней и	1	1
490	и эти	1	1
491	историческом аспекте	1	1
492	состав входят	1	1
493	важно лишь	1	1
494	по себе	1	1
495	тому что	1	1
496	стороной их	1	1
497	не имеющая	1	1
498	слова мы	1	1
499	таких случаях	1	1
500	вплоть до	3	1
501	не раз	2	1
502	изолированным в	1	1
503	как выражение	1	1
504	культурной жизни	2	1
505	человека но	1	1
506	степени характерно	1	1
507	не адекватны	1	1
508	но для	1	1
509	как о	2	1
510	правда в	1	1
511	что их	1	1
512	чрезвычайно характерно	1	1
513	может только	1	1
514	следовательно и	2	1
515	эта сторона	1	1
516	под этим	1	1
517	именно с	1	1
518	входят как	1	1
519	всего и	1	1
520	очень мало	1	1
521	во всей	3	1
522	к концу	1	1
523	особенно конечно	1	1
524	не ставит	1	1
525	мире и	1	1
526	слова его	1	1
527	до того	2	1
528	уже и	1	1
529	ему не	2	1
530	и несколько	1	1
531	очень часто	2	1
532	работ и	1	1
533	и дух	1	1
534	мы все	1	1
535	значительной степени	2	1
536	романа особенно	1	1
537	произведения которое	1	1
538	для его	1	1
539	даже и	2	1
540	мы ее	1	1
541	произведений в	1	1
542	указанными нами	1	1
543	эти явления	1	1
544	него как	1	1
545	свою очередь	1	1
546	связи со	1	1
547	всего этого	1	1
548	в в	1	1
549	языка и	1	1
550	характер и	2	1
551	они ни	1	1
552	за пределами	1	1
553	каждый раз	1	1
554	какое же	1	1
555	вовлекаются в	1	1
556	на том	1	1
557	понять своеобразие	1	1
558	на нее	1	1
559	было в	1	1
560	его совершенно	1	1
561	в одном	7	1
562	не были	2	1
563	имеется в	1	1
564	даны в	2	1
565	свободной и	1	1
566	это как	1	1
567	касается в	1	1
568	где каждый	1	1
569	никакому сомнению	2	1
570	носит здесь	1	1
571	образом в	2	1
572	прошлым и	1	1
573	о войне	1	1
574	возможна только	1	1
575	настоящее время	1	1
576	др и	1	1
577	произведение это	1	1
578	на что	1	1
579	а также	4	1
580	не выходит	1	1
581	положения и	1	1
582	явления культуры	2	1
583	на отдельные	1	1
584	эти чужеродные	1	1
585	на протяжении	3	1
586	первых главах	1	1
587	нем не	1	1
588	ее от	1	1
589	это имеет	1	1
590	во втором	1	1
591	есть художественное	1	1
592	и вечная	1	1
593	вообще и	1	1
594	что бы	1	1
595	и следовательно	3	1
596	и отдельные	1	1
597	и борьбы	1	1
598	что здесь	1	1
599	быть и	1	1
600	обе эти	1	1
601	сомнению что	2	1
602	важное значение	1	1
603	к их	1	1
604	в контексте	1	1
605	или же	2	1
606	между этими	1	1
607	здесь с	1	1
608	для всех	1	1
609	которому он	1	1
610	только на	4	1
611	не принимает	1	1
612	входящие в	1	1
613	из них	4	1
614	потому в	1	1
615	этом в	1	1
616	для него	5	1
617	ценность в	1	1
618	форм но	1	1
619	не для	1	1
620	с этими	1	1
621	ее не	2	1
622	но что	1	1
623	материал не	1	1
624	на их	2	1
625	нас как	1	1
626	момент в	2	1
627	которые как	1	1
628	со свойственной	1	1
629	именно как	1	1
630	для художника	1	1
631	точек зрения	1	1
632	культуры приводит	1	1
633	каждое явление	1	1
634	с другим	1	1
635	до сих	4	1
636	моменты и	1	1
637	нас в	2	1
638	притом не	1	1
639	именно в	2	1
640	и нельзя	1	1
641	сказать несколько	1	1
642	и телесной	1	1
643	оно является	1	1
644	мы еще	6	1
645	нашего исследования	1	1
646	и тело	2	1
647	становятся предметом	1	1
648	связано с	1	1
649	отметим здесь	1	1
650	во что	1	1
651	до конца	6	1
652	не совсем	1	1
653	все время	1	1
654	о чем	2	1
655	для историка	3	1
656	но оно	1	1
657	вместе с	3	1
658	так же	1	1
659	и особенно	1	1
660	до этого	1	1
661	согласии с	1	1
662	но этот	1	1
663	со всею	3	1
664	ни от	2	1
665	для обозначения	1	1
666	сравнению с	2	1
667	образом и	1	1
668	в той	6	1
669	нашу задачу	1	1
670	смысле этого	1	1
671	тому как	1	1
672	и отнюдь	1	1
673	первом случае	1	1
674	образ и	2	1
675	еще ждет	1	1
676	есть и	2	1
677	в художественную	1	1
678	этого слова	2	1
679	сих пор	4	1
680	здесь есть	1	1
681	в смысле	1	1
682	самое существенное	2	1
683	о мире	2	1
684	же значение	1	1
685	это уже	1	1
686	в следующей	1	1
687	и часто	1	1
688	и определяют	1	1
689	не подлежит	3	1
690	в результате	1	1
691	мира и	1	1
692	в настоящее	1	1
693	ее и	1	1
694	у некоторых	1	1
695	это может	1	1
696	еще более	4	1
697	вообще в	1	1
698	указанная нами	1	1
699	содержания его	1	1
700	хотя в	2	1
701	только нечто	1	1
702	как человек	1	1
703	чисто отрицательные	1	1
704	с людьми	1	1
705	но эта	1	1
706	платона но	1	1
707	в творчестве	1	1
708	образа как	1	1
709	не что	1	1
710	из этого	2	1
711	в свое	1	1
712	но именно	3	1
713	занимает в	1	1
714	в которой	2	1
715	жизни и	4	1
716	к этой	3	1
717	и обосновывает	1	1
718	это в	2	1
