N	2gram	Losev_Dial_1	Problemy
188	ни на	6	3
189	по существу	1	3
190	но для	1	3
191	все же	5	3
192	и для	2	3
193	сознания и	3	3
194	не знает	2	3
195	другой стороны	4	3
196	в последнем	1	3
197	есть и	5	3
198	я и	1	2
199	а между	1	2
200	отношения к	3	2
201	чтобы не	2	2
202	тем же	1	2
203	почти всегда	4	2
204	и о	3	2
205	вопрос о	2	2
206	время как	2	2
207	на себя	1	2
208	бы ни	1	2
209	от друга	1	2
210	мы и	2	2
211	то это	4	2
212	себе что	1	2
213	и говорить	2	2
214	не нужно	2	2
215	быть в	2	2
216	этих случаях	1	2
217	но конечно	2	2
218	друг к	2	2
219	в сторону	1	2
220	или другом	1	2
221	нужно быть	2	2
222	отношение к	5	2
223	друг от	1	2
224	друга и	1	2
225	не входят	1	2
226	как в	2	2
227	с этим	2	2
228	и как	7	2
229	его к	1	2
230	та же	3	2
231	бы и	2	2
232	что это	11	2
233	сказать о	1	2
234	бы не	1	2
235	из этих	2	2
236	с их	1	2
237	как он	4	2
238	на одну	1	2
239	и еще	3	2
240	на том	1	2
241	что тут	2	2
242	одно и	4	2
243	но все	3	2
244	сознание и	1	2
245	об этом	4	2
246	из них	2	2
247	к другу	2	2
248	на почве	1	2
249	он есть	4	2
250	слова без	1	2
251	него как	1	2
252	ни в	15	2
253	он является	1	2
254	и вы	3	2
255	одна и	2	2
256	для чего	2	2
257	мы с	1	2
258	его слова	1	2
259	том что	9	2
260	и при	2	2
261	что такое	10	2
262	в такой	1	2
263	почти не	2	2
264	есть свой	1	2
265	себе а	2	2
266	в которых	2	2
267	мысли и	3	2
268	мы сказали	1	2
269	и другого	2	2
270	но эта	3	2
271	же тут	3	2
272	и то	9	2
273	и очень	1	2
274	раз и	2	2
275	иной раз	2	2
276	дело в	1	2
277	того как	1	2
278	на себе	3	2
279	и без	1	2
280	тем не	1	2
281	меня и	1	2
282	и является	2	2
283	а лишь	3	2
284	и эта	2	2
285	отличается от	2	2
286	должны быть	1	2
287	указывает на	3	2
288	это я	4	2
289	но к	2	2
290	здесь мы	1	2
291	в конце	4	2
292	и тонко	1	2
293	не могу	4	2
294	то время	1	2
295	что у	1	2
296	в образе	1	2
297	времени и	1	2
298	что идея	1	2
299	в которые	1	2
300	для этого	2	2
301	не был	2	2
302	его жизни	1	2
303	все его	1	2
304	переходит в	1	2
305	от одного	1	2
306	того что	2	2
307	этом смысле	3	2
308	быть и	4	2
309	но так	2	2
310	в стороне	1	2
311	и так	2	2
312	конечно не	3	2
313	уже в	1	2
314	если мы	2	2
315	и они	1	2
316	то и	2	2
317	формулы и	2	2
318	в поэзии	1	2
319	а то	1	2
320	и та	3	2
321	мы можем	4	2
322	уже и	3	2
323	на меня	1	2
324	именно как	2	2
325	с другим	1	2
326	нельзя сказать	1	2
327	он это	1	2
328	как же	5	2
329	а с	2	2
330	и др	1	2
331	что не	7	2
332	и пр	5	2
333	превращается в	1	2
334	он только	1	2
335	так же	4	2
336	для понимания	1	2
337	например в	1	2
338	знает только	1	2
339	является как	1	2
340	для автора	1	2
341	человек и	1	2
342	для нас	1	2
343	лишь как	2	2
344	еще более	3	2
345	конце концов	3	2
346	хотя бы	6	2
347	ни было	2	2
348	отношении к	3	2
349	не есть	40	2
350	с теми	1	2
351	с ними	2	2
352	сказать что	10	2
353	была бы	3	2
354	себе но	2	2
355	который не	1	2
356	в таком	1	2
357	во всяком	4	2
358	он совершенно	1	1
359	от вас	1	1
360	мы замечаем	2	1
361	имеет как	1	1
362	выражения в	1	1
363	на самом	3	1
364	он может	1	1
365	своими собственными	1	1
366	это и	4	1
367	и есть	16	1
368	мировоззрения и	1	1
369	проникает в	1	1
370	и больше	2	1
371	уже по	1	1
372	сказать с	1	1
373	и могут	1	1
374	есть не	3	1
375	вы не	1	1
376	или наоборот	2	1
377	и само	1	1
378	это совершенно	1	1
379	же как	2	1
380	вот она	1	1
381	этом не	1	1
382	он как	1	1
383	есть нечто	10	1
384	вот я	1	1
385	но она	3	1
386	и тем	1	1
387	сложнее и	1	1
388	кто же	1	1
389	как-то тут	1	1
390	себя а	1	1
391	не приходит	1	1
392	от себя	1	1
393	возможности и	1	1
394	идея эта	1	1
395	то мы	2	1
396	его так	1	1
397	различия между	1	1
398	с одной	2	1
399	то он	2	1
400	но как	2	1
401	точка зрения	2	1
402	с самой	1	1
403	силы и	1	1
404	если в	3	1
405	менее всего	1	1
406	нет и	1	1
407	учение о	11	1
408	каково бы	1	1
409	конечно совершенно	1	1
410	пространства как	1	1
411	себя за	1	1
412	одно очень	1	1
413	каждая из	1	1
414	как образ	1	1
415	во вне	1	1
416	этом его	1	1
417	что как	2	1
418	просто как	2	1
419	он уж	1	1
420	себе не	5	1
421	и отчасти	1	1
422	о самом	2	1
423	к чему	1	1
424	так или	1	1
425	тут и	2	1
426	которые в	1	1
427	самое это	1	1
428	за их	1	1
429	тоже не	2	1
430	в этой	1	1
431	до последних	1	1
432	эпохи и	1	1
433	ведет себя	1	1
434	иначе и	1	1
435	чтобы тем	1	1
436	не вещь	1	1
437	не могла	1	1
438	все они	1	1
439	и если	1	1
440	вообще не	1	1
441	весь свой	1	1
442	всеми ее	1	1
443	что она	7	1
444	не изображаются	1	1
445	из этой	1	1
446	эта последняя	1	1
447	свою собственную	1	1
448	не к	1	1
449	в корне	2	1
450	у пушкина	4	1
451	что ни	3	1
452	и по	1	1
453	на этом	2	1
454	не бывает	1	1
455	что все	1	1
456	и дальше	1	1
457	в мире	2	1
458	форма есть	1	1
459	с целью	1	1
460	кто его	2	1
461	но чисто	1	1
462	за собою	1	1
463	тут надо	3	1
464	как первый	1	1
465	с другими	2	1
466	друг другу	3	1
467	по природе	1	1
468	и мы	5	1
469	свою полную	1	1
470	форму и	2	1
471	всю его	1	1
472	за ней	1	1
473	они только	1	1
474	из нее	1	1
475	нет в	1	1
476	это положение	1	1
477	ответить так	1	1
478	все равно	3	1
479	но лишь	4	1
480	в ее	1	1
481	место и	1	1
482	не всегда	1	1
483	и уже	1	1
484	несмотря на	10	1
485	о чем	2	1
486	очень важное	1	1
487	его слово	1	1
488	мере не	1	1
489	и тогда	2	1
490	убедиться что	2	1
491	то стало	1	1
492	этих произведений	1	1
493	ибо не	1	1
494	нет вы	1	1
495	от своего	1	1
496	как все	1	1
497	именно и	1	1
498	не становится	1	1
499	друг о	1	1
500	пример с	1	1
501	для всякого	2	1
502	стало быть	9	1
503	точку зрения	3	1
504	другом и	1	1
505	при условии	3	1
506	не меняет	1	1
507	красный цвет	3	1
508	по крайней	4	1
509	и эти	1	1
510	без всяких	1	1
511	вещей и	2	1
512	общего не	1	1
513	же может	2	1
514	можем сказать	2	1
515	сознании в	1	1
516	так он	1	1
517	власть в	1	1
518	того о	1	1
519	стоит в	1	1
520	спор двух	1	1
521	дня и	1	1
522	но они	2	1
523	или что	2	1
524	эти две	1	1
525	виду что	1	1
526	есть прежде	1	1
527	меня не	1	1
528	мысли в	2	1
529	объективен и	2	1
530	что их	2	1
531	в идее	2	1
532	в основе	3	1
533	которые оно	1	1
534	сознания как	1	1
535	его есть	1	1
536	само по	5	1
537	о них	1	1
538	что вы	1	1
539	иметь в	3	1
540	того чтобы	1	1
541	не имеет	15	1
542	как два	1	1
543	разные степени	1	1
544	только и	4	1
545	находятся в	1	1
546	этих двух	1	1
547	всего на	1	1
548	заложенные в	1	1
549	явление в	1	1
550	по своей	1	1
551	пушкина но	1	1
552	ни тем	1	1
553	с своей	1	1
554	связи с	1	1
555	в сознании	3	1
556	его собственное	1	1
557	только с	3	1
558	формы для	1	1
559	но как-то	1	1
560	зрения своей	1	1
561	же самое	1	1
562	наивен и	1	1
563	всего в	1	1
564	его с	3	1
565	они даны	1	1
566	когда они	1	1
567	на это	1	1
568	но сама	1	1
569	где он	1	1
570	где есть	1	1
571	с соответствующим	1	1
572	где нет	1	1
573	но только	3	1
574	но по	1	1
575	как не	2	1
576	и получилось	1	1
577	в душу	4	1
578	и говорит	1	1
579	так в	1	1
580	идет речь	2	1
581	быть еще	1	1
582	если они	1	1
583	на нее	1	1
584	здесь он	1	1
585	всегда говорит	1	1
586	не с	5	1
587	здесь как	1	1
588	отождествляется с	7	1
589	мог бы	2	1
590	и каждый	1	1
591	глубоко и	1	1
592	речь как	2	1
593	еще в	1	1
594	человека от	1	1
595	жизнь и	3	1
596	его непосредственное	1	1
597	скажу что	1	1
598	и вообще	4	1
599	идет а	1	1
600	он а	1	1
601	же он	2	1
602	с явлением	1	1
603	взаимоотношения с	1	1
604	эти явления	1	1
605	незаметно для	1	1
606	с тою	1	1
607	ее при	1	1
608	зрения на	1	1
609	но мы	1	1
610	который является	1	1
611	не стоит	1	1
612	достаточно глубоко	1	1
613	на что	2	1
614	можно сказать	6	1
615	д но	2	1
616	любви к	1	1
617	при полном	1	1
618	от него	4	1
619	не умеет	1	1
620	не хочется	1	1
621	определение и	1	1
622	три основных	1	1
623	и всякая	1	1
624	сюда же	1	1
625	крайней мере	4	1
626	самую точку	1	1
627	может иметь	3	1
628	поэтому все	1	1
629	и самые	1	1
630	она может	1	1
631	все больше	1	1
632	но тут	1	1
633	в каких	1	1
634	существа в	1	1
635	что здесь	2	1
636	один из	3	1
637	войдет в	1	1
638	же если	1	1
639	мы видим	4	1
640	вступить в	1	1
641	в какой	1	1
642	пор не	1	1
643	то в	7	1
644	и весьма	1	1
645	еще и	3	1
646	очень много	3	1
647	это очень	1	1
648	сознания можно	1	1
649	всяком случае	2	1
650	или они	1	1
651	в качестве	2	1
652	действительно может	1	1
653	и абстрактной	1	1
654	из которого	1	1
655	вот что	1	1
656	вопроса о	1	1
657	возникает вопрос	1	1
658	ним не	1	1
659	него и	1	1
660	другу как	3	1
661	следует за	2	1
662	здесь же	1	1
663	ни с	6	1
664	мир в	1	1
665	бы совершенно	1	1
666	мы находим	7	1
667	сами по	1	1
668	я в	2	1
669	не о	4	1
670	но что	3	1
671	подлинная жизнь	1	1
672	явлениями и	1	1
673	но уже	2	1
674	человек как	1	1
675	не доказывает	1	1
676	не говорит	4	1
677	как будто	1	1
678	почему не	1	1
679	или ином	1	1
680	голос не	1	1
681	о которых	2	1
682	не было	6	1
683	были бы	2	1
684	одной стороны	2	1
685	мне и	1	1
686	и из	3	1
687	или иначе	1	1
688	каждом из	2	1
689	а именно	1	1
690	и самая	1	1
691	чем он	2	1
692	только один	1	1
693	и между	1	1
694	такое же	1	1
695	внешнее и	4	1
696	содержание его	1	1
697	один и	1	1
698	привести еще	1	1
699	что для	3	1
700	больше и	1	1
701	говорит о	5	1
702	существенного и	1	1
703	к установке	1	1
704	связано с	1	1
705	смысла и	1	1
706	от этого	3	1
707	жизнь в	1	1
708	его как	1	1
709	как ни	1	1
710	увидим в	1	1
711	все время	1	1
712	а вы	1	1
713	самый факт	2	1
714	одну из	1	1
715	не то	6	1
716	есть лишь	1	1
717	и стать	1	1
718	е без	2	1
719	но есть	2	1
720	в связи	1	1
721	идею и	3	1
722	входить в	1	1
723	вместе с	1	1
724	и потому	3	1
725	как это	4	1
726	в духе	1	1
727	в европе	1	1
728	и понимать	1	1
729	к своему	1	1
730	типичный и	1	1
731	где же	1	1
732	но результат	1	1
733	из уст	1	1
734	это есть	9	1
735	его собственные	1	1
736	то к	1	1
737	указание на	1	1
738	сходство и	1	1
739	как две	1	1
740	эти вопросы	1	1
741	на другое	1	1
742	нас интересует	1	1
743	поэтому для	1	1
744	мыслить для	1	1
745	нет основания	1	1
746	нисколько не	4	1
747	к другим	1	1
748	о мире	1	1
749	вещь а	1	1
750	но с	3	1
751	его собственная	1	1
752	известной степени	1	1
753	результате получается	1	1
754	не знаем	1	1
755	конечно эта	1	1
756	для выражения	1	1
757	и от	2	1
758	в пределе	1	1
759	когда нет	1	1
760	что кроме	1	1
761	тем более	2	1
762	я всегда	2	1
763	о котором	1	1
764	это как	1	1
765	своей собственной	1	1
766	наиболее типичный	1	1
767	она уже	1	1
768	этом уже	1	1
769	это может	2	1
770	и ни	6	1
771	и порядок	1	1
772	ничего общего	4	1
773	дана в	3	1
774	есть уже	1	1
775	я же	1	1
776	но вот	3	1
777	реально не	2	1
778	на их	1	1
779	всей ее	1	1
780	своего предмета	1	1
781	по одному	1	1
782	жизни а	1	1
783	предмете и	1	1
784	из этого	1	1
785	как один	2	1
786	жизни и	3	1
787	а я	1	1
788	на ту	1	1
789	все что	1	1
790	не говорят	1	1
791	и другие	1	1
792	этой точки	2	1
793	сущности не	1	1
794	к этому	2	1
795	не философия	1	1
796	они не	1	1
