N	2gram	Bakhtin_Fr_4	StatiiOP
414	времени и	2	1
415	было в	2	1
416	ссылается на	2	1
417	еще в	1	1
418	она была	1	1
419	образом в	3	1
420	вот это	3	1
421	что сей	1	1
422	быть ни	1	1
423	не существовало	1	1
424	но к	1	1
425	именно там	1	1
426	и та	1	1
427	притом в	1	1
428	скажу что	1	1
429	с того	1	1
430	можно сказать	1	1
431	все его	1	1
432	там же	3	1
433	это была	1	1
434	же образ	1	1
435	двух сторон	1	1
436	и всю	1	1
437	написал на	1	1
438	которые мы	1	1
439	при дворе	1	1
440	и всякая	1	1
441	в форме	1	1
442	в другой	2	1
443	них в	1	1
444	в свете	1	1
445	его современники	1	1
446	что тот	1	1
447	в современной	1	1
448	по собственному	1	1
449	чем он	1	1
450	тот же	3	1
451	детали в	1	1
452	как нечто	1	1
453	дает право	1	1
454	они даже	1	1
455	исключительно для	1	1
456	тех местах	1	1
457	которые если	1	1
458	простое и	1	1
459	времени как	1	1
460	именно на	1	1
461	себя в	2	1
462	этой системе	3	1
463	уже не	2	1
464	не бьют	1	1
465	же у	1	1
466	каким образом	1	1
467	и других	3	1
468	его и	2	1
469	был бы	1	1
470	ведь это	3	1
471	в одном	1	1
472	с этими	1	1
473	с него	3	1
474	каждый из	1	1
475	от того	1	1
476	характерны для	1	1
477	указание на	1	1
478	само собой	1	1
479	без того	1	1
480	уважение к	1	1
481	для правильного	2	1
482	здесь в	6	1
483	собой разумеется	1	1
484	в ряде	2	1
485	текст в	1	1
486	чтобы я	1	1
487	мира это	1	1
488	и др	4	1
489	в изобилии	1	1
490	в некоторых	1	1
491	в соответствии	1	1
492	них и	1	1
493	мировой литературы	2	1
494	до конца	5	1
495	не на	2	1
496	в руках	1	1
497	подобного рода	2	1
498	вопросе о	1	1
499	о чем	2	1
500	отступления от	1	1
501	ближе к	1	1
502	за каждым	1	1
503	и вовсе	1	1
504	где эта	2	1
505	и xix	1	1
506	некоторые из	3	1
507	он приводит	1	1
508	с некоторыми	1	1
509	на такие	1	1
510	этому не	2	1
511	ему по	1	1
512	и там	1	1
513	и всей	1	1
514	в это	1	1
515	один только	1	1
516	тогда очень	1	1
517	нужно отметить	3	1
518	это выражение	1	1
519	этом и	1	1
520	истории но	1	1
521	этого рода	2	1
522	и от	1	1
523	к данной	1	1
524	или в	2	1
525	узком смысле	2	1
526	др но	1	1
527	которая в	1	1
528	тот кто	1	1
529	в отдельных	1	1
530	у них	3	1
531	в третьем	1	1
532	не должен	1	1
533	вообще в	1	1
534	конце концов	4	1
535	я же	1	1
536	уже давно	2	1
537	сверх того	2	1
538	ли говорить	1	1
539	которым мы	1	1
540	одной из	2	1
541	и начинается	1	1
542	а сверх	1	1
543	состоит из	1	1
544	от всех	2	1
545	их с	2	1
546	к его	1	1
547	из этого	2	1
548	включает в	1	1
549	но эти	2	1
550	и другие	2	1
551	традиции но	2	1
552	к этому	2	1
553	как на	2	1
554	они не	2	1
