N	2gram	Vinokur_Ku_1	Komedia
280	в пределах	4	2
281	не могут	2	2
282	возможность и	2	2
283	по существу	4	2
284	этом случае	2	2
285	только для	1	2
286	о его	1	2
287	видно что	2	2
288	нет ничего	1	2
289	при всем	1	2
290	и дают	1	2
291	ли в	2	2
292	чем к	1	2
293	и все	2	2
294	с уже	1	2
295	обстоит дело	1	2
296	г и	1	2
297	из этой	1	2
298	даже при	1	2
299	е в	2	2
300	между ними	2	2
301	только как	1	2
302	другой стороны	6	2
303	совершенно не	1	2
304	которым он	1	2
305	в свое	2	2
306	по сравнению	1	2
307	в своих	1	2
308	в таком	3	2
309	я и	1	1
310	например в	5	1
311	сделать что	1	1
312	а из	1	1
313	или к	1	1
314	в первом	3	1
315	в зависимости	5	1
316	сообщение и	1	1
317	на пороге	1	1
318	мы имеем	6	1
319	с более	1	1
320	вопрос о	2	1
321	проблематики в	1	1
322	именно к	1	1
323	еще до	1	1
324	и просил	1	1
325	я не	2	1
326	нет ли	1	1
327	зависимости от	6	1
328	в числе	2	1
329	это время	1	1
330	развития с	1	1
331	в большинстве	2	1
332	не найдем	1	1
333	все эти	6	1
334	не был	1	1
335	говоря уже	1	1
336	в чем	1	1
337	создает в	1	1
338	тем как	1	1
339	глаза на	1	1
340	его современники	1	1
341	сомневаться что	1	1
342	но не	5	1
343	но как	1	1
344	очевидно и	1	1
345	в сторону	2	1
346	если в	2	1
347	силу этого	1	1
348	должны были	1	1
349	очевидно что	3	1
350	себе и	2	1
351	друг от	1	1
352	если тем	2	1
353	к сожалению	1	1
354	относится к	2	1
355	которые не	1	1
356	мы обязаны	1	1
357	в истории	3	1
358	в одной	1	1
359	общего с	1	1
360	только об	1	1
361	как к	1	1
362	не это	1	1
363	перед нами	1	1
364	и как	2	1
365	более или	3	1
366	в действительности	1	1
367	а попутно	1	1
368	от этого	2	1
369	моментов в	1	1
370	следует остановиться	1	1
371	он дал	1	1
372	говорят о	1	1
373	у целого	1	1
374	из той	1	1
375	чуть ли	2	1
376	в нашем	1	1
377	из этих	4	1
378	процесс образования	1	1
379	выражение в	1	1
380	еще один	2	1
381	почти целиком	2	1
382	имеем в	1	1
383	и те	1	1
384	в случае	1	1
385	случае все	1	1
386	больше всего	2	1
387	или очень	1	1
388	т д	14	1
389	по крайней	5	1
390	в разработке	1	1
391	в первую	4	1
392	чего следует	1	1
393	к одному	1	1
394	том чтобы	8	1
395	ее из	1	1
396	на этом	1	1
397	именно это	1	1
398	с такими	1	1
399	в каждом	2	1
400	по происхождению	1	1
401	что все	2	1
402	же не	1	1
403	то чтобы	1	1
404	есть все	1	1
405	значение в	1	1
406	конечно в	1	1
407	той же	3	1
408	них не	1	1
409	это было	2	1
410	которого не	1	1
411	образом если	2	1
412	отчет в	1	1
413	контекста примеры	1	1
414	вот например	1	1
415	и тем	2	1
416	чаще всего	1	1
417	уступает в	1	1
418	в это	2	1
419	во многом	1	1
420	его и	1	1
421	для них	2	1
422	он является	1	1
423	нет в	1	1
424	соответствии с	3	1
425	для своего	1	1
426	этого не	2	1
427	не всегда	2	1
428	время о	1	1
429	можно считать	1	1
430	одно из	2	1
431	прямо к	1	1
432	избавиться от	1	1
433	в следующем	1	1
434	каким был	1	1
435	теперь а	1	1
436	не столько	2	1
437	в отличие	1	1
438	что я	2	1
439	точку зрения	1	1
440	которые в	1	1
441	но он	1	1
442	друг другу	1	1
443	том и	2	1
444	том же	2	1
445	в устах	1	1
446	и под	2	1
447	от более	1	1
448	а вот	1	1
449	вернемся к	1	1
450	свое время	2	1
451	того как	4	1
452	и притом	1	1
453	на себе	6	1
454	и остается	1	1
455	без конца	1	1
456	в самых	1	1
457	не могло	1	1
458	близкую к	1	1
459	находятся в	1	1
460	всего на	1	1
461	и по	1	1
462	таким путем	1	1
463	предполагать что	1	1
464	меня и	3	1
465	рассказом о	1	1
466	вот что	1	1
467	и теперь	1	1
468	свидетельствуют о	2	1
469	знают что	2	1
470	в сознании	1	1
471	что речь	1	1
472	что на	1	1
473	ли это	2	1
474	явно не	1	1
475	похожи на	1	1
476	следует рассматривать	1	1
477	мы встречаем	1	1
478	один раз	1	1
479	все то	1	1
480	выход из	1	1
481	могут быть	1	1
482	чтобы сделать	1	1
483	как только	1	1
484	о таких	1	1
485	указывает на	1	1
486	этих традиционных	1	1
487	слова с	1	1
488	мой взгляд	2	1
489	из чего	1	1
490	всегда или	1	1
491	от друга	1	1
492	и сами	2	1
493	выходят за	1	1
494	возникновение таких	1	1
495	и от	1	1
496	в себя	1	1
497	действия и	2	1
498	и может	3	1
499	как с	2	1
500	и когда	1	1
501	что у	1	1
502	с известными	1	1
503	чтобы дать	2	1
504	в различном	1	1
505	мог бы	1	1
506	к его	1	1
507	при необходимости	1	1
508	когда в	2	1
509	это только	3	1
510	мы в	1	1
511	возникающие отсюда	1	1
512	для этого	3	1
513	из одного	3	1
514	в настоящее	1	1
515	сводится к	3	1
516	ответа на	1	1
517	раз эта	1	1
518	язык и	1	1
519	настоящее время	1	1
520	интересным примером	1	1
521	никак не	2	1
522	не подозревая	1	1
523	чтобы доказать	1	1
524	после того	1	1
525	нас в	1	1
526	каждом из	2	1
527	более глубоко	1	1
528	первую очередь	2	1
529	во втором	2	1
530	так называемыми	1	1
531	этом и	1	1
532	крайней мере	5	1
533	учреждений и	1	1
534	не надо	1	1
535	который произносит	1	1
536	в греческой	2	1
537	которой в	1	1
538	для самого	1	1
539	что здесь	1	1
540	чтобы выяснить	1	1
541	он стал	1	1
542	только в	11	1
543	в стороне	2	1
544	велась в	1	1
545	п т	1	1
546	жены в	1	1
547	так невозможно	1	1
548	это же	1	1
549	которая была	1	1
550	остановиться подробнее	1	1
551	на мой	2	1
552	в эти	1	1
553	и хочу	1	1
554	толчок развитию	1	1
555	мысли что	1	1
556	и у	1	1
557	только на	1	1
558	ни одного	2	1
559	же из	2	1
560	в нашей	1	1
561	действующего лица	1	1
562	целого ряда	1	1
563	является не	1	1
564	не из	1	1
565	для сравнения	1	1
566	и других	1	1
567	на своего	1	1
568	к мысли	1	1
569	и их	1	1
570	в новом	1	1
571	в современном	1	1
572	разнице в	1	1
573	может служить	2	1
574	как его	1	1
575	не случайно	6	1
576	в некоторых	1	1
577	русский язык	4	1
578	более молодых	1	1
579	что слова	1	1
580	случае с	1	1
581	чтобы показать	1	1
582	с общим	1	1
583	в н	1	1
584	что целый	1	1
585	а именно	2	1
586	после смерти	1	1
587	из других	1	1
588	было и	1	1
589	а с	3	1
590	показывает что	1	1
591	содержание его	1	1
592	следует различать	1	1
593	из наиболее	1	1
594	говорит о	1	1
595	в соответствии	3	1
596	превращается в	2	1
597	был в	2	1
598	не на	4	1
599	однако и	1	1
600	не выдерживает	1	1
601	в слове	2	1
602	так называемых	1	1
603	было в	2	1
604	именно поэтому	2	1
605	мы находим	1	1
606	человек в	1	1
607	теперь он	1	1
608	поскольку за	1	1
609	эти слова	1	1
610	эта идея	1	1
611	уж не	1	1
612	и потому	4	1
613	для оправдания	1	1
614	на правах	1	1
615	в моей	1	1
616	к жизни	2	1
617	для жанра	1	1
618	лицом к	1	1
619	в ответ	1	1
620	в тех	4	1
621	и там	1	1
622	быть только	1	1
623	для человека	1	1
624	да и	1	1
625	образом на	1	1
626	разрешение и	1	1
627	своего времени	2	1
628	в состоянии	2	1
629	совершенно несправедливо	1	1
630	ему все	1	1
631	еще раз	1	1
632	какие же	1	1
633	предела за	1	1
634	можно сказать	3	1
635	в основном	1	1
636	и таким	1	1
637	а то	2	1
638	я мог	1	1
639	в смысле	2	1
640	он должен	1	1
641	другой и	1	1
642	к вопросу	1	1
643	и заслуживает	1	1
644	было ясно	1	1
645	или в	2	1
646	в мировую	1	1
647	не носило	1	1
648	которого они	1	1
649	о котором	2	1
650	это как	1	1
651	она уже	1	1
652	отличаются от	1	1
653	от контекста	1	1
654	е о	2	1
655	себя самого	2	1
656	на первый	1	1
657	для нас	2	1
658	могли бы	2	1
659	или менее	3	1
660	в этих	4	1
661	не будучи	1	1
662	его тем	1	1
663	разве только	1	1
664	за него	1	1
665	соображение что	1	1
666	бы на	2	1
667	но вот	2	1
668	условий и	1	1
669	отношении к	1	1
670	к лицу	1	1
671	ему присущи	1	1
672	иное чем	1	1
673	жизни в	1	1
674	не говоря	2	1
675	сказать что	1	1
676	и только	1	1
677	понимать как	2	1
678	была бы	3	1
679	это на	1	1
680	при его	1	1
681	которых были	1	1
682	первом случае	1	1
683	ко времени	1	1
684	на своем	1	1
685	жизнь в	1	1
686	жизни и	1	1
687	но еще	3	1
688	существу не	1	1
689	я могу	1	1
690	как на	3	1
691	этой точки	2	1
692	они не	3	1
693	ничего общего	1	1
