N	2gram	Tiupa_Anal_3	Hudozhes
249	роль в	3	2
250	те же	2	2
251	с самим	2	2
252	до сих	1	2
253	во второй	7	2
254	и внешней	1	2
255	жизненная позиция	2	2
256	и т.д	2	2
257	в другом	1	2
258	а также	2	2
259	любви к	2	2
260	того или	1	2
261	во втором	4	2
262	нуждается в	2	2
263	и только	1	2
264	один из	2	2
265	о двух	1	2
266	здесь не	3	2
267	идет по	1	2
268	дело с	3	2
269	являет собой	3	2
270	теперь в	1	2
271	мы читаем	1	2
272	и у	1	2
273	ни одного	1	2
274	произведения не	1	2
275	его и	1	2
276	человеческих отношений	1	2
277	себе в	1	2
278	вовсе не	1	2
279	жизни на	1	2
280	сих пор	1	2
281	гробовщика и	2	2
282	в финале	3	2
283	или иной	5	2
284	как у	1	2
285	с мотивом	1	2
286	именно в	3	2
287	еще и	3	2
288	себя и	1	2
289	что не	3	2
290	мы знаем	1	2
291	ей не	1	2
292	а за	1	2
293	воспринимающего сознания	3	2
294	однако и	3	2
295	когда же	1	2
296	жизнь в	1	2
297	вместе с	2	2
298	и а	4	2
299	в данном	4	2
300	или иного	1	2
301	глядела на	1	2
302	я с	2	2
303	главного героя	1	2
304	в контексте	2	2
305	художественности в	2	2
306	и от	2	2
307	о его	2	2
308	составляет своего	1	2
309	не является	5	2
310	и для	2	2
311	отнюдь не	4	2
312	в голову	1	2
313	это уже	1	2
314	потому что	1	2
315	хотя бы	1	2
316	точки зрения	3	2
317	а о	1	2
318	личности и	2	2
319	между ними	1	2
320	сказать что	2	2
321	и внутренне	1	2
322	к числу	2	2
323	как на	1	2
324	но еще	1	2
325	упоминание о	1	2
326	тем самым	4	2
327	по причине	1	2
328	гораздо более	2	2
329	отношения к	2	1
330	например в	2	1
331	таком случае	1	1
332	самой себе	1	1
333	субъекта самоопределения	1	1
334	есть энергия	1	1
335	это и	2	1
336	перед лицом	1	1
337	эстетической доминантой	1	1
338	здесь и	3	1
339	и так	1	1
340	к другому	1	1
341	на две	1	1
342	жизни ее	1	1
343	с изображением	2	1
344	поскольку их	1	1
345	целого произведения	1	1
346	собою в	1	1
347	жизнью других	1	1
348	многими своими	1	1
349	после слов	2	1
350	мы имеем	5	1
351	мы не	3	1
352	гоголевского ревизора	1	1
353	что между	1	1
354	что если	1	1
355	человека столь	1	1
356	в противоречие	1	1
357	я оказывается	1	1
358	не наступает	1	1
359	в сущности	5	1
360	принадлежит к	4	1
361	жизненной позиции	2	1
362	миропорядке то	1	1
363	которого в	1	1
364	заданности и	1	1
365	произведения со	1	1
366	словами гегеля	1	1
367	и самого	6	1
368	свой дом	1	1
369	он был	1	1
370	на них	1	1
371	между собой	1	1
372	я на	1	1
373	во всех	2	1
374	в сюжете	1	1
375	иного рода	1	1
376	этого мотива	1	1
377	к богу	1	1
378	свою жизнь	2	1
379	с отцом	1	1
380	в общем	2	1
381	поскольку в	1	1
382	подлинное лицо	1	1
383	происходит ли	1	1
384	друг от	1	1
385	за пределы	1	1
386	один и	1	1
387	рассуждений о	1	1
388	в течение	1	1
389	не видно	2	1
390	в той	2	1
391	собственного дома	1	1
392	по сути	2	1
393	как к	2	1
394	как нам	5	1
395	личностного я	2	1
396	дистанция между	2	1
397	собственно и	1	1
398	к отеческим	1	1
399	хотя и	2	1
400	когда он	2	1
401	одного текста	1	1
402	этом контексте	1	1
403	напомним что	1	1
404	один ряд	1	1
405	самом начале	1	1
406	имеет в	1	1
407	себе не	1	1
408	присутствующего в	1	1
409	от этого	1	1
410	от своей	2	1
411	для которого	1	1
412	не дано	1	1
413	так или	1	1
414	представляет собой	5	1
415	все эти	2	1
416	этом что	1	1
417	вне пределов	1	1
418	и тот	1	1
419	по имени	1	1
420	в соответствующей	1	1
421	так сказать	2	1
422	частности и	1	1
423	и обстоятельств	1	1
424	автора не	1	1
425	к миру	1	1
426	полноударных слов	1	1
427	при виде	1	1
428	в восприятии	1	1
429	однако он	1	1
430	в силу	1	1
431	уже говорилось	2	1
432	том чтобы	1	1
433	из виду	1	1
434	свое время	2	1
435	на жизнь	1	1
436	жизни здесь	1	1
437	после свадьбы	1	1
438	картины мира	4	1
439	какой бы	1	1
440	известном смысле	1	1
441	этот тезис	1	1
442	серьезность и	1	1
443	в большой	1	1
444	дистанции между	1	1
445	ни был	1	1
446	не должно	3	1
447	русской классической	1	1
448	значительной степени	2	1
449	не следует	1	1
450	слова не	1	1
451	в каждом	3	1
452	здесь мы	1	1
453	произведение искусства	4	1
454	тем в	1	1
455	этом он	2	1
456	представляется вполне	1	1
457	самим собой	1	1
458	то есть	10	1
459	не умеет	1	1
460	и иных	1	1
461	на станцию	1	1
462	читателем но	1	1
463	наконец для	1	1
464	как вдруг	1	1
465	а позднее	1	1
466	даже в	2	1
467	за ней	1	1
468	только одно	1	1
469	на свои	1	1
470	традиции особенно	1	1
471	самом центре	1	1
472	своей личной	1	1
473	в самую	1	1
474	этого персонажа	1	1
475	в слове	5	1
476	не всегда	3	1
477	которой он	1	1
478	анекдот о	1	1
479	он и	3	1
480	в москве	1	1
481	он любил	1	1
482	жизни но	1	1
483	модус художественности	2	1
484	в один	1	1
485	не мог	2	1
486	и еще	1	1
487	на мысль	1	1
488	в ходе	1	1
489	никак не	1	1
490	ее внутренней	1	1
491	таким же	1	1
492	поэтической традиции	1	1
493	в следующем	1	1
494	художественное мышление	1	1
495	где мы	1	1
496	на свою	1	1
497	сцену распятия	1	1
498	самого героя	1	1
499	говорил о	1	1
500	от себя	1	1
501	с уверенностью	1	1
502	от его	2	1
503	собой один	1	1
504	одном из	1	1
505	персонаж не	1	1
506	художественного мира	1	1
507	теми же	1	1
508	далека от	1	1
509	ли я	1	1
510	в конце	5	1
511	относительно самостоятельных	1	1
512	открывается в	1	1
513	слов о	1	1
514	теперь я	1	1
515	жизненных позиций	2	1
516	и последующее	1	1
517	же мы	1	1
518	случае мы	1	1
519	нас к	1	1
520	произведения и	2	1
521	то с	1	1
522	момент художественной	1	1
523	из евангелия	2	1
524	преображается в	1	1
525	автора он	1	1
526	дело в	2	1
527	читательское ожидание	1	1
528	на себе	1	1
529	своего героя	1	1
530	от жизни	1	1
531	не вызывает	1	1
532	же его	1	1
533	можно судить	1	1
534	частной личности	1	1
535	притча о	7	1
536	о трех	1	1
537	не могло	1	1
538	для всего	1	1
539	был в	1	1
540	своей неповторимой	1	1
541	в самой	1	1
542	имеем дело	4	1
543	о ней	1	1
544	этих двух	1	1
545	или иная	1	1
546	точке этого	1	1
547	личностное я	1	1
548	присутствия в	1	1
549	и чувства	1	1
550	а лишь	1	1
551	прибегать к	1	1
552	весьма существенно	1	1
553	возвращает нас	1	1
554	полученный в	1	1
555	и оказывается	1	1
556	не столь	1	1
557	имени и	1	1
558	притче всегда	1	1
559	не вправе	1	1
560	не слышит	1	1
561	смыкаются в	1	1
562	по нашему	1	1
563	в момент	2	1
564	его внутренней	1	1
565	об эстетической	1	1
566	встречается в	1	1
567	когда мы	2	1
568	истории не	2	1
569	похож на	1	1
570	ли не	4	1
571	бы он	1	1
572	той или	3	1
573	отчетливо проступает	1	1
574	не предполагает	2	1
575	все еще	1	1
576	неоднократно отмечалось	1	1
577	а ее	1	1
578	говоря словами	2	1
579	и своя	1	1
580	при анализе	1	1
581	в ситуации	1	1
582	литературного творчества	1	1
583	не ограничивается	1	1
584	отзывается в	1	1
585	а затем	1	1
586	от друга	1	1
587	в анекдоте	2	1
588	матери в	1	1
589	такое что	1	1
590	бытия именно	1	1
591	для читателя	1	1
592	себе самом	1	1
593	к сатире	1	1
594	ли с	1	1
595	нет никакой	1	1
596	в себя	2	1
597	всей своей	1	1
598	не возникает	1	1
599	в дальнейшем	2	1
600	иначе говоря	2	1
601	в поведении	1	1
602	повседневную жизнь	1	1
603	особенно в	1	1
604	иногда в	1	1
605	как ему	1	1
606	жизнь и	3	1
607	в повседневную	1	1
608	является в	1	1
609	и всякого	1	1
610	с этого	1	1
611	собой и	1	1
612	по себе	4	1
613	начале этого	2	1
614	подлинно художественное	1	1
615	образом в	1	1
616	нашему убеждению	1	1
617	именно потому	1	1
618	себя а	1	1
619	и смыслов	1	1
620	и здесь	2	1
621	концепцию личности	1	1
622	т.п в	1	1
623	как сам	2	1
624	единственный в	1	1
625	в глаза	2	1
626	обратим внимание	2	1
627	к самоопределению	1	1
628	роль принадлежит	1	1
629	не позволяет	1	1
630	в значительной	2	1
631	как было	1	1
632	заключается в	1	1
633	на всех	1	1
634	не понимал	1	1
635	а у	1	1
636	путь к	3	1
637	которых в	1	1
638	или иначе	1	1
639	оговоримся что	1	1
640	должно было	1	1
641	этой эстетической	1	1
642	иначе в	1	1
643	я во	1	1
644	художественном мире	1	1
645	о своих	2	1
646	счастье и	1	1
647	меня так	1	1
648	судить по	1	1
649	того что	1	1
650	внутренней стороны	1	1
651	по своей	2	1
652	но с	2	1
653	обе эти	2	1
654	и одновременно	1	1
655	а если	1	1
656	с художественным	1	1
657	сколь бы	1	1
658	и потому	2	1
659	но как	3	1
660	за себя	1	1
661	и теперь	1	1
662	в уста	1	1
663	тот или	2	1
664	со всеми	2	1
665	так что	1	1
666	в точке	2	1
667	для всех	2	1
668	притчу о	1	1
669	по воле	3	1
670	оказывается в	1	1
671	завершение в	1	1
672	по убеждению	1	1
673	уже в	3	1
674	его художественной	1	1
675	действующего лица	2	1
676	в начале	6	1
677	существеннее другое	1	1
678	не снимает	1	1
679	как писал	1	1
680	легко может	1	1
681	по выражению	1	1
682	какая была	1	1
683	их как	1	1
684	который как	2	1
685	или даже	1	1
686	ведь это	1	1
687	могло бы	1	1
688	я в	5	1
689	не для	2	1
690	при всей	1	1
691	не о	1	1
692	рода это	1	1
693	личности ее	1	1
694	независимо от	1	1
695	на меня	2	1
696	и моя	1	1
697	и никогда	1	1
698	произведение не	1	1
699	автор и	1	1
700	этом отношении	3	1
701	это по	2	1
702	бы это	1	1
703	лишь для	1	1
704	были бы	3	1
705	выступает модусом	1	1
706	и даже	8	1
707	художественности рассматриваемого	1	1
708	о своей	2	1
709	и т.п	5	1
710	неотъемлемый атрибут	1	1
711	этом как	2	1
712	очевидным образом	2	1
713	а именно	1	1
714	души это	1	1
715	это все	1	1
716	наконец в	1	1
717	героя о	1	1
718	героиня не	1	1
719	перед ним	1	1
720	этой роли	1	1
721	она меня	1	1
722	актуален для	1	1
723	эстетическое завершение	1	1
724	только по	1	1
725	на смену	1	1
726	анекдота и	2	1
727	что несмотря	2	1
728	эстетической доминанты	1	1
729	своей любви	1	1
730	ролевая граница	1	1
731	героя при	1	1
732	там где	2	1
733	спору с	1	1
734	именно смерть	1	1
735	к возникновению	1	1
736	в ничто	1	1
737	не видит	1	1
738	стороны в	1	1
739	в финальной	2	1
740	уже давно	1	1
741	вступает в	3	1
742	оказывается не	1	1
743	художественности и	1	1
744	отеческим гробам	1	1
745	себе самому	2	1
746	не удается	1	1
747	сути дела	1	1
748	этого момента	1	1
749	значении этого	1	1
750	власть над	2	1
751	с удовольствием	1	1
752	в пределах	4	1
753	позицию адресата	1	1
754	к жизни	3	1
755	еще нет	1	1
756	приобщение к	1	1
757	такого рода	5	1
758	нее перед	1	1
759	эстетическое отношение	1	1
760	развернутая в	1	1
761	отца не	1	1
762	дважды в	1	1
763	за рамки	1	1
764	это его	1	1
765	поскольку он	3	1
766	целостности своего	1	1
767	другого человека	1	1
768	дело здесь	1	1
769	цели не	1	1
770	с этой	1	1
771	бытия с	1	1
772	этом случае	1	1
773	художественное произведение	1	1
774	модусом художественности	2	1
775	но это	1	1
776	от нас	1	1
777	не любил	1	1
778	к которому	1	1
779	в полном	1	1
780	разрешается в	1	1
781	для автора	1	1
782	восходящая к	3	1
783	в пределе	1	1
784	мира и	2	1
785	сверхличной заданностью	1	1
786	бы в	1	1
787	в поле	1	1
788	на языке	3	1
789	снимает с	1	1
790	и дело	1	1
791	же в	2	1
792	рассказа что	1	1
793	однако впоследствии	1	1
794	не обладает	1	1
795	и фамилия	2	1
796	нам не	2	1
797	читателя не	1	1
798	волей автора	1	1
799	не знает	1	1
800	только как	1	1
801	другой стороны	5	1
802	сюжетное движение	1	1
803	совершенно не	2	1
804	он предполагает	1	1
805	первом случае	1	1
806	и героем	3	1
807	из этого	1	1
808	принимает на	1	1
809	героя в	1	1
810	не нуждается	1	1
811	на примере	2	1
812	к этой	1	1
813	в искусстве	2	1
814	в своих	1	1
815	который не	2	1
816	к этому	3	1
817	в таком	1	1
