N	2gram	Tiupa_Narr_2	Istorich
127	как мы	1	3
128	не все	2	3
129	и его	3	3
130	связи с	1	3
131	данном случае	6	3
132	не столько	5	3
133	здесь нет	1	3
134	него и	1	3
135	еще одна	1	3
136	и она	1	3
137	в качестве	14	3
138	так что	1	3
139	не случайно	2	3
140	в другой	1	3
141	и даже	3	3
142	с пребыванием	1	3
143	связано с	1	3
144	превращается в	2	3
145	вступает в	2	3
146	предположить что	1	3
147	происходит в	1	3
148	этой точки	1	3
149	выше в	1	3
150	что мы	1	3
151	сих пор	1	3
152	но это	2	3
153	в герое	4	3
154	ее в	1	3
155	очень много	1	2
156	здесь и	1	2
157	со своей	2	2
158	по его	2	2
159	его не	1	2
160	героя но	1	2
161	время как	1	2
162	на себя	1	2
163	того же	1	2
164	со стороны	6	2
165	не просто	1	2
166	в одной	1	2
167	стороны и	1	2
168	и нет	1	2
169	перед нами	4	2
170	в действительности	1	2
171	в самом	2	2
172	в которой	1	2
173	все эти	3	2
174	к месту	1	2
175	ли герой	1	2
176	рассказ о	1	2
177	им в	1	2
178	ее как	1	2
179	в силу	4	2
180	не будет	2	2
181	то чтобы	2	2
182	вместе со	1	2
183	было бы	2	2
184	должен был	2	2
185	и тем	5	2
186	участие в	2	2
187	ни в	1	2
188	в котором	5	2
189	не от	1	2
190	направлен на	1	2
191	к этому	1	2
192	него есть	1	2
193	но он	2	2
194	для нее	1	2
195	тому что	3	2
196	она не	1	2
197	вплоть до	1	2
198	в то	5	2
199	на него	5	2
200	не по	1	2
201	в основе	1	2
202	вытекает из	1	2
203	этого обряда	1	2
204	к ней	3	2
205	и после	1	2
206	солнцем и	1	2
207	не могут	1	2
208	как только	1	2
209	что при	1	2
210	возвращается домой	1	2
211	но по	1	2
212	но при	4	2
213	в ее	4	2
214	то время	1	2
215	на том	3	2
216	и когда	3	2
217	другими словами	1	2
218	все его	4	2
219	восходит к	2	2
220	в ряд	1	2
221	в форме	5	2
222	тем более	2	2
223	герой в	1	2
224	отца и	1	2
225	здесь не	2	2
226	и дело	2	2
227	небо и	1	2
228	и так	1	2
229	это означает	1	2
230	этот вопрос	1	2
231	уже не	4	2
232	не можем	1	2
233	и у	4	2
234	только на	2	2
235	что не	1	2
236	или даже	3	2
237	прежде всего	6	2
238	у нее	4	2
239	героя его	1	2
240	до сих	1	2
241	на этот	1	2
242	говорит о	2	2
243	ничем не	1	2
244	у героя	2	2
245	и оно	1	2
246	в связи	1	2
247	позволяет нам	1	2
248	но оно	1	2
249	как это	4	2
250	он говорит	1	2
251	видит в	2	2
252	в литературе	4	2
253	а потом	2	2
254	когда она	1	2
255	и от	1	2
256	и о	1	2
257	этом и	1	2
258	но для	2	2
259	сохраняется и	1	2
260	в другое	1	2
261	иметь для	1	2
262	сказать что	3	2
263	во сне	2	2
264	точно так	2	2
265	они не	2	2
266	на своих	1	1
267	отношения к	1	1
268	одним из	1	1
269	не имел	1	1
270	самом деле	3	1
271	говорилось выше	3	1
272	между двумя	1	1
273	чего не	1	1
274	от своей	1	1
275	из его	1	1
276	не объяснено	1	1
277	должна быть	2	1
278	не должны	1	1
279	есть не	1	1
280	героя на	2	1
281	случае это	1	1
282	но она	1	1
283	что иное	1	1
284	я не	5	1
285	и другая	1	1
286	ему в	2	1
287	в некотором	1	1
288	а теперь	1	1
289	кто может	1	1
290	зависимости от	1	1
291	впоследствии эта	1	1
292	в ней	2	1
293	более или	1	1
294	он приносит	1	1
295	собой в	1	1
296	в которых	1	1
297	между собой	3	1
298	миф о	1	1
299	не хотелось	1	1
300	я на	1	1
301	из земли	1	1
302	иного рода	2	1
303	же она	2	1
304	не входит	1	1
305	свою жизнь	1	1
306	по отношению	5	1
307	определяется не	1	1
308	же с	1	1
309	что именно	1	1
310	это самая	1	1
311	или косвенно	1	1
312	встречи с	2	1
313	в своем	6	1
314	и как	1	1
315	и к	6	1
316	имеет в	1	1
317	за собой	1	1
318	ситуации в	1	1
319	в целом	3	1
320	приобретает характер	1	1
321	в главе	1	1
322	в этой	4	1
323	в известном	3	1
324	стороны этого	1	1
325	не могла	1	1
326	этим создается	1	1
327	бы от	1	1
328	этого характера	1	1
329	том свете	2	1
330	состоит в	12	1
331	в солнечном	1	1
332	исходит от	1	1
333	в зависимости	1	1
334	как кажется	1	1
335	из него	1	1
336	что ни	1	1
337	ясно не	1	1
338	объяснить его	1	1
339	в нее	1	1
340	в другом	4	1
341	это весьма	1	1
342	характер за	1	1
343	а как	3	1
344	входит в	1	1
345	на протяжении	5	1
346	человеку а	1	1
347	я все	1	1
348	характер не	1	1
349	приходит в	1	1
350	в новое	1	1
351	но уже	1	1
352	он является	3	1
353	когда его	1	1
354	если я	1	1
355	далеко не	5	1
356	со своими	2	1
357	новые формы	1	1
358	и уже	4	1
359	мировой истории	1	1
360	должно быть	1	1
361	автора и	1	1
362	обратимся к	1	1
363	не мог	1	1
364	дома с	3	1
365	когда в	1	1
366	или менее	1	1
367	именно он	1	1
368	бы на	2	1
369	в своей	4	1
370	женщин и	1	1
371	как все	1	1
372	о герое	3	1
373	и без	1	1
374	с точки	2	1
375	еще нет	1	1
376	его мнению	1	1
377	знает и	1	1
378	от себя	1	1
379	что я	3	1
380	от его	2	1
381	всякий раз	2	1
382	и другого	2	1
383	данный текст	1	1
384	и более	2	1
385	не могли	1	1
386	собой и	1	1
387	не для	1	1
388	случае в	1	1
389	можно ли	1	1
390	тем самым	5	1
391	как можно	1	1
392	истории о	1	1
393	по всей	1	1
394	того и	1	1
395	имеем дело	2	1
396	о ней	3	1
397	находятся в	1	1
398	отправку в	1	1
399	в противоречие	1	1
400	именно она	1	1
401	за которой	1	1
402	жизни на	2	1
403	в сознании	2	1
404	и тайная	1	1
405	она обладает	1	1
406	как будто	1	1
407	мы и	1	1
408	ли это	1	1
409	в городе	1	1
410	в состав	3	1
411	же самое	1	1
412	к тому	9	1
413	долго не	1	1
414	оно не	2	1
415	если же	1	1
416	где он	1	1
417	для себя	3	1
418	в ситуации	1	1
419	более не	1	1
420	не могу	2	1
421	сводится к	9	1
422	мысль о	2	1
423	но мы	1	1
424	его самого	1	1
425	если они	1	1
426	и сам	3	1
427	можно было	2	1
428	на нее	1	1
429	те же	2	1
430	не с	1	1
431	ясно что	1	1
432	во многом	1	1
433	во второй	2	1
434	том как	2	1
435	и с	1	1
436	если бы	4	1
437	он остается	1	1
438	означает что	1	1
439	своим внешним	1	1
440	к своему	2	1
441	мы всегда	1	1
442	имеет право	1	1
443	тому и	1	1
444	себя не	2	1
445	вот и	1	1
446	никак не	3	1
447	в которое	1	1
448	можно сказать	6	1
449	а также	6	1
450	с матерью	3	1
451	солнца и	1	1
452	и во	1	1
453	оговорить что	1	1
454	в его	6	1
455	во всей	1	1
456	даже иногда	1	1
457	вслед за	6	1
458	он обладает	1	1
459	именно в	2	1
460	о своих	1	1
461	который бы	1	1
462	в лице	1	1
463	от которого	3	1
464	по содержанию	1	1
465	в современной	2	1
466	но с	1	1
467	связь и	1	1
468	с ними	3	1
469	дело с	2	1
470	в какой	4	1
471	как часть	1	1
472	к их	1	1
473	и потому	1	1
474	бытия в	2	1
475	он уже	1	1
476	жизни и	4	1
477	шире чем	1	1
478	в большинстве	1	1
479	этой функции	1	1
480	или не	1	1
481	героя с	1	1
482	в жизни	6	1
483	в виде	2	1
484	в начале	2	1
485	еще одной	1	1
486	а то	2	1
487	большинстве случаев	1	1
488	он имеет	1	1
489	очевидно что	1	1
490	и их	1	1
491	никто не	1	1
492	объяснения в	1	1
493	часто не	2	1
494	не о	1	1
495	но что	1	1
496	же далеко	1	1
497	не говорит	1	1
498	к той	1	1
499	образом что	1	1
500	для того	1	1
501	могут образовать	1	1
502	только у	1	1
503	с другим	2	1
504	символическая смерть	1	1
505	в ряде	1	1
506	прямо или	1	1
507	а с	2	1
508	рода не	1	1
509	только по	2	1
510	героя тогда	1	1
511	ей не	1	1
512	его как	1	1
513	человек в	3	1
514	к некоторой	1	1
515	о чем	2	1
516	из многочисленных	1	1
517	принадлежности к	2	1
518	знаков и	1	1
519	от солнца	1	1
520	является его	2	1
521	в самой	1	1
522	противоречие с	1	1
523	в него	2	1
524	все свое	1	1
525	xix века	1	1
526	по своему	2	1
527	к другому	2	1
528	из комнаты	1	1
529	что же	1	1
530	за рамки	1	1
531	многих других	1	1
532	т п	2	1
533	его дочь	1	1
534	см гл	1	1
535	одного лица	1	1
536	ли в	1	1
537	сам того	1	1
538	тем и	1	1
539	не объясняет	2	1
540	мира и	3	1
541	и видит	1	1
542	человек и	1	1
543	можно согласиться	1	1
544	по одной	1	1
545	было на	1	1
546	это он	1	1
547	еще более	1	1
548	и смысл	1	1
549	же к	1	1
550	но зато	2	1
551	от всего	2	1
552	хотя бы	2	1
553	только что	2	1
554	я в	5	1
555	же в	4	1
556	соединяется с	1	1
557	бы с	2	1
558	требует чтобы	1	1
559	нам не	1	1
560	может и	1	1
561	героя не	1	1
562	специфический для	1	1
563	деревья и	1	1
564	первый раз	1	1
565	две стороны	1	1
566	это делает	1	1
567	не знает	1	1
568	они все	2	1
569	отношению к	5	1
570	из этого	1	1
571	сидит в	1	1
572	героя в	6	1
573	собой это	1	1
574	но эти	1	1
575	а я	1	1
576	все что	4	1
577	в частности	11	1
578	на другой	1	1
579	см в	1	1
580	можно назвать	2	1
581	как на	2	1
582	в таком	3	1
583	и вновь	2	1
