N	2gram	Potebnia_M_1	Problema
145	и тем	3	3
146	в слове	8	3
147	несмотря на	5	3
148	том что	16	3
149	есть его	1	3
150	тем не	6	3
151	на него	3	3
152	как его	1	3
153	в противном	3	3
154	же время	4	3
155	или как	1	3
156	не выходя	1	3
157	языка в	6	3
158	все то	2	3
159	как только	1	3
160	слова но	2	3
161	в применении	2	3
162	и это	3	3
163	хотя и	3	3
164	и от	3	3
165	приводит к	1	3
166	дано в	1	3
167	мы в	2	3
168	если бы	14	3
169	и должно	2	3
170	и сделать	1	3
171	природы и	1	3
172	содержания но	1	3
173	этом смысле	4	3
174	но с	2	3
175	мы увидим	3	3
176	как нечто	1	3
177	с одной	3	3
178	вопроса о	2	3
179	слова не	2	3
180	и должна	1	3
181	и даже	4	3
182	оно не	3	3
183	себя и	1	3
184	одной стороны	3	3
185	нуждаться в	1	3
186	его как	1	3
187	связь с	2	3
188	только его	1	3
189	применении к	2	3
190	и на	1	3
191	в тех	1	3
192	да и	1	3
193	слова и	4	3
194	но это	5	3
195	все это	1	3
196	природу и	1	3
197	она может	3	3
198	от него	4	3
199	и все	3	3
200	ни было	2	3
201	в таком	5	3
202	все что	2	3
203	они не	1	3
204	содержание должно	1	2
205	он может	1	2
206	и есть	2	2
207	в котором	1	2
208	проникает в	1	2
209	его не	1	2
210	их и	2	2
211	есть не	2	2
212	можно и	1	2
213	мы имеем	1	2
214	не во	1	2
215	совпадает с	1	2
216	не вполне	1	2
217	столь же	3	2
218	в чем	1	2
219	с его	1	2
220	получает от	1	2
221	но как	3	2
222	а только	4	2
223	не все	2	2
224	в истории	7	2
225	дает нам	1	2
226	показать что	1	2
227	себе не	1	2
228	что это	3	2
229	бы не	6	2
230	ни одна	2	2
231	нами в	1	2
232	лица и	2	2
233	на то	2	2
234	не имеют	5	2
235	не следует	5	2
236	он должен	2	2
237	понятий и	1	2
238	предложения и	1	2
239	на этом	1	2
240	в каждом	4	2
241	но чувство	1	2
242	лишь в	1	2
243	и других	4	2
244	только там	1	2
245	не совпадает	1	2
246	о которых	2	2
247	место и	1	2
248	переходим к	2	2
249	и при	3	2
250	но которые	1	2
251	не его	1	2
252	и более	2	2
253	не могли	2	2
254	том же	2	2
255	и вообще	3	2
256	случае мы	1	2
257	задачи и	1	2
258	в таких	2	2
259	она не	3	2
260	дело в	2	2
261	в единство	1	2
262	того чтобы	2	2
263	словом но	3	2
264	в самой	3	2
265	и весь	1	2
266	во всем	4	2
267	связи с	3	2
268	следует что	1	2
269	этом отношении	1	2
270	у нас	2	2
271	не могут	4	2
272	есть только	11	2
273	что оно	2	2
274	слова с	1	2
275	для того	3	2
276	должен быть	1	2
277	что все	3	2
278	только при	2	2
279	и которые	2	2
280	здесь нет	1	2
281	том как	3	2
282	движения и	1	2
283	в другом	1	2
284	и что	10	2
285	делает возможным	1	2
286	от них	1	2
287	и во	3	2
288	язык в	8	2
289	мир в	1	2
290	в каких	1	2
291	того что	8	2
292	нуждается в	2	2
293	что он	1	2
294	в какой	1	2
295	и ее	1	2
296	на мир	1	2
297	и тела	1	2
298	материал как	1	2
299	себя в	1	2
300	не можем	2	2
301	языка как	5	2
302	в виде	1	2
303	в начале	2	2
304	с единством	1	2
305	но совершенно	2	2
306	языка но	3	2
307	что содержание	1	2
308	что и	6	2
309	вовсе не	5	2
310	произведения и	1	2
311	случае не	1	2
312	которые могут	1	2
313	тем что	9	2
314	чем в	2	2
315	души и	5	2
316	не достигают	1	2
317	не было	4	2
318	но можно	1	2
319	в связи	1	2
320	человек в	1	2
321	того или	1	2
322	или в	2	2
323	о котором	3	2
324	находит свое	1	2
325	не более	4	2
326	мы должны	3	2
327	в этих	7	2
328	проч то	1	2
329	говорить и	1	2
330	слово в	1	2
331	в свою	4	2
332	содержания с	1	2
333	была бы	2	2
334	не нуждается	2	2
335	и другие	1	2
336	в своих	4	2
337	по поводу	3	2
338	к этому	1	2
339	а между	3	1
340	не иначе	3	1
341	то на	4	1
342	и всякому	1	1
343	человека и	1	1
344	а из	1	1
345	выражения в	1	1
346	своего выражения	1	1
347	чего не	1	1
348	так относится	1	1
349	от самого	1	1
350	от своей	1	1
351	в чисто	1	1
352	в первом	5	1
353	из его	1	1
354	его связь	1	1
355	и могут	1	1
356	общих чертах	1	1
357	предмета в	1	1
358	вопрос о	4	1
359	язык как	7	1
360	и язык	11	1
361	мы называем	2	1
362	в основных	1	1
363	что иное	2	1
364	на себя	1	1
365	нет дела	1	1
366	с ее	2	1
367	жизни как	1	1
368	бы ни	4	1
369	которое в	1	1
370	такое же	1	1
371	над словом	1	1
372	в каждой	1	1
373	форм в	1	1
374	и самого	1	1
375	стороны его	1	1
376	причем конечно	1	1
377	есть для	2	1
378	иное как	2	1
379	материала это	1	1
380	и связь	1	1
381	а следовательно	1	1
382	стремления и	1	1
383	то он	2	1
384	слов не	2	1
385	одном и	2	1
386	значение и	2	1
387	к слову	1	1
388	в помощи	1	1
389	более как	3	1
390	себе и	1	1
391	которые не	2	1
392	природы как	1	1
393	стороны и	2	1
394	более и	2	1
395	все остальные	4	1
396	им в	1	1
397	в полном	2	1
398	могли бы	2	1
399	может получить	1	1
400	вопросом о	2	1
401	что по	3	1
402	было только	2	1
403	это определение	1	1
404	в противоположность	1	1
405	этого впечатления	1	1
406	психологии и	1	1
407	то в	5	1
408	к лингвистике	1	1
409	от чего	1	1
410	формы в	1	1
411	то время	1	1
412	определяет все	1	1
413	что так	1	1
414	в этой	3	1
415	вносит в	1	1
416	бы только	2	1
417	но он	2	1
418	и возможное	1	1
419	к общей	1	1
420	как он	1	1
421	если он	1	1
422	не могла	2	1
423	и если	2	1
424	что каждая	1	1
425	данного содержания	2	1
426	как оно	1	1
427	строится по	1	1
428	звук а	1	1
429	т д	4	1
430	прямого отношения	1	1
431	единство в	1	1
432	не как	1	1
433	ни были	3	1
434	целом а	1	1
435	не теряет	1	1
436	есть понятие	2	1
437	его от	1	1
438	подобно тому	3	1
439	так например	3	1
440	в нее	1	1
441	которое как	1	1
442	вопросов о	1	1
443	или слово	1	1
444	от нее	6	1
445	бы они	2	1
446	могла бы	2	1
447	мыслью но	1	1
448	имеют в	1	1
449	от некоторых	1	1
450	бы быть	4	1
451	зрения на	1	1
452	это было	1	1
453	от одного	1	1
454	формы чтобы	1	1
455	и мы	1	1
456	в свой	1	1
457	истории и	1	1
458	в природу	1	1
459	не берется	1	1
460	его состав	1	1
461	понятий в	2	1
462	жизни человека	2	1
463	для них	2	1
464	в один	2	1
465	все равно	1	1
466	ли может	1	1
467	быть понят	1	1
468	слагаются в	2	1
469	с тем	5	1
470	и необходимое	1	1
471	будем в	1	1
472	и уже	1	1
473	от языка	4	1
474	воля и	1	1
475	обратимся к	1	1
476	нисколько не	2	1
477	восприятия и	3	1
478	был бы	1	1
479	только тем	2	1
480	воли но	1	1
481	из общего	1	1
482	до слова	2	1
483	к одному	2	1
484	том смысле	4	1
485	себе а	1	1
486	в которых	1	1
487	мысли и	9	1
488	бы мы	1	1
489	как одна	1	1
490	к познанию	1	1
491	и эти	1	1
492	так называемое	1	1
493	том и	2	1
494	однако в	4	1
495	же может	1	1
496	или если	1	1
497	с так	3	1
498	по себе	10	1
499	тому что	3	1
500	и необходимость	2	1
501	что есть	1	1
502	всех их	1	1
503	какие бы	1	1
504	слова мы	3	1
505	случае эта	1	1
506	это чувство	1	1
507	как можно	1	1
508	будем рассматривать	1	1
509	человека но	1	1
510	что с	1	1
511	виду что	1	1
512	дела до	1	1
513	но для	1	1
514	мышления и	1	1
515	уже из	1	1
516	бытия и	3	1
517	нашего духа	1	1
518	субъективное единство	1	1
519	в самых	1	1
520	ставит его	1	1
521	доходят до	2	1
522	нам и	2	1
523	может только	1	1
524	следовательно и	2	1
525	образования и	2	1
526	что язык	16	1
527	и всегда	2	1
528	как формы	1	1
529	и без	3	1
530	именно с	1	1
531	находятся в	3	1
532	тоже только	1	1
533	его должно	1	1
534	и независимо	1	1
535	во всей	1	1
536	его связи	1	1
537	сознанием и	1	1
538	не нужен	1	1
539	этого предмета	1	1
540	в сознании	3	1
541	до того	1	1
542	уже и	1	1
543	только отдельные	1	1
544	один шаг	1	1
545	не равняется	1	1
546	от их	1	1
547	уже о	1	1
548	что можно	3	1
549	сравнительно с	2	1
550	самостоятельности и	2	1
551	и дух	4	1
552	значительной степени	2	1
553	по возможности	1	1
554	его с	2	1
555	себя только	2	1
556	это содержание	1	1
557	даже и	2	1
558	языка что	1	1
559	творчества не	1	1
560	эти явления	3	1
561	такова в	1	1
562	п и	1	1
563	музыкальной формы	1	1
564	из всего	1	1
565	как не	1	1
566	свою очередь	4	1
567	говоря уже	1	1
568	всего этого	1	1
569	ни стало	1	1
570	языка и	17	1
571	они ни	2	1
572	если в	1	1
573	исторической жизни	1	1
574	каждый раз	4	1
575	действия и	1	1
576	должно однако	1	1
577	выражения и	1	1
578	на том	1	1
579	что у	1	1
580	на нее	1	1
581	было в	1	1
582	мог бы	2	1
583	оно как	1	1
584	произведения не	1	1
585	на которую	2	1
586	имеет прямого	1	1
587	в одном	8	1
588	не были	2	1
589	начинается в	1	1
590	что дело	1	1
591	в которое	1	1
592	в синтаксисе	1	1
593	остановимся на	1	1
594	деятельности в	2	1
595	в отдельном	1	1
596	к языку	2	1
597	это возможно	1	1
598	вообще понятия	1	1
599	смысле и	1	1
600	образом в	1	1
601	из других	1	1
602	может в	1	1
603	независимого от	1	1
604	не самого	2	1
605	глазах самого	2	1
606	необходим для	1	1
607	на что	2	1
608	должна бы	1	1
609	для нас	9	1
610	тела не	2	1
611	таких же	1	1
612	во втором	5	1
613	таким путем	1	1
614	в глазах	3	1
615	высокой степени	1	1
616	следует прибавить	1	1
617	что бы	2	1
618	слова для	4	1
619	и следовательно	2	1
620	и отдельные	2	1
621	один момент	1	1
622	на которой	1	1
623	из единства	1	1
624	индивидуальность есть	1	1
625	ему необходимо	1	1
626	кроме самого	1	1
627	субъекта а	1	1
628	на другие	1	1
629	этот вопрос	2	1
630	образа предмета	1	1
631	бы из	1	1
632	к их	1	1
633	или же	3	1
634	между этими	1	1
635	субъективного и	1	1
636	и теперь	1	1
637	для всех	5	1
638	есть в	2	1
639	уже не	2	1
640	эти отношения	3	1
641	мы принуждены	2	1
642	только на	3	1
643	есть уже	3	1
644	каким образом	3	1
645	или даже	3	1
646	в душе	11	1
647	из них	1	1
648	разума и	1	1
649	и понимание	3	1
650	чего бы	2	1
651	о чувстве	1	1
652	для него	4	1
653	чувствует свою	1	1
654	жизни таким	1	1
655	сами по	1	1
656	прибавить что	1	1
657	не для	1	1
658	с этими	1	1
659	ее не	1	1
660	к ним	2	1
661	может служить	1	1
662	друг друга	5	1
663	но что	1	1
664	язык нужен	1	1
665	и понимающий	1	1
666	природы а	1	1
667	на некоторые	1	1
668	явлений в	2	1
669	на их	1	1
670	значение только	1	1
671	нас как	1	1
672	значение чем	1	1
673	которые как	1	1
674	чувствует себя	1	1
675	и стремление	2	1
676	именно как	1	1
677	тела и	1	1
678	с другим	3	1
679	объяснение в	1	1
680	до сих	1	1
681	нас в	1	1
682	притом не	4	1
683	этим путем	1	1
684	и суждения	1	1
685	именно в	1	1
686	сказать несколько	1	1
687	и телесной	1	1
688	человек может	1	1
689	движения в	1	1
690	затем в	1	1
691	предмет и	1	1
692	только что	2	1
693	не создает	2	1
694	а на	1	1
695	на этот	2	1
696	или другими	1	1
697	во что	1	1
698	не действительный	2	1
699	человеческой жизни	1	1
700	основное положение	1	1
701	в боге	1	1
702	этом основании	1	1
703	всех других	1	1
704	что мы	4	1
705	самого содержания	1	1
706	искусства то	1	1
707	стороны в	1	1
708	но оно	3	1
709	слова от	1	1
710	вместе с	8	1
711	так же	5	1
712	чисто формальное	1	1
713	смысл утверждения	1	1
714	ни от	1	1
715	видит в	1	1
716	который мы	1	1
717	для создания	1	1
718	она есть	1	1
719	образом и	2	1
720	лицом к	1	1
721	на которое	1	1
722	смысле этого	1	1
723	тому как	4	1
724	место только	1	1
725	есть как	2	1
726	первом случае	1	1
727	и первое	1	1
728	образом язык	1	1
729	без языка	4	1
730	быть не	4	1
731	чувство и	8	1
732	мира так	1	1
733	языка то	4	1
734	этого слова	1	1
735	и формы	1	1
736	как например	2	1
737	аналогии с	1	1
738	сих пор	1	1
739	в смысле	4	1
740	но едва	1	1
741	себе все	1	1
742	для выражения	1	1
743	и может	2	1
744	не существует	2	1
745	к тому	4	1
746	что делает	1	1
747	не подлежит	1	1
748	в результате	1	1
749	ее и	1	1
750	бы в	4	1
751	необходимых для	1	1
752	еще более	2	1
753	с понятием	2	1
754	хотя в	3	1
755	могли быть	1	1
756	но всегда	2	1
757	к лицу	1	1
758	процессы в	1	1
759	в творчестве	1	1
760	но если	2	1
761	не говоря	1	1
762	отношением к	1	1
763	каких она	1	1
764	быть признано	1	1
765	равно как	1	1
766	жизни а	1	1
767	организма не	1	1
768	не что	2	1
769	из этого	2	1
770	природы или	1	1
771	в которой	2	1
772	в действительности	4	1
773	быть признана	1	1
774	жизни и	2	1
775	но эти	2	1
776	к этой	3	1
777	того времени	1	1
778	предполагает уже	1	1
779	или непосредственно	1	1
780	ее пути	1	1
781	свою творческую	1	1
782	смысле что	1	1
