N	2gram	Bakhtin_Fr_8	Hudozhes
136	по поводу	1	3
137	самом деле	2	3
138	ночь не	1	2
139	и то	2	2
140	о любви	1	2
141	первой половины	1	2
142	той же	6	2
143	а как	1	2
144	не во	1	2
145	они были	4	2
146	различия между	1	2
147	все же	2	2
148	и к	4	2
149	но в	6	2
150	с детьми	1	2
151	та же	1	2
152	в нашем	2	2
153	из этих	1	2
154	тому же	1	2
155	мысли и	1	2
156	не как	2	2
157	же не	1	2
158	зрения на	2	2
159	лишь в	1	2
160	его в	2	2
161	это было	1	2
162	о которых	1	2
163	характер и	3	2
164	в церкви	2	2
165	автора и	1	2
166	обратимся к	1	2
167	и тогда	1	2
168	место в	1	2
169	можно так	1	2
170	с точки	2	2
171	если можно	1	2
172	нельзя было	1	2
173	с такою	2	2
174	ибо в	1	2
175	дело не	2	2
176	того как	2	2
177	одна из	4	2
178	не по	1	2
179	только не	2	2
180	ему в	1	2
181	в основе	4	2
182	представляется нам	1	2
183	они и	1	2
184	как мы	7	2
185	данном случае	2	2
186	роль в	5	2
187	на свой	1	2
188	с собой	2	2
189	те же	1	2
190	которая была	1	2
191	до сих	8	2
192	том как	1	2
193	и внешней	1	2
194	все те	2	2
195	и т.д	3	2
196	в другом	3	2
197	а также	3	2
198	и только	1	2
199	один из	5	2
200	о двух	1	2
201	здесь не	1	2
202	дело с	1	2
203	впрочем и	1	2
204	именно на	1	2
205	и у	1	2
206	ни одного	2	2
207	так выразиться	1	2
208	в виде	2	2
209	его и	1	2
210	ни с	5	2
211	из них	2	2
212	вовсе не	6	2
213	сих пор	8	2
214	или иной	1	2
215	как у	1	2
216	именно в	1	2
217	еще и	3	2
218	была и	1	2
219	мы знаем	1	2
220	однако и	1	2
221	жизнь в	1	2
222	она говорит	1	2
223	нет ничего	1	2
224	два человека	1	2
225	вместе с	2	2
226	в духе	4	2
227	в данном	2	2
228	в ряду	1	2
229	в контексте	1	2
230	и от	1	2
231	это был	1	2
232	и для	2	2
233	лицо и	1	2
234	это уже	1	2
235	у которого	1	2
236	потому что	6	2
237	точки зрения	6	2
238	между ними	2	2
239	и эта	2	2
240	сказать что	3	2
241	что даже	1	2
242	как на	1	2
243	но еще	1	2
244	по причине	1	2
245	гораздо более	1	2
246	одним из	5	1
247	например в	4	1
248	становится в	1	1
249	перед лицом	1	1
250	и так	1	1
251	эпизод где	2	1
252	на две	2	1
253	века в	1	1
254	момент когда	1	1
255	также и	2	1
256	по прозвищу	2	1
257	хорошо бы	1	1
258	мы не	2	1
259	что между	1	1
260	приложении к	1	1
261	со смертью	1	1
262	в сущности	8	1
263	время как	1	1
264	и другая	1	1
265	жизни это	1	1
266	из ее	1	1
267	и самого	1	1
268	не нужно	1	1
269	он был	12	1
270	на них	3	1
271	между собой	1	1
272	бы то	2	1
273	взгляде на	2	1
274	во всех	8	1
275	то он	1	1
276	точка зрения	2	1
277	себе он	1	1
278	к которой	1	1
279	с отцом	1	1
280	с собою	1	1
281	себе и	2	1
282	не просто	3	1
283	подлинное лицо	2	1
284	во дворе	1	1
285	отказать в	1	1
286	за пределы	4	1
287	она очень	1	1
288	в одной	1	1
289	в той	6	1
290	показать что	1	1
291	как к	2	1
292	предметы и	1	1
293	хотя и	2	1
294	когда он	2	1
295	этом контексте	1	1
296	его к	3	1
297	нового и	1	1
298	самом начале	1	1
299	и глубокой	1	1
300	за собой	1	1
301	жизни к	1	1
302	в которой	4	1
303	ключ ко	1	1
304	он в	1	1
305	все эти	15	1
306	стремились показать	1	1
307	не стали	2	1
308	но ведь	1	1
309	лица и	1	1
310	так сказать	5	1
311	частности и	1	1
312	что одна	2	1
313	жизнью и	1	1
314	по словам	1	1
315	так мало	1	1
316	в поэтике	1	1
317	к миру	1	1
318	главное в	1	1
319	их в	4	1
320	так часто	2	1
321	свое время	1	1
322	картины мира	2	1
323	какой бы	1	1
324	известном смысле	1	1
325	него в	1	1
326	людей и	2	1
327	дистанции между	1	1
328	не бывает	1	1
329	ни был	1	1
330	не следует	1	1
331	здесь мы	3	1
332	то ни	2	1
333	и характер	1	1
334	то есть	24	1
335	всегда очень	1	1
336	и других	4	1
337	дома и	1	1
338	и иных	1	1
339	игра на	1	1
340	и тем	1	1
341	даже в	4	1
342	еще живо	1	1
343	только одно	1	1
344	любви в	1	1
345	самом центре	1	1
346	быть только	1	1
347	в слове	2	1
348	не всегда	1	1
349	грани между	1	1
350	которой он	1	1
351	он и	2	1
352	было ни	1	1
353	такою же	1	1
354	в приложении	1	1
355	в один	1	1
356	не мог	3	1
357	в саду	1	1
358	и еще	2	1
359	во время	5	1
360	и при	2	1
361	наших дней	1	1
362	характер это	2	1
363	на свою	1	1
364	самого героя	1	1
365	прибегает к	2	1
366	что хорошо	1	1
367	характерное для	1	1
368	образом и	3	1
369	но он	3	1
370	и более	4	1
371	не могли	2	1
372	том же	1	1
373	не любит	1	1
374	же мы	1	1
375	и притом	1	1
376	а иногда	1	1
377	трудно было	1	1
378	самого начала	1	1
379	дело в	2	1
380	было не	1	1
381	вошедшие в	1	1
382	можно судить	1	1
383	всей его	1	1
384	был в	2	1
385	а сама	1	1
386	появляются в	1	1
387	человека от	1	1
388	и всегда	1	1
389	в отношениях	1	1
390	на язык	1	1
391	в самой	1	1
392	того в	1	1
393	к концу	2	1
394	слове и	1	1
395	душу но	1	1
396	хочет быть	1	1
397	имени и	1	1
398	в области	5	1
399	мы узнаем	1	1
400	что основные	1	1
401	во все	3	1
402	последнее слово	5	1
403	и такие	2	1
404	похож на	2	1
405	числе и	2	1
406	всего в	1	1
407	его с	1	1
408	той или	2	1
409	при анализе	1	1
410	не ограничивается	1	1
411	отзывается в	1	1
412	но по	4	1
413	а затем	1	1
414	он вовсе	1	1
415	лица не	1	1
416	же наконец	1	1
417	жизни своего	2	1
418	отношениях к	1	1
419	которого остается	1	1
420	нет никакой	1	1
421	смерти в	1	1
422	в себя	1	1
423	с самого	1	1
424	личный опыт	1	1
425	образе и	1	1
426	времени и	4	1
427	особенно в	1	1
428	него всегда	1	1
429	глубоко и	1	1
430	еще в	1	1
431	по ее	1	1
432	это только	1	1
433	мы в	1	1
434	является в	1	1
435	на что	1	1
436	в настоящее	3	1
437	смысле и	1	1
438	образом в	2	1
439	она могла	1	1
440	последняя глава	1	1
441	и здесь	3	1
442	т.п в	2	1
443	настоящее время	3	1
444	но мы	1	1
445	и что	1	1
446	после того	1	1
447	душ и	2	1
448	времени в	3	1
449	в значительной	2	1
450	заключается в	1	1
451	на всех	1	1
452	все в	1	1
453	места и	1	1
454	что самое	1	1
455	его личности	1	1
456	этот момент	2	1
457	должно было	1	1
458	ко всей	1	1
459	пор мы	1	1
460	на одном	2	1
461	для той	1	1
462	это нужно	1	1
463	другого в	1	1
464	еще более	1	1
465	даже для	1	1
466	и писать	1	1
467	о своих	1	1
468	того что	1	1
469	на будущее	1	1
470	внутренней стороны	1	1
471	как например	3	1
472	быть и	1	1
473	по своей	4	1
474	но с	2	1
475	оно и	1	1
476	в новой	1	1
477	и одновременно	1	1
478	время когда	1	1
479	на другие	1	1
480	и потому	4	1
481	по мнению	1	1
482	во времени	1	1
483	узнаем что	1	1
484	на мир	2	1
485	одежды и	1	1
486	со всеми	1	1
487	так что	3	1
488	в точке	2	1
489	для всех	1	1
490	уже в	2	1
491	действующего лица	1	1
492	в начале	1	1
493	него и	1	1
494	участие в	1	1
495	за ним	1	1
496	превращаются в	2	1
497	к своим	1	1
498	их как	1	1
499	шесть месяцев	2	1
500	или даже	1	1
501	так как	4	1
502	то время	2	1
503	независимо от	1	1
504	на меня	1	1
505	он мог	1	1
506	этом отношении	1	1
507	на том	1	1
508	где в	1	1
509	и даже	8	1
510	и т.п	11	1
511	этом как	1	1
512	а именно	1	1
513	человека а	1	1
514	души это	1	1
515	действующих лиц	2	1
516	наконец в	4	1
517	такое же	1	1
518	по всей	1	1
519	полагаем что	1	1
520	настоящего времени	3	1
521	а на	2	1
522	не обращая	1	1
523	которых мы	1	1
524	до конца	11	1
525	более того	3	1
526	с предельной	1	1
527	там где	3	1
528	в речи	2	1
529	в точности	1	1
530	все более	1	1
531	бы оно	1	1
532	и она	1	1
533	и страшно	1	1
534	какая же	1	1
535	эти слова	1	1
536	в пределах	5	1
537	что за	1	1
538	это были	5	1
539	чем в	1	1
540	это за	1	1
541	в тот	1	1
542	присутствует в	1	1
543	на свете	1	1
544	дело здесь	1	1
545	и смерти	1	1
546	с этой	2	1
547	слова и	3	1
548	еще раз	1	1
549	в условиях	5	1
550	но это	2	1
551	никогда еще	2	1
552	на человека	1	1
553	к которому	3	1
554	которых он	2	1
555	он видел	3	1
556	слова но	1	1
557	традиций в	1	1
558	практики в	1	1
559	этого ряда	1	1
560	в пределе	1	1
561	мира и	2	1
562	что нет	1	1
563	его тело	1	1
564	интерес к	2	1
565	бы в	3	1
566	на языке	2	1
567	же в	1	1
568	обстоит дело	1	1
569	мы стремились	1	1
570	чем же	1	1
571	в творчестве	5	1
572	не знает	1	1
573	только как	1	1
574	другой стороны	2	1
575	существует в	1	1
576	но чем	1	1
577	но когда	1	1
578	почему он	1	1
579	людей этот	1	1
580	из этого	1	1
581	в действительности	2	1
582	в своих	4	1
583	том числе	3	1
584	это в	2	1
585	каждое слово	1	1
586	к этому	2	1
