N	2gram	Vygotskiy__3	Hudozhes
108	иначе говоря	2	3
109	одного и	4	3
110	с точки	1	3
111	тем не	5	3
112	их в	3	3
113	однако в	2	3
114	в отношении	6	3
115	не менее	6	3
116	как раз	1	3
117	потому что	6	3
118	имеет место	3	3
119	не будет	2	3
120	говорит и	2	3
121	в пределах	1	3
122	мог бы	4	3
123	если бы	5	3
124	и что	10	3
125	того или	2	3
126	в конечном	1	3
127	что он	6	3
128	во всей	1	3
129	и того	4	3
130	человека с	1	3
131	не случайно	1	3
132	в области	7	3
133	не на	1	3
134	человека к	1	3
135	по своему	11	3
136	в данном	1	3
137	в той	1	3
138	и для	2	3
139	таким образом	17	3
140	в свою	3	3
141	в таком	2	3
142	в роли	2	3
143	человека и	5	2
144	и это	4	2
145	между двумя	2	2
146	к другому	2	2
147	речевой деятельности	1	2
148	совпадает с	6	2
149	и на	6	2
150	в чем	2	2
151	но как	3	2
152	за пределы	1	2
153	сама по	1	2
154	в своем	4	2
155	в себя	3	2
156	все эти	7	2
157	бы не	1	2
158	в этой	5	2
159	с их	2	2
160	но на	3	2
161	вследствие этого	1	2
162	не как	3	2
163	в силу	6	2
164	наших глазах	1	2
165	на этом	3	2
166	встречаются в	1	2
167	значительной степени	1	2
168	могла бы	1	2
169	единое целое	1	2
170	об этом	2	2
171	по себе	7	2
172	в них	2	2
173	несмотря на	1	2
174	ведет к	1	2
175	с другими	2	2
176	известной степени	1	2
177	от себя	1	2
178	и более	1	2
179	вовсе не	1	2
180	даже в	1	2
181	тому что	2	2
182	дело не	1	2
183	одна из	2	2
184	не могло	1	2
185	вытекает из	2	2
186	имеем дело	2	2
187	слова как	1	2
188	не является	8	2
189	числе и	1	2
190	оно не	2	2
191	для себя	1	2
192	на наших	1	2
193	того чтобы	8	2
194	свою очередь	2	2
195	к жизни	2	2
196	роль в	1	2
197	и сам	3	2
198	или в	2	2
199	о том	5	2
200	что каждый	2	2
201	в глаза	1	2
202	к действительности	1	2
203	в значительной	1	2
204	на всех	1	2
205	другого в	2	2
206	именно в	5	2
207	способность к	1	2
208	а именно	1	2
209	говорит в	1	2
210	может оказаться	1	2
211	мире и	1	2
212	тот или	1	2
213	с одной	5	2
214	из которого	1	2
215	есть в	1	2
216	за пределами	1	2
217	слова не	2	2
218	или даже	1	2
219	одно из	1	2
220	слова в	2	2
221	в одном	2	2
222	у него	1	2
223	случае не	1	2
224	для того	7	2
225	или иначе	2	2
226	а с	3	2
227	может отсутствовать	1	2
228	превращается в	1	2
229	одной стороны	5	2
230	мы легко	1	2
231	начиная с	1	2
232	так же	17	2
233	и особенно	2	2
234	и потому	2	2
235	как в	9	2
236	из которых	5	2
237	так или	1	2
238	границ между	1	2
239	для возникновения	3	2
240	и по	5	2
241	задолго до	2	2
242	во всех	1	2
243	с ним	4	2
244	от всех	2	2
245	ясно говорит	1	2
246	том числе	1	2
247	говоря о	1	1
248	также и	1	1
249	в сфере	2	1
250	же как	6	1
251	и через	1	1
252	деятельности эти	2	1
253	же по	1	1
254	то в	3	1
255	отношения между	5	1
256	и чрезвычайно	1	1
257	из его	1	1
258	вещей в	1	1
259	едва ли	2	1
260	действительности и	1	1
261	мышления но	1	1
262	в зависимости	5	1
263	уже по	2	1
264	сливается с	1	1
265	той же	4	1
266	есть не	1	1
267	оно вытекает	1	1
268	был начат	1	1
269	к новой	1	1
270	в сущности	1	1
271	что иное	1	1
272	завершение и	1	1
273	основной закон	1	1
274	никогда не	4	1
275	зависимости от	6	1
276	не что	1	1
277	начало и	1	1
278	собой в	1	1
279	между собой	13	1
280	иное как	1	1
281	столь же	7	1
282	бы то	1	1
283	связи между	5	1
284	тем как	1	1
285	речи когда	1	1
286	здесь также	1	1
287	от внешней	3	1
288	одном и	1	1
289	быть так	1	1
290	оно является	3	1
291	друг от	1	1
292	или к	1	1
293	что они	10	1
294	на основе	22	1
295	отнюдь не	4	1
296	речи именно	1	1
297	от друга	1	1
298	перед нами	10	1
299	что по	2	1
300	автора мы	1	1
301	тем же	4	1
302	самом начале	1	1
303	к построению	1	1
304	от этого	6	1
305	могли бы	11	1
306	или иную	1	1
307	бы и	1	1
308	привести к	1	1
309	что это	5	1
310	контакт между	1	1
311	из этих	4	1
312	в известном	4	1
313	это тот	2	1
314	говорит не	2	1
315	во многих	1	1
316	после чего	1	1
317	на то	4	1
318	в случае	3	1
319	своей внешней	1	1
320	жизнью и	1	1
321	на его	2	1
322	что она	5	1
323	в мир	1	1
324	достижения в	1	1
325	все это	6	1
326	ключ к	1	1
327	тем и	4	1
328	к одному	5	1
329	отношений между	1	1
330	ни были	1	1
331	подобно тому	1	1
332	является не	2	1
333	заключает в	2	1
334	предметов которое	1	1
335	основного средства	1	1
336	именно это	2	1
337	по его	1	1
338	многих других	1	1
339	осуществление которой	1	1
340	то ни	1	1
341	а затем	1	1
342	что все	1	1
343	свое имя	1	1
344	в совершенно	2	1
345	является необходимой	1	1
346	речь в	2	1
347	собой с	1	1
348	бы быть	2	1
349	а по	2	1
350	а как	2	1
351	было бы	10	1
352	он ни	1	1
353	не совпадает	1	1
354	лишь на	2	1
355	основу этого	1	1
356	по этому	3	1
357	включая в	1	1
358	в жизни	3	1
359	самые различные	1	1
360	пространственных и	1	1
361	перейдем к	1	1
362	и конец	1	1
363	вошел в	1	1
364	и становится	1	1
365	как реальная	1	1
366	речи от	1	1
367	лежат в	1	1
368	в такой	1	1
369	в котором	3	1
370	одним и	2	1
371	в условиях	1	1
372	себе а	1	1
373	которые лежат	1	1
374	что говорит	2	1
375	до последнего	1	1
376	от его	1	1
377	всякий раз	2	1
378	значение для	1	1
379	и другого	2	1
380	этих моментов	2	1
381	для данного	1	1
382	не могли	3	1
383	в конце	1	1
384	том же	1	1
385	это скорее	1	1
386	нас к	2	1
387	на один	1	1
388	между людьми	1	1
389	чистом виде	1	1
390	но для	1	1
391	не имеет	1	1
392	на котором	2	1
393	к этим	1	1
394	к изучению	2	1
395	которого он	1	1
396	виду не	1	1
397	когда они	1	1
398	и внутренней	4	1
399	но только	3	1
400	это еще	1	1
401	каждый из	2	1
402	нельзя не	1	1
403	того и	2	1
404	только и	1	1
405	своей природе	1	1
406	не говорит	1	1
407	и является	1	1
408	же этот	1	1
409	этих случаях	1	1
410	связи с	9	1
411	ничто не	1	1
412	ту или	1	1
413	в центр	2	1
414	из того	2	1
415	и систематизации	1	1
416	не по	1	1
417	и оказывается	1	1
418	входят в	1	1
419	и делает	1	1
420	внутренне не	2	1
421	в каком	2	1
422	ему не	1	1
423	том отношении	1	1
424	тем это	1	1
425	и здесь	2	1
426	приводящего к	3	1
427	места для	1	1
428	поэтому не	1	1
429	предметов в	3	1
430	и развития	1	1
431	совпадает со	2	1
432	так называемого	1	1
433	здесь мы	2	1
434	говорит о	1	1
435	должен быть	1	1
436	опираясь на	1	1
437	как мы	8	1
438	значения и	5	1
439	точно так	1	1
440	та или	3	1
441	только при	2	1
442	в собственном	6	1
443	каждая вещь	1	1
444	действия и	1	1
445	но мы	1	1
446	то время	4	1
447	значение в	3	1
448	как с	4	1
449	и совершенно	1	1
450	как содержание	1	1
451	переход к	1	1
452	здесь как	1	1
453	высшая форма	1	1
454	чужой речи	1	1
455	по признаку	3	1
456	для этого	2	1
457	деятельности в	1	1
458	означает что	1	1
459	жизни не	1	1
460	направленной на	2	1
461	внимание на	2	1
462	встречающихся в	1	1
463	как ее	1	1
464	в новую	1	1
465	и который	1	1
466	может не	1	1
467	вопросу о	1	1
468	служит для	1	1
469	и речевой	1	1
470	на отдельные	1	1
471	в которую	1	1
472	или иная	3	1
473	том или	1	1
474	по типу	5	1
475	не уничтожается	1	1
476	путь к	3	1
477	форма внутренней	1	1
478	нуждается в	1	1
479	от одного	2	1
480	в другой	1	1
481	отдельные слова	1	1
482	средств и	1	1
483	вслед за	3	1
484	речи есть	2	1
485	в него	3	1
486	не требует	1	1
487	эти последние	2	1
488	внутренней стороны	1	1
489	известном смысле	2	1
490	с той	2	1
491	на которой	1	1
492	один из	6	1
493	каждой новой	2	1
494	обе эти	3	1
495	знаков в	2	1
496	образов и	1	1
497	мы видим	3	1
498	тот же	2	1
499	дело с	3	1
500	в какой	4	1
501	не появляется	2	1
502	такое же	1	1
503	самые разнообразные	1	1
504	же типа	2	1
505	они могут	1	1
506	никак нельзя	1	1
507	между этими	1	1
508	не происходит	2	1
509	со всеми	6	1
510	с которыми	3	1
511	так что	2	1
512	для всех	1	1
513	с нею	2	1
514	принципиально иного	1	1
515	значения слов	5	1
516	если мы	3	1
517	а напротив	1	1
518	существенное для	1	1
519	оно в	1	1
520	то и	4	1
521	основе его	1	1
522	мышления и	23	1
523	из них	4	1
524	что речь	4	1
525	за ним	1	1
526	к каким	1	1
527	он обнаруживает	1	1
528	представить себе	1	1
529	до того	1	1
530	мы находим	1	1
531	не для	1	1
532	с этими	1	1
533	так как	12	1
534	и от	2	1
535	тому же	1	1
536	без этого	2	1
537	или ином	1	1
538	не просто	1	1
539	образом что	2	1
540	деле его	1	1
541	и даже	1	1
542	точек зрения	1	1
543	связаны с	3	1
544	не обязательно	1	1
545	в уме	1	1
546	значений и	1	1
547	окружающей его	1	1
548	перед ним	3	1
549	во внешней	1	1
550	что не	1	1
551	что для	1	1
552	противоречие между	1	1
553	с которым	1	1
554	же точно	3	1
555	процесс их	1	1
556	могут служить	2	1
557	и том	2	1
558	не об	1	1
559	и слово	3	1
560	в связи	6	1
561	и пути	2	1
562	как ни	1	1
563	наличие в	1	1
564	нет никаких	4	1
565	вступает в	2	1
566	вместе с	14	1
567	до этого	1	1
568	и приобретает	1	1
569	некий общий	1	1
570	и временных	1	1
571	не могут	4	1
572	обратил внимание	1	1
573	в область	1	1
574	для обозначения	2	1
575	типа и	1	1
576	этого слова	4	1
577	одновременно с	1	1
578	тому как	2	1
579	перестают быть	1	1
580	да и	1	1
581	в наличии	1	1
582	в состоянии	1	1
583	путем постепенного	2	1
584	степени и	1	1
585	быть не	1	1
586	в это	1	1
587	с этой	3	1
588	и формы	1	1
589	этом случае	1	1
590	в любом	1	1
591	и другим	1	1
592	в резком	2	1
593	этом и	2	1
594	точно и	1	1
595	все же	6	1
596	самое существенное	1	1
597	к вопросу	1	1
598	включения в	1	1
599	не подлежит	1	1
600	в результате	3	1
601	о котором	2	1
602	для нас	2	1
603	от него	1	1
604	идет не	1	1
605	бы в	2	1
606	за него	1	1
607	все они	2	1
608	ни было	2	1
609	им с	1	1
610	же в	2	1
611	этого типа	1	1
612	этой деятельности	1	1
613	но если	1	1
614	но всегда	2	1
615	не есть	3	1
616	не обладает	1	1
617	в готовом	2	1
618	имеет в	1	1
619	менее не	1	1
620	не сами	1	1
621	внутреннее единство	1	1
622	в малой	1	1
623	который в	3	1
624	и основана	1	1
625	включает в	2	1
626	общий признак	2	1
627	в своих	2	1
628	по поводу	1	1
629	все что	2	1
630	этой точки	2	1
631	которая не	4	1
