N	2gram	Losev_Prob_4	Formalny
407	тот или	2	1
408	однако совершенно	1	1
409	сырым материалом	1	1
410	они существуют	1	1
411	коем случае	3	1
412	действительности тем	1	1
413	а только	6	1
414	в быту	1	1
415	явлений и	3	1
416	значение и	1	1
417	вообще как	1	1
418	должны были	1	1
419	себе и	3	1
420	не просто	16	1
421	значение имеет	1	1
422	из таких	1	1
423	сама по	2	1
424	ни одна	2	1
425	ее самое	1	1
426	его на	1	1
427	с этим	4	1
428	и нет	1	1
429	оказывается вовсе	1	1
430	кроме того	4	1
431	этом же	1	1
432	хотя и	5	1
433	было только	1	1
434	из огромного	1	1
435	и художественного	1	1
436	как таковое	1	1
437	теперь становится	1	1
438	или иную	1	1
439	чем больше	1	1
440	жизни так	1	1
441	в нашем	12	1
442	тоже не	1	1
443	в последнее	1	1
444	с их	1	1
445	остановиться на	1	1
446	им в	1	1
447	содержания нет	1	1
448	этот ряд	1	1
449	идет речь	2	1
450	видим и	2	1
451	и оказалась	1	1
452	имеем в	3	1
453	на то	1	1
454	какую бы	1	1
455	и если	5	1
456	мы совершенно	2	1
457	если для	1	1
458	все другие	1	1
459	он не	2	1
460	же именно	1	1
461	в принципе	1	1
462	не к	2	1
463	котором мы	1	1
464	смысле как	2	1
465	и по	2	1
466	или иных	3	1
467	одно и	1	1
468	но все	3	1
469	исходя из	1	1
470	что является	1	1
471	а вместе	2	1
472	его произведения	1	1
473	не будет	2	1
474	же касается	1	1
475	а его	2	1
476	того или	3	1
477	с другими	3	1
478	объективной действительности	1	1
479	за другой	1	1
480	с начала	1	1
481	чисто художественные	1	1
482	чаще всего	1	1
483	на сцене	1	1
484	нет в	2	1
485	о которых	2	1
486	меняются и	1	1
487	эту особенность	1	1
488	нельзя путать	1	1
489	с этой	1	1
490	путать с	1	1
491	всегда и	1	1
492	тип этого	1	1
493	существует то	1	1
494	чем в	1	1
495	в чистом	2	1
496	должно быть	1	1
497	этого произведения	2	1
498	от понятия	2	1
499	на первый	1	1
500	в первую	1	1
501	как единство	1	1
502	что между	1	1
503	и при	1	1
504	что такая	1	1
505	самой его	1	1
506	это ощущение	1	1
507	л толстого	1	1
508	еще сильнее	2	1
509	для уяснения	1	1
510	в их	1	1
511	она в	2	1
512	мы говорили	1	1
513	для всякого	2	1
514	является только	2	1
515	единство и	1	1
516	но наоборот	1	1
517	при условии	2	1
518	в понятии	2	1
519	мере в	1	1
520	том же	1	1
521	и почти	1	1
522	всего этот	1	1
523	вместе со	1	1
524	виду именно	1	1
525	нет никакого	3	1
526	чистом виде	2	1
527	категория в	1	1
528	литературы как	1	1
529	его внутреннего	1	1
530	с ним	4	1
531	тем самым	4	1
532	что эта	1	1
533	особенно ярко	2	1
534	знаком и	1	1
535	самого начала	1	1
536	или другие	1	1
537	как таковых	2	1
538	на себе	3	1
539	к этим	1	1
540	это нисколько	1	1
541	тем общим	1	1
542	и отдельных	1	1
543	рассмотренных нами	1	1
544	как здесь	1	1
545	из их	1	1
546	иметь в	1	1
547	но только	2	1
548	этот тип	1	1
549	элемент в	1	1
550	в разных	4	1
551	действительности но	1	1
552	с религией	1	1
553	другой действительности	1	1
554	учения о	2	1
555	его смысл	1	1
556	такие философские	1	1
557	в сознании	3	1
558	понимает под	1	1
559	является этим	1	1
560	входят в	1	1
561	этот образ	1	1
562	и делает	1	1
563	действительности с	1	1
564	действительность есть	1	1
565	и самой	1	1
566	больше того	1	1
567	идею и	1	1
568	в общую	1	1
569	если он	2	1
570	ведь даже	1	1
571	во все	2	1
572	числе и	1	1
573	виде как	3	1
574	с полной	1	1
575	ведь вся	1	1
576	на читателя	1	1
577	той или	14	1
578	всегда есть	4	1
579	что при	1	1
580	утверждать что	1	1
581	как известно	1	1
582	и был	1	1
583	данного момента	1	1
584	можно и	1	1
585	определенному закону	2	1
586	но по	2	1
587	случае предполагает	1	1
588	всего этого	1	1
589	эти последние	1	1
590	на основе	1	1
591	только при	6	1
592	этом произведении	1	1
593	совершенно ясно	2	1
594	последнее время	1	1
595	чтобы быть	1	1
596	и остался	1	1
597	с самого	1	1
598	отвлечься от	1	1
599	и может	2	1
600	ее наиболее	1	1
601	продолжает существовать	1	1
602	и совершенно	2	1
603	можно было	4	1
604	вещи и	1	1
605	его структуре	2	1
606	мы приведем	1	1
607	начала и	1	1
608	произведения не	1	1
609	не имеем	1	1
610	отдельные части	1	1
611	действительно если	1	1
612	для него	3	1
613	и вообще	6	1
614	в коем	3	1
615	выходит за	2	1
616	об этом	6	1
617	часто и	1	1
618	и здесь	1	1
619	искусства и	1	1
620	не был	1	1
621	это происходит	1	1
622	настоящее время	1	1
623	одного из	1	1
624	к действительности	1	1
625	что его	4	1
626	ощущается особенно	1	1
627	там же	2	1
628	в значительной	2	1
629	не выходит	3	1
630	нас в	1	1
631	произведение является	1	1
632	положения и	1	1
633	действительности а	1	1
634	все в	3	1
635	те или	5	1
636	здесь других	1	1
637	где же	1	1
638	места и	1	1
639	том или	3	1
640	принципа для	1	1
641	нами органическое	1	1
642	каких бы	1	1
643	перестал бы	1	1
644	и самые	1	1
645	не так	3	1
646	этот художественный	1	1
647	известно что	1	1
648	быть и	1	1
649	и изучаются	1	1
650	моменты в	1	1
651	здесь вовсе	1	1
652	для поэта	1	1
653	же объективной	1	1
654	художественного изображения	1	1
655	мы видим	1	1
656	тот же	2	1
657	и остро	1	1
658	структуры так	1	1
659	так всегда	1	1
660	не имеющих	1	1
661	и так	1	1
662	который в	1	1
663	являются в	1	1
664	конструкции но	1	1
665	деле здесь	1	1
666	с одной	1	1
667	в эти	1	1
668	в качестве	10	1
669	себя в	2	1
670	так что	6	1
671	от одной	1	1
672	для всех	3	1
673	есть в	7	1
674	вот что	1	1
675	да еще	1	1
676	непонятным и	1	1
677	и у	1	1
678	то и	5	1
679	ни одного	1	1
680	толкования художественных	1	1
681	этого понятия	2	1
682	в нашей	1	1
683	же в	4	1
684	в начале	3	1
685	а то	2	1
686	или даже	4	1
687	за ним	2	1
688	говорит о	2	1
689	себе в	3	1
690	ведь это	1	1
691	жизни таким	1	1
692	в одном	4	1
693	убедились что	1	1
694	от тех	1	1
695	таких категорий	1	1
696	для меня	1	1
697	без этого	3	1
698	мы убедились	1	1
699	для объяснения	1	1
700	случае не	5	1
701	и несет	1	1
702	этот термин	1	1
703	художественных образов	4	1
704	и вместе	1	1
705	в других	2	1
706	даже и	13	1
707	для построения	1	1
708	из двух	1	1
709	ней и	1	1
710	менее ярко	1	1
711	с другим	1	1
712	до сих	1	1
713	однако это	2	1
714	именно в	7	1
715	здесь в	5	1
716	ряд с	2	1
717	с той	1	1
718	и быть	1	1
719	еще и	3	1
720	только к	3	1
721	что для	1	1
722	не было	3	1
723	одной стороны	1	1
724	а наоборот	2	1
725	она является	2	1
726	категории между	1	1
727	мы все	3	1
728	остается и	1	1
729	о чем	1	1
730	совершенно одинаково	1	1
731	понятие о	2	1
732	ведь именно	1	1
733	для их	1	1
734	что мы	3	1
735	произведения искусства	2	1
736	здесь именно	1	1
737	между собою	2	1
738	бы оно	1	1
739	нет ничего	3	1
740	в частности	2	1
741	в непрерывном	1	1
742	образ этот	1	1
743	к другой	2	1
744	ориентации человека	1	1
745	требует от	1	1
746	какого бы	1	1
747	но никак	2	1
748	к своему	2	1
749	для искусства	3	1
750	они конечно	1	1
751	которые являются	1	1
752	познавательное значение	2	1
753	можем признать	1	1
754	а потом	1	1
755	происходит в	1	1
756	образ и	2	1
757	в отдельности	1	1
758	ряд как	1	1
759	отдельности и	1	1
760	других областях	1	1
761	дело здесь	1	1
762	в это	2	1
763	в художественную	1	1
764	в контексте	1	1
765	основные элементы	1	1
766	но даже	4	1
767	не служит	1	1
768	и о	5	1
769	сих пор	1	1
770	только для	3	1
771	и новой	1	1
772	под влиянием	1	1
773	тех или	4	1
774	каждой из	2	1
775	символ и	8	1
776	за его	1	1
777	и времени	1	1
778	и часто	1	1
779	только тем	1	1
780	мы только	2	1
781	мира и	1	1
782	о котором	1	1
783	в настоящее	1	1
784	но отнюдь	1	1
785	путем изменения	1	1
786	внутреннее содержание	1	1
787	у достоевского	4	1
788	еще более	2	1
789	ни к	2	1
790	все они	3	1
791	есть уже	1	1
792	они находятся	1	1
793	а в	4	1
794	отношении к	1	1
795	вопрос как	1	1
796	и начинается	1	1
797	не знает	1	1
798	но этот	2	1
799	потому в	1	1
800	или иного	3	1
801	ведь здесь	1	1
802	бы его	1	1
803	что под	1	1
804	явления в	1	1
805	них это	1	1
806	уже нельзя	1	1
807	до степени	1	1
808	можно назвать	2	1
809	всем этом	1	1
810	это в	1	1
811	как результат	1	1
812	этой точки	1	1
813	том числе	1	1
