N	2gram	Vygotskiy__1	Komedia
351	к выводу	1	1
352	исключительно с	1	1
353	в основу	2	1
354	а вместе	1	1
355	совпадают с	2	1
356	его не	2	1
357	полной мере	1	1
358	на все	1	1
359	знает что	1	1
360	не умеет	1	1
361	окажется что	1	1
362	и мы	1	1
363	по себе	9	1
364	в жизни	2	1
365	поэтому когда	1	1
366	идет от	1	1
367	он же	2	1
368	ни одной	1	1
369	соответствии с	1	1
370	и уже	1	1
371	которой он	1	1
372	мы видели	2	1
373	через восприятие	1	1
374	с такой	1	1
375	поправки в	1	1
376	выражение в	1	1
377	автора и	1	1
378	как таковой	1	1
379	и тогда	2	1
380	над его	1	1
381	со всей	1	1
382	или менее	2	1
383	чтобы подойти	1	1
384	и при	1	1
385	поэтического творчества	1	1
386	женщин и	1	1
387	нас не	1	1
388	и без	2	1
389	же это	1	1
390	во времена	1	1
391	между людьми	1	1
392	почти ни	1	1
393	из которой	1	1
394	должны были	1	1
395	в памяти	1	1
396	стало быть	2	1
397	образом и	1	1
398	вынуждены были	1	1
399	тем не	2	1
400	их в	2	1
401	есть некий	1	1
402	том же	2	1
403	ним в	1	1
404	п поэтому	1	1
405	и очень	2	1
406	с точки	2	1
407	случае в	3	1
408	значение слова	1	1
409	тем самым	2	1
410	что эта	3	1
411	лиц и	1	1
412	с которой	1	1
413	из нас	2	1
414	служить только	1	1
415	для каждого	1	1
416	на два	2	1
417	как о	1	1
418	в основе	2	1
419	существует два	1	1
420	та или	1	1
421	это опять	1	1
422	не составляют	1	1
423	однако если	1	1
424	никогда не	8	1
425	ничего не	2	1
426	благодаря тому	2	1
427	имеем дело	1	1
428	два мнения	1	1
429	в углу	1	1
430	таким путем	2	1
431	автор не	1	1
432	всю историю	2	1
433	буквальном смысле	1	1
434	и теперь	2	1
435	с новой	1	1
436	сводится к	1	1
437	здесь же	1	1
438	что речь	2	1
439	в области	11	1
440	в каком	2	1
441	далеких от	1	1
442	настаивает на	1	1
443	обстоятельство что	1	1
444	и другой	3	1
445	отличается от	2	1
446	числе и	1	1
447	его с	1	1
448	как для	1	1
449	для его	1	1
450	они и	1	1
451	все еще	1	1
452	отказаться от	2	1
453	должен быть	1	1
454	для себя	1	1
455	приходит к	2	1
456	такое что	1	1
457	на основе	2	1
458	только при	3	1
459	в собственном	3	1
460	мысль о	1	1
461	что само	2	1
462	в себя	2	1
463	действия и	2	1
464	в пределах	1	1
465	приводит к	2	1
466	произведения и	1	1
467	в нескольких	1	1
468	времени и	1	1
469	том случае	2	1
470	было в	1	1
471	каждого из	3	1
472	здесь нет	1	1
473	и результаты	1	1
474	по сравнению	1	1
475	но у	1	1
476	задний план	1	1
477	в эпоху	1	1
478	на самые	1	1
479	с ним	2	1
480	не меньше	1	1
481	означает что	2	1
482	выводу что	1	1
483	не дай	1	1
484	и ход	1	1
485	можно найти	1	1
486	а также	1	1
487	зрения на	2	1
488	быть более	1	1
489	и та	1	1
490	но мы	3	1
491	никак не	4	1
492	как ее	1	1
493	его жизни	1	1
494	одного из	1	1
495	чтобы с	1	1
496	даже у	1	1
497	пор пока	1	1
498	там же	2	1
499	нас в	2	1
500	этих двух	2	1
501	согласии с	2	1
502	служит для	1	1
503	за основу	1	1
504	говорить об	1	1
505	я думаю	2	1
506	нуждается в	3	1
507	искусства к	1	1
508	уже только	1	1
509	во всей	1	1
510	что же	2	1
511	сцену в	1	1
512	и следовательно	2	1
513	если это	1	1
514	своему содержанию	1	1
515	в литературе	1	1
516	как например	2	1
517	обе эти	1	1
518	гораздо важнее	1	1
519	мы видим	5	1
520	последних десятилетий	1	1
521	что даже	2	1
522	его чувства	2	1
523	действительном или	1	1
524	очень много	1	1
525	то он	1	1
526	по мнению	2	1
527	если принять	1	1
528	по этому	2	1
529	в т	1	1
530	внимание что	1	1
531	конечно не	1	1
532	указывая что	1	1
533	только на	3	1
534	то и	2	1
535	в сознании	2	1
536	от других	2	1
537	этому вопросу	1	1
538	речь в	1	1
539	не так	1	1
540	для него	1	1
541	в известной	1	1
542	могло бы	4	1
543	содержания и	1	1
544	содержание и	1	1
545	одну лишь	1	1
546	речь и	2	1
547	при отсутствии	1	1
548	этими словами	2	1
549	на долю	2	1
550	иначе не	1	1
551	как раз	2	1
552	той самой	1	1
553	я вижу	1	1
554	ее на	1	1
555	из двух	1	1
556	и даже	6	1
557	и из	1	1
558	на примере	3	1
559	без следа	1	1
560	три основных	1	1
561	на чем	1	1
562	а с	1	1
563	говорит о	2	1
564	как можно	1	1
565	к более	1	1
566	такую же	1	1
567	у нас	4	1
568	она является	1	1
569	до конца	6	1
570	и самый	1	1
571	не означает	2	1
572	а не	13	1
573	другой стороны	5	1
574	сам себе	1	1
575	одну из	1	1
576	там где	4	1
577	самого начала	1	1
578	одна и	1	1
579	несмотря на	5	1
580	действия в	1	1
581	свою очередь	1	1
582	считать не	1	1
583	в творчестве	1	1
584	него в	2	1
585	в разной	1	1
586	без помощи	1	1
587	общественной мысли	1	1
588	исходные предпосылки	1	1
589	он говорит	1	1
590	целом ряде	2	1
591	ведет к	1	1
592	и там	2	1
593	в обратном	1	1
594	именно в	1	1
595	поскольку он	1	1
596	образом на	1	1
597	по существу	4	1
598	исходя из	3	1
599	из отдельных	2	1
600	в состоянии	3	1
601	л в	1	1
602	еще раз	1	1
603	нам приходится	1	1
604	но даже	2	1
605	оба они	1	1
606	судить о	1	1
607	экономического развития	1	1
608	в одних	1	1
609	общественной жизни	1	1
610	стоит только	2	1
611	за ним	1	1
612	которые были	1	1
613	содержится в	1	1
614	виде а	1	1
615	в более	1	1
616	может служить	1	1
617	случае если	1	1
618	при таком	1	1
619	которое и	1	1
620	на задний	1	1
621	отношений и	2	1
622	само по	5	1
623	в результате	4	1
624	когда он	2	1
625	конечной целью	1	1
626	ее и	2	1
627	огромную роль	1	1
628	напомнить что	1	1
629	составляющих его	3	1
630	и как	2	1
631	против того	1	1
632	будто бы	2	1
633	том чтобы	7	1
634	его умственную	1	1
635	в искусстве	4	1
636	утверждал что	2	1
637	человека не	3	1
638	с он	1	1
639	такое чего	1	1
640	за этим	1	1
641	в системе	1	1
642	в стихах	1	1
643	этой области	2	1
644	результаты его	1	1
645	между ними	1	1
646	из тех	1	1
647	сказать что	7	1
648	только как	1	1
649	будь то	2	1
650	была бы	1	1
651	в свою	1	1
652	о себе	1	1
653	какой мере	3	1
654	всех других	2	1
655	первом случае	1	1
656	т е	3	1
657	бы его	1	1
658	жизни мы	1	1
659	а может	1	1
660	точно так	3	1
661	xviii в	2	1
662	думать что	1	1
663	так же	12	1
664	как на	3	1
665	все что	3	1
666	событий в	1	1
