N	2gram	Bakhtin_Pr_5	StatiiOP
214	совсем не	3	2
215	в сторону	2	2
216	отношение к	6	2
217	за пределы	3	2
218	в своем	2	2
219	есть в	1	2
220	смысле этого	2	2
221	ни один	1	2
222	бы не	2	2
223	раз в	2	2
224	в себе	5	2
225	но он	4	2
226	но на	4	2
227	не могла	1	2
228	вообще не	2	2
229	при этом	2	2
230	но именно	2	2
231	он не	13	2
232	всех этих	2	2
233	он должен	1	2
234	чем у	1	2
235	и более	1	2
236	ни были	1	2
237	свое время	1	2
238	я бы	4	2
239	что все	2	2
240	его в	4	2
241	это вовсе	1	2
242	ни одной	1	2
243	дела и	1	2
244	в москве	1	2
245	согласен с	1	2
246	нисколько не	1	2
247	перед собой	1	2
248	места в	2	2
249	можно найти	1	2
250	в такой	4	2
251	знает и	5	2
252	которые в	1	2
253	без всяких	1	2
254	их в	2	2
255	да ведь	1	2
256	как можно	2	2
257	она не	1	2
258	что с	2	2
259	меня не	4	2
260	на него	5	2
261	говорить о	3	2
262	случае не	1	2
263	ничего не	3	2
264	к концу	3	2
265	тем не	1	2
266	только с	3	2
267	что на	2	2
268	есть только	2	2
269	о них	2	2
270	и это	5	2
271	без всякого	2	2
272	то время	1	2
273	на свой	1	2
274	и сам	7	2
275	для этого	2	2
276	то есть	16	2
277	должно было	1	2
278	и все	15	2
279	все в	1	2
280	и во	3	2
281	отметить что	1	2
282	крайней мере	1	2
283	следовало бы	1	2
284	к нему	13	2
285	что здесь	1	2
286	быть и	2	2
287	на которой	2	2
288	по своей	2	2
289	со всеми	3	2
290	с которыми	2	2
291	из которого	1	2
292	конечно не	2	2
293	и у	4	2
294	гл ii	1	2
295	уже в	3	2
296	этот раз	2	2
297	а то	1	2
298	это место	2	2
299	не для	1	2
300	у него	4	2
301	в других	1	2
302	даже и	3	2
303	еще и	1	2
304	превращается в	1	2
305	по крайней	1	2
306	его собственной	1	2
307	который не	1	2
308	не знаю	2	2
309	если не	1	2
310	на который	1	2
311	ни на	2	2
312	и потому	1	2
313	нет ни	2	2
314	и их	1	2
315	этого слова	5	2
316	в свое	1	2
317	не у	1	2
318	этом случае	1	2
319	точно и	1	2
320	но для	2	2
321	ли в	1	2
322	ни одного	9	2
323	в этих	2	2
324	что этот	1	2
325	не знает	6	2
326	сам в	1	2
327	в своих	1	2
328	а между	3	1
329	если б	3	1
330	так я	1	1
331	чтобы не	2	1
332	не имел	1	1
333	почти не	1	1
334	здесь и	1	1
335	впечатление что	1	1
336	из его	2	1
337	что эти	1	1
338	этого он	1	1
339	и тонкая	1	1
340	и этот	2	1
341	если я	2	1
342	уже после	1	1
343	правильного понимания	1	1
344	идет лишь	2	1
345	в каждый	1	1
346	так чтобы	4	1
347	котором не	1	1
348	на тему	2	1
349	от друга	1	1
350	как я	1	1
351	но даже	1	1
352	один пример	1	1
353	степени как	1	1
354	зависимости от	1	1
355	и самого	1	1
356	на нем	1	1
357	и на	6	1
358	на них	7	1
359	это действительно	3	1
360	бы то	3	1
361	каждый новый	1	1
362	с его	7	1
363	мысль что	1	1
364	бы она	1	1
365	отказ от	1	1
366	но как	4	1
367	и нуждается	1	1
368	тех же	1	1
369	с собою	5	1
370	всему тому	1	1
371	друг от	1	1
372	нет и	4	1
373	теперь не	2	1
374	вопросов которые	1	1
375	они ни	1	1
376	в одной	3	1
377	положений а	1	1
378	показать что	2	1
379	в одних	1	1
380	перед нами	1	1
381	кроме того	1	1
382	конечно но	1	1
383	хотя и	2	1
384	что по	1	1
385	и к	12	1
386	не воспроизводит	1	1
387	стиля и	1	1
388	самое важное	1	1
389	нет здесь	3	1
390	себе как	1	1
391	а во-вторых	1	1
392	бы с	2	1
393	момент его	2	1
394	с удивительным	1	1
395	он в	4	1
396	тут и	1	1
397	или во	1	1
398	у каждого	1	1
399	то я	1	1
400	является лишь	1	1
401	так в	2	1
402	им в	2	1
403	вообще а	1	1
404	бы только	1	1
405	и до	1	1
406	и кто	3	1
407	своей речи	1	1
408	как он	2	1
409	так с	1	1
410	ответом на	1	1
411	а вовсе	1	1
412	нем нельзя	1	1
413	больше всего	1	1
414	всегда служили	1	1
415	раз когда	1	1
416	как увидим	1	1
417	не как	3	1
418	и вот	4	1
419	iv здесь	1	1
420	так уж	1	1
421	чтобы в	1	1
422	в плане	6	1
423	без исключения	2	1
424	ни был	2	1
425	такого же	2	1
426	значительной степени	1	1
427	том же	1	1
428	бы они	2	1
429	почти каждый	1	1
430	по первому	1	1
431	в таких	1	1
432	слов о	1	1
433	на все	1	1
434	вот тут	2	1
435	с целью	1	1
436	входит в	1	1
437	это было	2	1
438	на протяжении	5	1
439	то все	2	1
440	известно что	1	1
441	и соответствующие	1	1
442	которым он	4	1
443	в ином	1	1
444	по всему	1	1
445	только одно	1	1
446	в них	4	1
447	и вы	2	1
448	далеко не	1	1
449	с тем	3	1
450	всю жизнь	2	1
451	которой он	3	1
452	материалом для	2	1
453	и было	1	1
454	действительно не	1	1
455	этого произведения	1	1
456	и некоторые	1	1
457	в один	1	1
458	которую он	1	1
459	бы на	1	1
460	и при	1	1
461	что такое	1	1
462	этого места	1	1
463	еще с	1	1
464	от себя	5	1
465	что я	13	1
466	знает сам	1	1
467	нас интересует	1	1
468	иным как	1	1
469	так может	1	1
470	и эти	1	1
471	речи в	2	1
472	том и	1	1
473	чтобы она	1	1
474	однако в	2	1
475	с такими	1	1
476	каждой его	1	1
477	бы быть	1	1
478	с величайшим	1	1
479	по себе	4	1
480	нас к	1	1
481	слово как	1	1
482	если и	2	1
483	всех их	1	1
484	общего дела	1	1
485	но они	1	1
486	считает что	1	1
487	на котором	1	1
488	одна из	1	1
489	что их	1	1
490	я буду	1	1
491	в процессе	1	1
492	тогда и	2	1
493	во всякой	1	1
494	но только	3	1
495	чем не	1	1
496	правда в	1	1
497	никому не	1	1
498	смысл то	1	1
499	и лишь	2	1
500	но очень	1	1
501	того в	1	1
502	за исключением	2	1
503	ему и	1	1
504	и после	1	1
505	уже и	2	1
506	и делает	4	1
507	к изучению	1	1
508	ну а	1	1
509	другим его	1	1
510	которых он	1	1
511	но там	1	1
512	не могут	1	1
513	когда мы	1	1
514	i здесь	2	1
515	другой и	1	1
516	отличается от	1	1
517	i но	2	1
518	одного слова	2	1
519	и другим	1	1
520	к тому	6	1
521	слова с	2	1
522	то ни	3	1
523	как мы	8	1
524	в виду	3	1
525	проявляется в	1	1
526	ни одно	1	1
527	не могу	3	1
528	последнего слова	1	1
529	мысль о	1	1
530	и говорит	3	1
531	с самого	8	1
532	вообще нет	1	1
533	являются лишь	1	1
534	он так	2	1
535	в келье	1	1
536	которыми мы	1	1
537	времени и	2	1
538	больше в	1	1
539	было в	2	1
540	мог бы	2	1
541	во многом	1	1
542	почему же	2	1
543	еще в	4	1
544	она была	1	1
545	но у	1	1
546	является в	1	1
547	в диалог	1	1
548	но иногда	1	1
549	которые также	1	1
550	он говорил	4	1
551	образом в	1	1
552	там в	3	1
553	никогда и	1	1
554	о нем	2	1
555	только так	2	1
556	но к	1	1
557	и та	2	1
558	в глаза	5	1
559	после того	1	1
560	что его	2	1
561	можно сказать	1	1
562	все его	4	1
563	не просто	2	1
564	вообще имеет	1	1
565	в приведенных	1	1
566	его личности	1	1
567	нуждается в	3	1
568	во всей	1	1
569	в форме	3	1
570	тему о	2	1
571	в другой	1	1
572	в середине	1	1
573	которой в	1	1
574	дела в	1	1
575	лишь о	2	1
576	что будет	1	1
577	сразу же	1	1
578	что только	1	1
579	чем он	1	1
580	и дело	1	1
581	конечно еще	1	1
582	тот же	4	1
583	стилистический прием	1	1
584	и кажется	2	1
585	те которые	1	1
586	деле не	1	1
587	одних и	1	1
588	бы ни	1	1
589	место из	1	1
590	которых я	2	1
591	и из	1	1
592	себя в	2	1
593	голосом и	1	1
594	целом это	1	1
595	уже не	3	1
596	я имею	1	1
597	отношений к	1	1
598	всем его	1	1
599	чтобы он	1	1
600	слова не	2	1
601	и обратно	1	1
602	и других	1	1
603	его и	3	1
604	в своеобразное	1	1
605	самому и	5	1
606	себе в	1	1
607	как справедливо	1	1
608	но вот	1	1
609	ведь это	1	1
610	слова в	6	1
611	в одном	6	1
612	и стремится	1	1
613	и желание	1	1
614	не о	4	1
615	дело и	1	1
616	каждый из	2	1
617	диалог то	1	1
618	сейчас еще	2	1
619	после него	1	1
620	не были	1	1
621	или иной	4	1
622	точек зрения	2	1
623	с другим	13	1
624	для правильного	1	1
625	уже при	1	1
626	и тех	1	1
627	здесь в	2	1
628	это кажется	2	1
629	мы так	1	1
630	была и	2	1
631	такое же	2	1
632	но о	1	1
633	обратиться к	1	1
634	больше и	1	1
635	в некоторых	1	1
636	до конца	4	1
637	не на	1	1
638	очень рад	1	1
639	долго и	1	1
640	меньше всего	1	1
641	о чем	1	1
642	еще до	2	1
643	него не	1	1
644	себя на	1	1
645	не видит	1	1
646	но что	2	1
647	именно поэтому	1	1
648	вместе с	2	1
649	но кто	1	1
650	такой форме	1	1
651	некоторые из	1	1
652	приводит в	1	1
653	из которых	1	1
654	какого бы	1	1
655	к своему	5	1
656	без труда	1	1
657	он приводит	1	1
658	к самой	1	1
659	этому не	1	1
660	и твердого	1	1
661	слова он	1	1
662	утверждение в	1	1
663	и всей	1	1
664	это его	1	1
665	сам не	3	1
666	и другой	1	1
667	в последнем	2	1
668	него в	1	1
669	как например	1	1
670	всех его	1	1
671	несколько слов	1	1
672	этом смысле	3	1
673	и позволяет	1	1
674	случаях когда	1	1
675	целого то	1	1
676	пор еще	1	1
677	в крайнем	1	1
678	и от	3	1
679	или в	2	1
680	которая в	1	1
681	бы ему	1	1
682	в отдельных	1	1
683	обращается к	2	1
684	себя самого	7	1
685	это может	1	1
686	же степени	2	1
687	той или	4	1
688	в третьем	1	1
689	бы в	4	1
690	я хотел	2	1
691	не должен	1	1
692	конце концов	3	1
693	но зато	4	1
694	поэтому так	1	1
695	уже давно	1	1
696	я в	4	1
697	еще очень	2	1
698	отношении к	7	1
699	одной из	2	1
700	слово в	2	1
701	но эта	2	1
702	с ней	1	1
703	на более	1	1
704	что сделано	1	1
705	впрочем было	1	1
706	их с	1	1
707	к его	1	1
708	оно не	1	1
709	из этого	2	1
710	время не	3	1
711	но эти	2	1
712	деле оно	2	1
713	и другие	1	1
714	к этому	1	1
715	как на	1	1
