N	2gram	Tiupa_Hudo_1	Problemy
191	их в	1	3
192	он все	1	3
193	его и	1	3
194	достоевского и	1	3
195	в высшей	1	3
196	далеко не	1	3
197	этого не	1	3
198	должно быть	2	3
199	такой же	3	3
200	раз и	1	3
201	в своей	10	3
202	другим и	1	3
203	и другого	1	3
204	не менее	5	3
205	но он	3	3
206	по себе	2	3
207	как можно	1	3
208	том что	16	3
209	от чужого	1	3
210	его внутренний	1	3
211	уже говорили	1	3
212	перед его	1	3
213	его внутреннему	1	3
214	с ее	2	3
215	в ее	3	3
216	характер и	2	3
217	говорили что	1	3
218	с внутренним	1	3
219	еще в	3	3
220	сводится к	1	3
221	между тем	8	3
222	наконец в	1	3
223	к концу	1	3
224	в него	2	3
225	но так	1	3
226	в том	12	3
227	человека с	1	3
228	с оглядкой	1	3
229	а с	2	3
230	и своего	1	3
231	до конца	2	3
232	в творчестве	3	3
233	эти слова	2	3
234	он уже	4	3
235	со словом	1	3
236	по своему	3	3
237	установкой на	2	3
238	в романах	1	3
239	вот я	1	3
240	про себя	2	3
241	но для	1	3
242	бы в	1	3
243	конце концов	1	3
244	только что	4	3
245	жизни и	5	3
246	я и	2	2
247	обращено к	1	2
248	например в	2	2
249	и поговорить	1	2
250	это и	1	2
251	и этот	1	2
252	той же	2	2
253	а как	1	2
254	героя на	2	2
255	для его	1	2
256	та же	4	2
257	героя но	1	2
258	ни единого	2	2
259	на тему	1	2
260	и он	5	2
261	слово не	2	2
262	в которых	1	2
263	это действительно	1	2
264	столь же	4	2
265	во всех	1	2
266	бы не	1	2
267	в сторону	1	2
268	отличие от	1	2
269	в произведениях	2	2
270	с этим	3	2
271	в своем	4	2
272	когда он	1	2
273	знаю что	1	2
274	не кажется	1	2
275	в этот	1	2
276	да еще	1	2
277	к чему	1	2
278	в которой	1	2
279	еще далеко	1	2
280	раз в	2	2
281	диалог в	1	2
282	разным голосам	1	2
283	так сказать	2	2
284	вообще не	1	2
285	т д	3	2
286	всех этих	1	2
287	он должен	1	2
288	друг с	1	2
289	не бывает	2	2
290	же не	1	2
291	входит в	1	2
292	было бы	6	2
293	уж не	1	2
294	в жизни	1	2
295	мог бы	1	2
296	и того	1	2
297	когда все	2	2
298	я этого	1	2
299	она в	3	2
300	в отличие	1	2
301	своего рода	7	2
302	признать что	1	2
303	задает себе	1	2
304	тем не	4	2
305	однако в	2	2
306	тому чтобы	1	2
307	на всю	1	2
308	тому что	4	2
309	этими двумя	1	2
310	а тогда	1	2
311	о них	1	2
312	чем не	1	2
313	появляется в	1	2
314	и без	1	2
315	слова как	2	2
316	как она	2	2
317	такая же	1	2
318	же он	1	2
319	о нем	3	2
320	внутренней жизни	2	2
321	то другой	1	2
322	не слышит	2	2
323	с другом	1	2
324	него на	1	2
325	отнюдь не	3	2
326	как для	1	2
327	обращенный к	1	2
328	и говорит	1	2
329	всей своей	1	2
330	так в	2	2
331	и себе	1	2
332	особенно в	2	2
333	жизнь и	1	2
334	находится в	1	2
335	о том	12	2
336	все его	1	2
337	на нее	1	2
338	или как	1	2
339	переходит в	1	2
340	на одном	1	2
341	в форме	2	2
342	и только	1	2
343	и об	2	2
344	обращены к	1	2
345	один из	4	2
346	но с	2	2
347	тот же	1	2
348	то в	4	2
349	и ее	1	2
350	при всей	2	2
351	же и	1	2
352	уже не	7	2
353	него и	1	2
354	к слову	1	2
355	за ним	2	2
356	мы знаем	2	2
357	друг друга	5	2
358	как его	3	2
359	каждый из	1	2
360	тогда в	1	2
361	офицер в	1	2
362	о своей	2	2
363	было и	1	2
364	говорит о	1	2
365	не было	4	2
366	реплики одного	1	2
367	и внутренне	1	2
368	их друг	1	2
369	о чем	1	2
370	и ему	2	2
371	вступает в	1	2
372	человек в	2	2
373	и потому	2	2
374	теперь когда	1	2
375	в человеке	2	2
376	себя за	1	2
377	это в	3	2
378	себя то	1	2
379	я к	1	2
380	тенденция к	1	2
381	с этой	2	2
382	которой он	1	2
383	нисколько не	1	2
384	пока еще	2	2
385	что оно	1	2
386	вопрос о	2	2
387	в другой	1	2
388	среди других	1	2
389	обращается к	1	2
390	но именно	1	2
391	будто бы	3	2
392	теперь же	1	2
393	как слово	1	2
394	не я	1	2
395	мысли о	2	2
396	сказать что	1	2
397	на который	1	2
398	в последнем	1	2
399	его глазами	1	2
400	время не	1	2
401	к другим	1	2
402	того или	2	2
403	того времени	1	2
404	можно говорить	1	1
405	также и	1	1
406	человека и	1	1
407	начинается с	2	1
408	достоевского у	1	1
409	мы здесь	1	1
410	я всем	1	1
411	каждый новый	1	1
412	тех же	1	1
413	своей основной	1	1
414	идет о	3	1
415	нам кажется	1	1
416	ему что	1	1
417	ясно что	2	1
418	в первом	1	1
419	его же	1	1
420	по преимуществу	3	1
421	нем но	1	1
422	проникает в	1	1
423	к рассказу	1	1
424	был и	1	1
425	в их	2	1
426	по его	1	1
427	и лицо	1	1
428	что уже	1	1
429	в каждый	1	1
430	но она	1	1
431	итог его	1	1
432	из которых	1	1
433	самого а	1	1
434	он вовсе	1	1
435	как впрочем	1	1
436	в каждой	1	1
437	свою очередь	1	1
438	на другом	1	1
439	все так	1	1
440	разумеется не	1	1
441	именно благодаря	1	1
442	а еще	1	1
443	нам представляется	1	1
444	без которого	1	1
445	в изображении	2	1
446	отказ от	2	1
447	его сознания	1	1
448	не все	1	1
449	с совершенно	1	1
450	xix столетия	1	1
451	а и	2	1
452	тут же	1	1
453	тебе и	2	1
454	чем же	1	1
455	сих пор	2	1
456	в центре	4	1
457	встречи с	1	1
458	за голову	1	1
459	внутренняя жизнь	1	1
460	как нам	2	1
461	перед нами	5	1
462	и точность	1	1
463	в полном	1	1
464	еще больше	1	1
465	не замечая	1	1
466	бы я	1	1
467	не являются	1	1
468	как характер	1	1
469	с генералом	1	1
470	жизни нет	1	1
471	вдруг действительно	1	1
472	вообще по	1	1
473	исторические корни	1	1
474	и хотя	1	1
475	внешних признаков	1	1
476	в письмах	1	1
477	в ответ	2	1
478	в этой	8	1
479	и тот	1	1
480	и до	1	1
481	роль в	1	1
482	показал бы	1	1
483	во многих	1	1
484	но ведь	1	1
485	не могла	1	1
486	его но	1	1
487	в общении	1	1
488	см т	2	1
489	главным образом	1	1
490	другом человеке	1	1
491	одному из	1	1
492	чем иным	1	1
493	он вдруг	1	1
494	же это	1	1
495	в узком	1	1
496	что еще	1	1
497	друг для	3	1
498	именно этим	2	1
499	характер в	2	1
500	чтобы в	1	1
501	заключает в	2	1
502	на то	4	1
503	в нее	1	1
504	человека в	6	1
505	значительной степени	2	1
506	об этом	5	1
507	и второй	1	1
508	а его	2	1
509	может стать	1	1
510	например герой	1	1
511	приходит в	2	1
512	к слушателю	1	1
513	деле не	1	1
514	в последующих	1	1
515	в итоге	1	1
516	в мир	1	1
517	не чем	1	1
518	этом мы	1	1
519	но уже	1	1
520	то один	1	1
521	все было	1	1
522	личности не	1	1
523	и вопреки	1	1
524	со своими	1	1
525	этим и	1	1
526	или напротив	2	1
527	в москве	1	1
528	лицо у	1	1
529	такою же	1	1
530	в романе	1	1
531	элемента в	1	1
532	как таковой	1	1
533	перед собой	2	1
534	в этих	5	1
535	в еще	1	1
536	в г	1	1
537	места в	1	1
538	бы на	2	1
539	можно сказать	4	1
540	таким же	1	1
541	рассказа о	3	1
542	как все	2	1
543	я его	1	1
544	о герое	1	1
545	характер это	1	1
546	глазами в	1	1
547	за этими	2	1
548	человеком и	1	1
549	опять как	1	1
550	не столько	2	1
551	на фоне	2	1
552	они уже	1	1
553	первого абзаца	1	1
554	его построения	1	1
555	из области	1	1
556	художественного мира	2	1
557	другом и	1	1
558	иным как	1	1
559	дрожащим голосом	1	1
560	и более	1	1
561	том и	1	1
562	что этот	1	1
563	бы быть	1	1
564	для нее	2	1
565	возвращается к	3	1
566	нас к	1	1
567	существует для	1	1
568	она не	4	1
569	есть нечто	1	1
570	одна из	2	1
571	что их	1	1
572	и остается	1	1
573	у кого	1	1
574	в основе	1	1
575	мысли в	1	1
576	не случайно	7	1
577	и такого	1	1
578	нельзя ли	1	1
579	не приносит	1	1
580	вопрос который	1	1
581	именно с	1	1
582	и весь	1	1
583	и существенное	1	1
584	этих двух	1	1
585	а во	1	1
586	оглядкой и	1	1
587	и по	3	1
588	в ком	1	1
589	с читателем	1	1
590	связи с	4	1
591	не видит	1	1
592	падшую женщину	1	1
593	этом отношении	3	1
594	самоопределения но	1	1
595	похожи на	1	1
596	не могут	1	1
597	когда мы	1	1
598	в среде	1	1
599	об одном	2	1
600	только еще	1	1
601	всего в	1	1
602	за что	1	1
603	и мне	1	1
604	все еще	2	1
605	пор еще	1	1
606	что голос	1	1
607	из их	1	1
608	и которая	1	1
609	приходит к	1	1
610	могу теперь	1	1
611	и о	4	1
612	в деревне	1	1
613	того чтобы	3	1
614	е все	1	1
615	но при	1	1
616	всерьез не	1	1
617	здесь не	2	1
618	данном случае	1	1
619	на основе	2	1
620	в тонах	1	1
621	для всего	2	1
622	в особенности	1	1
623	только не	1	1
624	в себя	2	1
625	его творчества	1	1
626	вопрос что	1	1
627	приводит к	3	1
628	в дальнейшем	1	1
629	на свой	1	1
630	его самого	1	1
631	же касается	2	1
632	что меня	1	1
633	можно было	5	1
634	за то	1	1
635	времени и	1	1
636	это замечание	1	1
637	каждого из	2	1
638	того и	1	1
639	но у	1	1
640	лицо его	1	1
641	еще резче	1	1
642	в произведении	1	1
643	как тень	1	1
644	тех кто	2	1
645	его художественной	1	1
646	внимание на	2	1
647	не перед	1	1
648	никак не	2	1
649	героя не	1	1
650	из рассказа	3	1
651	самому себе	1	1
652	в значительной	2	1
653	посмотрел на	1	1
654	все в	1	1
655	реализма в	1	1
656	путь к	1	1
657	на месте	1	1
658	не понимаете	1	1
659	не видел	1	1
660	равнодушие к	2	1
661	нем и	1	1
662	должен ее	1	1
663	и нельзя	1	1
664	на других	1	1
665	новый момент	1	1
666	и она	1	1
667	у которого	1	1
668	происходит в	1	1
669	героя от	2	1
670	как например	1	1
671	по своей	4	1
672	сразу же	1	1
673	и смеялись	1	1
674	и дело	2	1
675	согласиться с	2	1
676	нем не	1	1
677	в совершенном	1	1
678	что подлинная	1	1
679	это очень	1	1
680	поэтому и	2	1
681	впрочем и	2	1
682	по мнению	5	1
683	одних и	1	1
684	мыслей о	2	1
685	между этими	1	1
686	с одной	1	1
687	ты их	1	1
688	себя в	4	1
689	со своим	2	1
690	на всем	1	1
691	а напротив	1	1
692	же из	1	1
693	или не	3	1
694	оно в	1	1
695	этот момент	2	1
696	мнению и	1	1
697	а то	2	1
698	этого процесса	1	1
699	участие в	2	1
700	и чужой	1	1
701	она действительно	1	1
702	ответ на	1	1
703	характерно что	1	1
704	в письме	1	1
705	которая может	1	1
706	в прошлом	1	1
707	художественному заданию	1	1
708	уклоняется от	1	1
709	и столь	1	1
710	ведь теперь	1	1
711	к той	1	1
712	ее на	1	1
713	слова живой	1	1
714	но из	1	1
715	событий и	1	1
716	же деле	1	1
717	никого не	1	1
718	что на	2	1
719	его ни	1	1
720	да так	1	1
721	до сих	2	1
722	каждый человек	1	1
723	о внутреннем	1	1
724	и тех	1	1
725	слово но	1	1
726	действующих лиц	2	1
727	и быть	4	1
728	заключенную в	1	1
729	еще и	1	1
730	мы еще	1	1
731	один и	1	1
732	а они	1	1
733	обратиться к	1	1
734	к человеку	1	1
735	самом же	1	1
736	уж и	1	1
737	ничем не	3	1
738	в рассказе	11	1
739	жизнь в	1	1
740	было как	1	1
741	или с	2	1
742	себя на	1	1
743	в символ	1	1
744	именно поэтому	1	1
745	нет ничего	2	1
746	него в	1	1
747	ни на	1	1
748	к его	1	1
749	речь не	1	1
750	мне на	1	1
751	в столь	1	1
752	себе сам	1	1
753	в данном	1	1
754	она есть	1	1
755	сострадания и	1	1
756	вы этого	1	1
757	и там	1	1
758	в тот	2	1
759	быть не	1	1
760	вопреки этой	1	1
761	другому как	1	1
762	только для	2	1
763	если оно	1	1
764	в который	1	1
765	в аспекте	5	1
766	что касается	1	1
767	в рассказах	2	1
768	русского романа	1	1
769	не два	1	1
770	только бы	1	1
771	под названием	1	1
772	еще одна	1	1
773	центре художественного	1	1
774	его творчестве	1	1
775	его нет	1	1
776	что одни	1	1
777	узком смысле	1	1
778	еще раз	2	1
779	своей собственной	2	1
780	в отдельных	1	1
781	еще придется	1	1
782	человека она	2	1
783	для друга	3	1
784	несмотря на	4	1
785	хотя в	1	1
786	давно уже	1	1
787	это напряженное	1	1
788	одной из	2	1
789	может и	3	1
790	о своем	1	1
791	в свою	1	1
792	в аналогичной	1	1
793	они все	1	1
794	этой позиции	1	1
795	из этого	1	1
796	который не	1	1
797	сущности в	1	1
798	об этих	1	1
799	в своих	3	1
800	героя как	1	1
801	я могу	1	1
