N	2gram	Losev_Prob_4	EvropaiE
380	и когда	2	1
381	в принципе	1	1
382	не как	1	1
383	в корне	2	1
384	то как	1	1
385	мы совершенно	2	1
386	на земле	2	1
387	или иных	3	1
388	в человеческом	2	1
389	но все	3	1
390	от нее	1	1
391	может остаться	1	1
392	было только	1	1
393	как они	2	1
394	в нем	5	1
395	в совершенно	2	1
396	же касается	1	1
397	еще большей	1	1
398	сейчас в	1	1
399	своя собственная	1	1
400	мы сказали	1	1
401	весь мир	2	1
402	мы формулировали	1	1
403	отражение в	1	1
404	толковать как	1	1
405	в жизни	3	1
406	к области	1	1
407	о которых	2	1
408	рядом с	1	1
409	во внимание	1	1
410	всегда и	1	1
411	и некоторого	1	1
412	мы хотели	2	1
413	жизни но	1	1
414	сильнее чем	1	1
415	значение как	1	1
416	как таковой	1	1
417	или менее	2	1
418	есть такая	1	1
419	и поскольку	1	1
420	в такой	1	1
421	мы говорили	1	1
422	то его	1	1
423	что при	1	1
424	признать что	1	1
425	и останется	1	1
426	выше мы	1	1
427	войти в	1	1
428	том же	1	1
429	для этого	2	1
430	для нее	1	1
431	тому что	1	1
432	близко подходят	1	1
433	если и	3	1
434	все эти	16	1
435	не менее	10	1
436	вплоть до	3	1
437	почти никогда	1	1
438	но они	2	1
439	что эта	1	1
440	с теми	1	1
441	и другое	3	1
442	в обоих	2	1
443	правда в	3	1
444	здесь на	2	1
445	или это	1	1
446	мы все	3	1
447	из их	1	1
448	это мы	1	1
449	казалось бы	3	1
450	и твердо	1	1
451	в разных	4	1
452	только и	5	1
453	действительности но	1	1
454	в самой	4	1
455	находятся в	2	1
456	они являются	1	1
457	на себе	3	1
458	во всем	2	1
459	бы значение	1	1
460	тех областей	1	1
461	и его	10	1
462	каждой из	2	1
463	некоторым образом	1	1
464	связи с	3	1
465	и направляет	1	1
466	в сознании	3	1
467	подобно этому	1	1
468	для осуществления	1	1
469	так то	1	1
470	в основе	1	1
471	но все-таки	1	1
472	у нас	14	1
473	и обычаи	1	1
474	можно поставить	1	1
475	числе и	1	1
476	прошлом и	1	1
477	для себя	2	1
478	в европу	1	1
479	что современная	1	1
480	приходит к	2	1
481	и о	5	1
482	значительной мере	2	1
483	и сами	1	1
484	отдельные области	1	1
485	к какой	1	1
486	представим себе	1	1
487	человеческой истории	1	1
488	последнее время	1	1
489	настоящего и	1	1
490	то чтобы	1	1
491	не исключает	1	1
492	то время	2	1
493	на свой	1	1
494	имеют в	1	1
495	котором мы	1	1
496	и сам	1	1
497	что может	1	1
498	с собой	3	1
499	которыми мы	1	1
500	одного из	1	1
501	об этом	6	1
502	когда в	1	1
503	поэтому в	1	1
504	и вообще	6	1
505	к другу	1	1
506	с ним	4	1
507	силы и	1	1
508	внимание на	1	1
509	может не	1	1
510	нас в	1	1
511	положения и	1	1
512	не выходит	3	1
513	в которую	1	1
514	из себя	2	1
515	являются в	1	1
516	однако с	1	1
517	которые мы	1	1
518	и всякая	1	1
519	живых существ	1	1
520	эти два	1	1
521	всего этого	1	1
522	нем и	1	1
523	существенного в	1	1
524	на широкую	1	1
525	величин в	1	1
526	друг к	1	1
527	значит что	8	1
528	развития но	1	1
529	быть и	1	1
530	но так	2	1
531	же все	1	1
532	тот же	2	1
533	с ними	2	1
534	дело с	2	1
535	этого можно	1	1
536	всех этих	6	1
537	выше именно	1	1
538	который в	1	1
539	нужно и	1	1
540	они могут	2	1
541	никак нельзя	1	1
542	и ее	4	1
543	xix и	1	1
544	по этому	2	1
545	даже вовсе	1	1
546	к какому	1	1
547	конечно не	3	1
548	уже не	5	1
549	уже в	4	1
550	если мы	5	1
551	то и	5	1
552	в начале	3	1
553	что не	4	1
554	которая способна	1	1
555	но от	1	1
556	формулировали в	1	1
557	для него	3	1
558	бы тот	1	1
559	представить себе	2	1
560	мы находим	2	1
561	исторического процесса	1	1
562	и искусства	1	1
563	не о	1	1
564	поскольку эта	1	1
565	которые как	3	1
566	образом к	1	1
567	значение имеет	1	1
568	выходит за	2	1
569	не обязательно	2	1
570	что тот	1	1
571	не относится	1	1
572	в каких	1	1
573	с той	1	1
574	она является	2	1
575	что для	1	1
576	каком смысле	2	1
577	не было	3	1
578	и далее	1	1
579	заимствованы из	1	1
580	человеческой жизни	5	1
581	совершенно одинаково	1	1
582	что мы	3	1
583	если не	3	1
584	в связи	3	1
585	так называемых	1	1
586	входить в	1	1
587	уже о	1	1
588	нет ничего	3	1
589	и будущего	1	1
590	что во	2	1
591	поэтому даже	1	1
592	пространства и	1	1
593	мы занимаемся	1	1
594	к жизни	1	1
595	для всех	3	1
596	а если	3	1
597	это были	1	1
598	она есть	1	1
599	есть только	2	1
600	уже об	1	1
601	том смысле	2	1
602	должно быть	1	1
603	с ее	2	1
604	для тех	1	1
605	слова и	1	1
606	и новой	1	1
607	чем та	1	1
608	и где	2	1
609	тех или	4	1
610	с полной	1	1
611	в мировой	1	1
612	являются не	1	1
613	нельзя сказать	1	1
614	это можно	2	1
615	что оно	1	1
616	с приведенными	1	1
617	о котором	1	1
618	а к	1	1
619	в ближайшем	1	1
620	в третьем	1	1
621	может в	1	1
622	но это	6	1
623	бы на	1	1
624	и другие	1	1
625	помощи этого	1	1
626	революции но	1	1
627	в отношениях	1	1
628	хотели бы	2	1
629	всего мира	1	1
630	с ней	2	1
631	все-таки в	1	1
632	не имеющую	1	1
633	что такие	1	1
634	но этот	2	1
635	этих отношений	1	1
636	что даже	1	1
637	есть то	1	1
638	к этой	1	1
639	это в	1	1
640	он на	1	1
641	можно назвать	2	1
642	том числе	1	1
643	гораздо более	1	1
644	смысле что	1	1
