N	2gram	Potebnia_M_4	Problema
326	и с	4	2
327	и чтобы	1	2
328	разница между	1	2
329	это было	2	2
330	с другими	4	2
331	науки а	1	2
332	во внимание	1	2
333	должно быть	5	2
334	и того	1	2
335	понятия и	1	2
336	одного и	1	2
337	на первый	1	2
338	в эту	1	2
339	но если	1	2
340	и при	2	2
341	не как	2	2
342	образом и	1	2
343	которые в	1	2
344	друг другу	1	2
345	по крайней	5	2
346	что этот	1	2
347	образ не	2	2
348	же мы	2	2
349	в таких	2	2
350	она не	2	2
351	и другое	2	2
352	не имеет	5	2
353	что их	1	2
354	в науке	3	2
355	в нас	3	2
356	во всякой	1	2
357	это опять	1	2
358	следовательно и	1	2
359	или когда	1	2
360	представление об	1	2
361	и сама	2	2
362	в области	2	2
363	не потому	1	2
364	что будет	2	2
365	других случаях	1	2
366	его для	1	2
367	не могут	2	2
368	могут быть	7	2
369	и другим	3	2
370	без всякого	1	2
371	подобно тому	2	2
372	лучше сказать	1	2
373	нечто другое	1	2
374	что может	2	2
375	не стоит	1	2
376	это только	1	2
377	является в	1	2
378	на что	1	2
379	смысле и	1	2
380	нас в	2	2
381	между тем	9	2
382	на одном	1	2
383	крайней мере	5	2
384	нельзя сказать	3	2
385	может иметь	2	2
386	или может	1	2
387	эти последние	1	2
388	том как	1	2
389	мы видим	2	2
390	и так	3	2
391	а потому	1	2
392	в качестве	1	2
393	не можем	5	2
394	чем оно	1	2
395	в ряд	2	2
396	одно из	1	2
397	для него	5	2
398	но что	2	2
399	из наук	2	2
400	есть выражение	1	2
401	говорим о	1	2
402	или иначе	2	2
403	и нельзя	2	2
404	человека а	2	2
405	но о	1	2
406	предмета но	1	2
407	но есть	4	2
408	его как	1	2
409	вместе с	6	2
410	который бы	2	2
411	тому как	2	2
412	а потом	1	2
413	в это	2	2
414	этом случае	5	2
415	заставляет нас	1	2
416	между прочим	3	2
417	что нет	1	2
418	через то	1	2
419	говорить что	1	2
420	известной степени	3	2
421	тем и	6	2
422	сознания и	1	2
423	но когда	1	2
424	но еще	1	2
425	только что	3	2
426	в нечто	1	2
427	здесь только	1	2
428	самое нужно	2	2
429	от всех	1	2
430	к его	2	2
431	не что	2	2
432	значение не	1	2
433	тогда не	1	2
434	указывают на	1	2
435	а может	2	2
436	ее в	1	2
437	равным образом	1	1
438	нужно помнить	1	1
439	себя как	1	1
440	а между	4	1
441	ту же	3	1
442	этого в	1	1
443	не думает	1	1
444	одним из	1	1
445	с с	1	1
446	у гоголя	1	1
447	потом и	1	1
448	от самой	1	1
449	художественного произведения	1	1
450	начинается с	1	1
451	все остальное	1	1
452	и объясняется	1	1
453	в разные	1	1
454	себе может	1	1
455	не признает	1	1
456	мысли а	2	1
457	отношения между	2	1
458	что эти	3	1
459	том какое	1	1
460	в чувственном	2	1
461	уже по	2	1
462	той же	3	1
463	не встречает	1	1
464	очень далеко	1	1
465	которую мы	1	1
466	нам в	1	1
467	еще до	3	1
468	оно есть	2	1
469	как комплекс	1	1
470	я не	2	1
471	но даже	2	1
472	то это	8	1
473	которое в	3	1
474	другой язык	1	1
475	и понятия	2	1
476	это время	1	1
477	противоречащие друг	1	1
478	спрашивается как	1	1
479	быть в	1	1
480	одного корня	1	1
481	нам представляется	2	1
482	одно важное	1	1
483	до настоящего	1	1
484	то мы	3	1
485	но конечно	1	1
486	а следовательно	1	1
487	он может	1	1
488	выражаясь более	1	1
489	заметим что	3	1
490	явлений и	1	1
491	другие предметы	1	1
492	только тогда	5	1
493	слова нам	1	1
494	а если	2	1
495	переход от	3	1
496	другое и	1	1
497	и чем	2	1
498	говорим например	1	1
499	относится к	1	1
500	и я	2	1
501	в течение	2	1
502	и поэтому	1	1
503	тем больше	1	1
504	первый взгляд	1	1
505	субъекта и	1	1
506	посмотреть на	1	1
507	дает нам	1	1
508	показать что	1	1
509	того не	1	1
510	и нет	1	1
511	все же	1	1
512	создавало бы	1	1
513	с понятием	1	1
514	и словом	2	1
515	его к	2	1
516	к другим	2	1
517	тем же	1	1
518	духа и	2	1
519	это показывает	1	1
520	или стерто	1	1
521	не знает	1	1
522	бы и	5	1
523	многих из	1	1
524	мы при	1	1
525	бы не	3	1
526	от действительности	1	1
527	этой вещи	1	1
528	думать что	4	1
529	может считаться	1	1
530	еще один	1	1
531	в известном	1	1
532	им в	1	1
533	необходимо сделать	1	1
534	ничего и	1	1
535	и те	1	1
536	если он	1	1
537	но на	1	1
538	в наших	2	1
539	широкое и	1	1
540	должна быть	1	1
541	вещи то	1	1
542	эта последняя	2	1
543	можем найти	1	1
544	он пользуется	1	1
545	отношений между	2	1
546	в силу	7	1
547	пить и	1	1
548	с представлением	1	1
549	ни слово	1	1
550	на этом	1	1
551	его можно	1	1
552	в нее	3	1
553	человека в	2	1
554	ясна и	1	1
555	а вместе	1	1
556	в каждом	3	1
557	есть конечно	1	1
558	них не	1	1
559	а по	1	1
560	то нам	2	1
561	а его	1	1
562	лишь в	3	1
563	заключается в	1	1
564	и других	3	1
565	может стать	1	1
566	известно что	6	1
567	всем известно	1	1
568	даже в	2	1
569	или другой	1	1
570	еще одно	1	1
571	бы совершенно	1	1
572	нет в	1	1
573	показывает что	1	1
574	жизни то	1	1
575	идет то	1	1
576	или наоборот	1	1
577	мы видели	1	1
578	к дальнейшему	1	1
579	и такая	1	1
580	образов не	1	1
581	и было	1	1
582	и тому	1	1
583	получить не	1	1
584	и тогда	1	1
585	совсем другое	1	1
586	не так	2	1
587	во время	2	1
588	что между	3	1
589	эта черта	1	1
590	и науки	2	1
591	в такой	1	1
592	и без	2	1
593	не подозревает	1	1
594	все свойства	1	1
595	чувственного образа	6	1
596	данного предмета	1	1
597	одним и	1	1
598	а существует	1	1
599	чем более	3	1
600	в известной	1	1
601	и значит	1	1
602	признать что	2	1
603	вопрос о	2	1
604	природы но	1	1
605	ее ни	1	1
606	и другого	1	1
607	является только	1	1
608	и той	1	1
609	его мы	1	1
610	том чтобы	1	1
611	т п	4	1
612	том и	2	1
613	тому чтобы	1	1
614	том же	2	1
615	из одного	3	1
616	для нее	1	1
617	есть всегда	3	1
618	что эта	1	1
619	случае мы	1	1
620	всего его	1	1
621	можем сказать	2	1
622	ни говорили	1	1
623	без него	2	1
624	но вместо	1	1
625	если и	2	1
626	о значении	1	1
627	как о	1	1
628	дело не	2	1
629	на котором	4	1
630	тогда когда	8	1
631	в процессе	3	1
632	или лучше	2	1
633	чем она	1	1
634	образом в	5	1
635	для кого	1	1
636	совершенно правильно	1	1
637	можно получить	1	1
638	из него	2	1
639	в определении	1	1
640	усилия мысли	1	1
641	слово и	3	1
642	отнестись к	1	1
643	это то	1	1
644	имеем дело	2	1
645	находятся в	1	1
646	этих двух	1	1
647	с одним	1	1
648	к ней	2	1
649	эта для	1	1
650	поэтическому образу	1	1
651	а является	1	1
652	же он	1	1
653	мы бы	2	1
654	этого предмета	1	1
655	сами не	2	1
656	только с	1	1
657	этом отношении	1	1
658	что на	2	1
659	состояние духа	1	1
660	ее превосходство	1	1
661	настоящего времени	2	1
662	только от	3	1
663	начиная с	1	1
664	только есть	1	1
665	образом что	2	1
666	сравнении с	1	1
667	должны быть	3	1
668	а что	2	1
669	его с	1	1
670	другое что	1	1
671	бы он	1	1
672	того и	1	1
673	мысли о	2	1
674	как человек	3	1
675	это а	2	1
676	отказаться от	1	1
677	утверждать что	1	1
678	если же	4	1
679	предмет в	1	1
680	правда не	1	1
681	самим собою	1	1
682	содержанию это	1	1
683	мысль о	6	1
684	или для	1	1
685	то время	1	1
686	всей своей	1	1
687	в пределах	1	1
688	вопрос что	2	1
689	огромное количество	1	1
690	человека с	1	1
691	другое то	1	1
692	и сам	1	1
693	по этой	1	1
694	на нее	3	1
695	не с	2	1
696	что никогда	1	1
697	мы приведем	1	1
698	этой мысли	1	1
699	более сложное	1	1
700	о природе	1	1
701	помощи слова	1	1
702	в которые	1	1
703	общие и	1	1
704	и математика	1	1
705	мысль не	1	1
706	по мере	7	1
707	образ или	2	1
708	находится в	5	1
709	это нужно	1	1
710	каждый раз	4	1
711	мы это	1	1
712	нечто совсем	1	1
713	это происходит	1	1
714	или действия	1	1
715	в другом	1	1
716	внимание на	5	1
717	и та	4	1
718	всех подобных	1	1
719	менее точно	1	1
720	мы познаем	1	1
721	ее и	1	1
722	до известной	2	1
723	за собою	2	1
724	как нет	2	1
725	один момент	1	1
726	доходит до	1	1
727	в математическом	1	1
728	это в	1	1
729	и требует	1	1
730	которые мы	2	1
731	при исследовании	1	1
732	во втором	1	1
733	стояли на	1	1
734	в языке	16	1
735	если у	1	1
736	чем и	1	1
737	не более	1	1
738	и можно	1	1
739	которая и	1	1
740	что бы	1	1
741	происходит только	1	1
742	в ту	2	1
743	еще только	1	1
744	и об	1	1
745	или символу	1	1
746	ни к	2	1
747	но с	1	1
748	в греческом	2	1
749	видели что	1	1
750	простым и	1	1
751	этот вопрос	3	1
752	что даже	2	1
753	словом если	1	1
754	его внешняя	1	1
755	сложности и	1	1
756	есть самого	1	1
757	кроме этого	1	1
758	же нам	1	1
759	конечно не	2	1
760	и насколько	1	1
761	стоит на	1	1
762	природе то	1	1
763	в значении	3	1
764	чтобы он	1	1
765	над этой	1	1
766	в нашей	1	1
767	но самое	2	1
768	связан в	1	1
769	не из	5	1
770	не сознавать	1	1
771	другой предмет	1	1
772	в душе	1	1
773	за ним	2	1
774	это обстоятельство	2	1
775	и их	3	1
776	нечто общее	1	1
777	могло бы	1	1
778	более это	1	1
779	ее не	3	1
780	при всей	1	1
781	друг друга	2	1
782	из нее	2	1
783	в систему	1	1
784	что то	3	1
785	не говорит	1	1
786	образом не	1	1
787	от того	4	1
788	языки как	1	1
789	значение только	1	1
790	ряды а	1	1
791	бы это	1	1
792	к самому	1	1
793	которые как	1	1
794	более для	2	1
795	со стороны	3	1
796	даже не	2	1
797	в данный	1	1
798	уже при	1	1
799	что человек	3	1
800	них в	1	1
801	было и	2	1
802	времени в	1	1
803	вещь и	1	1
804	предмет и	1	1
805	больше и	1	1
806	к человеку	1	1
807	или выражаясь	1	1
808	ей не	1	1
809	мы станем	1	1
810	а главное	1	1
811	мысли так	1	1
812	не замечается	1	1
813	с которым	2	1
814	его по	1	1
815	была бы	1	1
816	от полной	1	1
817	чувственное представление	1	1
818	под влиянием	1	1
819	их самих	1	1
820	нечто такое	2	1
821	к лицу	1	1
822	одно замечание	1	1
823	на который	2	1
824	слова то	4	1
825	с первого	1	1
826	что называется	1	1
827	обобщение не	1	1
828	из трех	1	1
829	его содержание	2	1
830	менее этот	1	1
831	конечно есть	1	1
832	у человека	1	1
833	этого момента	1	1
834	этих предметов	1	1
835	нечто вполне	1	1
836	же названия	1	1
837	из которых	2	1
838	к своему	1	1
839	и к	6	1
840	xix века	1	1
841	он говорит	1	1
842	никоим образом	1	1
843	этой последней	1	1
844	чем теперь	1	1
845	есть слово	2	1
846	не видят	1	1
847	образ и	1	1
848	языке и	4	1
849	никакой возможности	1	1
850	слов в	4	1
851	для понимания	2	1
852	два раза	1	1
853	в понятие	2	1
854	сам не	1	1
855	многих других	1	1
856	это значит	1	1
857	слова и	5	1
858	взять например	1	1
859	несколько слов	2	1
860	художественное произведение	2	1
861	видно что	4	1
862	других индоевропейских	1	1
863	ничего кроме	1	1
864	в смысле	3	1
865	всего для	1	1
866	чем та	1	1
867	при современных	1	1
868	вещь а	1	1
869	и выражение	1	1
870	для мысли	2	1
871	без дальнейших	1	1
872	большее количество	1	1
873	не знаем	2	1
874	в мысли	3	1
875	что я	11	1
876	понять что	1	1
877	обозначает и	1	1
878	а все	1	1
879	различны но	2	1
880	о котором	1	1
881	которая в	1	1
882	и важно	1	1
883	если посмотреть	1	1
884	наш глаз	1	1
885	значило бы	1	1
886	от него	2	1
887	из себя	2	1
888	и самое	1	1
889	бы они	2	1
890	что по	2	1
891	впечатление можно	1	1
892	и необходимо	1	1
893	есть уже	4	1
894	идти по	1	1
895	тот же	2	1
896	всего человека	1	1
897	себе никакого	1	1
898	предполагая что	1	1
899	из тех	2	1
900	только как	4	1
901	не быть	1	1
902	предмета на	1	1
903	сложное чем	1	1
904	по которой	1	1
905	в сравнении	4	1
906	что под	1	1
907	есть то	4	1
908	между внешней	1	1
909	чтобы ее	1	1
910	жизни и	1	1
911	и эта	1	1
912	как на	1	1
