N	2gram	Bakhtin_Fr_6	Analitik
162	на все	3	2
163	из них	5	2
164	вовсе не	7	2
165	так как	10	2
166	несмотря на	1	2
167	рода и	1	2
168	одного и	2	2
169	для него	1	2
170	не столько	1	2
171	только для	1	2
172	для этого	2	2
173	тогда когда	2	2
174	в эпизоде	5	2
175	совпадает с	1	2
176	никогда не	8	2
177	из четырех	2	2
178	потому что	3	2
179	ничто не	1	2
180	как мы	12	2
181	роль в	4	2
182	и о	1	2
183	здесь не	1	2
184	говорит и	1	2
185	в пределах	1	2
186	в искусстве	3	2
187	и сам	3	2
188	особенно в	1	2
189	одного из	1	2
190	еще в	5	2
191	основе своей	1	2
192	можно сказать	1	2
193	каждом из	1	2
194	чем и	1	2
195	деле в	1	2
196	романа в	3	2
197	один из	6	2
198	текст в	1	2
199	в начале	3	2
200	себе в	2	2
201	в новом	2	2
202	выступает в	1	2
203	каждый из	2	2
204	этом отношении	3	2
205	образом не	1	2
206	было бы	3	2
207	что из	1	2
208	мира в	2	2
209	на фоне	1	2
210	и потому	2	2
211	внешнем мире	2	2
212	как от	1	2
213	в данном	3	2
214	что же	1	2
215	первом случае	3	2
216	и тогда	1	2
217	не является	1	2
218	это как	1	2
219	тем более	2	2
220	другой стороны	2	2
221	героя в	1	2
222	например в	6	1
223	человека и	2	1
224	сам по	1	1
225	он показывает	1	1
226	тех же	2	1
227	или говоря	1	1
228	должна быть	2	1
229	и больше	1	1
230	в зависимости	1	1
231	в году	6	1
232	включая и	2	1
233	мы уже	18	1
234	мы не	2	1
235	этого определения	1	1
236	он как	1	1
237	есть нечто	2	1
238	принадлежит к	1	1
239	не вполне	1	1
240	и другая	1	1
241	хотел сказать	1	1
242	зависимости от	1	1
243	в ней	4	1
244	меньшей степени	4	1
245	над ним	1	1
246	начало и	2	1
247	произведение и	1	1
248	литературы и	2	1
249	по этому	1	1
250	он был	4	1
251	основная особенность	1	1
252	он сам	3	1
253	оно ни	1	1
254	в различных	1	1
255	в чем	3	1
256	является таким	1	1
257	во всех	17	1
258	тем как	1	1
259	в ее	5	1
260	ведущие к	1	1
261	мы будем	3	1
262	в поисках	1	1
263	же деле	1	1
264	как в	4	1
265	за этим	1	1
266	есть в	3	1
267	что касается	1	1
268	и наконец	4	1
269	более или	1	1
270	искусство и	1	1
271	о самом	1	1
272	со своей	1	1
273	та же	4	1
274	что самая	2	1
275	в литературном	1	1
276	что это	5	1
277	эпизодах и	1	1
278	он в	2	1
279	и трудное	1	1
280	романа но	1	1
281	и тот	2	1
282	и те	2	1
283	из общей	1	1
284	если он	1	1
285	этот процесс	1	1
286	здесь имеются	1	1
287	всех этих	2	1
288	не как	1	1
289	из него	1	1
290	в основу	1	1
291	но все	1	1
292	а затем	4	1
293	что все	2	1
294	выражение и	1	1
295	же не	1	1
296	тем в	1	1
297	пусть и	1	1
298	неожиданным и	1	1
299	была в	1	1
300	ориентирована в	1	1
301	его в	1	1
302	заключается в	2	1
303	с самим	1	1
304	и тем	1	1
305	смерть и	1	1
306	в них	7	1
307	в историческом	1	1
308	с тем	1	1
309	видел в	1	1
310	он и	1	1
311	между собою	5	1
312	и религиозные	1	1
313	только во	2	1
314	действительно не	1	1
315	себе все	1	1
316	сосредоточиться на	1	1
317	и конец	2	1
318	или менее	1	1
319	в этих	2	1
320	во время	9	1
321	мы подробно	1	1
322	сознания но	1	1
323	в отношении	1	1
324	в которых	1	1
325	одном из	1	1
326	втором случае	3	1
327	точку зрения	1	1
328	времени не	1	1
329	но он	5	1
330	и эти	1	1
331	борьбу с	2	1
332	их в	2	1
333	ним в	1	1
334	мере и	1	1
335	этих трех	1	1
336	с миром	3	1
337	не менее	1	1
338	все три	1	1
339	в обоих	1	1
340	одна из	1	1
341	к этим	3	1
342	на него	1	1
343	ничего не	1	1
344	из древнейших	2	1
345	того в	1	1
346	к концу	1	1
347	эпизода с	1	1
348	сложнее и	1	1
349	во всем	5	1
350	ему и	1	1
351	но это	3	1
352	эти три	1	1
353	входят в	1	1
354	для возбуждения	1	1
355	мы встречаем	3	1
356	представляется нам	1	1
357	начиная с	2	1
358	к себе	2	1
359	этот чисто	1	1
360	это также	1	1
361	здесь совершенно	1	1
362	больше его	1	1
363	его с	1	1
364	на это	1	1
365	говорит о	1	1
366	людей в	3	1
367	а язык	1	1
368	миром и	3	1
369	последний как	1	1
370	если они	1	1
371	же касается	1	1
372	в точке	1	1
373	те же	3	1
374	в последующих	1	1
375	том как	1	1
376	собой и	1	1
377	образом в	2	1
378	ослабляется и	1	1
379	это рассуждение	1	1
380	и т.д	1	1
381	акта в	1	1
382	внимание на	2	1
383	и что	5	1
384	себя самого	1	1
385	на что	1	1
386	времени в	1	1
387	это была	1	1
388	и во	2	1
389	положения и	1	1
390	восходит к	1	1
391	в которую	1	1
392	в ту	1	1
393	все время	4	1
394	его то	2	1
395	играли в	1	1
396	в него	3	1
397	на которой	2	1
398	с художественным	1	1
399	тот же	4	1
400	мы увидим	3	1
401	что даже	2	1
402	как нечто	1	1
403	все они	2	1
404	так что	2	1
405	для всех	1	1
406	связи с	2	1
407	перед этой	1	1
408	эпизод с	1	1
409	во втором	3	1
410	а то	1	1
411	или даже	1	1
412	могло бы	1	1
413	мы находим	2	1
414	в одном	5	1
415	в пространстве	1	1
416	у него	7	1
417	как раз	2	1
418	в целях	3	1
419	смерти и	1	1
420	в последние	1	1
421	в особенности	7	1
422	и даже	4	1
423	выходит за	3	1
424	до сих	3	1
425	влияние на	1	1
426	одну из	2	1
427	подлежит никакому	1	1
428	здесь в	9	1
429	вслед за	1	1
430	лица в	1	1
431	действующих лиц	1	1
432	было и	2	1
433	один и	1	1
434	и др	10	1
435	возвращение в	1	1
436	нового времени	4	1
437	что для	1	1
438	превращается в	2	1
439	всех прочих	1	1
440	не было	1	1
441	рассказывали что	1	1
442	его как	1	1
443	о чем	1	1
444	не он	1	1
445	в связи	1	1
446	в эпосе	2	1
447	связь с	1	1
448	которые ели	1	1
449	исходить из	1	1
450	о себе	1	1
451	всех трех	2	1
452	и особенно	3	1
453	он уже	1	1
454	как это	2	1
455	есть такое	1	1
456	в лице	1	1
457	к своему	1	1
458	для обозначения	1	1
459	смысле этого	1	1
460	к индивидуальному	1	1
461	происходит в	1	1
462	да и	1	1
463	мира с	1	1
464	же точно	1	1
465	с этой	3	1
466	самом же	1	1
467	однако они	2	1
468	первых двух	1	1
469	сих пор	3	1
470	в стране	1	1
471	граница между	1	1
472	перед нами	3	1
473	и для	3	1
474	и от	4	1
475	все что	4	1
476	не подлежит	1	1
477	или в	6	1
478	имеет дело	1	1
479	понять что	1	1
480	в результате	4	1
481	мира и	2	1
482	между ними	3	1
483	о котором	4	1
484	составляет часть	1	1
485	хотя и	2	1
486	на первый	3	1
487	для нас	2	1
488	от него	2	1
489	из себя	1	1
490	только с	3	1
491	в большей	4	1
492	весьма часто	1	1
493	же оно	1	1
494	самом себе	1	1
495	но затем	1	1
496	на части	7	1
497	даже при	1	1
498	в карты	1	1
499	в романе	2	1
500	не знает	1	1
501	к его	1	1
502	из этого	4	1
503	таким же	1	1
504	в действительности	1	1
505	где он	1	1
506	жизни и	3	1
507	по поводу	1	1
508	именно здесь	1	1
509	особенности же	1	1
510	они не	3	1
