N	2gram	Voloshinov_2	Dialekti
196	себе не	1	3
197	о чем	2	3
198	во внимание	1	3
199	мы говорим	1	3
200	в данном	5	3
201	в той	5	3
202	когда мы	1	3
203	в это	1	3
204	и от	3	3
205	его с	1	3
206	или нет	1	3
207	неотделим от	2	3
208	не что	1	3
209	они не	2	3
210	смысле что	1	3
211	как известно	1	2
212	также что	1	2
213	также и	1	2
214	человека и	1	2
215	связана с	2	2
216	на самом	7	2
217	тем же	4	2
218	что эти	1	2
219	его не	1	2
220	например в	1	2
221	из всего	2	2
222	что уже	1	2
223	то это	1	2
224	зависимости от	2	2
225	в ней	3	2
226	по линии	1	2
227	в широком	1	2
228	говоря уже	1	2
229	во всех	6	2
230	в голове	1	2
231	если в	1	2
232	и я	1	2
233	в истории	3	2
234	как в	1	2
235	более и	2	2
236	и нет	1	2
237	перед нами	3	2
238	более или	2	2
239	но в	7	2
240	в которой	1	2
241	так или	1	2
242	все эти	3	2
243	но ведь	3	2
244	в определенном	2	2
245	в узком	2	2
246	не как	3	2
247	оно должно	1	2
248	широком смысле	1	2
249	но все	1	2
250	в каждом	1	2
251	не будет	3	2
252	– то	2	2
253	на все	2	2
254	с целью	1	2
255	не умеет	1	2
256	в жизни	2	2
257	только одно	1	2
258	с тем	1	2
259	несмотря на	1	2
260	или менее	2	2
261	во время	1	2
262	в их	5	2
263	можно понимать	1	2
264	в зависимости	2	2
265	все –	2	2
266	тем не	1	2
267	в становлении	3	2
268	тому что	4	2
269	же самого	1	2
270	нет никакого	1	2
271	что с	1	2
272	самого начала	5	2
273	в сущности	14	2
274	и остается	1	2
275	только и	1	2
276	убедиться в	1	2
277	следует что	4	2
278	и делает	1	2
279	и внешнего	1	2
280	к тому	6	2
281	с самого	5	2
282	только через	1	2
283	можно только	1	2
284	остается только	1	2
285	мы в	1	2
286	со всем	1	2
287	понятно что	1	2
288	совершенно невозможно	1	2
289	или на	1	2
290	– во	1	2
291	тем или	1	2
292	между тем	6	2
293	или иначе	1	2
294	когда оно	1	2
295	эти два	1	2
296	жизни –	1	2
297	всяком случае	2	2
298	нем и	1	2
299	мы должны	1	2
300	в каких	1	2
301	следовательно в	1	2
302	что здесь	1	2
303	как из	2	2
304	мы видим	1	2
305	с ними	4	2
306	в какой	3	2
307	с одной	3	2
308	себя в	2	2
309	есть в	1	2
310	если мы	6	2
311	или в	2	2
312	и показать	1	2
313	оно всегда	1	2
314	но вот	1	2
315	оно –	1	2
316	само по	1	2
317	тем что	2	2
318	смысла и	1	2
319	мы это	2	2
320	до сих	3	2
321	именно в	2	2
322	будет ли	2	2
323	я был	1	2
324	и прежде	2	2
325	следовательно не	1	2
326	– к	2	2
327	в некоторых	1	2
328	не на	2	2
329	как ни	1	2
330	уже о	1	2
331	на который	1	2
332	внутреннего и	1	2
333	ни на	1	2
334	вместе с	2	2
335	так же	5	2
336	что же	1	2
337	– что	1	2
338	в тех	2	2
339	в состоянии	1	2
340	сих пор	3	2
341	же самое	6	2
342	содержанием и	1	2
343	форм и	1	2
344	и часто	1	2
345	мы только	3	2
346	или иным	1	2
347	это еще	1	2
348	или не	1	2
349	же в	1	2
350	в системе	2	2
351	не говоря	1	2
352	сознания на	1	2
353	в виде	2	2
354	ее в	1	2
355	того или	2	2
356	с чужой	1	2
357	– как	5	2
358	во всяком	3	2
359	этом совершенно	1	1
360	всегда в	1	1
361	понимания ни	1	1
362	смысле слова	5	1
363	речь идет	1	1
364	он также	1	1
365	того же	5	1
366	вообще –	1	1
367	дело вовсе	1	1
368	выражения в	2	1
369	между двумя	1	1
370	и до	3	1
371	уже указывали	1	1
372	все те	4	1
373	уже по	1	1
374	существо а	1	1
375	обойтись без	1	1
376	всего того	1	1
377	и значение	6	1
378	принадлежит только	2	1
379	выражение а	2	1
380	сравнению с	1	1
381	взаимоотношение этих	1	1
382	слов об	1	1
383	случае это	2	1
384	ответить на	1	1
385	этого является	1	1
386	не была	1	1
387	– могут	1	1
388	но она	1	1
389	различия их	1	1
390	мы и	1	1
391	и ни	1	1
392	что можно	1	1
393	не все	1	1
394	быть осуществлено	1	1
395	и он	2	1
396	из ее	1	1
397	он был	2	1
398	в покое	1	1
399	бы то	4	1
400	в различных	3	1
401	оно уже	2	1
402	– а	1	1
403	– можно	1	1
404	вообще теории	1	1
405	точка зрения	1	1
406	себе он	1	1
407	к которой	1	1
408	со всеми	1	1
409	отличие от	3	1
410	форме и	1	1
411	нуждаются ни	1	1
412	его на	1	1
413	что именно	1	1
414	поскольку они	1	1
415	чем мы	1	1
416	стороны и	2	1
417	однако не	1	1
418	когда он	1	1
419	слово всегда	1	1
420	этого овладения	1	1
421	вполне понятно	4	1
422	ведь оно	1	1
423	уже с	1	1
424	то в	1	1
425	где все	1	1
426	к чему	1	1
427	вообще речи	1	1
428	мы сразу	1	1
429	в целом	1	1
430	из этих	1	1
431	с их	1	1
432	тому же	2	1
433	не могла	1	1
434	мы получим	1	1
435	так сказать	14	1
436	вообще не	1	1
437	в чужую	3	1
438	к выводу	1	1
439	как оно	1	1
440	связанные с	1	1
441	и единое	1	1
442	восприятия чужой	6	1
443	сами эти	1	1
444	собственно не	1	1
445	из сферы	1	1
446	не нуждаются	1	1
447	не связан	1	1
448	– лишь	4	1
449	этого вопроса	1	1
450	не к	3	1
451	дает нам	1	1
452	– на	3	1
453	быть с	1	1
454	для данной	3	1
455	из него	2	1
456	всех своих	1	1
457	без исключения	2	1
458	в основу	1	1
459	что все	1	1
460	главным образом	1	1
461	значение в	4	1
462	или даже	1	1
463	может стать	2	1
464	на почве	9	1
465	форму и	3	1
466	лишь на	5	1
467	и тем	4	1
468	делает его	2	1
469	начала не	1	1
470	ведь если	4	1
471	но уже	1	1
472	внутреннее и	1	1
473	в них	1	1
474	также не	1	1
475	далеко не	2	1
476	всегда и	2	1
477	и вне	1	1
478	совершенно особый	1	1
479	перейдем к	2	1
480	на родном	1	1
481	однажды в	1	1
482	выйти за	1	1
483	когда в	1	1
484	одного и	4	1
485	бы на	1	1
486	свою собственную	1	1
487	и ее	4	1
488	а внешнее	1	1
489	именно и	1	1
490	почти не	1	1
491	в котором	3	1
492	в последнее	1	1
493	себе а	1	1
494	или вернее	2	1
495	от его	1	1
496	– такая	1	1
497	– только	1	1
498	от проблемы	1	1
499	друг другу	1	1
500	силу и	1	1
501	сами же	1	1
502	уже сказали	1	1
503	формы как	3	1
504	можем сказать	2	1
505	вернемся к	1	1
506	времени к	1	1
507	деле это	1	1
508	что эта	1	1
509	в психике	1	1
510	есть прежде	1	1
511	как о	2	1
512	и проч	1	1
513	оценка и	3	1
514	в основе	9	1
515	же вообще	1	1
516	идти в	1	1
517	восприятия но	1	1
518	или еще	1	1
519	и всегда	1	1
520	слово и	3	1
521	ярким и	1	1
522	она ни	1	1
523	одна из	7	1
524	образ какая	1	1
525	и по-видимому	1	1
526	с живым	1	1
527	правда это	1	1
528	это слово	1	1
529	и сама	1	1
530	остается в	1	1
531	– так	2	1
532	так то	1	1
533	не ее	1	1
534	этом отношении	1	1
535	ли это	2	1
536	ему не	1	1
537	с другом	1	1
538	до чего	1	1
539	в стиле	1	1
540	все то	2	1
541	на границе	2	1
542	слово –	5	1
543	об одном	2	1
544	– с	3	1
545	и другим	1	1
546	его значение	2	1
547	они и	1	1
548	слова о	4	1
549	ее –	1	1
550	пр все	1	1
551	оно не	1	1
552	социологическое значение	1	1
553	должен быть	2	1
554	ясность и	1	1
555	существования но	1	1
556	то ни	5	1
557	к жизни	1	1
558	оно может	3	1
559	и о	2	1
560	не существует	3	1
561	но при	1	1
562	всем этим	2	1
563	здесь не	1	1
564	предполагает некоторый	1	1
565	были бы	1	1
566	в собственном	2	1
567	последнее время	1	1
568	мысль о	1	1
569	чтобы быть	1	1
570	приводит к	2	1
571	мы наблюдаем	1	1
572	обладает не	1	1
573	слова а	1	1
574	стремиться к	1	1
575	– плохая	1	1
576	на нее	1	1
577	здесь как	2	1
578	здесь нет	1	1
579	к его	2	1
580	оно все	1	1
581	которые он	1	1
582	следовательно по	1	1
583	еще в	1	1
584	подойти к	1	1
585	и на	5	1
586	по сравнению	1	1
587	всех возможных	1	1
588	из одного	4	1
589	по мере	4	1
590	образом в	1	1
591	один миг	1	1
592	и здесь	5	1
593	искусства и	1	1
594	другое значение	1	1
595	и поэтому	1	1
596	и оформление	1	1
597	смыслов и	1	1
598	это вполне	3	1
599	внимание на	1	1
600	и являются	2	1
601	возможен и	1	1
602	еще дальше	1	1
603	имеет значения	1	1
604	оно ни	2	1
605	мы понимаем	1	1
606	и заставило	1	1
607	на каждой	1	1
608	которой мы	2	1
609	являются в	1	1
610	по типу	1	1
611	– почти	1	1
612	сущности это	1	1
613	понимание а	1	1
614	во всей	1	1
615	как всегда	1	1
616	рефлексия над	2	1
617	и всякое	2	1
618	– само	1	1
619	роль но	1	1
620	существует не	1	1
621	эти последние	2	1
622	этом моменте	1	1
623	но с	1	1
624	интереса к	1	1
625	оно и	1	1
626	время в	1	1
627	и значением	6	1
628	совсем не	1	1
629	тот же	1	1
630	речи о	2	1
631	менее в	1	1
632	проникнуть в	1	1
633	не имеет	3	1
634	уже говорили	1	1
635	и действительно	1	1
636	ему и	1	1
637	они –	2	1
638	представление об	1	1
639	сознания как	1	1
640	их не	1	1
641	это же	2	1
642	именно на	1	1
643	с какой	1	1
644	чтобы развернуть	1	1
645	моменты их	1	1
646	только на	4	1
647	оно в	1	1
648	и везде	1	1
649	является не	5	1
650	его и	3	1
651	превращаются в	1	1
652	мы знаем	2	1
653	только их	1	1
654	или что-то	1	1
655	допустим что	2	1
656	сферы так	1	1
657	жизни конечно	1	1
658	содержание и	1	1
659	у нее	1	1
660	привела к	2	1
661	к ним	1	1
662	не о	1	1
663	оно само	1	1
664	друг друга	2	1
665	меня то	1	1
666	мы можем	6	1
667	у него	2	1
668	случае не	1	1
669	на меня	1	1
670	резко и	3	1
671	нее не	1	1
672	к одной	1	1
673	в других	1	1
674	даже и	2	1
675	можно прямо	1	1
676	вне их	1	1
677	это будет	2	1
678	в особенности	2	1
679	же деле	3	1
680	новый смысл	1	1
681	или иной	5	1
682	– одна	2	1
683	здесь в	2	1
684	на то	4	1
685	а эти	1	1
686	мы никогда	2	1
687	не сводится	1	1
688	только путем	2	1
689	к которому	1	1
690	сам себя	1	1
691	восприятие и	1	1
692	еще и	1	1
693	ее живыми	1	1
694	и др	1	1
695	себя и	1	1
696	в живом	3	1
697	говорит о	1	1
698	связано с	3	1
699	только по	1	1
700	быть раскрыто	1	1
701	превращается в	1	1
702	самом же	3	1
703	чтобы убедиться	1	1
704	одной стороны	3	1
705	уметь его	1	1
706	мы так	1	1
707	где эти	1	1
708	и непосредственно	2	1
709	они одинаково	1	1
710	его как	1	1
711	что обычно	1	1
712	там где	2	1
713	через нее	1	1
714	все более	2	1
715	бы оно	1	1
716	вступает в	2	1
717	нет ничего	1	1
718	в немногих	1	1
719	только его	1	1
720	и выражения	3	1
721	без помощи	1	1
722	это одно	2	1
723	конечно –	2	1
724	на тот	1	1
725	притом так	1	1
726	слова он	1	1
727	когда же	1	1
728	выражение но	1	1
729	друг с	1	1
730	и такие	1	1
731	пр и	4	1
732	ни одного	1	1
733	уже самое	1	1
734	есть оно	1	1
735	слова и	6	1
736	всякого выражения	1	1
737	несколько слов	1	1
738	заставляя его	1	1
739	мере не	1	1
740	только для	1	1
741	это выражение	1	1
742	его –	5	1
743	является как	2	1
744	но для	2	1
745	это последнее	1	1
746	вне его	1	1
747	каждой из	1	1
748	целей и	1	1
749	отсюда следует	3	1
750	есть часть	1	1
751	где и	1	1
752	об отношении	1	1
753	в его	5	1
754	внешнее –	1	1
755	из нее	1	1
756	пр в	1	1
757	себя самого	2	1
758	лишь как	2	1
759	у достоевского	1	1
760	тем более	5	1
761	выражение которое	1	1
762	все вообще	1	1
763	ибо в	1	1
764	мы не	2	1
765	все они	1	1
766	его формы	4	1
767	по самой	1	1
768	все остальные	1	1
769	этих элементов	1	1
770	выражение это	1	1
771	из всей	1	1
772	к самому	1	1
773	которая на	1	1
774	не знает	2	1
775	существует в	1	1
776	а ведь	2	1
777	к предметной	1	1
778	же самой	1	1
779	самой своей	1	1
780	бытия а	1	1
781	или иного	2	1
782	этом мы	1	1
783	из этого	1	1
784	на своем	1	1
785	природу на	1	1
786	если же	2	1
787	можно назвать	1	1
788	всего –	1	1
789	особый тип	1	1
790	и эта	2	1
791	небо и	1	1
792	как на	2	1
793	гораздо более	1	1
794	еще слишком	1	1
