N	2gram	Losev_Dial_4	Myshleni
156	остановиться на	1	3
157	как он	1	3
158	как оно	1	3
159	не как	4	3
160	на этом	3	3
161	его в	1	3
162	в жизни	5	3
163	можно считать	1	3
164	в которых	1	3
165	которые в	1	3
166	их в	1	3
167	не могли	2	3
168	того как	2	3
169	но только	5	3
170	та или	3	3
171	во всем	2	3
172	обстоятельство что	1	3
173	ребенка как	1	3
174	отличается от	1	3
175	не есть	40	3
176	ничего общего	4	3
177	были бы	1	3
178	в себя	5	3
179	ребенка но	1	3
180	на том	1	3
181	и которые	1	3
182	или иная	2	3
183	вслед за	1	3
184	в него	1	3
185	мы видим	4	3
186	с ними	4	3
187	этот вопрос	1	3
188	не можем	1	3
189	если мы	5	3
190	в виде	3	3
191	и их	2	3
192	или иной	1	3
193	же точно	1	3
194	и слово	2	3
195	сравнению с	2	3
196	наряду с	1	3
197	с этой	2	3
198	в результате	6	3
199	другой стороны	2	3
200	в свою	3	3
201	к этому	3	3
202	равным образом	1	2
203	смысле слова	1	2
204	в сфере	5	2
205	и то	3	2
206	только потому	3	2
207	но тем	1	2
208	эти момента	1	2
209	к другому	1	2
210	едва ли	3	2
211	то же	9	2
212	а как	2	2
213	первый план	1	2
214	в чем	8	2
215	с его	5	2
216	только после	2	2
217	бы в	4	2
218	хотя и	6	2
219	что по	2	2
220	с нею	1	2
221	но все	2	2
222	с их	4	2
223	в себе	8	2
224	говорит не	1	2
225	связанные с	1	2
226	нас сейчас	1	2
227	момента в	1	2
228	не встречает	1	2
229	одной и	3	2
230	именно это	1	2
231	слова не	1	2
232	в нем	5	2
233	главным образом	2	2
234	конечно в	1	2
235	об этом	3	2
236	того или	2	2
237	с другими	1	2
238	от одного	2	2
239	или другого	2	2
240	в них	2	2
241	в один	3	2
242	со всей	2	2
243	на первый	1	2
244	в своей	3	2
245	место в	1	2
246	и другого	1	2
247	и той	3	2
248	этих моментов	1	2
249	однако в	2	2
250	теми или	1	2
251	можно ли	1	2
252	но они	2	2
253	тем самым	3	2
254	одна из	1	2
255	имеем дело	1	2
256	этих последних	1	2
257	и его	7	2
258	из того	1	2
259	в каком	5	2
260	очень часто	1	2
261	по характеру	2	2
262	той или	4	2
263	оно не	2	2
264	как они	1	2
265	не будет	2	2
266	свою очередь	2	2
267	только при	1	2
268	совершенно ясно	2	2
269	и может	2	2
270	это мы	1	2
271	ясно что	11	2
272	того и	1	2
273	мы в	1	2
274	силу того	1	2
275	для этого	2	2
276	находится в	2	2
277	и здесь	1	2
278	говорит об	1	2
279	одного из	1	2
280	или иначе	2	2
281	и во	2	2
282	и только	2	2
283	от этих	2	2
284	исторического развития	1	2
285	в свете	5	2
286	все время	1	2
287	и заключается	1	2
288	эти последние	1	2
289	этом смысле	4	2
290	этой точки	2	2
291	всех этих	1	2
292	мы будем	2	2
293	области мышления	1	2
294	без этого	1	2
295	так что	6	2
296	уже не	9	2
297	в нашей	2	2
298	речь в	1	2
299	и других	1	2
300	он имеет	1	2
301	цели и	1	2
302	в одном	4	2
303	его развитии	1	2
304	само по	4	2
305	вполне совпадает	1	2
306	и вместе	1	2
307	с той	2	2
308	на которые	1	2
309	цель и	2	2
310	понятие как	1	2
311	на этот	1	2
312	ни на	6	2
313	и потому	3	2
314	так мы	1	2
315	к жизни	3	2
316	который мы	1	2
317	в течение	4	2
318	тому как	4	2
319	и основной	1	2
320	ни то	1	2
321	должно быть	2	2
322	с необходимостью	1	2
323	и для	5	2
324	которых каждый	1	2
325	и от	1	2
326	включает в	1	2
327	или в	7	2
328	и отношение	4	2
329	которой можно	1	2
330	о котором	1	2
331	только что	2	2
332	все они	1	2
333	тот же	1	2
334	этот момент	3	2
335	есть и	3	2
336	всем этом	1	2
337	это так	1	2
338	в своих	1	2
339	как на	1	2
340	все что	2	2
341	говоря о	1	1
342	отношения к	3	1
343	также и	4	1
344	не знаем	1	1
345	не признать	1	1
346	по отдельным	1	1
347	сам по	2	1
348	пункте или	1	1
349	вне связи	1	1
350	такую же	1	1
351	слияние общего	1	1
352	этого последнего	1	1
353	который можно	1	1
354	даже если	1	1
355	которое мы	1	1
356	случаях нет	1	1
357	видеть в	1	1
358	действительности и	1	1
359	и этот	1	1
360	есть не	5	1
361	бы уже	1	1
362	при анализе	1	1
363	предполагает что	1	1
364	что уже	2	1
365	вопрос о	2	1
366	с точностью	1	1
367	каждый отдельный	1	1
368	своими корнями	1	1
369	каком случае	1	1
370	есть нечто	2	1
371	и через	1	1
372	так чтобы	3	1
373	что иное	8	1
374	не объясняет	2	1
375	от друга	1	1
376	их не	1	1
377	же что	3	1
378	и он	1	1
379	и иначе	1	1
380	собой в	1	1
381	которую можно	1	1
382	иное как	8	1
383	будучи совершенно	1	1
384	во всех	2	1
385	без которого	1	1
386	не требует	1	1
387	смысле мы	1	1
388	тех же	2	1
389	вообще как	2	1
390	очевидно что	1	1
391	отношение к	1	1
392	быть так	1	1
393	не просто	7	1
394	друг от	1	1
395	это или	2	1
396	и чем	2	1
397	сама по	5	1
398	течение всего	2	1
399	эта связь	1	1
400	общего с	3	1
401	чем мы	1	1
402	по которому	1	1
403	случайной и	1	1
404	мы также	1	1
405	кроме того	2	1
406	насколько и	1	1
407	целый ряд	1	1
408	этой третьей	1	1
409	третьей и	1	1
410	имеет в	1	1
411	этой цели	1	1
412	в этот	2	1
413	или иную	2	1
414	только один	1	1
415	не приходится	1	1
416	та же	3	1
417	в которой	2	1
418	бы и	3	1
419	бы не	2	1
420	более подробно	1	1
421	что так	1	1
422	думать что	2	1
423	ни одна	2	1
424	и переход	1	1
425	большим или	1	1
426	но ведь	1	1
427	жизнью и	1	1
428	вообще не	1	1
429	с чем	1	1
430	она становится	1	1
431	те кто	1	1
432	чтобы они	1	1
433	действии и	2	1
434	по существу	1	1
435	до конца	1	1
436	где это	2	1
437	что одно	1	1
438	что каждая	1	1
439	он так	1	1
440	чем она	1	1
441	подобно тому	4	1
442	будем говорить	1	1
443	введение в	1	1
444	а вместе	1	1
445	этим самым	1	1
446	то ни	4	1
447	для всей	1	1
448	что все	4	1
449	в состоянии	1	1
450	бы выразить	1	1
451	и дальше	1	1
452	всего нашего	1	1
453	и с	4	1
454	сознание а	1	1
455	решает этот	1	1
456	он есть	7	1
457	известно что	3	1
458	будет иметь	2	1
459	и тем	6	1
460	только одно	1	1
461	о которых	1	1
462	все равно	2	1
463	нашего исследования	2	1
464	во внимание	2	1
465	всегда и	3	1
466	сейчас мы	1	1
467	такой же	1	1
468	как функционирует	1	1
469	нисколько не	2	1
470	именно этот	2	1
471	и становится	1	1
472	именно он	1	1
473	вещи в	1	1
474	и при	2	1
475	ничего принципиально	1	1
476	почти не	1	1
477	которого является	1	1
478	представление о	2	1
479	вещи не	1	1
480	способ их	1	1
481	себе а	1	1
482	понятием и	1	1
483	от себя	2	1
484	бы мы	1	1
485	до последнего	1	1
486	мы теперь	2	1
487	другое будет	1	1
488	препятствий и	1	1
489	что было	2	1
490	и более	1	1
491	важный момент	1	1
492	тому чтобы	1	1
493	общего и	1	1
494	том же	1	1
495	и вообще	7	1
496	даже в	1	1
497	не для	1	1
498	всегда имеет	1	1
499	этого мало	1	1
500	и очень	1	1
501	и потом	1	1
502	с третьим	2	1
503	с точки	9	1
504	три типа	1	1
505	существует для	1	1
506	частного к	1	1
507	мы часто	1	1
508	дело не	1	1
509	не имеет	14	1
510	и логическая	1	1
511	в сущности	5	1
512	всего сами	1	1
513	не по	2	1
514	это нисколько	1	1
515	и образуется	1	1
516	не могло	1	1
517	через него	1	1
518	именно с	1	1
519	до их	1	1
520	или как	1	1
521	или об	3	1
522	не говорит	5	1
523	и чувства	1	1
524	эти три	1	1
525	и оказывается	2	1
526	доказать что	1	1
527	этот общий	1	1
528	усвоил себе	1	1
529	если только	1	1
530	ему не	1	1
531	у нас	3	1
532	и оно	1	1
533	условиям своего	1	1
534	переход в	2	1
535	принципиально нового	1	1
536	бы это	1	1
537	и свое	1	1
538	становлении и	1	1
539	с выполнением	1	1
540	и которая	1	1
541	в виду	9	1
542	в ней	5	1
543	всего этого	1	1
544	без всякого	2	1
545	же не	1	1
546	в ее	2	1
547	данном случае	1	1
548	другими словами	5	1
549	каждая вещь	1	1
550	синтез в	1	1
551	только не	3	1
552	в пределах	1	1
553	имеет никакого	2	1
554	в дальнейшем	1	1
555	роль в	1	1
556	мы наблюдаем	1	1
557	смысле но	1	1
558	этого они	1	1
559	и совершенно	1	1
560	лежащей в	1	1
561	достаточно чтобы	1	1
562	переход к	1	1
563	здесь как	1	1
564	их применения	1	1
565	момент во	1	1
566	слово и	1	1
567	понятно что	1	1
568	ни вообще	2	1
569	быть может	1	1
570	все те	1	1
571	уже сейчас	1	1
572	то мы	3	1
573	о нем	2	1
574	и третий	1	1
575	нашей работы	1	1
576	но мы	2	1
577	он пришел	1	1
578	в глаза	1	1
579	в новую	1	1
580	все его	1	1
581	может не	1	1
582	что эта	2	1
583	от него	3	1
584	всей нашей	1	1
585	доходит до	1	1
586	которые мы	2	1
587	один или	1	1
588	складывается из	1	1
589	и всякая	1	1
590	мы показали	1	1
591	во всей	2	1
592	в другой	1	1
593	и понятно	1	1
594	выше в	2	1
595	том каково	1	1
596	если это	1	1
597	в это	1	1
598	судить по	1	1
599	не так	1	1
600	с отдельными	1	1
601	ибо в	1	1
602	и постепенно	1	1
603	том как	2	1
604	что только	1	1
605	но этим	1	1
606	такие формы	1	1
607	для всех	3	1
608	есть в	4	1
609	этого третьего	1	1
610	внимание что	1	1
611	ничто не	2	1
612	так можно	1	1
613	положение что	1	1
614	по законам	2	1
615	еще одну	1	1
616	при помощи	3	1
617	за ним	1	1
618	возникает это	1	1
619	ту или	2	1
620	был бы	2	1
621	одно из	1	1
622	мы находим	2	1
623	в конце	1	1
624	вовсе не	6	1
625	слов только	1	1
626	с этими	1	1
627	о которой	1	1
628	не о	4	1
629	как его	1	1
630	но что	5	1
631	случае не	2	1
632	которые могут	1	1
633	должны сказать	1	1
634	во-первых мы	1	1
635	они будут	1	1
636	значение только	1	1
637	бы тогда	1	1
638	без того	3	1
639	и даже	6	1
640	моментов и	1	1
641	за пределы	3	1
642	естественно и	2	1
643	третьего этапа	1	1
644	а именно	6	1
645	тем кто	1	1
646	будет ли	3	1
647	значений и	1	1
648	остается для	1	1
649	и между	1	1
650	равно будет	1	1
651	такое же	1	1
652	но о	2	1
653	однако чтобы	1	1
654	что не	3	1
655	что для	1	1
656	говорит о	3	1
657	только по	1	1
658	превращается в	1	1
659	а главное	1	1
660	и самый	1	1
661	уже дана	1	1
662	самое слово	1	1
663	а не	18	1
664	вещи ее	1	1
665	как ни	1	1
666	без которых	1	1
667	и свободно	1	1
668	той стороны	1	1
669	в какую-нибудь	1	1
670	или с	1	1
671	развитии не	1	1
672	тем ни	1	1
673	образ который	1	1
674	до этого	1	1
675	ко всем	1	1
676	человека к	1	1
677	не удается	1	1
678	же самый	1	1
679	сама же	1	1
680	именно для	2	1
681	где же	1	1
682	уже вне	1	1
683	в область	1	1
684	в данном	3	1
685	видит в	1	1
686	уходит своими	1	1
687	так или	1	1
688	в той	1	1
689	ведет к	1	1
690	что же	2	1
691	да и	2	1
692	лежащего в	1	1
693	по условиям	1	1
694	мы с	1	1
695	быть не	2	1
696	тогда получается	1	1
697	мы сказали	1	1
698	этом случае	1	1
699	нечто совершенно	1	1
700	и действия	1	1
701	и развития	1	1
702	но для	2	1
703	или по	4	1
704	как раз	4	1
705	похоже на	1	1
706	это отличие	1	1
707	вопрос в	1	1
708	является ли	1	1
709	вскрыть в	1	1
710	и часто	2	1
711	указать на	1	1
712	всего с	1	1
713	это можно	1	1
714	это как	2	1
715	чтобы понять	1	1
716	в другое	1	1
717	лишь как	4	1
718	или нет	3	1
719	и которое	1	1
720	отношении не	1	1
721	конце концов	1	1
722	хотя бы	4	1
723	или несколько	1	1
724	взятого в	1	1
725	или не	4	1
726	есть уже	1	1
727	не предполагает	1	1
728	к ее	1	1
729	оперирует понятием	1	1
730	три этапа	1	1
731	мог не	1	1
732	но если	5	1
733	он находит	1	1
734	пришел к	1	1
735	не что	8	1
736	вещь которая	1	1
737	это понятие	3	1
738	но в	3	1
739	точно так	2	1
