N	2gram	Trubetskoy_1	Psycholo
463	в высших	1	1
464	которое тоже	1	1
465	и тогда	4	1
466	и того	1	1
467	сообразно с	1	1
468	не указывает	1	1
469	в эту	2	1
470	но если	2	1
471	их он	1	1
472	таким же	1	1
473	взгляд на	2	1
474	в котором	4	1
475	то для	1	1
476	на каждом	1	1
477	в отличие	1	1
478	образом через	1	1
479	искусства не	1	1
480	есть один	1	1
481	по крайней	5	1
482	однако в	1	1
483	нашей культуре	1	1
484	на самые	1	1
485	того момента	2	1
486	с представлением	1	1
487	самого начала	2	1
488	это удается	1	1
489	и проч	2	1
490	дело не	1	1
491	и остается	1	1
492	к этим	1	1
493	не по	1	1
494	без остатка	2	1
495	искусству и	1	1
496	похоже на	1	1
497	только не	2	1
498	далеком прошлом	1	1
499	найти в	1	1
500	в общих	1	1
501	в разных	2	1
502	видят в	1	1
503	в качестве	3	1
504	с нами	1	1
505	очень мало	4	1
506	и важных	1	1
507	и является	2	1
508	связи с	9	1
509	ничто не	1	1
510	относящимися к	1	1
511	видную роль	1	1
512	оценить его	1	1
513	и делает	1	1
514	в области	9	1
515	с другом	5	1
516	только от	1	1
517	взглянуть на	1	1
518	иногда даже	1	1
519	похож на	2	1
520	ли не	1	1
521	мы начали	1	1
522	обходятся без	1	1
523	и другим	1	1
524	этого и	1	1
525	всего что	1	1
526	не есть	1	1
527	участвуют в	1	1
528	таких слов	1	1
529	в одну	1	1
530	в каждой	1	1
531	характер этого	1	1
532	для себя	1	1
533	совершается в	1	1
534	и о	3	1
535	одинаковы с	1	1
536	но при	2	1
537	людей в	1	1
538	нашей повседневной	1	1
539	верно для	1	1
540	она живет	1	1
541	нет никаких	1	1
542	болезни и	1	1
543	в себя	1	1
544	с самого	3	1
545	культуры и	3	1
546	приводит к	2	1
547	имеет никакого	1	1
548	как с	1	1
549	ином виде	1	1
550	на нее	3	1
551	не с	2	1
552	было в	1	1
553	из малого	1	1
554	живет в	1	1
555	чем все	2	1
556	виде мы	1	1
557	с собой	1	1
558	по тому	2	1
559	ничего подобного	1	1
560	возможно что	1	1
561	с этого	1	1
562	собой и	1	1
563	стремление к	1	1
564	похожим на	1	1
565	это объясняется	1	1
566	в известных	1	1
567	и должно	1	1
568	влечения к	1	1
569	можно сказать	3	1
570	в сфере	1	1
571	в пользу	2	1
572	и во	1	1
573	поверхность и	1	1
574	под именем	1	1
575	а у	1	1
576	идет к	1	1
577	всех народов	1	1
578	эти два	1	1
579	своему значению	1	1
580	крайней мере	5	1
581	быть даже	2	1
582	все в	1	1
583	к сознанию	1	1
584	и об	1	1
585	связь между	1	1
586	и другую	1	1
587	эти последние	1	1
588	людей а	1	1
589	на которой	1	1
590	обе эти	1	1
591	важное значение	1	1
592	эту психологию	1	1
593	с ними	1	1
594	что даже	1	1
595	его жизнь	1	1
596	грань между	2	1
597	которое мы	1	1
598	рассматриваться как	1	1
599	со всеми	2	1
600	конечно не	2	1
601	составить себе	1	1
602	тем чтобы	5	1
603	свидетельствует о	2	1
604	человека когда	1	1
605	наоборот что	1	1
606	который как	1	1
607	для него	3	1
608	краски и	1	1
609	прежде всего	2	1
610	иначе как	1	1
611	от тех	1	1
612	играло в	1	1
613	только с	1	1
614	случае не	3	1
615	стоит неизмеримо	1	1
616	смотря по	1	1
617	до самого	1	1
618	души от	1	1
619	из двух	1	1
620	нужно было	1	1
621	ней и	1	1
622	при рассмотрении	1	1
623	этого человека	1	1
624	именно в	2	1
625	и прежде	1	1
626	дело при	1	1
627	личной жизни	1	1
628	один и	1	1
629	этой роли	1	1
630	же для	1	1
631	в соответствии	1	1
632	связано с	2	1
633	смысла и	1	1
634	целым рядом	1	1
635	ничем не	4	1
636	жизнь в	1	1
637	так называемой	2	1
638	человеческой жизни	1	1
639	относящиеся к	1	1
640	на эту	1	1
641	и вновь	1	1
642	что мы	2	1
643	тем с	2	1
644	в связи	3	1
645	в уничтожении	1	1
646	ряд других	1	1
647	совершенно иное	1	1
648	с помощью	1	1
649	причину этого	1	1
650	должна была	2	1
651	такую видную	1	1
652	которое в	1	1
653	о работе	1	1
654	с конца	1	1
655	но пока	1	1
656	тот факт	1	1
657	отвернувшись от	1	1
658	учению о	1	1
659	тела на	1	1
660	поскольку они	1	1
661	существуют у	1	1
662	не сознают	1	1
663	одной стороны	7	1
664	в той	1	1
665	когда же	2	1
666	может прийти	1	1
667	или менее	5	1
668	друг с	5	1
669	тех пор	2	1
670	и поверхностное	1	1
671	и смерти	1	1
672	этого слова	1	1
673	благодаря этому	2	1
674	и нет	3	1
675	лишенный всякой	1	1
676	удовлетворение своим	1	1
677	о его	1	1
678	нет ничего	1	1
679	поэтому что	2	1
680	говорить что	1	1
681	эти ценности	1	1
682	и сами	2	1
683	не имея	1	1
684	в результате	3	1
685	мира и	1	1
686	которой можно	1	1
687	человека является	1	1
688	бы в	1	1
689	не более	1	1
690	эти особенности	1	1
691	ни к	1	1
692	и наконец	2	1
693	находим в	1	1
694	только что	2	1
695	ни было	2	1
696	как показывает	1	1
697	лежит в	1	1
698	может и	1	1
699	не похожи	1	1
700	от своего	1	1
701	на более	1	1
702	которым он	1	1
703	не иметь	1	1
704	первом случае	1	1
705	это и	1	1
706	себе не	1	1
707	вся история	1	1
708	в виде	4	1
709	и другие	3	1
710	творчество как	1	1
711	к этому	3	1
712	они не	1	1
713	ничего общего	2	1
