N	2gram	Nazirov_Tv_2	Problema
255	перед нами	1	2
256	и свою	1	2
257	нами в	1	2
258	роль в	2	2
259	во многих	2	2
260	будет рассматриваться	1	2
261	он не	3	2
262	не значит	1	2
263	содержит в	1	2
264	в плане	3	2
265	и независимо	1	2
266	и ее	2	2
267	такие термины	1	2
268	однако все	1	2
269	то чтобы	1	2
270	об этом	4	2
271	входит в	1	2
272	и мы	3	2
273	а скорее	2	2
274	в них	1	2
275	должно быть	1	2
276	в такой	2	2
277	мысли и	1	2
278	не в	4	2
279	даже в	1	2
280	для определения	2	2
281	что с	1	2
282	самого начала	1	2
283	хотелось бы	1	2
284	на него	2	2
285	как на	1	2
286	не столь	1	2
287	ли это	1	2
288	однако это	2	2
289	отличается от	1	2
290	числе и	1	2
291	что оно	1	2
292	на это	1	2
293	эта последняя	1	2
294	более не	2	2
295	в в	1	2
296	мысль о	1	2
297	и сам	5	2
298	но зато	3	2
299	речи или	1	2
300	отождествляется с	1	2
301	во все	1	2
302	еще в	1	2
303	является в	1	2
304	говорят что	1	2
305	сводится к	2	2
306	о нем	1	2
307	и поэтому	2	2
308	нам хотелось	1	2
309	и нечто	1	2
310	что и	1	2
311	как нечто	1	2
312	или его	1	2
313	многое другое	2	2
314	является не	1	2
315	мышления и	1	2
316	не так	2	2
317	сами по	1	2
318	ю м	8	2
319	только с	2	2
320	и а	1	2
321	и прежде	1	2
322	и др	3	2
323	а главное	1	2
324	совершенно не	1	2
325	нет ничего	3	2
326	вместе с	3	2
327	и особенно	1	2
328	м с	7	2
329	от ее	2	2
330	самого себя	1	2
331	думается что	2	2
332	вообще все	1	2
333	заставляет нас	3	2
334	отдельно от	1	2
335	она должна	1	2
336	м лотмана	3	2
337	в с	1	2
338	статьи ю	1	2
339	еще более	1	2
340	по поводу	1	2
341	о своем	1	2
342	но можно	1	2
343	из этого	2	2
344	для настоящего	1	2
345	частности в	1	2
346	в голову	1	2
347	а может	1	2
348	том числе	1	2
349	говорили о	1	1
350	не должны	2	1
351	одним из	3	1
352	же как	3	1
353	связи между	1	1
354	этих принципов	1	1
355	ту же	1	1
356	и до	1	1
357	часть а	1	1
358	относится и	2	1
359	этого определения	1	1
360	требует от	1	1
361	на себя	1	1
362	я не	2	1
363	а теперь	1	1
364	первого взгляда	1	1
365	с большим	3	1
366	он был	1	1
367	столь же	1	1
368	что его	2	1
369	с его	1	1
370	то мы	1	1
371	в ту	2	1
372	он говорит	1	1
373	и и	1	1
374	то он	1	1
375	к которой	1	1
376	отношение к	1	1
377	во что	2	1
378	оказывается не	1	1
379	в рамках	1	1
380	как в	4	1
381	дает нам	1	1
382	с их	1	1
383	в мысли	1	1
384	как уже	1	1
385	это определение	3	1
386	к специфике	1	1
387	для которого	2	1
388	а г	1	1
389	в литературном	2	1
390	что это	1	1
391	мы получаем	1	1
392	очень важным	2	1
393	связанного с	1	1
394	думать что	1	1
395	в известном	1	1
396	вообще а	1	1
397	если он	5	1
398	так сказать	2	1
399	к выводу	1	1
400	только потому	1	1
401	в нем	3	1
402	от которого	1	1
403	о которой	1	1
404	и еще	2	1
405	что нужно	1	1
406	в силу	1	1
407	о тех	1	1
408	на земле	1	1
409	так например	3	1
410	философы которые	1	1
411	же не	2	1
412	в другом	1	1
413	об этой	1	1
414	в глубине	1	1
415	а его	1	1
416	г в	1	1
417	в глазах	1	1
418	это не	7	1
419	находит и	1	1
420	должен был	1	1
421	ведь в	1	1
422	основания для	1	1
423	только начинает	1	1
424	смысле или	1	1
425	с такой	1	1
426	очень важный	1	1
427	потому и	1	1
428	такой же	2	1
429	зато в	2	1
430	и тогда	2	1
431	не мог	1	1
432	еще менее	1	1
433	демонстрирует их	1	1
434	сам и	1	1
435	если можно	1	1
436	место в	3	1
437	говорил о	1	1
438	в которых	3	1
439	чудо что	1	1
440	сам же	1	1
441	выше мы	1	1
442	образом и	1	1
443	не могли	2	1
444	нас к	1	1
445	из нас	2	1
446	если в	1	1
447	я буду	2	1
448	на себе	1	1
449	чем не	1	1
450	никогда не	11	1
451	рассматриваться в	1	1
452	символическое значение	1	1
453	жизни не	1	1
454	а во	2	1
455	ему тоже	1	1
456	и его	9	1
457	со своим	1	1
458	целом и	2	1
459	а мы	1	1
460	есть у	1	1
461	и далее	2	1
462	свое собственное	1	1
463	по нашему	4	1
464	в момент	1	1
465	нет ни	1	1
466	лежит в	1	1
467	среду и	1	1
468	одно только	1	1
469	он имел	1	1
470	только еще	1	1
471	глубокое и	1	1
472	содержанием и	1	1
473	бы он	1	1
474	ли что	1	1
475	в каждом	1	1
476	свое глубокое	1	1
477	отказаться от	2	1
478	опираясь на	2	1
479	указывать на	1	1
480	эта часть	1	1
481	характер и	1	1
482	но принцип	1	1
483	что само	1	1
484	говорили что	1	1
485	то время	1	1
486	в дальнейшем	4	1
487	и элементарного	1	1
488	литературы и	1	1
489	что у	4	1
490	с собой	1	1
491	особенно в	2	1
492	каждого из	1	1
493	во многом	2	1
494	поэтому в	1	1
495	был не	1	1
496	и всякого	1	1
497	с ним	3	1
498	образом в	1	1
499	с полным	2	1
500	человека физически	1	1
501	не означает	2	1
502	не приходит	1	1
503	ли или	1	1
504	одного из	1	1
505	может не	1	1
506	мы понимаем	1	1
507	каждом из	1	1
508	между тем	3	1
509	переходит в	1	1
510	и всякая	1	1
511	наук в	1	1
512	этот момент	1	1
513	и хорошо	1	1
514	какой-то мере	1	1
515	ясного и	1	1
516	не знаю	1	1
517	и она	1	1
518	о своих	2	1
519	роль но	1	1
520	и многое	2	1
521	критики в	1	1
522	соотносится с	1	1
523	и одновременно	1	1
524	одной из	3	1
525	этот вопрос	3	1
526	самый принцип	1	1
527	но ни	1	1
528	представляет собою	1	1
529	целым и	1	1
530	то в	1	1
531	еще от	1	1
532	не мешает	2	1
533	без этого	1	1
534	не стал	1	1
535	огромное значение	1	1
536	она действительно	1	1
537	в известной	4	1
538	в одном	2	1
539	и со	1	1
540	перед собой	1	1
541	друг друга	2	1
542	момент для	1	1
543	к самому	2	1
544	и всему	1	1
545	до начала	1	1
546	возможно что	1	1
547	в сфере	1	1
548	со стороны	1	1
549	о своей	1	1
550	с другим	2	1
551	не знать	1	1
552	именно в	6	1
553	том как	1	1
554	а с	3	1
555	его из	1	1
556	и люди	1	1
557	превращается в	3	1
558	определить его	1	1
559	сегодня у	1	1
560	это прежде	2	1
561	нашему мнению	4	1
562	все время	2	1
563	быть определен	1	1
564	из области	1	1
565	представляется нам	1	1
566	л а	1	1
567	в речи	1	1
568	нет никаких	1	1
569	и логика	1	1
570	и м	2	1
571	с первого	1	1
572	который бы	1	1
573	и потому	4	1
574	как это	1	1
575	значит это	1	1
576	в пределах	1	1
577	ее был	1	1
578	о человеке	2	1
579	думать о	1	1
580	н а	1	1
581	мыслится как	1	1
582	х гг	2	1
583	и нет	1	1
584	известном смысле	1	1
585	глубину и	1	1
586	под знаком	1	1
587	нем самом	1	1
588	к другим	1	1
589	известной мере	2	1
590	для автора	2	1
591	нам эту	1	1
592	но отнюдь	1	1
593	но когда	1	1
594	знаком этого	1	1
595	вообще в	1	1
596	года в	7	1
597	они имеют	2	1
598	наука о	1	1
599	во время	1	1
600	в изолированном	1	1
601	давно уже	2	1
602	же ли	1	1
603	а н	2	1
604	процессы в	2	1
605	более широкое	1	1
606	этих бесконечных	1	1
607	не быть	1	1
608	была бы	1	1
609	времени является	1	1
610	но этот	1	1
611	и складывается	1	1
612	д в	3	1
613	в литературе	2	1
614	к действию	1	1
615	разговоре с	1	1
616	по причине	2	1
617	к этому	3	1
