N	2gram	Vygotskiy__4	Hudozhes
319	корнями в	1	1
320	еще одна	1	1
321	вообще не	2	1
322	главным образом	1	1
323	он должен	1	1
324	к одному	6	1
325	не как	1	1
326	понятий и	9	1
327	в силу	6	1
328	мы полагаем	1	1
329	с таким	3	1
330	том чтобы	2	1
331	содержит в	2	1
332	наших глазах	1	1
333	свое время	2	1
334	мысли как	2	1
335	смысле как	1	1
336	что нельзя	1	1
337	то ни	1	1
338	что все	3	1
339	тем в	1	1
340	этом он	1	1
341	том случае	1	1
342	и второй	2	1
343	на этой	1	1
344	первая глава	1	1
345	заглянуть в	1	1
346	а как	1	1
347	входит в	2	1
348	может стать	2	1
349	этом смысле	8	1
350	роль в	4	1
351	и тем	8	1
352	не соответствует	2	1
353	мы встречаемся	1	1
354	не чем	1	1
355	на свои	1	1
356	для них	1	1
357	но мы	1	1
358	мы пытались	2	1
359	в высшей	2	1
360	к которым	2	1
361	далеко не	2	1
362	нашего исследования	4	1
363	с тем	6	1
364	в слове	2	1
365	которой он	1	1
366	и тому	5	1
367	как таковой	1	1
368	и того	5	1
369	нисколько не	2	1
370	является его	1	1
371	различные формы	1	1
372	на первый	4	1
373	своему происхождению	1	1
374	мы как	1	1
375	имеет ничего	1	1
376	другим и	1	1
377	здесь впервые	2	1
378	таким же	2	1
379	это делает	1	1
380	место в	2	1
381	к объекту	1	1
382	большей степени	1	1
383	в отличие	2	1
384	в которых	1	1
385	мысли и	2	1
386	знаем что	1	1
387	этом мыслит	1	1
388	признать что	1	1
389	нельзя было	1	1
390	в одном	1	1
391	иным как	1	1
392	и более	7	1
393	их в	2	1
394	и наоборот	1	1
395	тому чтобы	1	1
396	что этот	2	1
397	этом не	1	1
398	мере и	1	1
399	нас к	3	1
400	раз и	1	1
401	в отношении	10	1
402	так как	10	1
403	вплоть до	1	1
404	но они	2	1
405	тем самым	7	1
406	что эта	3	1
407	самого начала	1	1
408	этими двумя	2	1
409	как о	1	1
410	благодаря своей	1	1
411	что их	1	1
412	раскрыться в	1	1
413	в плане	1	1
414	в основе	17	1
415	появляется в	1	1
416	только не	5	1
417	и всегда	1	1
418	чрезвычайно важным	1	1
419	их результатов	1	1
420	во-вторых по	1	1
421	в самой	1	1
422	именно с	1	1
423	и весь	1	1
424	принято называть	1	1
425	этих двух	1	1
426	в противоречие	2	1
427	борьба между	1	1
428	уже говорили	2	1
429	ничто не	1	1
430	именно они	1	1
431	о чем-то	1	1
432	мышления в	16	1
433	положение при	1	1
434	с другом	7	1
435	поэтому не	1	1
436	не могут	3	1
437	когда мы	2	1
438	могут быть	7	1
439	что одни	1	1
440	же самое	7	1
441	становится возможным	4	1
442	всего в	1	1
443	анализа и	2	1
444	что оно	4	1
445	как для	1	1
446	в поле	1	1
447	находит в	2	1
448	он видит	2	1
449	ничего общего	3	1
450	что принято	1	1
451	и которая	2	1
452	приходит к	3	1
453	не делает	1	1
454	убеждает нас	2	1
455	в виду	3	1
456	свою очередь	2	1
457	же не	2	1
458	ряда конкретных	2	1
459	данном случае	2	1
460	с самого	1	1
461	говорили что	1	1
462	в дальнейшем	1	1
463	различие между	3	1
464	выражения и	1	1
465	впервые начинает	1	1
466	раз он	1	1
467	мог бы	1	1
468	связи которые	3	1
469	оно все	2	1
470	о связи	1	1
471	вопрос этот	1	1
472	с внутренним	1	1
473	только у	1	1
474	означает что	1	1
475	даже не	1	1
476	находится в	1	1
477	автора к	1	1
478	поведения как	1	1
479	узнаем из	1	1
480	и т.д	2	1
481	может не	2	1
482	и т.п	2	1
483	его рассуждений	1	1
484	говорит об	1	1
485	одного из	1	1
486	все его	1	1
487	для нас	4	1
488	с другой	12	1
489	толстой и	2	1
490	нас в	3	1
491	как у	1	1
492	мы о	1	1
493	во всех	1	1
494	на одном	2	1
495	находит свое	2	1
496	и только	4	1
497	отношения но	1	1
498	в другой	2	1
499	выступает как	1	1
500	рассмотренное нами	2	1
501	как функция	1	1
502	как вообще	1	1
503	но так	2	1
504	тот же	9	1
505	истории его	1	1
506	в какой	3	1
507	верно и	1	1
508	всяком случае	3	1
509	одних и	1	1
510	между этими	2	1
511	и ее	1	1
512	процессов в	1	1
513	с одной	9	1
514	же и	1	1
515	на всем	2	1
516	и у	2	1
517	уже в	6	1
518	и они	1	1
519	же из	1	1
520	является не	4	1
521	не из	1	1
522	когда оно	2	1
523	он однако	1	1
524	но для	2	1
525	одно из	1	1
526	не будут	1	1
527	представить себе	2	1
528	зрения развития	1	1
529	и та	1	1
530	которая может	1	1
531	иначе как	2	1
532	должны в	1	1
533	этими словами	1	1
534	отличие от	2	1
535	в целях	1	1
536	что они	14	1
537	интересующей нас	4	1
538	из двух	1	1
539	и тех	2	1
540	по своим	1	1
541	вслед за	2	1
542	еще и	1	1
543	же о	1	1
544	элементов и	1	1
545	выступает в	5	1
546	связано с	1	1
547	одной стороны	9	1
548	нашему мнению	2	1
549	не на	1	1
550	мыслит в	3	1
551	вопросе о	2	1
552	что мы	7	1
553	одна и	1	1
554	зрения к	1	1
555	не видит	1	1
556	вступает в	1	1
557	главе и	1	1
558	эта вторая	1	1
559	как это	9	1
560	противоречие с	2	1
561	со словом	2	1
562	например когда	1	1
563	но все	1	1
564	из которых	1	1
565	о чем	1	1
566	в данном	2	1
567	если оно	1	1
568	которые являются	1	1
569	относиться к	1	1
570	как тень	1	1
571	происходит в	1	1
572	согласно которому	9	1
573	друг с	7	1
574	и другой	3	1
575	каждой отдельной	1	1
576	том смысле	2	1
577	быть не	1	1
578	на пути	1	1
579	совсем недавно	1	1
580	но это	1	1
581	к двум	1	1
582	и слово	1	1
583	в смысле	4	1
584	общие черты	1	1
585	от друга	1	1
586	в суждениях	1	1
587	уже на	1	1
588	его собственностью	1	1
589	отношения между	1	1
590	лишь об	1	1
591	формы и	3	1
592	себя на	1	1
593	и действительности	1	1
594	когда он	3	1
595	как особая	1	1
596	к ряду	1	1
597	как уже	4	1
598	тем более	1	1
599	конце концов	1	1
600	мы должны	11	1
601	всякий раз	1	1
602	зрения в	1	1
603	идет об	1	1
604	слов и	1	1
605	второй и	1	1
606	как показывает	2	1
607	давно уже	1	1
608	от первого	1	1
609	необходимое условие	1	1
610	на смену	1	1
611	сказать что	6	1
612	на который	1	1
613	в свою	2	1
614	к обобщениям	1	1
615	чем иным	1	1
616	из этого	1	1
617	в свое	2	1
618	время не	1	1
619	который он	1	1
620	ли они	1	1
621	ни на	1	1
622	друга как	1	1
623	как слово	1	1
624	и другие	9	1
625	случае если	1	1
626	который не	2	1
627	во всяком	4	1
628	в роли	1	1
629	этой точки	4	1
