N	2gram	Losev_Dial_2	Problema
264	мы должны	2	3
265	все они	1	3
266	в мифе	16	3
267	не говоря	2	3
268	совершенно не	7	3
269	из этого	1	3
270	что в	7	3
271	точно так	1	3
272	чтобы не	6	2
273	и то	7	2
274	сразу и	2	2
275	с мифологией	2	2
276	по преимуществу	1	2
277	уже по	1	2
278	обойтись без	1	2
279	понятия но	1	2
280	уже более	1	2
281	всякая вещь	1	2
282	в которой	2	2
283	обходится без	1	2
284	мифа в	4	2
285	так чтобы	2	2
286	время как	7	2
287	говорить о	5	2
288	ему в	1	2
289	и он	1	2
290	иное как	3	2
291	говоря уже	2	2
292	в чем	3	2
293	не то	5	2
294	нет и	1	2
295	за пределы	4	2
296	что они	6	2
297	сама по	7	2
298	и аллегорией	1	2
299	что именно	1	2
300	стороны и	1	2
301	никакой мифологии	1	2
302	все же	4	2
303	и где	3	2
304	более или	2	2
305	не очень	2	2
306	человеческая жизнь	1	2
307	то в	1	2
308	что это	10	2
309	мифа и	4	2
310	только они	1	2
311	другом случае	1	2
312	только один	1	2
313	тому же	1	2
314	если он	1	2
315	на его	2	2
316	никакой возможности	1	2
317	он не	4	2
318	не к	1	2
319	с ее	2	2
320	на земле	1	2
321	можно даже	1	2
322	может существовать	3	2
323	и независимо	1	2
324	как они	3	2
325	не будет	2	2
326	и может	6	2
327	на все	2	2
328	каком смысле	1	2
329	миф может	2	2
330	его в	3	2
331	чтобы все	3	2
332	весь мир	1	2
333	этом мы	1	2
334	смысле не	2	2
335	далеко не	1	2
336	между собою	3	2
337	и тогда	3	2
338	или менее	2	2
339	в котором	1	2
340	она в	1	2
341	или вернее	1	2
342	мы находим	3	2
343	но эта	1	2
344	не будем	1	2
345	разные другие	1	2
346	ли сказать	1	2
347	того же	1	2
348	в обоих	1	2
349	друг друга	1	2
350	нельзя ли	2	2
351	но только	3	2
352	он с	1	2
353	по одному	4	2
354	смысле как	1	2
355	и по	4	2
356	и притом	7	2
357	во всем	1	2
358	к мифу	1	2
359	однако это	2	2
360	у меня	3	2
361	есть только	4	2
362	во все	2	2
363	и всех	1	2
364	они и	1	2
365	и это	5	2
366	это будет	1	2
367	каждая вещь	2	2
368	и совершенно	2	2
369	и когда	4	2
370	его структуре	1	2
371	и прочих	2	2
372	можно только	2	2
373	только так	1	2
374	и являются	1	2
375	и что	5	2
376	не раз	2	2
377	это было	3	2
378	на всех	1	2
379	нечто иное	1	2
380	тотчас же	1	2
381	есть тоже	1	2
382	в литературе	1	2
383	мифологии мы	1	2
384	том как	2	2
385	тот же	1	2
386	с ними	2	2
387	очень много	1	2
388	есть ни	6	2
389	о символе	1	2
390	со всеми	1	2
391	себя в	2	2
392	только на	1	2
393	только очень	1	2
394	является не	1	2
395	заключается в	4	2
396	сами по	3	2
397	в конце	2	2
398	то время	4	2
399	должны сказать	1	2
400	не хотел	1	2
401	в других	1	2
402	несмотря ни	1	2
403	же деле	1	2
404	в самом	5	2
405	не обязательно	5	2
406	а именно	5	2
407	и прежде	2	2
408	как же	3	2
409	что иное	3	2
410	это все	2	2
411	надо уметь	2	2
412	говорит о	1	2
413	и непосредственно	1	2
414	все время	3	2
415	была бы	3	2
416	об ее	2	2
417	в это	3	2
418	представить себе	1	2
419	или по	2	2
420	в меру	4	2
421	общего с	1	2
422	вещь есть	1	2
423	образ и	1	2
424	был в	2	2
425	том смысле	4	2
426	самом же	1	2
427	это ясно	1	2
428	каждой из	1	2
429	как знаки	1	2
430	это можно	1	2
431	мы только	2	2
432	из себя	1	2
433	будто бы	3	2
434	только что	5	2
435	в типе	1	2
436	действительности мы	1	2
437	в частности	2	2
438	но этот	1	2
439	не что	3	2
440	и жизнь	2	2
441	или других	2	2
442	можно назвать	1	2
443	но наоборот	1	1
444	без этих	1	1
445	весь как	1	1
446	как известно	2	1
447	также что	2	1
448	говоря о	1	1
449	таком случае	3	1
450	человека и	2	1
451	образ без	2	1
452	связана с	2	1
453	в рассмотрение	1	1
454	дело вовсе	1	1
455	этих примерах	1	1
456	перед лицом	1	1
457	есть сама	4	1
458	тем же	2	1
459	вещь не	1	1
460	достоевского в	1	1
461	и до	1	1
462	он всегда	2	1
463	что эти	2	1
464	ведь и	1	1
465	будучи ни	1	1
466	нем и	2	1
467	становится ясной	1	1
468	таком виде	1	1
469	его своей	1	1
470	же как	3	1
471	повседневной жизни	2	1
472	что если	3	1
473	и тут	3	1
474	существовать вне	1	1
475	случае это	1	1
476	вопрос о	3	1
477	или другим	2	1
478	голое и	1	1
479	д и	2	1
480	не была	1	1
481	обращения с	1	1
482	вещи нашего	1	1
483	мы и	1	1
484	и самой	1	1
485	что можно	1	1
486	самой своей	1	1
487	не сбиться	1	1
488	однако так	1	1
489	лицом вечности	1	1
490	в черном	1	1
491	это время	3	1
492	вечном и	1	1
493	и этого	1	1
494	на них	1	1
495	всегда можно	1	1
496	не был	1	1
497	время в	1	1
498	бы то	1	1
499	и значит	1	1
500	сказать и	1	1
501	разницы между	1	1
502	на высоте	1	1
503	оно уже	1	1
504	сущности и	1	1
505	совсем не	1	1
506	самый принцип	2	1
507	мы будем	1	1
508	только потому	2	1
509	есть своя	1	1
510	и всякий	1	1
511	символом и	1	1
512	не все	1	1
513	если в	2	1
514	яснее если	1	1
515	есть просто	3	1
516	в оценке	1	1
517	отличаются от	1	1
518	мифологии а	1	1
519	только путем	1	1
520	самое мы	1	1
521	первый взгляд	1	1
522	его на	1	1
523	интереснее всего	1	1
524	чем мы	1	1
525	выйти из	3	1
526	существа а	1	1
527	когда он	1	1
528	и понимания	1	1
529	берется не	1	1
530	мифа от	1	1
531	духа и	1	1
532	человек совершает	1	1
533	в противоположность	2	1
534	тогда получится	1	1
535	тут нет	2	1
536	или иную	1	1
537	них как	1	1
538	себе как	3	1
539	перестанет быть	1	1
540	в целом	1	1
541	чем больше	1	1
542	он в	1	1
543	жизни так	1	1
544	из этих	1	1
545	и пространства	2	1
546	везде тут	2	1
547	художников и	1	1
548	в последнее	1	1
549	часто даже	1	1
550	с их	1	1
551	остановиться на	1	1
552	для настоящей	1	1
553	бы только	2	1
554	но ведь	2	1
555	как он	4	1
556	на то	1	1
557	в братьях	1	1
558	но на	1	1
559	как принцип	1	1
560	вернее же	1	1
561	религия может	1	1
562	такие которые	1	1
563	с чем	1	1
564	к выводу	1	1
565	она еще	1	1
566	ради примера	1	1
567	раз навсегда	1	1
568	от какой-нибудь	1	1
569	и миф	1	1
570	сами эти	1	1
571	таково что	1	1
572	еще иначе	1	1
573	и еще	1	1
574	не значит	3	1
575	в принципе	1	1
576	никакому сомнению	1	1
577	пор мы	1	1
578	в силу	5	1
579	поэтому чтобы	1	1
580	мир как	1	1
581	самая структура	1	1
582	а потом	4	1
583	и ног	1	1
584	что тут	4	1
585	для данной	1	1
586	и говорить	2	1
587	мы например	1	1
588	всего то	1	1
589	себя самой	1	1
590	одно и	4	1
591	от нее	1	1
592	больше всего	1	1
593	типе его	1	1
594	то ни	1	1
595	мифологии и	7	1
596	и процессов	1	1
597	ли образ	1	1
598	связанные с	1	1
599	об этой	2	1
600	разница между	2	1
601	причем все	1	1
602	тождественны в	1	1
603	но чисто	1	1
604	действительности в	1	1
605	он есть	3	1
606	и образная	1	1
607	д мы	1	1
608	действий и	1	1
609	солнце и	2	1
610	диалектика понятия	1	1
611	из нее	1	1
612	но уже	1	1
613	уже миф	1	1
614	не всегда	1	1
615	во внимание	3	1
616	и уже	3	1
617	если понимать	1	1
618	всегда и	1	1
619	есть явление	1	1
620	символическую природу	1	1
621	чем в	1	1
622	аллегории и	1	1
623	определенного рода	2	1
624	должно быть	7	1
625	как таковой	4	1
626	нисколько не	4	1
627	смысл и	2	1
628	определяется только	1	1
629	не указывает	1	1
630	на первый	1	1
631	всего вышесказанного	1	1
632	или вообще	3	1
633	во время	2	1
634	и при	2	1
635	будущей жизни	1	1
636	сознания но	1	1
637	как все	1	1
638	просто в	1	1
639	в их	2	1
640	образе который	1	1
641	мы называем	1	1
642	себе а	1	1
643	не как	2	1
644	очень высокой	1	1
645	миф о	2	1
646	бы мы	1	1
647	жизни с	2	1
648	миф от	2	1
649	от его	1	1
650	ни аллегория	1	1
651	взятые сами	1	1
652	и мифологии	2	1
653	я по	2	1
654	вот эта	1	1
655	сам же	1	1
656	и искусстве	1	1
657	и вот	4	1
658	же тут	1	1
659	и меньше	1	1
660	это дело	1	1
661	в своих	2	1
662	что то	1	1
663	что этот	3	1
664	на всю	2	1
665	и почти	3	1
666	необходимо чтобы	2	1
667	есть ничто	1	1
668	даже в	3	1
669	что эта	1	1
670	тому что	2	1
671	другие области	1	1
672	иной раз	5	1
673	начиная от	1	1
674	категория в	1	1
675	природных стихий	1	1
676	человек и	1	1
677	без его	1	1
678	есть основное	1	1
679	с теми	1	1
680	самого начала	2	1
681	что ему	1	1
682	этим синтезом	1	1
683	ее с	1	1
684	этом нам	1	1
685	это нисколько	1	1
686	но что	7	1
687	или лучше	1	1
688	у него	1	1
689	из их	1	1
690	иметь в	2	1
691	чем не	1	1
692	человека по	1	1
693	и прочие	1	1
694	это мы	2	1
695	никогда не	9	1
696	абсолютизированный миф	1	1
697	ничего не	3	1
698	это то	1	1
699	миф как	4	1
700	с религией	1	1
701	вполне тождественны	1	1
702	или как	3	1
703	нас еще	1	1
704	все стороны	1	1
705	своей природе	2	1
706	по своей	4	1
707	ему и	1	1
708	и любовь	1	1
709	и после	1	1
710	это слово	1	1
711	сама вещь	1	1
712	исторического процесса	1	1
713	и искусства	1	1
714	так то	1	1
715	и делает	2	1
716	в основе	1	1
717	действительность есть	2	1
718	больше того	1	1
719	и далее	1	1
720	от их	2	1
721	идею и	1	1
722	уже о	2	1
723	христианином и	1	1
724	есть какая-нибудь	2	1
725	искусства и	1	1
726	не могут	4	1
727	могут быть	4	1
728	всем их	1	1
729	сама жизнь	2	1
730	об одном	1	1
731	только еще	1	1
732	что оно	4	1
733	достаточно только	1	1
734	но самая	1	1
735	что уже	2	1
736	на очень	2	1
737	мысли о	1	1
738	наконец что	1	1
739	в каждом	2	1
740	вечности но	1	1
741	если же	1	1
742	поставить вопрос	1	1
743	существует только	1	1
744	на какую-нибудь	1	1
745	они вовсе	1	1
746	о существовании	1	1
747	можно и	1	1
748	за сердце	1	1
749	также имеет	2	1
750	что все	1	1
751	лиц и	1	1
752	важно только	1	1
753	последнее время	1	1
754	что всякая	3	1
755	чтобы быть	1	1
756	нечто и	1	1
757	уже с	1	1
758	только то	4	1
759	с самого	2	1
760	символе как	1	1
761	на свой	1	1
762	есть все	1	1
763	смысле но	1	1
764	котором мы	1	1
765	то как	3	1
766	в образе	1	1
767	за то	1	1
768	вещи и	3	1
769	принять во	3	1
770	своего изображения	1	1
771	это вовсе	2	1
772	содержать в	4	1
773	того и	2	1
774	когда в	1	1
775	это только	3	1
776	по сравнению	1	1
777	всех возможных	1	1
778	мы в	2	1
779	высокой ноте	1	1
780	не меньше	1	1
781	выводу что	1	1
782	уже само	1	1
783	против этого	1	1
784	своей фактической	1	1
785	познания и	1	1
786	мифологии в	1	1
787	же необходимо	1	1
788	и здесь	1	1
789	возможна только	1	1
790	и поэтому	1	1
791	внимание на	1	1
792	все прочие	1	1
793	и остался	1	1
794	не содержит	1	1
795	которая бы	1	1
796	в глаза	1	1
797	одного из	1	1
798	в новую	2	1
799	мог бы	1	1
800	все его	3	1
801	как эта	1	1
802	может не	4	1
803	уже самое	1	1
804	и нечто	2	1
805	нас в	1	1
806	в моменты	1	1
807	всего символ	1	1
808	в которую	1	1
809	тем или	2	1
810	являются в	1	1
811	если принять	2	1
812	не субстанциальное	1	1
813	его изображения	1	1
814	не отличаются	2	1
815	и всякая	2	1
816	мере всегда	1	1
817	когда оно	2	1
818	здесь мыслится	1	1
819	природы и	1	1
820	себя но	1	1
821	нечего и	1	1
822	а без	3	1
823	и содержания	1	1
824	быть даже	1	1
825	понятие должно	1	1
826	все существующее	1	1
827	делается понятным	1	1
828	в художественной	1	1
829	раз только	1	1
830	резко отличается	1	1
831	не будучи	2	1
832	и она	2	1
833	а она	5	1
834	в каких	2	1
835	того что	6	1
836	происходит в	1	1
837	отдельности и	1	1
838	эти последние	1	1
839	бросается в	1	1
840	известно что	1	1
841	быть и	4	1
842	же все	1	1
843	наконец в-третьих	1	1
844	оно и	1	1
845	обе эти	1	1
846	историки литературы	1	1
847	идет по	1	1
848	мы видим	2	1
849	на другие	1	1
850	этого можно	1	1
851	представляет собою	1	1
852	поэтому и	1	1
853	но под	1	1
854	не происходит	1	1
855	но ее	1	1
856	время содержит	1	1
857	с одной	2	1
858	в эти	1	1
859	всякое искусство	1	1
860	опыта но	1	1
861	на сцене	2	1
862	ни одного	1	1
863	до всякого	1	1
864	мы тут	1	1
865	эта основная	1	1
866	в живом	1	1
867	а он	1	1
868	ни просто	1	1
869	о вещах	2	1
870	превращаются в	1	1
871	мифу ведь	1	1
872	ту или	1	1
873	эти два	2	1
874	действительно только	1	1
875	только их	1	1
876	религии но	2	1
877	нуждается в	3	1
878	ведь это	3	1
879	на одном	1	1
880	станет яснее	1	1
881	миф если	1	1
882	т п	2	1
883	в прошлом	1	1
884	вещественно и	1	1
885	для меня	1	1
886	не о	1	1
887	им самим	1	1
888	само по	2	1
889	самая обыкновенная	1	1
890	не ее	1	1
891	и вместе	1	1
892	ее на	1	1
893	он почти	1	1
894	бы это	3	1
895	вещей и	3	1
896	из двух	1	1
897	есть субстанциальное	2	1
898	со всем	2	1
899	все реальные	1	1
900	с другим	1	1
901	до сих	2	1
902	начинается это	1	1
903	о времени	1	1
904	нельзя сказать	4	1
905	следовательно не	2	1
906	мы еще	1	1
907	и др	1	1
908	только по	1	1
909	превращается в	1	1
910	в подлинном	1	1
911	не на	2	1
912	она заключается	1	1
913	своем месте	1	1
914	его как	1	1
915	вещи которая	1	1
916	потому есть	1	1
917	нашего сознания	1	1
918	о чем	3	1
919	когда же	1	1
920	на какие	1	1
921	это противопоставление	1	1
922	современная наука	1	1
923	близка к	1	1
924	в мифологии	4	1
925	бы оно	1	1
926	входить в	1	1
927	и противопоставить	1	1
928	следовательно если	1	1
929	жизнь есть	1	1
930	своей собственной	1	1
931	пространства и	7	1
932	остается и	1	1
933	вещь по	1	1
934	в изображении	2	1
935	одной стороны	1	1
936	к жизни	1	1
937	сравнению с	1	1
938	искусства но	1	1
939	который мы	1	1
940	которые являются	1	1
941	она есть	9	1
942	анализу и	1	1
943	что весь	1	1
944	но который	1	1
945	что же	2	1
946	подлинном смысле	1	1
947	однако тут	1	1
948	ко всему	1	1
949	в отдельности	1	1
950	чувства и	1	1
951	сейчас мы	1	1
952	в очень	2	1
953	рук и	1	1
954	во всю	1	1
955	с этой	1	1
956	с бытием	1	1
957	слова и	1	1
958	подчеркивает ее	1	1
959	что мифологический	1	1
960	и нет	2	1
961	что есть	2	1
962	как был	1	1
963	предмет есть	1	1
964	сих пор	2	1
965	видно что	1	1
966	но символ	1	1
967	но для	1	1
968	с бесконечно	2	1
969	на одной	1	1
970	как систему	1	1
971	вещи есть	1	1
972	жизни миф	1	1
973	и часто	2	1
974	от человека	1	1
975	всякого другого	1	1
976	в миф	2	1
977	ногами и	1	1
978	или только	1	1
979	аллегорией и	1	1
980	мира и	1	1
981	и времени	5	1
982	о котором	3	1
983	религиозным мифом	2	1
984	братьях карамазовых	1	1
985	а к	1	1
986	постоянно и	1	1
987	развития и	1	1
988	чем та	1	1
989	себя самого	1	1
990	и разные	1	1
991	понятия чтобы	1	1
992	конце концов	1	1
993	но зато	1	1
994	по самой	1	1
995	даже совсем	1	1
996	есть уже	2	1
997	хотя в	2	1
998	бы на	1	1
999	мифом миф	1	1
1000	менее в	1	1
1001	нам в	1	1
1002	образу и	1	1
1003	к самому	1	1
1004	становления и	3	1
1005	и начинается	1	1
1006	и событий	1	1
1007	из тех	1	1
1008	и кончая	1	1
1009	не знает	1	1
1010	особенное значение	1	1
1011	примеров на	1	1
1012	мы начинаем	2	1
1013	равно как	1	1
1014	это просто	1	1
1015	мере в	2	1
1016	т е	30	1
1017	что под	1	1
1018	только о	2	1
1019	есть то	1	1
1020	и самих	1	1
1021	уже нельзя	2	1
1022	вещах и	1	1
1023	также не	1	1
1024	в искусстве	2	1
1025	то оно	3	1
1026	это в	1	1
1027	невозможна без	1	1
1028	пространства в	1	1
1029	землю на	1	1
1030	как на	1	1
1031	гораздо более	1	1
1032	смысле что	3	1
