N	2gram	Vinokur_Ku_2	Myshleni
178	бы к	1	3
179	в которых	2	3
180	для этого	3	3
181	из которых	3	3
182	в самой	2	3
183	этом отношении	3	3
184	и это	3	3
185	данном случае	2	3
186	которое мы	1	3
187	ничего не	4	3
188	и только	1	3
189	не надо	3	3
190	тем более	1	3
191	одной из	1	3
192	но не	6	3
193	он показал	1	3
194	в следующем	1	3
195	вот почему	3	3
196	рассматриваться как	1	3
197	речь в	5	3
198	для него	1	3
199	отличие от	2	3
200	со стороны	4	3
201	в отличие	2	3
202	что для	2	3
203	только что	1	3
204	а не	10	3
205	он говорит	1	3
206	в данном	4	3
207	этого слова	5	3
208	только для	2	3
209	в первые	1	3
210	или в	4	3
211	в результате	4	3
212	и все	2	3
213	лежит в	1	3
214	того же	3	3
215	речи как	1	3
216	к этой	3	3
217	тем самым	2	3
218	они не	1	3
219	ту же	6	2
220	речь идет	2	2
221	также и	5	2
222	же как	2	2
223	и есть	2	2
224	в котором	1	2
225	все те	1	2
226	той же	2	2
227	из всех	1	2
228	что между	2	2
229	что если	2	2
230	в первый	3	2
231	есть нечто	1	2
232	говорить о	4	2
233	в их	2	2
234	столь же	1	2
235	речи так	1	2
236	то он	1	2
237	не то	2	2
238	только тогда	1	2
239	нет и	1	2
240	сама по	1	2
241	еще один	1	2
242	отнюдь не	4	2
243	наряду с	1	2
244	общего с	1	2
245	перед нами	4	2
246	целый ряд	5	2
247	и как	1	2
248	его к	2	2
249	от этого	2	2
250	за собой	2	2
251	к чему	1	2
252	помощью которого	1	2
253	в известном	1	2
254	само по	5	2
255	в себе	1	2
256	но ведь	1	2
257	роли в	1	2
258	не следует	5	2
259	речи речь	1	2
260	он должен	1	2
261	же это	1	2
262	в силу	7	2
263	и более	2	2
264	для данной	2	2
265	в другом	2	2
266	на все	2	2
267	на этой	4	2
268	этом смысле	5	2
269	ни в	4	2
270	все равно	2	2
271	должно быть	4	2
272	которых говорит	1	2
273	нисколько не	3	2
274	в этих	1	2
275	речи от	1	2
276	мысль и	2	2
277	том же	1	2
278	в такой	1	2
279	этой проблемы	1	2
280	и той	1	2
281	для данного	2	2
282	быть может	1	2
283	тому чтобы	1	2
284	и вообще	2	2
285	для всего	1	2
286	находится в	1	2
287	без преувеличения	1	2
288	на язык	1	2
289	под этим	2	2
290	речи не	3	2
291	иными словами	8	2
292	во всем	1	2
293	следует что	3	2
294	что на	4	2
295	не потому	1	2
296	не могут	5	2
297	могут быть	4	2
298	но все	4	2
299	в других	1	2
300	как только	1	2
301	к речи	1	2
302	указывает на	1	2
303	речи эта	1	2
304	должен быть	5	2
305	с ее	1	2
306	без всякого	1	2
307	будем иметь	1	2
308	в себя	1	2
309	на том	2	2
310	когда в	2	2
311	понятно что	1	2
312	как у	2	2
313	можно сказать	4	2
314	своей книге	1	2
315	и самым	1	2
316	определяющим для	1	2
317	а также	3	2
318	нас в	1	2
319	отрицательный ответ	1	2
320	в его	5	2
321	что и	3	2
322	является определяющим	1	2
323	указывает что	2	2
324	что здесь	1	2
325	как например	1	2
326	корень и	1	2
327	мне кажется	2	2
328	и тем	5	2
329	на протяжении	1	2
330	каким образом	1	2
331	в одном	1	2
332	но что	2	2
333	у него	3	2
334	заметить что	1	2
335	тем что	3	2
336	и речь	2	2
337	от того	4	2
338	речью в	1	2
339	не понимают	1	2
340	или иной	1	2
341	именно в	3	2
342	к необходимости	1	2
343	и составляет	1	2
344	нет никаких	1	2
345	связь с	1	2
346	первые годы	1	2
347	речь не	1	2
348	для обозначения	2	2
349	чем в	3	2
350	что же	5	2
351	можно считать	1	2
352	с этой	2	2
353	но для	3	2
354	к вопросу	3	2
355	но с	1	2
356	в книге	1	2
357	и для	2	2
358	однако и	2	2
359	так называемых	2	2
360	не представляет	1	2
361	у них	1	2
362	можно без	1	2
363	по пути	1	2
364	это все	1	2
365	легко заметить	1	2
366	и идеи	1	2
367	широкое распространение	2	1
368	в сфере	3	1
369	предполагает что	1	1
370	сам по	1	1
371	тех же	2	1
372	же по	1	1
373	связь эта	1	1
374	не хочет	2	1
375	речи на	2	1
376	по которым	1	1
377	по преимуществу	2	1
378	тот или	1	1
379	по его	1	1
380	помоги мне	2	1
381	есть не	1	1
382	ни даже	1	1
383	средства языка	1	1
384	на первом	1	1
385	и о	4	1
386	это что	1	1
387	первую часть	1	1
388	почти исключительно	1	1
389	я не	5	1
390	вместо того	1	1
391	но даже	2	1
392	один пример	1	1
393	этого термина	2	1
394	о теоретической	1	1
395	же что	1	1
396	и средство	1	1
397	так называемые	2	1
398	и он	1	1
399	вопросы о	1	1
400	в ней	3	1
401	следовательно в	1	1
402	и то	5	1
403	еще у	1	1
404	и на	6	1
405	он был	1	1
406	наблюдается в	1	1
407	это действительно	1	1
408	здесь не	3	1
409	время в	1	1
410	бы то	1	1
411	в чем	1	1
412	то мы	1	1
413	как правило	1	1
414	в ее	1	1
415	сущности и	1	1
416	отказ от	2	1
417	но как	1	1
418	явлений и	1	1
419	ответ на	2	1
420	для всякой	2	1
421	слова на	1	1
422	себе и	1	1
423	это и	3	1
424	зрения а	1	1
425	и вовсе	2	1
426	более чем	1	1
427	в той	2	1
428	данный момент	3	1
429	вот как	1	1
430	которые можно	1	1
431	далее мы	1	1
432	более и	1	1
433	в обычном	2	1
434	однако не	4	1
435	и где	2	1
436	сказал бы	1	1
437	помощью этого	1	1
438	себе не	2	1
439	что слово	3	1
440	с той	2	1
441	привести к	1	1
442	бы сказать	2	1
443	в нашем	7	1
444	то обстоятельство	7	1
445	что автор	1	1
446	нами в	1	1
447	бы только	1	1
448	тому же	1	1
449	в наших	1	1
450	между речью	1	1
451	и если	2	1
452	по словам	2	1
453	в нем	4	1
454	связанные с	2	1
455	к положению	1	1
456	она становится	1	1
457	речи то	1	1
458	зависит не	1	1
459	и еще	2	1
460	которая является	1	1
461	фактов которые	1	1
462	функции и	1	1
463	этого вопроса	3	1
464	однако он	1	1
465	и вот	5	1
466	одно лишь	1	1
467	действительно так	1	1
468	мало того	2	1
469	свое время	2	1
470	том и	1	1
471	приходим к	1	1
472	к книге	1	1
473	на этом	3	1
474	но дело	1	1
475	случае если	2	1
476	эта же	1	1
477	этом последнем	1	1
478	котором говорит	1	1
479	смысле в	1	1
480	то ни	1	1
481	могла бы	2	1
482	в ход	1	1
483	к другу	1	1
484	речь а	1	1
485	а по	1	1
486	на ту	2	1
487	это объяснение	1	1
488	того или	2	1
489	известно что	1	1
490	что стоит	1	1
491	наперед уже	2	1
492	должен был	1	1
493	с самого	1	1
494	материал для	2	1
495	который по	1	1
496	нет в	1	1
497	это положение	2	1
498	рядом с	2	1
499	не видно	1	1
500	что не	6	1
501	с тем	2	1
502	не всегда	2	1
503	значит не	1	1
504	проблемы как	1	1
505	этом в	1	1
506	такой же	1	1
507	речь может	1	1
508	являются наиболее	1	1
509	что значит	2	1
510	но до	1	1
511	и при	1	1
512	книги или	1	1
513	же момента	1	1
514	что такое	3	1
515	два слова	1	1
516	мы приходим	1	1
517	бы привести	2	1
518	его мнению	1	1
519	что вся	1	1
520	этому же	1	1
521	место в	1	1
522	еще с	1	1
523	имеет никакого	1	1
524	дела не	1	1
525	содержания и	1	1
526	которые в	1	1
527	имеет смысл	1	1
528	ни было	1	1
529	однако в	1	1
530	следует конечно	1	1
531	где нет	1	1
532	бы быть	1	1
533	случае мы	1	1
534	и вся	1	1
535	тому что	1	1
536	этой книге	3	1
537	что есть	1	1
538	вещи не	1	1
539	из конкретных	1	1
540	таких случаях	2	1
541	к результатам	1	1
542	далее что	1	1
543	в таких	3	1
544	как можно	2	1
545	самого начала	1	1
546	дело не	2	1
547	только из	1	1
548	что принцип	1	1
549	определяет как	1	1
550	столь характерной	1	1
551	поэтому в	1	1
552	но здесь	2	1
553	наблюдений над	1	1
554	иметь в	2	1
555	языком и	1	1
556	значение этого	1	1
557	о природе	1	1
558	эта сторона	1	1
559	смысл то	1	1
560	слова как	3	1
561	что наша	2	1
562	называет и	1	1
563	действительно в	1	1
564	суть дела	1	1
565	не говорит	2	1
566	буквальном смысле	1	1
567	убедиться в	1	1
568	возможно более	1	1
569	только с	1	1
570	которому мы	1	1
571	в области	11	1
572	фактов и	1	1
573	представлять себе	1	1
574	у нас	12	1
575	этот в	1	1
576	обстоятельство что	7	1
577	только от	1	1
578	когда мы	1	1
579	здесь совершенно	1	1
580	и возможно	1	1
581	отличается от	3	1
582	всего в	3	1
583	не встречается	1	1
584	всего что	2	1
585	не есть	1	1
586	свое значение	1	1
587	слова с	1	1
588	оно не	2	1
589	на это	3	1
590	где он	1	1
591	здесь мы	2	1
592	ничего общего	1	1
593	слово которое	1	1
594	некоторой степени	2	1
595	приходит к	1	1
596	первом месте	1	1
597	не хочу	2	1
598	говорит и	1	1
599	в буквальном	2	1
600	в понятиях	1	1
601	только то	1	1
602	в пределах	4	1
603	с языком	1	1
604	и логическим	1	1
605	что составляет	1	1
606	он так	1	1
607	ином виде	1	1
608	первостепенное значение	1	1
609	том случае	2	1
610	и которые	1	1
611	по природе	1	1
612	элементов речи	1	1
613	сознания и	2	1
614	вопрос этот	2	1
615	себе вопрос	1	1
616	за этими	1	1
617	не исчерпывается	1	1
618	основана на	1	1
619	это как	1	1
620	после того	2	1
621	вот это	1	1
622	слова а	1	1
623	сводится к	3	1
624	и здесь	5	1
625	имеет еще	1	1
626	переводе на	1	1
627	так не	1	1
628	язык и	2	1
629	одного из	2	1
630	до сих	1	1
631	логически мыслить	1	1
632	теперь и	1	1
633	аналогии с	3	1
634	она не	2	1
635	на точку	1	1
636	вопросу о	3	1
637	нас особенно	1	1
638	к нему	2	1
639	воздействия на	1	1
640	следовательно это	1	1
641	этих слов	1	1
642	переходит в	1	1
643	а потому	1	1
644	этого периода	1	1
645	вслед за	1	1
646	а следовательно	2	1
647	вообще и	2	1
648	показать ниже	1	1
649	в плоскости	2	1
650	в свете	1	1
651	бы вполне	1	1
652	с а	1	1
653	для самого	2	1
654	совершенно ином	1	1
655	есть продукт	2	1
656	наталкиваешься на	1	1
657	в современной	2	1
658	известном смысле	1	1
659	он что	1	1
660	показывают что	1	1
661	совершенно несомненно	1	1
662	но так	2	1
663	один из	5	1
664	обе эти	1	1
665	что только	1	1
666	идет по	1	1
667	что даже	1	1
668	в механизме	1	1
669	мышление в	1	1
670	по мнению	1	1
671	между тем	6	1
672	и раньше	1	1
673	которых в	1	1
674	этим словом	1	1
675	случаи когда	3	1
676	здесь с	1	1
677	который не	1	1
678	нуждающихся в	1	1
679	именно на	1	1
680	характерной для	1	1
681	так что	1	1
682	есть своя	1	1
683	же и	2	1
684	видели выше	1	1
685	в серьезных	1	1
686	конечно не	2	1
687	одном и	1	1
688	вопроса о	6	1
689	то и	3	1
690	ни одного	1	1
691	слова в	6	1
692	в нашей	4	1
693	надо прямо	1	1
694	в виде	1	1
695	свидетельствует о	1	1
696	этого процесса	1	1
697	или даже	1	1
698	постановка вопроса	1	1
699	был бы	2	1
700	одно из	1	1
701	речи может	1	1
702	ведь это	1	1
703	могло бы	1	1
704	ли этот	1	1
705	в языке	10	1
706	сами по	1	1
707	речи что	1	1
708	в современном	2	1
709	не для	1	1
710	к ним	1	1
711	до некоторой	2	1
712	при отсутствии	2	1
713	с основного	1	1
714	доказать что	2	1
715	в случаях	1	1
716	в очень	1	1
717	в особенности	4	1
718	чтобы показать	1	1
719	реальной мысли	1	1
720	на примере	2	1
721	камни на	1	1
722	игры и	1	1
723	основной вывод	1	1
724	а именно	2	1
725	дело в	1	1
726	чем он	1	1
727	о котором	2	1
728	вплотную к	1	1
729	еще и	2	1
730	вообще не	1	1
731	отношения в	1	1
732	здесь действительно	1	1
733	сомнений в	1	1
734	до конца	3	1
735	правда и	1	1
736	самое понятие	1	1
737	нашу речь	1	1
738	этой точки	2	1
739	во внимание	1	1
740	с которым	1	1
741	решения вопроса	1	1
742	языка не	2	1
743	то она	1	1
744	для этой	2	1
745	выражения но	1	1
746	в речи	6	1
747	позволяет нам	1	1
748	все более	1	1
749	эти слова	1	1
750	усомниться в	1	1
751	это те	1	1
752	и потому	2	1
753	указывающих на	1	1
754	мы говорим	2	1
755	или такое	1	1
756	о возможности	2	1
757	разве не	2	1
758	силы можно	1	1
759	предположить что	1	1
760	если оно	1	1
761	который мы	2	1
762	не дают	1	1
763	которые являются	1	1
764	смысле путь	1	1
765	и там	1	1
766	что действительно	1	1
767	как задача	1	1
768	да и	6	1
769	том смысле	1	1
770	и от	2	1
771	сих пор	1	1
772	над языком	1	1
773	ничего кроме	1	1
774	факты и	1	1
775	не принял	1	1
776	должны быть	2	1
777	письменную речь	1	1
778	более того	1	1
779	мы сталкиваемся	1	1
780	одна из	1	1
781	отвечает на	1	1
782	не знаем	1	1
783	именно это	1	1
784	уже на	1	1
785	речи вообще	2	1
786	в данный	1	1
787	и научная	1	1
788	а все	1	1
789	которые дают	1	1
790	бы даже	1	1
791	говорят не	1	1
792	дальше так	1	1
793	который является	1	1
794	легко видеть	1	1
795	бы в	1	1
796	и логического	1	1
797	зрения в	3	1
798	но это	3	1
799	или не	1	1
800	в связь	1	1
801	что вообще	1	1
802	то вопрос	1	1
803	в целях	2	1
804	между ними	1	1
805	не знает	3	1
806	не мышление	1	1
807	другой стороны	7	1
808	но можно	2	1
809	же относится	1	1
810	при автоматическом	1	1
811	в свое	2	1
812	далее в	1	1
813	указывают на	1	1
814	в своих	2	1
815	в настоящий	1	1
816	как на	1	1
817	точно так	3	1
818	гораздо более	3	1
819	смысле что	1	1
