N	2gram	Vinokur_Ku_3	Psycholo
531	графика и	1	1
532	изучение которой	1	1
533	задачи и	1	1
534	что есть	2	1
535	в отношении	3	1
536	что с	1	1
537	тогда когда	4	1
538	уже из	1	1
539	правда в	1	1
540	того как	7	1
541	к этим	1	1
542	с выводами	1	1
543	виду не	1	1
544	тогда и	1	1
545	существует между	1	1
546	но только	1	1
547	значение этого	1	1
548	вопрос который	1	1
549	так много	1	1
550	на язык	1	1
551	очень плохо	2	1
552	такая же	2	1
553	за исключением	1	1
554	здесь же	1	1
555	из того	2	1
556	что речь	1	1
557	отсюда понятно	1	1
558	это уже	3	1
559	так то	2	1
560	что на	3	1
561	конечно только	1	1
562	обстоятельство что	3	1
563	какой цели	1	1
564	он называет	1	1
565	уже о	2	1
566	начиная с	1	1
567	материала по	1	1
568	и такие	2	1
569	об одном	1	1
570	мы смотрим	1	1
571	всего что	1	1
572	относительно того	2	1
573	целом функция	1	1
574	на это	1	1
575	если же	2	1
576	им по	1	1
577	узнать в	1	1
578	им для	1	1
579	значение это	1	1
580	что мешает	1	1
581	но по	1	1
582	как не	1	1
583	свою очередь	1	1
584	всего этого	3	1
585	но далеко	1	1
586	основная линия	1	1
587	он мог	1	1
588	характер и	1	1
589	материал тем	1	1
590	не понял	2	1
591	только то	3	1
592	на той	1	1
593	в дальнейшем	2	1
594	дано в	2	1
595	уяснить себе	1	1
596	слова а	1	1
597	не трудно	3	1
598	каждого из	1	1
599	и каждый	1	1
600	располагаются в	1	1
601	она была	1	1
602	это только	1	1
603	что дело	2	1
604	таких примеров	1	1
605	он сам	1	1
606	попытаемся сделать	1	1
607	создается впечатление	1	1
608	быть в	2	1
609	тех кто	1	1
610	вот и	1	1
611	все содержание	1	1
612	из рассказа	1	1
613	с литературной	1	1
614	на наших	1	1
615	и просто	1	1
616	а также	4	1
617	может не	1	1
618	в конечном	1	1
619	к нему	1	1
620	на протяжении	2	1
621	мы вовсе	1	1
622	делает в	1	1
623	отдельные моменты	1	1
624	никаких сомнений	1	1
625	и содержания	2	1
626	сомневаюсь что	1	1
627	в теории	1	1
628	речи которые	3	1
629	следовало бы	1	1
630	дать в	1	1
631	статье о	1	1
632	ровно ничего	1	1
633	показывают что	1	1
634	но так	1	1
635	но с	1	1
636	этой точки	1	1
637	одной из	1	1
638	или иные	1	1
639	в свой	1	1
640	что даже	1	1
641	и действительно	3	1
642	в стороне	1	1
643	которое мы	1	1
644	поэтому и	1	1
645	решительно ничего	3	1
646	между тем	4	1
647	деле не	2	1
648	во времени	1	1
649	ее от	1	1
650	случаи когда	2	1
651	формы которые	1	1
652	именно на	2	1
653	с какой	1	1
654	же и	1	1
655	это остается	1	1
656	если это	2	1
657	видеть что	1	1
658	истинная природа	1	1
659	слова в	4	1
660	а то	2	1
661	эти два	2	1
662	не так	3	1
663	и их	1	1
664	вторая ошибка	1	1
665	иначе как	1	1
666	уклоняется от	1	1
667	чрезвычайно полезно	1	1
668	с этими	1	1
669	русский язык	4	1
670	и вместе	1	1
671	уже совершенно	2	1
672	это будет	1	1
673	рядом с	1	1
674	были бы	4	1
675	в особенности	2	1
676	к его	2	1
677	есть действительно	1	1
678	со всем	1	1
679	нам не	1	1
680	на русский	2	1
681	однако что	4	1
682	если только	1	1
683	по своим	1	1
684	конца как	1	1
685	и др	1	1
686	бы наше	1	1
687	ясным становится	1	1
688	в некоторых	2	1
689	характера что	1	1
690	превращается в	1	1
691	материал в	1	1
692	которых мы	1	1
693	на которых	5	1
694	и самый	2	1
695	они как	1	1
696	ни о	1	1
697	совершенно очевидно	1	1
698	и ты	1	1
699	не об	1	1
700	и об	2	1
701	я говорю	1	1
702	какая же	1	1
703	вся история	1	1
704	что каждый	1	1
705	смысл который	3	1
706	так в	2	1
707	так мы	1	1
708	мы опять	1	1
709	целом ряде	1	1
710	является слово	1	1
711	на эту	1	1
712	это есть	1	1
713	отношению к	2	1
714	ряда и	1	1
715	же так	1	1
716	там где	3	1
717	другая с	1	1
718	дело здесь	1	1
719	в условиях	2	1
720	только для	2	1
721	но это	5	1
722	о его	1	1
723	приемами и	1	1
724	отличается от	2	1
725	в чем	5	1
726	им в	1	1
727	но для	3	1
728	в смысле	1	1
729	рассматривать как	1	1
730	это сделано	1	1
731	не станет	1	1
732	которых он	1	1
733	мы найдем	2	1
734	как сказать	2	1
735	понимать эти	1	1
736	ли в	1	1
737	в связи	5	1
738	формы и	3	1
739	это можно	1	1
740	нам следует	1	1
741	думает что	1	1
742	которая в	1	1
743	чтобы понять	2	1
744	совершенно иное	1	1
745	совершенно иной	2	1
746	легко видеть	1	1
747	говорил по	1	1
748	от него	1	1
749	вот это	1	1
750	не должен	1	1
751	у которого	1	1
752	будто бы	1	1
753	идет об	1	1
754	же в	1	1
755	есть уже	1	1
756	и другие	1	1
757	характере и	1	1
758	сообщает нам	1	1
759	от всякого	1	1
760	понимания и	1	1
761	а о	1	1
762	в свою	1	1
763	в моем	1	1
764	можно смотреть	2	1
765	выполняют в	1	1
766	а ведь	1	1
767	речи и	1	1
768	то здесь	2	1
769	равно как	2	1
770	по одному	1	1
771	что под	1	1
772	дела но	1	1
773	решительно ни	1	1
774	уже говорил	1	1
775	на практике	4	1
776	это так	2	1
777	а может	1	1
778	от которой	1	1
779	это понятие	1	1
780	мы приходим	1	1
