N	2gram	Propp_Isto_4	Problemy
161	не дает	2	3
162	не знает	1	3
163	сказать что	2	3
164	другой стороны	4	3
165	таким же	6	3
166	в своих	1	3
167	как на	1	3
168	все что	4	3
169	и есть	2	2
170	к другому	1	2
171	из его	1	2
172	все те	1	2
173	и могут	1	2
174	мы уже	5	2
175	бы уже	1	2
176	вопрос о	4	2
177	эта форма	2	2
178	совпадает с	1	2
179	на себя	4	2
180	что герой	2	2
181	из которых	5	2
182	в ней	1	2
183	живым существом	1	2
184	то он	1	2
185	отношение к	2	2
186	мирами и	1	2
187	так что	2	2
188	в истории	2	2
189	его на	4	2
190	с этим	2	2
191	как образ	1	2
192	однако не	1	2
193	его к	3	2
194	и к	1	2
195	тут и	2	2
196	нами в	1	2
197	на его	3	2
198	он все	1	2
199	всех этих	1	2
200	здесь мы	2	2
201	при этом	3	2
202	эту функцию	1	2
203	а его	1	2
204	ни одной	2	2
205	случайно и	2	2
206	со своими	1	2
207	и уже	1	2
208	как целое	1	2
209	как таковой	1	2
210	именно и	1	2
211	в котором	1	2
212	в которых	4	2
213	но он	4	2
214	друг другу	1	2
215	однако в	2	2
216	к этим	2	2
217	со своим	1	2
218	связи с	3	2
219	не потому	1	2
220	к себе	3	2
221	во все	2	2
222	данном случае	3	2
223	идет не	1	2
224	и что	5	2
225	слова а	1	2
226	те же	3	2
227	с героем	1	2
228	то они	1	2
229	на вопрос	3	2
230	кто он	1	2
231	и во	2	2
232	от них	2	2
233	по своим	1	2
234	один из	1	2
235	мы видим	6	2
236	тот же	1	2
237	хотя бы	2	2
238	или же	3	2
239	конечно не	2	2
240	в большинстве	1	2
241	то и	1	2
242	большинстве случаев	1	2
243	его и	2	2
244	одно из	1	2
245	бросает в	1	2
246	и даже	4	2
247	до сих	5	2
248	социальной жизни	1	2
249	на этот	2	2
250	только как	1	2
251	в данном	3	2
252	с этой	2	2
253	на пути	1	2
254	сих пор	5	2
255	и перед	1	2
256	из своего	3	2
257	этой форме	1	2
258	на языке	2	2
259	же в	3	2
260	не есть	2	2
261	е в	3	2
262	этот вопрос	2	2
263	между ними	3	2
264	героя как	1	2
265	есть и	2	2
266	жизни и	1	2
267	но эти	1	2
268	заметить что	1	2
269	эта новая	1	1
270	ясно и	1	1
271	же как	13	1
272	надо понимать	1	1
273	героя за	1	1
274	герой у	1	1
275	видеть в	2	1
276	и за	2	1
277	их и	1	1
278	связь на	1	1
279	на тех	1	1
280	в особой	1	1
281	мы не	1	1
282	именно к	1	1
283	не была	1	1
284	превращения в	2	1
285	есть нечто	1	1
286	время как	1	1
287	не видим	1	1
288	но даже	1	1
289	и он	3	1
290	меньшей степени	1	1
291	герой может	1	1
292	взирает на	1	1
293	во всех	1	1
294	функций в	1	1
295	своей работе	1	1
296	он говорит	2	1
297	сам его	1	1
298	а только	1	1
299	к которой	1	1
300	в качестве	7	1
301	а и	1	1
302	вступают в	2	1
303	тогда как	4	1
304	что они	6	1
305	из таких	2	1
306	относится к	3	1
307	которые не	1	1
308	независимо от	1	1
309	что именно	1	1
310	вот как	2	1
311	что как	1	1
312	хотя и	2	1
313	таким является	3	1
314	та же	1	1
315	что это	2	1
316	у каждого	1	1
317	из этих	3	1
318	в мышлении	2	1
319	взаимоотношение между	1	1
320	другом случае	2	1
321	видим и	1	1
322	имеем в	2	1
323	как он	6	1
324	но на	1	1
325	с изображением	1	1
326	и если	3	1
327	вообще не	1	1
328	не следует	1	1
329	вера в	1	1
330	к миру	1	1
331	он должен	3	1
332	же это	2	1
333	есть та	1	1
334	в начале	1	1
335	хотя он	1	1
336	же порядка	1	1
337	и вот	2	1
338	же становится	1	1
339	человеческое сознание	1	1
340	и по	5	1
341	образа и	1	1
342	или иных	1	1
343	входящих в	1	1
344	героя который	1	1
345	в совершенно	1	1
346	об этом	7	1
347	из них	2	1
348	них не	1	1
349	лишь в	2	1
350	они тоже	1	1
351	знает что	1	1
352	ощущается как	1	1
353	может стать	1	1
354	и мы	1	1
355	то все	1	1
356	роль в	1	1
357	здесь нет	1	1
358	по всему	1	1
359	но уже	1	1
360	он является	1	1
361	героя или	1	1
362	быть только	1	1
363	она и	1	1
364	в главе	2	1
365	мы имеем	7	1
366	т д	24	1
367	не всегда	6	1
368	действительно не	1	1
369	потому и	1	1
370	он бросает	3	1
371	все как	1	1
372	и становится	1	1
373	ему как	2	1
374	в связь	3	1
375	от своего	3	1
376	или точнее	1	1
377	можно найти	2	1
378	он делает	2	1
379	могла быть	1	1
380	почти не	1	1
381	то для	1	1
382	знает и	2	1
383	наиболее полное	1	1
384	как непосредственно	1	1
385	на свою	1	1
386	своего рода	1	1
387	должны были	1	1
388	как одна	1	1
389	где герой	1	1
390	образом и	1	1
391	героя из	1	1
392	не его	1	1
393	что основная	1	1
394	того кто	1	1
395	героем и	1	1
396	с миром	3	1
397	здесь могут	1	1
398	мир герой	1	1
399	и функции	1	1
400	и другое	1	1
401	в русской	3	1
402	не имеет	3	1
403	ее с	1	1
404	которого он	1	1
405	только это	2	1
406	и имеет	1	1
407	не могло	2	1
408	из него	1	1
409	героя плюс	1	1
410	найти в	1	1
411	не всякий	1	1
412	и весь	1	1
413	или иная	1	1
414	показывает как	2	1
415	действительно в	1	1
416	на этом	2	1
417	и относится	1	1
418	это слово	1	1
419	нам важно	1	1
420	его он	1	1
421	здесь же	1	1
422	эти три	1	1
423	то это	5	1
424	в области	2	1
425	другие не	1	1
426	ему не	1	1
427	еще резче	2	1
428	у нас	2	1
429	вот в	1	1
430	у меня	1	1
431	одно и	1	1
432	в момент	1	1
433	сравнительно с	1	1
434	же объясняет	1	1
435	же самое	2	1
436	должны быть	1	1
437	к тому	1	1
438	все еще	3	1
439	с образом	1	1
440	тогда я	1	1
441	же достигается	1	1
442	здесь не	4	1
443	функция этого	1	1
444	только при	1	1
445	чтобы быть	1	1
446	и говорит	1	1
447	сохраняет свою	1	1
448	то время	1	1
449	как с	1	1
450	что у	3	1
451	в другом	5	1
452	в борьбе	1	1
453	он по	1	1
454	что дело	1	1
455	по сравнению	3	1
456	является в	1	1
457	для этого	1	1
458	со стороны	1	1
459	как этот	1	1
460	в виду	1	1
461	поэтому она	1	1
462	он здесь	1	1
463	под его	1	1
464	о том	4	1
465	таков например	2	1
466	другими словами	2	1
467	говорит об	2	1
468	уже совсем	1	1
469	мира а	1	1
470	можно сказать	1	1
471	важно не	1	1
472	на которых	1	1
473	того как	4	1
474	они являются	1	1
475	его герой	1	1
476	этом как	1	1
477	и только	5	1
478	ее всегда	1	1
479	не надо	1	1
480	мире так	1	1
481	она может	1	1
482	того что	2	1
483	к которому	1	1
484	быть и	1	1
485	на которой	2	1
486	всякого рода	3	1
487	одной из	1	1
488	мы увидим	3	1
489	что даже	1	1
490	и действительно	3	1
491	даже если	1	1
492	на своей	1	1
493	и так	1	1
494	а с	1	1
495	высказанных здесь	1	1
496	между героем	2	1
497	себя в	2	1
498	вот почему	1	1
499	уже существующих	1	1
500	него есть	1	1
501	эти черты	1	1
502	друг за	1	1
503	эти же	1	1
504	не все	1	1
505	и других	3	1
506	и их	2	1
507	могло бы	2	1
508	он становится	2	1
509	не для	1	1
510	к ним	2	1
511	при всей	1	1
512	как недостаток	1	1
513	и показывает	1	1
514	к той	1	1
515	героя он	2	1
516	в других	2	1
517	перейти к	1	1
518	этом рассказе	1	1
519	довольно ясно	1	1
520	в особенности	2	1
521	тотчас же	1	1
522	и птицы	1	1
523	он живет	2	1
524	и герой	1	1
525	как у	1	1
526	однако что	1	1
527	на ее	1	1
528	здесь в	1	1
529	а именно	3	1
530	во второй	1	1
531	к его	1	1
532	если мы	1	1
533	были не	1	1
534	что не	1	1
535	но есть	2	1
536	притом не	1	1
537	а на	4	1
538	его смерти	1	1
539	ничем не	1	1
540	зависит от	1	1
541	что мы	3	1
542	под влиянием	1	1
543	с помощью	2	1
544	вступает в	1	1
545	этой же	1	1
546	или другого	1	1
547	в частности	2	1
548	на который	1	1
549	и она	1	1
550	к ложным	1	1
551	эти исследования	1	1
552	к другой	1	1
553	за другом	1	1
554	конечно есть	1	1
555	над ним	1	1
556	к своему	3	1
557	не знал	1	1
558	что за	1	1
559	сравнению с	3	1
560	такого рода	2	1
561	это за	1	1
562	в тех	4	1
563	и там	2	1
564	не стало	1	1
565	в человеческом	4	1
566	этого слова	2	1
567	словами к	1	1
568	этом случае	3	1
569	в основном	1	1
570	человека о	1	1
571	в более	1	1
572	один вид	1	1
573	что я	2	1
574	это он	2	1
575	его с	2	1
576	показать как	1	1
577	в другое	1	1
578	может играть	1	1
579	и все	2	1
580	у них	1	1
581	в большей	1	1
582	будто бы	1	1
583	только что	3	1
584	на одно	1	1
585	или совершенно	2	1
586	мы видели	6	1
587	о смысле	1	1
588	как дело	1	1
589	или другим	1	1
590	они отвечают	1	1
591	но если	1	1
592	это в	1	1
593	то здесь	2	1
594	их он	1	1
595	мир но	1	1
596	мы считаем	2	1
597	на своем	1	1
598	он действует	1	1
599	где он	1	1
600	понял что	1	1
601	к этой	3	1
602	можно еще	1	1
603	и другие	3	1
604	он у	1	1
605	к этому	5	1
606	точно так	5	1
607	такой же	1	1
