1	и т	14	27
244	и вот	2	2
245	в своем	5	2
246	это же	1	2
247	видеть в	1	2
248	и на	7	2
249	лишь в	2	2
250	начинается с	1	2
251	еще один	1	2
252	с этой	4	2
253	же самое	3	2
254	гор и	1	2
255	того что	3	2
256	и тот	1	2
257	и они	3	2
258	с помощью	3	2
259	он же	1	2
260	и этим	1	2
261	из них	8	2
262	имеем в	3	2
263	это мы	1	2
264	но этот	1	2
265	этого слова	1	2
266	у нас	2	2
267	во все	2	2
268	отношение к	3	2
269	у тебя	1	2
270	том как	3	2
271	с тем	2	2
272	в себе	4	2
273	в отдельности	1	2
274	передается по	1	2
275	ни в	1	2
276	здесь на	1	2
277	представлений о	2	2
278	по своей	1	2
279	несколько примеров	1	2
280	что есть	1	2
281	приведем несколько	1	2
282	же относится	1	1
283	вплоть до	2	1
284	в различных	1	1
285	момент в	1	1
286	как не	1	1
287	его функции	1	1
288	под влиянием	1	1
289	роль их	2	1
290	и стало	1	1
291	есть нечто	1	1
292	ничем не	1	1
293	iii и	1	1
294	сам он	1	1
295	здесь еще	3	1
296	так называемые	1	1
297	здесь по	1	1
298	не за	1	1
299	под землей	2	1
300	он и	1	1
301	их и	1	1
302	но эти	3	1
303	животных и	1	1
304	чаще всего	1	1
305	в воду	1	1
306	в борьбе	3	1
307	целый ряд	3	1
308	как у	3	1
309	на свой	1	1
310	более что	2	1
311	его по	1	1
312	а потом	2	1
313	могла быть	1	1
314	ряд других	1	1
315	образом и	1	1
316	в особой	1	1
317	человек в	2	1
318	в царстве	2	1
319	со своими	2	1
320	глаза и	1	1
321	есть не	1	1
322	могло быть	1	1
323	человека за	1	1
324	точки зрения	10	1
325	не знал	1	1
326	в наши	1	1
327	то и	1	1
328	перестает быть	2	1
329	и так	2	1
330	и весь	2	1
331	новые формы	1	1
332	у других	1	1
333	под этим	1	1
334	и смерть	4	1
335	с ним	4	1
336	когда мы	1	1
337	что тот	1	1
338	бы нам	1	1
339	по другим	1	1
340	ссылаясь на	2	1
341	и каждый	1	1
342	объясняется тем	1	1
343	с воинами	1	1
344	видно что	1	1
345	и становится	2	1
346	они не	1	1
347	затем когда	1	1
348	и связанные	1	1
349	тем более	3	1
350	и наконец	6	1
351	людей и	2	1
352	в образах	1	1
353	мертвых в	1	1
354	один из	2	1
355	друг на	2	1
356	и жизни	1	1
357	дается в	2	1
358	что по	1	1
359	не имеют	1	1
360	еще более	4	1
361	античный материал	1	1
362	отчасти и	3	1
363	на этой	1	1
364	мы будем	3	1
365	от его	1	1
366	по всему	3	1
367	обращаем внимание	1	1
368	загробном мире	4	1
369	что если	1	1
370	на голове	1	1
371	друг другу	2	1
372	на два	1	1
373	они становятся	1	1
374	он как	1	1
375	образы эти	1	1
376	него есть	2	1
377	не могла	2	1
378	начинают приобретать	1	1
379	именно в	2	1
380	какая же	1	1
381	жизни и	8	1
382	должны быть	1	1
383	вернуться к	1	1
384	и имеет	2	1
385	руки и	1	1
386	на одной	1	1
387	смерти и	4	1
388	к тому	3	1
389	облекается в	1	1
390	однако не	1	1
391	служит в	1	1
392	только начало	1	1
393	в совершенно	3	1
394	и материальной	1	1
395	море и	1	1
396	где нет	1	1
397	особое место	2	1
398	и несколько	2	1
399	по поводу	1	1
400	та же	3	1
401	исходя из	1	1
402	он весь	1	1
403	бы нас	2	1
404	дальше и	1	1
405	что такого	1	1
406	близки к	1	1
407	бы в	1	1
408	говорит он	1	1
409	и выходит	1	1
410	очень часто	2	1
411	он хочет	1	1
412	на ее	1	1
413	выходит из	1	1
414	без всякой	1	1
415	о значении	1	1
416	он по	1	1
417	вот почему	1	1
418	услугу и	1	1
419	и делает	1	1
420	же становится	1	1
421	один человек	1	1
422	такой же	1	1
423	смерть и	8	1
424	он часто	1	1
425	он хозяин	1	1
426	в пределах	5	1
427	и вместе	1	1
428	бога и	2	1
429	человека в	6	1
430	жизни так	1	1
431	во всех	11	1
432	внимание на	1	1
433	время путешествия	1	1
434	или три	1	1
435	и это	2	1
436	близок к	1	1
437	как нет	1	1
438	что люди	1	1
439	доходит до	1	1
440	как их	1	1
441	в него	1	1
442	в ней	1	1
443	в котором	4	1
444	и тогда	1	1
445	останавливаться на	1	1
446	ей и	1	1
447	для чего	2	1
448	в это	3	1
449	время как	1	1
450	себе и	1	1
451	не как	1	1
452	смерть в	1	1
453	все его	4	1
454	что даже	1	1
455	до того	2	1
456	в основе	6	1
457	его происхождение	1	1
458	ту и	2	1
459	том числе	3	1
460	сюда в	1	1
461	критический момент	1	1
462	им в	1	1
463	как на	2	1
464	а он	1	1
465	же функции	1	1
466	вообще не	1	1
467	где он	1	1
468	дома и	1	1
469	изо рта	1	1
470	между царством	1	1
471	почти всегда	2	1
472	большинстве случаев	3	1
473	тому что	1	1
474	отношение как	1	1
475	он действует	1	1
476	и затем	2	1
477	если в	2	1
478	на материале	1	1
479	и уже	1	1
480	не знает	2	1
481	нет никакого	1	1
482	под тем	1	1
483	до нас	1	1
484	но здесь	2	1
485	скажем в	1	1
486	эта новая	1	1
487	и смысл	1	1
488	функций в	1	1
489	говорить и	1	1
490	из него	1	1
491	в загробном	1	1
492	ничего и	1	1
493	чего не	1	1
494	человеческой жизни	4	1
495	юношей и	1	1
496	и следовательно	1	1
497	землю и	1	1
498	с полной	1	1
499	к созданию	1	1
500	говорили о	1	1
501	о которых	1	1
502	он сам	1	1
503	в критический	1	1
504	назвать его	1	1
505	в виду	3	1
506	и к	2	1
507	что не	1	1
508	и никому	1	1
509	в большинстве	3	1
510	наши задачи	1	1
511	становятся уже	1	1
512	они были	2	1
513	мог быть	1	1
514	сталкивается с	1	1
515	же случай	1	1
516	широком смысле	1	1
517	фольклоре не	1	1
518	представление о	2	1
519	и обряды	1	1
520	имеет отношение	1	1
521	и об	1	1
522	в них	7	1
523	особое значение	2	1
524	содержанию и	1	1
525	ее так	1	1
526	говоря о	1	1
527	быть только	1	1
528	преимущественно в	1	1
529	принадлежит к	2	1
530	был бы	1	1
531	не было	3	1
532	что было	3	1
533	особенно в	2	1
534	то они	1	1
535	из головы	1	1
536	прежде всего	14	1
537	он был	2	1
538	был и	1	1
539	всех этих	7	1
540	то время	1	1
541	одно и	1	1
542	мы еще	3	1
543	мир как	1	1
544	выбрать себе	1	1
545	быть и	2	1
546	за тридевять	1	1
547	и ни	1	1
548	между собой	1	1
549	всегда является	1	1
550	мы скажем	1	1
551	мы достаточно	1	1
552	см гл	1	1
553	бы на	1	1
554	в эпоху	4	1
555	здесь же	1	1
556	бы при	1	1
557	на друга	2	1
558	и эти	1	1
559	что как	1	1
560	за эту	1	1
561	мир но	1	1
562	полной ясностью	1	1
563	в то	5	1
564	как этот	1	1
565	и которые	1	1
566	в результате	1	1
567	герой может	1	1
568	тот же	3	1
569	же еще	1	1
570	этих двух	1	1
571	ее как	1	1
572	на границе	3	1
573	физической силой	1	1
574	они дают	1	1
575	в чем	1	1
576	именно и	1	1
577	обрядовых и	1	1
578	в широком	1	1
579	и вдруг	1	1
580	на своем	1	1
581	которыми они	1	1
582	жизнь и	3	1
583	не для	2	1
584	для человека	1	1
585	как говорит	1	1
586	на шее	1	1
587	есть человек	1	1
588	можно сказать	2	1
589	на тех	1	1
590	в глаза	1	1
591	налево и	1	1
592	тридевять земель	1	1
593	никому не	1	1
594	еще одну	1	1
595	быту и	1	1
596	нам важно	1	1
597	и те	1	1
598	в очень	1	1
599	на основе	3	1
600	для более	1	1
601	они основаны	1	1
602	средство от	1	1
603	вещи и	2	1
604	здесь в	6	1
605	этому миру	1	1
606	с разными	1	1
607	в основном	8	1
608	как путем	1	1
609	но как	1	1
610	двух сторон	1	1
611	основаны на	1	1
612	о смерти	2	1
613	и является	1	1
614	мы не	1	1
615	бы уже	1	1
616	может послужить	1	1
617	не можем	1	1
618	одновременно и	1	1
619	у них	2	1
620	которая в	1	1
621	с ее	1	1
622	и такая	1	1
623	них не	1	1
624	роль в	3	1
