N	2gram	Tiupa_Hudo_1	Formalny
264	не останется	1	2
265	всего в	1	2
266	что на	2	2
267	если же	1	2
268	и это	4	2
269	литературного творчества	2	2
270	и о	4	2
271	в ее	3	2
272	в в	1	2
273	и от	4	2
274	от изучения	1	2
275	с самого	1	2
276	приводит к	3	2
277	времени и	1	2
278	сам он	1	2
279	с ним	4	2
280	в виду	1	2
281	между тем	8	2
282	это не	7	2
283	этом смысле	1	2
284	один из	4	2
285	с ними	2	2
286	потому что	5	2
287	в качестве	9	2
288	же и	1	2
289	является не	1	2
290	или даже	1	2
291	характерно что	1	2
292	сами по	1	2
293	в конце	4	2
294	как его	3	2
295	со стороны	3	2
296	даже не	1	2
297	что для	1	2
298	превращается в	3	2
299	до конца	2	2
300	ничем не	3	2
301	конце концов	1	2
302	ни на	1	2
303	к его	1	2
304	как это	1	2
305	подхода к	1	2
306	установкой на	2	2
307	из этого	1	2
308	как например	1	2
309	является для	1	2
310	но это	1	2
311	в чем	1	2
312	к другим	1	2
313	совершенно иной	2	2
314	ее и	1	2
315	в целях	1	2
316	сказать что	1	2
317	в характере	1	2
318	у толстого	1	2
319	и другие	1	2
320	в таком	3	2
321	как известно	1	1
322	и а	5	1
323	говоря о	2	1
324	таком случае	1	1
325	и хотя	1	1
326	связана с	1	1
327	и без	1	1
328	художественных произведений	1	1
329	своей основной	1	1
330	к своей	1	1
331	нам кажется	1	1
332	его же	1	1
333	из его	1	1
334	п все	1	1
335	проникает в	1	1
336	ведь и	1	1
337	оно было	2	1
338	за свои	1	1
339	и этот	1	1
340	равнодушен к	1	1
341	той же	2	1
342	их и	1	1
343	вышли из	1	1
344	пока только	1	1
345	этом не	1	1
346	высказывания в	1	1
347	начинается с	2	1
348	главе этой	1	1
349	но она	1	1
350	же что	1	1
351	слово не	2	1
352	время в	1	1
353	прозы не	2	1
354	в литературоведении	1	1
355	различия между	1	1
356	словами как	1	1
357	чем это	1	1
358	а тем	1	1
359	отказ от	2	1
360	произведение не	1	1
361	легче и	1	1
362	оказывается не	1	1
363	общего с	1	1
364	дает нам	1	1
365	встречи с	1	1
366	в своем	4	1
367	собственно и	1	1
368	увидеть в	1	1
369	более или	1	1
370	в действительности	4	1
371	глава вторая	1	1
372	в этот	1	1
373	первой из	2	1
374	за собой	1	1
375	где все	1	1
376	в литературном	2	1
377	так или	2	1
378	решающее значение	1	1
379	бы не	1	1
380	которая служит	1	1
381	обстоятельствам и	1	1
382	и тот	1	1
383	но он	3	1
384	как он	2	1
385	на то	4	1
386	но на	1	1
387	ведь из	1	1
388	не могла	1	1
389	иным как	1	1
390	тем не	4	1
391	они в	2	1
392	них уже	1	1
393	он должен	1	1
394	в узком	1	1
395	к одному	1	1
396	мы полагаем	1	1
397	том чтобы	1	1
398	характерное для	1	1
399	являются его	1	1
400	же самая	1	1
401	под воздействием	2	1
402	уходит из	1	1
403	же не	1	1
404	тем в	1	1
405	другого человека	1	1
406	в определенном	1	1
407	же касается	2	1
408	произведения с	2	1
409	в другом	2	1
410	а их	1	1
411	они просто	1	1
412	отличать от	1	1
413	литературном произведении	1	1
414	за ней	1	1
415	вторая тенденция	1	1
416	не чем	1	1
417	человека на	1	1
418	рядом с	1	1
419	все равно	2	1
420	в самую	1	1
421	как об	1	1
422	в данном	1	1
423	когда все	2	1
424	или менее	1	1
425	места в	1	1
426	том как	3	1
427	здесь впервые	1	1
428	между романом	1	1
429	ли можно	1	1
430	данное время	1	1
431	если можно	2	1
432	каким был	1	1
433	теории литературы	2	1
434	знаем что	1	1
435	что уже	1	1
436	вопрос о	2	1
437	которых так	1	1
438	сочетать с	1	1
439	нельзя было	1	1
440	есть его	1	1
441	не будем	1	1
442	друг другу	1	1
443	не тем	1	1
444	как от	2	1
445	не должно	1	1
446	бы быть	1	1
447	возвращается к	3	1
448	вообще на	1	1
449	нельзя согласиться	1	1
450	не менее	5	1
451	не раз	2	1
452	но они	1	1
453	а а	2	1
454	русского романа	1	1
455	иной раз	1	1
456	мышления и	2	1
457	дело в	1	1
458	на него	2	1
459	бытия и	4	1
460	взглянуть на	1	1
461	и имеет	1	1
462	о них	1	1
463	из их	1	1
464	чем не	1	1
465	это еще	1	1
466	не могло	1	1
467	нельзя не	1	1
468	как два	1	1
469	литературе в	2	1
470	вследствие того	1	1
471	с читателем	1	1
472	далеко не	1	1
473	чисто внешних	1	1
474	как будто	4	1
475	представляется нам	2	1
476	относиться к	1	1
477	мы узнаем	4	1
478	и вполне	1	1
479	апелляции к	1	1
480	и другой	1	1
481	только еще	1	1
482	ничего общего	1	1
483	для себя	3	1
484	этой своей	2	1
485	иной чем	1	1
486	легче чем	1	1
487	е все	1	1
488	свою очередь	1	1
489	но при	1	1
490	данном случае	1	1
491	характер и	2	1
492	в средневековой	1	1
493	то чтобы	2	1
494	в произведении	1	1
495	смысла слов	1	1
496	на свой	1	1
497	читателя в	6	1
498	можно было	5	1
499	от некоторых	1	1
500	ясно что	2	1
501	каждого из	2	1
502	в последующих	1	1
503	во многом	1	1
504	и приемов	1	1
505	где впервые	1	1
506	когда в	1	1
507	на них	1	1
508	и пространстве	1	1
509	можно сказать	4	1
510	только потому	2	1
511	другому в	1	1
512	становится только	1	1
513	о том	12	1
514	и поэтому	2	1
515	то во	1	1
516	и та	1	1
517	до сих	2	1
518	с одной	1	1
519	что его	1	1
520	роль принадлежит	1	1
521	время не	1	1
522	и мыслей	1	1
523	все в	1	1
524	всего на	1	1
525	отрицает его	1	1
526	и хорошо	1	1
527	в форме	2	1
528	что бы	1	1
529	слов и	1	1
530	как объект	1	1
531	происходит в	1	1
532	же речь	1	1
533	в отрыве	1	1
534	такая же	1	1
535	художественного восприятия	2	1
536	трудно не	1	1
537	и дело	2	1
538	тот же	1	1
539	согласиться с	2	1
540	в себе	11	1
541	непосредственно из	1	1
542	и так	2	1
543	поэтому и	2	1
544	их не	1	1
545	так что	2	1
546	литературы в	1	1
547	не принимает	1	1
548	не из	1	1
549	речь в	2	1
550	связывается с	1	1
551	элементов и	1	1
552	в прозе	1	1
553	художественному заданию	1	1
554	они сами	1	1
555	свои усилия	1	1
556	ее не	1	1
557	свою главную	1	1
558	всегда только	1	1
559	глава первая	1	1
560	так легко	1	1
561	к социальной	1	1
562	но из	1	1
563	рассказа не	2	1
564	с другим	2	1
565	или иначе	2	1
566	нежели у	1	1
567	сюда же	1	1
568	по своим	1	1
569	и нельзя	1	1
570	отказываться от	1	1
571	в свою	1	1
572	в природе	1	1
573	один и	1	1
574	исходит из	1	1
575	говорит о	1	1
576	поскольку она	1	1
577	не на	1	1
578	в руках	1	1
579	а ведь	1	1
580	было ему	1	1
581	являются ли	1	1
582	и исторической	1	1
583	служебную функцию	1	1
584	ближе к	2	1
585	художественного целого	4	1
586	только теперь	1	1
587	в речи	2	1
588	изображает и	1	1
589	усилия на	1	1
590	он уже	4	1
591	это столь	1	1
592	к своему	2	1
593	о чем	1	1
594	одной стороны	1	1
595	поэтому же	1	1
596	такого рода	3	1
597	пишет в	1	1
598	и там	1	1
599	в литературе	3	1
600	столь резко	1	1
601	да и	2	1
602	в первой	6	1
603	поэтому когда	1	1
604	тенденция к	1	1
605	в контексте	1	1
606	между людьми	1	1
607	сих пор	2	1
608	автора и	2	1
609	рассказа как	1	1
610	но для	1	1
611	в смысле	1	1
612	полноту его	1	1
613	всего его	1	1
614	высказывания а	1	1
615	не случайным	1	1
616	мышления в	1	1
617	при таком	1	1
618	в пределе	1	1
619	узком смысле	1	1
620	о нем	3	1
621	как для	1	1
622	посвящены две	1	1
623	сознания в	1	1
624	как особая	1	1
625	в данное	1	1
626	для нас	1	1
627	то о	2	1
628	для его	1	1
629	мы должны	1	1
630	укладывается в	1	1
631	несмотря на	4	1
632	или не	3	1
633	же в	3	1
634	хотя в	1	1
635	не дает	1	1
636	в системе	2	1
637	аналогии со	1	1
638	вступает в	1	1
639	одной из	2	1
640	от лица	2	1
641	не своим	1	1
642	в последнем	1	1
643	чем иным	1	1
644	только о	1	1
645	в трех	1	1
646	героя в	2	1
647	можно назвать	1	1
648	ли они	1	1
649	положительных и	1	1
650	случае если	1	1
651	в своих	3	1
652	и эта	1	1
653	русской литературы	1	1
654	которая не	2	1
