N	2gram	Medvedev_F_2	Istorich
595	это может	1	1
596	они имеют	1	1
597	этом придется	1	1
598	все они	1	1
599	толстой не	1	1
600	на фоне	4	1
601	который будет	1	1
602	была бы	3	1
603	от всех	2	1
604	речи и	3	1
605	является и	1	1
606	героя в	1	1
607	это и	5	1
608	из этого	2	1
609	нему является	1	1
610	на своем	1	1
611	но эти	1	1
612	только одна	1	1
613	и эта	1	1
614	им и	1	1
615	как на	1	1
616	в таком	2	1
617	которая не	1	1
