N	2gram	Potebnia_M_3	Formalny
175	между людьми	2	3
176	для нас	20	3
177	этом отношении	2	3
178	же самое	1	3
179	оно не	4	3
180	это единство	2	3
181	только то	1	3
182	в произведении	3	3
183	ясно что	1	3
184	жизнь и	1	3
185	никак не	3	3
186	и что	10	3
187	можно сказать	3	3
188	единства и	1	3
189	их в	2	3
190	в них	5	3
191	и следовательно	3	3
192	в какой	2	3
193	уже не	6	3
194	в поэзии	1	3
195	его и	1	3
196	и навсегда	1	3
197	произведения и	1	3
198	слово как	5	3
199	души и	2	3
200	не на	1	3
201	может стать	2	3
202	внутренней формы	19	3
203	она есть	1	3
204	того что	18	3
205	отношению к	5	3
206	формы его	1	3
207	жизни в	1	3
208	может и	1	3
209	сказать что	5	3
210	равно как	1	3
211	и эта	1	3
212	отношения к	1	2
213	чтобы не	1	2
214	человека и	5	2
215	в такой	1	2
216	он может	1	2
217	это и	2	2
218	нам кажется	2	2
219	отношения между	1	2
220	в котором	4	2
221	с таким	2	2
222	одним и	3	2
223	что уже	2	2
224	из своих	1	2
225	полагать что	1	2
226	бы например	2	2
227	который был	1	2
228	в сущности	1	2
229	говорить о	3	2
230	и со	1	2
231	не знают	1	2
232	же что	6	2
233	всех сторон	1	2
234	с его	1	2
235	жизни с	1	2
236	очевидно что	5	2
237	говорящих или	1	2
238	отличие от	1	2
239	ведь мы	1	2
240	за пределы	2	2
241	чем же	1	2
242	в своем	5	2
243	стороны и	1	2
244	увидим что	1	2
245	от этого	2	2
246	то в	1	2
247	это можно	3	2
248	бы не	4	2
249	из этих	9	2
250	в этой	2	2
251	только один	2	2
252	как он	1	2
253	что она	3	2
254	главным образом	1	2
255	сами эти	1	2
256	перестает быть	4	2
257	не как	2	2
258	из виду	2	2
259	одной и	4	2
260	что ни	2	2
261	возможно только	3	2
262	форма в	4	2
263	это значит	1	2
264	от одного	1	2
265	кажется что	1	2
266	и вне	1	2
267	для чего	1	2
268	ни с	1	2
269	и тогда	3	2
270	нисколько не	1	2
271	что собственно	2	2
272	в эту	1	2
273	том как	3	2
274	или точнее	1	2
275	таким же	1	2
276	знаем что	1	2
277	произведение есть	2	2
278	к одной	3	2
279	вложена в	1	2
280	но эта	1	2
281	друг другу	1	2
282	однако в	1	2
283	что этот	1	2
284	где нет	1	2
285	даже в	2	2
286	виду что	1	2
287	как о	2	2
288	принадлежат к	1	2
289	и притом	2	2
290	и именно	1	2
291	смысла но	1	2
292	в нас	2	2
293	как много	1	2
294	не могло	1	2
295	только не	2	2
296	отдельных частей	1	2
297	находятся в	1	2
298	тем не	3	2
299	в каком	5	2
300	этот закон	1	2
301	из одного	1	2
302	отличается от	1	2
303	и это	4	2
304	и художественное	1	2
305	здесь не	1	2
306	то или	2	2
307	так в	2	2
308	был бы	2	2
309	не ради	1	2
310	можно только	2	2
311	это только	1	2
312	могла быть	2	2
313	для этого	1	2
314	ничего не	1	2
315	на все	2	2
316	развития как	1	2
317	или на	2	2
318	и содержание	2	2
319	в языке	7	2
320	что и	13	2
321	в художественной	1	2
322	предмета и	1	2
323	должен быть	1	2
324	в самое	1	2
325	не можем	3	2
326	из них	6	2
327	к более	1	2
328	сами по	1	2
329	от того	8	2
330	и содержания	1	2
331	и даже	2	2
332	в области	2	2
333	мы еще	1	2
334	превращается в	1	2
335	была бы	4	2
336	не об	1	2
337	но оно	6	2
338	то по	1	2
339	с такой	1	2
340	смысле этого	7	2
341	поэтическом произведении	1	2
342	быть только	4	2
343	отличная от	1	2
344	внутреннего единства	1	2
345	этого слова	11	2
346	а к	3	2
347	то под	1	2
348	но это	6	2
349	сознания и	1	2
350	от него	2	2
351	мы должны	4	2
352	романа и	1	2
353	к самому	1	2
354	одной из	2	2
355	слово в	4	2
356	но если	1	2
357	лишь тогда	2	2
358	именно потому	1	2
359	бы быть	2	2
360	в последнем	3	2
361	от души	1	2
362	к этому	3	2
363	в таком	3	2
364	в данную	1	2
365	я и	3	1
366	таком случае	2	1
367	предложении в	1	1
368	из остальных	1	1
369	целого и	1	1
370	же нам	2	1
371	сам по	5	1
372	и то	8	1
373	противоречия между	1	1
374	себе путь	1	1
375	тех же	1	1
376	в чистой	1	1
377	для науки	1	1
378	в первом	3	1
379	слова является	1	1
380	и до	2	1
381	оно было	1	1
382	собственном смысле	2	1
383	со своей	2	1
384	собою в	1	1
385	его деятельность	1	1
386	входящих в	2	1
387	с в	2	1
388	есть не	7	1
389	со всех	1	1
390	бы уже	1	1
391	было содержанием	1	1
392	или наоборот	1	1
393	в первый	1	1
394	содержания в	2	1
395	сначала все	1	1
396	оно есть	3	1
397	из того	2	1
398	ему в	2	1
399	то это	6	1
400	жизни это	1	1
401	в каждой	4	1
402	то конечно	1	1
403	так или	2	1
404	себе а	4	1
405	произведение и	1	1
406	не имел	1	1
407	это возможно	1	1
408	не найдем	1	1
409	есть акт	2	1
410	его внутреннюю	2	1
411	души есть	1	1
412	оно ни	2	1
413	его действительности	1	1
414	изображения ее	1	1
415	и человеческой	2	1
416	то слово	3	1
417	как у	1	1
418	находит в	2	1
419	внутренняя форма	15	1
420	искусство то	1	1
421	а только	3	1
422	явлений и	2	1
423	не входит	1	1
424	только тогда	9	1
425	к слову	2	1
426	вообще как	2	1
427	себе и	1	1
428	этого единства	2	1
429	и чем	1	1
430	из таких	1	1
431	сама по	2	1
432	один и	1	1
433	явление которое	1	1
434	как сочетание	1	1
435	его на	1	1
436	с этим	6	1
437	в предложении	2	1
438	значение его	1	1
439	что как	2	1
440	к новому	1	1
441	в противном	1	1
442	хотя и	1	1
443	может получить	1	1
444	было только	1	1
445	и внутреннюю	2	1
446	что действительность	1	1
447	него самого	3	1
448	это определение	1	1
449	роль играет	1	1
450	и конечно	1	1
451	та же	2	1
452	из жизни	1	1
453	существует лишь	1	1
454	чем больше	1	1
455	замысел художника	1	1
456	тоже не	1	1
457	и тот	2	1
458	иначе и	2	1
459	на то	2	1
460	не могла	2	1
461	и если	2	1
462	положение что	1	1
463	противном случае	1	1
464	если для	1	1
465	время и	2	1
466	он не	4	1
467	же именно	1	1
468	единство в	1	1
469	чувственный образ	23	1
470	к одному	5	1
471	не к	4	1
472	переходит от	1	1
473	котором мы	2	1
474	именно из	1	1
475	что единство	1	1
476	из предложений	1	1
477	еще одну	1	1
478	и по	4	1
479	так например	2	1
480	бы от	1	1
481	в нее	1	1
482	одно и	5	1
483	ни был	1	1
484	но все	2	1
485	исходя из	1	1
486	положения что	1	1
487	а вместе	1	1
488	касается до	1	1
489	его произведения	1	1
490	не будет	3	1
491	если нет	1	1
492	в мире	1	1
493	и сделал	1	1
494	его не	1	1
495	на создание	1	1
496	своей стороны	1	1
497	знает что	1	1
498	с другими	5	1
499	насколько оно	3	1
500	предмета а	3	1
501	не одна	1	1
502	понять его	1	1
503	форму и	1	1
504	быть не	2	1
505	приходит в	1	1
506	это слияние	1	1
507	смысле совокупности	1	1
508	с этой	2	1
509	быть даны	1	1
510	была уже	1	1
511	такою же	1	1
512	форма и	1	1
513	должно быть	5	1
514	на первый	1	1
515	нужно было	1	1
516	вещи в	1	1
517	та что	1	1
518	что между	1	1
519	и при	4	1
520	что такая	1	1
521	нам так	1	1
522	в их	2	1
523	возможны только	2	1
524	могло бы	1	1
525	были уже	1	1
526	и звук	2	1
527	и той	2	1
528	искусства а	2	1
529	единство и	2	1
530	но он	1	1
531	в понятии	2	1
532	слова к	1	1
533	том же	2	1
534	от внешней	1	1
535	познания так	1	1
536	что новый	1	1
537	форму в	1	1
538	и необходимость	1	1
539	с миром	1	1
540	нечто вроде	2	1
541	поэтического произведения	2	1
542	еще один	1	1
543	с ним	6	1
544	тем самым	7	1
545	что эта	2	1
546	случае они	1	1
547	меня не	1	1
548	художника не	1	1
549	того как	4	1
550	или другие	1	1
551	должны служить	1	1
552	на себе	1	1
553	на него	3	1
554	тогда и	3	1
555	когда они	1	1
556	и бесконечно	1	1
557	иметь в	2	1
558	но только	2	1
559	слово и	3	1
560	возможно и	1	1
561	в разных	2	1
562	больше чем	1	1
563	способен удовлетворить	1	1
564	и связи	1	1
565	развивается в	1	1
566	такой случай	1	1
567	их если	1	1
568	представляет ее	1	1
569	на выражение	1	1
570	в сознании	15	1
571	на понимание	1	1
572	е не	1	1
573	целом и	1	1
574	внутреннюю форму	5	1
575	этот образ	4	1
576	теперь при	1	1
577	действительность есть	1	1
578	ему не	2	1
579	с другом	1	1
580	они называют	1	1
581	нигде нет	1	1
582	мере того	3	1
583	на читателя	1	1
584	что при	3	1
585	и самое	2	1
586	в язык	1	1
587	своего развития	1	1
588	эти последние	2	1
589	его художественного	1	1
590	только при	2	1
591	языка и	2	1
592	в собственном	2	1
593	как по	1	1
594	с самого	1	1
595	она только	1	1
596	не те	1	1
597	и может	3	1
598	эти содержания	1	1
599	речи то	1	1
600	то нужно	1	1
601	привести в	2	1
602	художественное творчество	1	1
603	с первым	1	1
604	только через	1	1
605	не с	1	1
606	оно как	1	1
607	произведения не	2	1
608	не имеем	1	1
609	для него	9	1
610	с совершенною	1	1
611	даны в	1	1
612	совершенно невозможно	1	1
613	и вообще	3	1
614	это внутреннее	1	1
615	по мере	4	1
616	об этом	2	1
617	связи со	1	1
618	содержание этого	1	1
619	и человека	1	1
620	и произведения	1	1
621	и здесь	1	1
622	искусства и	3	1
623	быть частью	1	1
624	состояние сознания	1	1
625	имеет еще	1	1
626	она для	1	1
627	определенное значение	1	1
628	форма более	1	1
629	тем а	1	1
630	и та	2	1
631	но мы	2	1
632	одного из	1	1
633	и который	1	1
634	как форма	1	1
635	первоначального замысла	1	1
636	там же	6	1
637	нас в	1	1
638	художник должен	1	1
639	внешней формы	1	1
640	на человека	2	1
641	действительности а	1	1
642	все в	2	1
643	но столь	1	1
644	те или	1	1
645	места и	1	1
646	быть сама	1	1
647	от них	2	1
648	не чувствует	1	1
649	найти такой	1	1
650	а потому	6	1
651	ними в	1	1
652	материал не	1	1
653	так нельзя	2	1
654	в форме	2	1
655	ее содержание	1	1
656	внешнее и	1	1
657	что бы	1	1
658	в ту	1	1
659	из средств	1	1
660	языка мы	2	1
661	например при	2	1
662	как например	1	1
663	смысл вообще	1	1
664	в двух	1	1
665	что только	6	1
666	мы видим	2	1
667	тот же	1	1
668	в поэтическом	2	1
669	не видеть	2	1
670	которое мы	2	1
671	который в	1	1
672	впрочем и	2	1
673	сырой материал	1	1
674	изображается это	1	1
675	с одной	7	1
676	видеть и	1	1
677	человека с	1	1
678	себя в	1	1
679	так что	7	1
680	от одной	2	1
681	лежащие в	1	1
682	есть в	3	1
683	видеть что	2	1
684	само становится	1	1
685	то и	6	1
686	за другим	1	1
687	же в	2	1
688	в начале	3	1
689	и чисто	1	1
690	здесь же	1	1
691	а то	1	1
692	отражается в	2	1
693	или даже	1	1
694	за ним	3	1
695	осуществления так	1	1
696	что содержание	5	1
697	мир не	1	1
698	одно из	5	1
699	слова в	7	1
700	в одном	2	1
701	прибавить что	3	1
702	с определенным	1	1
703	для меня	4	1
704	без этого	1	1
705	в систему	1	1
706	должен был	1	1
707	или со	1	1
708	почему не	2	1
709	и вместе	3	1
710	была только	1	1
711	в других	2	1
712	а слово	2	1
713	с общим	2	1
714	из двух	3	1
715	даже не	1	1
716	до сих	3	1
717	или иначе	1	1
718	что человек	2	1
719	именно в	3	1
720	и быть	1	1
721	еще и	1	1
722	выражено в	1	1
723	в природе	2	1
724	была вложена	1	1
725	на ней	1	1
726	что для	4	1
727	не было	4	1
728	настоящего времени	1	1
729	одной стороны	3	1
730	его содержании	1	1
731	каков бы	1	1
732	зависит от	6	1
733	самое слово	2	1
734	действительности как	1	1
735	понятие о	2	1
736	нашей точки	1	1
737	или с	2	1
738	что мы	8	1
739	произведения искусства	2	1
740	на который	1	1
741	формы слова	3	1
742	всю совокупность	2	1
743	представляется нам	1	1
744	в речи	2	1
745	если это	1	1
746	между собою	6	1
747	с нашей	1	1
748	бы оно	1	1
749	слово становится	1	1
750	к другой	3	1
751	оно заставляет	3	1
752	и столь	1	1
753	какого бы	1	1
754	но никак	2	1
755	к своему	2	1
756	строгом смысле	1	1
757	он говорит	2	1
758	нужно прибавить	2	1
759	перехода от	1	1
760	им с	1	1
761	а потом	1	1
762	происходит в	1	1
763	в словах	3	1
764	образ и	6	1
765	слов в	2	1
766	для понимания	4	1
767	друг с	1	1
768	бы уместно	1	1
769	от внешних	1	1
770	к следующему	1	1
771	к понятию	1	1
772	было ни	1	1
773	язык в	1	1
774	и о	2	1
775	сих пор	3	1
776	только для	1	1
777	один из	4	1
778	о первоначальном	2	1
779	под влиянием	1	1
780	слова с	3	1
781	слова так	1	1
782	каждой из	3	1
783	бы невозможно	1	1
784	тем и	3	1
785	есть одно	2	1
786	мы только	1	1
787	его с	2	1
788	о котором	1	1
789	в данное	1	1
790	это так	1	1
791	смысла а	1	1
792	вообще в	1	1
793	такое явление	1	1
794	от всего	3	1
795	на такой	1	1
796	или не	1	1
797	есть уже	11	1
798	очень хорошо	1	1
799	все то	1	1
800	а в	12	1
801	отношении к	2	1
802	такой степени	2	1
803	и начинается	1	1
804	существование и	1	1
805	как ряд	1	1
806	не знает	3	1
807	было такое	1	1
808	но этот	2	1
809	и содержанием	2	1
810	можно назвать	1	1
811	допустить что	1	1
812	значило бы	1	1
813	как слово	3	1
814	это в	2	1
815	но очевидно	1	1
816	становится чем-то	1	1
