N	2gram	Losev_Dial_2	FransuaR
592	о чем	3	1
593	человеческой жизни	2	1
594	одна из	1	1
595	философской мысли	1	1
596	пр и	1	1
597	медленно и	1	1
598	уже давно	1	1
599	имея в	1	1
600	все более	1	1
601	понимания его	1	1
602	порождает и	1	1
603	функционирует в	1	1
604	совершенно в	1	1
605	противоположность этому	2	1
606	это одно	1	1
607	и дана	1	1
608	поэтическое и	1	1
609	из которых	1	1
610	может стать	1	1
611	а потому	2	1
612	конечно не	6	1
613	времени которое	1	1
614	говорит в	1	1
615	подлинном смысле	1	1
616	образ и	1	1
617	объединяются в	2	1
618	наконец и	1	1
619	отдельности и	1	1
620	там где	1	1
621	друг с	1	1
622	сам не	2	1
623	на свете	5	1
624	бросается в	1	1
625	есть и	6	1
626	и смерти	1	1
627	нам еще	1	1
628	слова и	1	1
629	во-вторых он	1	1
630	отличается от	1	1
631	ведь и	1	1
632	времени к	1	1
633	что касается	1	1
634	о мире	1	1
635	при всем	1	1
636	более и	2	1
637	вне его	1	1
638	есть она	1	1
639	ее можно	1	1
640	времени его	1	1
641	и становления	1	1
642	самое главное	1	1
643	в связи	4	1
644	тем и	1	1
645	самого бытия	1	1
646	в результате	2	1
647	развития и	1	1
648	пр в	1	1
649	себя самого	1	1
650	как эта	1	1
651	в эту	1	1
652	еще придется	1	1
653	представлена и	1	1
654	к внешнему	1	1
655	но зато	1	1
656	хотя бы	4	1
657	все они	1	1
658	понимает его	1	1
659	этих элементов	1	1
660	условий и	1	1
661	всеми его	1	1
662	становления и	3	1
663	на другие	1	1
664	смысле они	1	1
665	же самой	1	1
666	и живет	1	1
667	но этот	1	1
668	в мифологии	4	1
669	потока становления	1	1
670	также не	1	1
671	то оно	3	1
672	ли на	1	1
673	узком и	1	1
674	передо мною	1	1
675	как на	1	1
676	во всяком	2	1
677	все что	1	1
678	они не	3	1
