N	2gram	Losev_Prob_2	FransuaR
259	еще раз	1	2
260	что мы	14	2
261	в целом	3	2
262	между прочим	1	2
263	кроме того	5	2
264	многие из	1	2
265	и для	6	2
266	при таком	2	2
267	и от	3	2
268	или в	2	2
269	узком смысле	1	2
270	хотя и	3	2
271	вовсе нет	1	2
272	вполне понятно	1	2
273	разной степени	1	2
274	от всего	3	2
275	же в	1	2
276	от всякого	2	2
277	здесь только	3	2
278	из тех	1	2
279	речи и	1	2
280	одновременно и	3	2
281	в свое	1	2
282	в таком	11	2
283	термина в	1	1
284	на субъективный	2	1
285	же главное	2	1
286	то на	2	1
287	речь идет	2	1
288	не имел	2	1
289	многих отношениях	1	1
290	этого последнего	1	1
291	это и	3	1
292	и должны	3	1
293	что слово	3	1
294	характерное для	1	1
295	из самых	2	1
296	вещь не	1	1
297	как результат	1	1
298	в какой-то	2	1
299	собственном смысле	1	1
300	и больше	1	1
301	входящих в	2	1
302	то же	5	1
303	их и	1	1
304	и значение	4	1
305	и была	1	1
306	от всякой	2	1
307	если я	2	1
308	мы не	7	1
309	и ничего	2	1
310	и раньше	1	1
311	большую роль	2	1
312	нам в	2	1
313	именно к	1	1
314	что нам	1	1
315	совпадает с	2	1
316	говорить о	10	1
317	мы теряем	1	1
318	и другая	1	1
319	этого термина	8	1
320	самый термин	1	1
321	и заставляет	1	1
322	виде но	2	1
323	вопросы о	1	1
324	решать здесь	1	1
325	нем все	1	1
326	целое и	1	1
327	первый план	3	1
328	этом единственном	1	1
329	есть по	2	1
330	а и	1	1
331	этой проблеме	1	1
332	мы назвали	2	1
333	входили в	1	1
334	друг от	2	1
335	или иное	2	1
336	человека с	1	1
337	и чем	1	1
338	в настоящем	1	1
339	это вовсе	2	1
340	литературоведы и	1	1
341	мы им	1	1
342	даже сказать	1	1
343	с этим	5	1
344	чем мы	1	1
345	как нам	2	1
346	просто как	3	1
347	далекой от	1	1
348	тела есть	1	1
349	как уже	1	1
350	и как	4	1
351	как таковое	1	1
352	и свою	2	1
353	есть ли	1	1
354	от этого	1	1
355	конечно с	1	1
356	для которого	1	1
357	и конечно	2	1
358	кажется совершенно	1	1
359	в нашем	3	1
360	связанного с	1	1
361	литературы до	1	1
362	по преимуществу	2	1
363	в известном	1	1
364	в последнее	1	1
365	раз в	1	1
366	остановиться на	1	1
367	имеем в	2	1
368	на то	6	1
369	не могла	1	1
370	говоря только	1	1
371	и если	3	1
372	вообще не	4	1
373	что без	2	1
374	основе этих	1	1
375	но именно	4	1
376	о которой	1	1
377	говорили в	2	1
378	для того	3	1
379	из сферы	1	1
380	же это	5	1
381	и более	5	1
382	и сам	2	1
383	и литературоведения	1	1
384	не могли	1	1
385	можно даже	1	1
386	понимаем его	2	1
387	есть понятие	1	1
388	на этом	1	1
389	людей и	1	1
390	виду только	2	1
391	нему же	1	1
392	в основу	1	1
393	именно этой	1	1
394	здесь мы	3	1
395	могла бы	1	1
396	как они	2	1
397	совсем другого	1	1
398	они должны	1	1
399	об этом	2	1
400	слова или	1	1
401	лишь в	3	1
402	было бы	8	1
403	говоря о	1	1
404	ведь в	1	1
405	отражение в	1	1
406	не чем	1	1
407	прочим в	1	1
408	этом мы	1	1
409	но уже	5	1
410	он является	2	1
411	о которых	3	1
412	от полноты	1	1
413	нашего исследования	3	1
414	мы имеем	1	1
415	и уже	1	1
416	все моменты	1	1
417	оно имеет	1	1
418	многие другие	2	1
419	существенное развитие	1	1
420	особенно для	1	1
421	был бы	6	1
422	на первый	4	1
423	веков в	1	1
424	место в	1	1
425	несколько слов	1	1
426	и при	2	1
427	что такое	18	1
428	еще недостаточно	1	1
429	уже несколько	1	1
430	лежат в	1	1
431	мы говорили	1	1
432	все и	1	1
433	представление о	5	1
434	многом уже	1	1
435	и понятия	1	1
436	в которых	1	1
437	далеки от	1	1
438	для всякого	2	1
439	он тоже	2	1
440	отношений между	1	1
441	которой они	1	1
442	как это	1	1
443	может вызвать	1	1
444	требует глубокого	1	1
445	которые в	2	1
446	и мышление	1	1
447	сами по	2	1
448	иным как	1	1
449	что было	1	1
450	есть именно	5	1
451	далека от	1	1
452	отношений не	1	1
453	языков и	1	1
454	тому чтобы	1	1
455	частному и	1	1
456	что такие	1	1
457	с развитием	1	1
458	можно ли	6	1
459	чистом виде	3	1
460	не менее	13	1
461	но они	1	1
462	тем самым	7	1
463	с которой	3	1
464	она не	3	1
465	что с	2	1
466	этого тела	1	1
467	в то	6	1
468	мышления и	2	1
469	в науке	3	1
470	и далеко	1	1
471	пока еще	9	1
472	следовательно и	1	1
473	общую теорию	1	1
474	на язык	1	1
475	могут стать	1	1
476	значения которые	1	1
477	на те	1	1
478	какой же	1	1
479	другой стороны	5	1
480	тех или	3	1
481	со своим	1	1
482	для внешнего	1	1
483	речи по	1	1
484	эти три	1	1
485	к родовому	1	1
486	никуда не	2	1
487	что на	4	1
488	не потому	1	1
489	у нас	18	1
490	в живой	1	1
491	ведь даже	1	1
492	конечно гораздо	1	1
493	лежит в	1	1
494	глубокое и	1	1
495	и строго	1	1
496	оно не	3	1
497	что при	4	1
498	которые мы	3	1
499	на это	2	1
500	опираясь на	1	1
501	вещей в	1	1
502	им в	1	1
503	мы встретимся	1	1
504	значения и	11	1
505	совершенно правильно	2	1
506	того чтобы	2	1
507	от друга	2	1
508	что все	6	1
509	здесь не	2	1
510	без всякого	4	1
511	в собственном	1	1
512	характер и	1	1
513	последнее время	1	1
514	то или	3	1
515	необходимости и	1	1
516	в пределах	1	1
517	котором мы	1	1
518	последнего и	1	1
519	с собой	1	1
520	можно было	5	1
521	здесь как	2	1
522	здесь нет	1	1
523	еще в	2	1
524	и многое	1	1
525	это только	3	1
526	мы в	3	1
527	был не	1	1
528	всегда имеет	1	1
529	выходящее за	1	1
530	находится в	1	1
531	только и	3	1
532	конечно уже	1	1
533	сводится к	2	1
534	по себе	8	1
535	в состав	1	1
536	и возможно	1	1
537	вот почему	1	1
538	и та	1	1
539	настоящее время	16	1
540	все вещи	1	1
541	и являются	1	1
542	по нашему	1	1
543	требует для	3	1
544	вне всякой	1	1
545	времени в	1	1
546	нас в	3	1
547	с нашей	1	1
548	мы понимаем	1	1
549	или понимаем	2	1
550	есть без	1	1
551	и всякая	1	1
552	в языке	15	1
553	своей идее	1	1
554	никаких сомнений	2	1
555	бы в	3	1
556	только такие	1	1
557	и только	4	1
558	именно в	1	1
559	какой-то мере	1	1
560	слов и	1	1
561	и следовательно	4	1
562	и она	1	1
563	наш термин	1	1
564	как ее	1	1
565	и противоречивы	1	1
566	она определяет	1	1
567	известном смысле	1	1
568	один из	3	1
569	нового термина	1	1
570	всякого рода	4	1
571	одной из	1	1
572	ли он	3	1
573	в какой	1	1
574	например так	1	1
575	в вопросе	1	1
576	и действительно	2	1
577	xx веков	1	1
578	всяком случае	10	1
579	никак нельзя	3	1
580	и ее	2	1
581	в целое	1	1
582	теоретические проблемы	1	1
583	не было	3	1
584	в литературоведении	1	1
585	еще имеет	1	1
586	же и	2	1
587	для всех	2	1
588	с нею	2	1
589	уже в	3	1
590	то и	4	1
591	получили в	1	1
592	от других	1	1
593	не стал	1	1
594	самостоятельное значение	4	1
595	такое определение	1	1
596	но от	1	1
597	не собираемся	1	1
598	тождества и	1	1
599	в конце	7	1
600	что и	2	1
601	художественная литература	1	1
602	с этими	2	1
603	лежащее в	1	1
604	к ним	1	1
605	не о	6	1
606	без этого	1	1
607	если оно	3	1
608	случае не	4	1
609	и никакой	1	1
610	только по	2	1
611	людей не	1	1
612	тем что	4	1
613	существовать в	1	1
614	и пока	2	1
615	до наших	2	1
616	именно как	4	1
617	без всякой	5	1
618	со стороны	1	1
619	и речи	3	1
620	обычном смысле	1	1
621	еще далеко	1	1
622	она и	2	1
623	которые не	2	1
624	себя и	1	1
625	многое другое	2	1
626	только к	1	1
627	говорит о	1	1
628	и люди	1	1
629	настоящего времени	2	1
630	а на	1	1
631	это прежде	1	1
632	которых мы	1	1
633	не на	1	1
634	а не	10	1
635	однако и	1	1
636	другим а	1	1
637	подобного рода	4	1
638	о чем	6	1
639	одна из	3	1
640	для этой	1	1
641	как именно	3	1
642	ее является	1	1
643	уже давно	5	1
644	имея в	2	1
645	все более	1	1
646	но оно	1	1
647	вопросе о	1	1
648	это одно	1	1
649	и теоретические	1	1
650	здесь уже	1	1
651	из которых	2	1
652	конечно не	2	1
653	он говорит	1	1
654	в область	4	1
655	и всякого	1	1
656	теории в	1	1
657	он перестает	1	1
658	подлинном смысле	1	1
659	в тот	1	1
660	отдельности и	1	1
661	для понимания	1	1
662	на свете	4	1
663	мы коснулись	1	1
664	есть и	1	1
665	или хотя	2	1
666	вероятно не	1	1
667	нашему мнению	1	1
668	и формы	1	1
669	слова и	4	1
670	лишенный всякой	1	1
671	отличается от	2	1
672	ведь и	2	1
673	от нас	3	1
674	даже больше	1	1
675	более и	1	1
676	вне его	1	1
677	ее можно	1	1
678	уже на	1	1
679	самое главное	1	1
680	в связи	5	1
681	тем и	1	1
682	в результате	4	1
683	в настоящее	16	1
684	здесь пока	1	1
685	особого рода	1	1
686	иначе он	1	1
687	но зато	2	1
688	хотя бы	12	1
689	отношении является	1	1
690	все они	1	1
691	тех больших	1	1
692	разных сторон	2	1
693	от ее	2	1
694	более глубокое	1	1
695	но этот	1	1
696	какой мере	1	1
697	чем иным	1	1
698	огромное значение	1	1
699	речи как	1	1
700	разрушило бы	1	1
701	то оно	1	1
702	к частному	1	1
703	к этому	1	1
704	как на	2	1
705	во всяком	13	1
706	все что	3	1
707	такой же	1	1
708	они не	1	1
709	с самим	3	1
