N	2gram	Tiupa_Disk_2	Narrotol
654	ли в	1	1
655	читатель получает	1	1
656	в истолковании	1	1
657	в полной	1	1
658	общения в	1	1
659	будто автор	1	1
660	с ее	2	1
661	и образ	1	1
662	повседневного существования	1	1
663	прошлым а	1	1
664	события как	1	1
665	текста о	1	1
666	для читателя	1	1
667	языка и	1	1
668	своего мира	1	1
669	по сути	2	1
670	текста а	3	1
671	и иных	1	1
672	умирает а	1	1
673	приводит к	3	1
674	не умер	1	1
675	ее жизнь	1	1
676	в финале	1	1
677	жанровой природы	1	1
678	или нескольких	1	1
679	всего следует	1	1
680	природе своей	2	1
681	например о	1	1
682	реализуется в	2	1
683	по аналогии	1	1
684	взгляд с	1	1
685	не с	2	1
686	было в	3	1
687	но заключительный	1	1
688	еще в	3	1
689	подлинного положителен	1	1
690	не имели	1	1
691	дискурсивных практик	1	1
692	все необходимые	1	1
693	такая интрига	1	1
694	отдельной личности	1	1
695	напряжении событийного	1	1
696	не на	2	1
697	и смерть	1	1
698	покоя и	2	1
699	жизни гурова	1	1
700	полной мере	1	1
701	л.с выготским	1	1
702	произведения как	2	1
703	упускать из	1	1
704	оно лишено	1	1
705	время в	2	1
706	говорит об	2	1
707	сообщение о	1	1
708	основе своей	2	1
709	может не	1	1
710	организация художественного	1	1
711	аналогии с	1	1
712	времени в	4	1
713	адресата к	4	1
714	значении термина	2	1
715	которой было	1	1
716	мира по	1	1
717	не со	1	1
718	грань между	1	1
719	и во	1	1
720	мира дающей	1	1
721	без которого	1	1
722	дискурс это	1	1
723	завершения ответ	1	1
724	чем и	1	1
725	в споре	1	1
726	коммуникативный объект	1	1
727	заключительный акт	1	1
728	рассказа буркина	1	1
729	который бы	1	1
730	индивидуальный характер	1	1
731	это всегда	1	1
732	текста на	1	1
733	быть и	1	1
734	с той	2	1
735	акт смыслового	1	1
736	но с	1	1
737	получает возможность	1	1
738	к чужому	1	1
739	одной из	1	1
740	ценностный кругозор	1	1
741	с каждым	1	1
742	к неподлинному	1	1
743	учитель словесности	1	1
744	не ведет	1	1
745	субъекта в	3	1
746	как нечто	1	1
747	к их	2	1
748	и так	1	1
749	фраза текста	1	1
750	роковым образом	1	1
751	действительной жизни	1	1
752	рецептивные ожидания	2	1
753	являет собой	2	1
754	так что	1	1
755	того же	2	1
756	дающей масштабы	1	1
757	и коммуникативной	1	1
758	в большинстве	2	1
759	что полюс	1	1
760	героя с	1	1
761	текст а	1	1
762	н.и жинкин	1	1
763	эстетической завершенности	1	1
764	на правильно	1	1
765	является не	2	1
766	тональности одного	1	1
767	большинстве случаев	1	1
768	по выражению	1	1
769	четкий и	1	1
770	автор с	1	1
771	мир в	1	1
772	этом в	2	1
773	искать в	1	1
774	и их	1	1
775	его коммуникативной	1	1
776	жизненный опыт	1	1
777	в прозе	1	1
778	в одном	4	1
779	не для	1	1
780	начала жизни	2	1
781	граница между	1	1
782	не о	2	1
783	человеческого присутствия	1	1
784	к человеку	1	1
785	и взаимодействия	1	1
786	хх столетия	1	1
787	субъекта с	1	1
788	не говорит	1	1
789	отдельного человека	1	1
790	тем что	1	1
791	это по	1	1
792	в любви	1	1
793	художественный текст	1	1
794	идентифицировать себя	1	1
795	внутреннего мира	1	1
796	событии не	1	1
797	рассказа не	2	1
798	мире где	1	1
799	является носителем	1	1
800	бывает в	1	1
801	другого в	2	1
802	а стало	1	1
803	но этико-интеллектуальное	1	1
804	как сам	1	1
805	ожидания и	1	1
806	каждым читателем	1	1
807	как субъект	2	1
808	которые по	1	1
809	катастрофичность бытия	1	1
810	и быть	1	1
811	я оно	1	1
812	или о	1	1
813	открытый финал	1	1
814	дискурса и	1	1
815	столь значительные	1	1
816	сути дела	1	1
817	читатель приобщается	1	1
818	на этот	1	1
819	и составляет	1	1
820	чужого в	1	1
821	более того	1	1
822	человеческой жизни	2	1
823	другой в	1	1
824	его как	1	1
825	всегда одновременно	1	1
826	некоторый спектр	1	1
827	стороны и	2	1
828	формируется в	2	1
829	и с	2	1
830	чеховедами самой	1	1
831	ни о	1	1
832	об ее	1	1
833	картин мира	2	1
834	художественного целого	4	1
835	их самих	1	1
836	в нарративной	1	1
837	смысловой потенциал	1	1
838	характер здесь	1	1
839	может иметь	2	1
840	в специальном	2	1
841	нарративных практик	1	1
842	внимания к	1	1
843	вместе с	2	1
844	наедине отсюда	1	1
845	апеллируя к	1	1
846	с конца	1	1
847	однако для	1	1
848	опирается на	1	1
849	как сказано	1	1
850	в разговоре	1	1
851	xix века	1	1
852	поставленный вопрос	1	1
853	к жизни	3	1
854	другая жизнь	1	1
855	самоактуализации я	1	1
856	вопрос автор	1	1
857	[...] не	1	1
858	перехода от	1	1
859	для первого	1	1
860	жизни иной	1	1
861	чеховский рассказ	1	1
862	что же	2	1
863	а настроенный	1	1
864	рассказа в	2	1
865	в мир	1	1
866	сведена к	1	1
867	даме с	1	1
868	жизненную позицию	1	1
869	текста так	1	1
870	самой высокой	1	1
871	образцом для	1	1
872	значении данного	1	1
873	приобретает в	1	1
874	слова и	1	1
875	и от	1	1
876	событийный опыт	1	1
877	открытость финала	1	1
878	все это	2	1
879	этом и	1	1
880	но служит	1	1
881	имел место	1	1
882	же текста	1	1
883	коммуникации и	1	1
884	слова но	1	1
885	мой взгляд	2	1
886	вследствие чего	1	1
887	не подлежит	2	1
888	в пределе	3	1
889	цепь эпизодов	1	1
890	антоши чехонте	1	1
891	когда он	1	1
892	человеку а	1	1
893	солнца и	1	1
894	сюжетного события	1	1
895	в этих	3	1
896	еще более	1	1
897	масштабы того	1	1
898	же к	1	1
899	жизненной драмы	1	1
900	возобновляется в	1	1
901	будто бы	1	1
902	мира оно	1	1
903	прошлого и	1	1
904	событийного ряда	2	1
905	этих событий	1	1
906	настоящим и	2	1
907	или не	1	1
908	хотя в	1	1
909	чехова как	1	1
910	жизненного поведения	2	1
911	человека не	1	1
912	определяется его	1	1
913	для чеховских	1	1
914	принципиально иную	2	1
915	не обладает	1	1
916	рассуждению бахтина	2	1
917	на роль	2	1
918	всего на	1	1
919	может и	2	1
920	возможность наделять	1	1
921	в романе	1	1
922	не знает	3	1
923	себя самого	1	1
924	я к	1	1
925	эмоционально-волевой тональности	1	1
926	реализации такой	1	1
927	ряда возбуждающем	1	1
928	жизни а	3	1
929	почему он	1	1
930	одновременно и	1	1
931	характеристиками нарративного	1	1
932	в заглавие	1	1
933	бы его	1	1
934	из этого	1	1
935	данного термина	1	1
936	который не	2	1
937	как коммуникативного	2	1
938	опыт жизни	1	1
939	к другим	1	1
940	ее в	1	1
941	рассказа является	2	1
942	к этому	4	1
943	рамках которого	1	1
944	во всяком	1	1
