N	2gram	Losev_Dial_1	Problemy
120	во всем	2	4
121	как раз	4	4
122	как будто	1	4
123	той или	7	4
124	где он	1	4
125	сознания и	3	4
126	еще в	1	4
127	все его	1	4
128	между тем	1	4
129	тотчас же	1	4
130	все время	1	4
131	ну так	1	4
132	и так	2	4
133	и у	2	4
134	только на	3	4
135	всяком случае	2	4
136	так как	11	4
137	не о	4	4
138	у него	1	4
139	или иной	3	4
140	с другой	6	4
141	он это	1	4
142	с другом	1	4
143	что не	7	4
144	а не	14	4
145	с которым	1	4
146	но как	2	4
147	в той	1	4
148	человек и	1	4
149	бы в	3	4
150	я в	2	4
151	во всяком	4	4
152	а между	1	3
153	это и	4	3
154	говорить о	5	3
155	в виду	5	3
156	во всех	1	3
157	совсем не	1	3
158	а он	3	3
159	с этим	2	3
160	когда он	1	3
161	его к	1	3
162	все эти	2	3
163	тому же	2	3
164	него и	1	3
165	одно и	4	3
166	к другу	2	3
167	было бы	12	3
168	этом смысле	3	3
169	нет в	1	3
170	этого не	1	3
171	такой же	2	3
172	вот я	1	3
173	в котором	4	3
174	к одному	1	3
175	не как	2	3
176	раз и	2	3
177	но только	3	3
178	ничего не	17	3
179	или как	1	3
180	только с	3	3
181	не могу	4	3
182	в ее	1	3
183	и говорит	1	3
184	это я	4	3
185	что и	3	3
186	это не	9	3
187	в него	2	3
188	друг к	2	3
189	того что	2	3
190	но так	2	3
191	нуждается в	3	3
192	со всеми	1	3
193	уже не	2	3
194	уже в	1	3
195	из них	2	3
196	даже и	3	3
197	а с	2	3
198	он только	1	3
199	вы как	1	3
200	должно быть	3	3
201	в реальном	1	3
202	и от	2	3
203	это как	1	3
204	конце концов	3	3
205	мы должны	5	3
206	только что	3	3
207	ни было	2	3
208	том что	9	3
209	сказать что	10	3
210	другой стороны	4	3
211	я и	1	2
212	например в	1	2
213	и отчасти	1	2
214	чтобы не	2	2
215	сам по	6	2
216	показать что	1	2
217	проникает в	1	2
218	и этот	1	2
219	а как	1	2
220	да еще	1	2
221	и тут	3	2
222	время как	2	2
223	кто же	1	2
224	в ней	3	2
225	в которых	2	2
226	быть в	2	2
227	столь же	1	2
228	бы не	1	2
229	но конечно	2	2
230	эта особенность	1	2
231	не просто	7	2
232	по которому	1	2
233	в своем	5	2
234	в душу	4	2
235	мы можем	4	2
236	хотя и	4	2
237	и как	7	2
238	в которой	1	2
239	бы и	2	2
240	мне не	2	2
241	как он	4	2
242	вообще не	1	2
243	при этом	1	2
244	но именно	1	2
245	а просто	2	2
246	всех этих	3	2
247	внутреннего и	9	2
248	что тут	2	2
249	и по	1	2
250	на этом	2	2
251	другу как	3	2
252	бы они	1	2
253	что все	1	2
254	сознание и	1	2
255	той же	1	2
256	это было	2	2
257	с другими	2	2
258	то все	1	2
259	он есть	4	2
260	кажется что	1	2
261	ни в	15	2
262	но уже	2	2
263	и вы	3	2
264	если я	1	2
265	все равно	3	2
266	мы с	1	2
267	его слова	1	2
268	но я	1	2
269	в этих	5	2
270	я этого	1	2
271	как все	1	2
272	с точки	12	2
273	и другого	2	2
274	но эта	3	2
275	на всю	4	2
276	как можно	2	2
277	можем сказать	2	2
278	тому что	3	2
279	вопрос о	2	2
280	если и	2	2
281	не менее	2	2
282	мысли в	2	2
283	но что	3	2
284	тогда и	1	2
285	о них	1	2
286	к другим	1	2
287	этих двух	1	2
288	и внешнего	6	2
289	другой как	1	2
290	кажется а	1	2
291	к ней	4	2
292	по своей	1	2
293	мире и	1	2
294	ли это	3	2
295	есть только	5	2
296	этого и	1	2
297	и он	5	2
298	что вы	1	2
299	вы не	1	2
300	характер и	1	2
301	уже с	1	2
302	так в	1	2
303	в дальнейшем	5	2
304	можно было	5	2
305	на нее	1	2
306	здесь он	1	2
307	времени и	1	2
308	мог бы	2	2
309	жизнь и	3	2
310	для этого	2	2
311	и вообще	4	2
312	о том	4	2
313	и та	3	2
314	почему же	1	2
315	переходит в	1	2
316	не знаю	1	2
317	и об	4	2
318	быть и	4	2
319	мы увидим	2	2
320	что даже	2	2
321	но ни	1	2
322	то в	7	2
323	которых я	1	2
324	себя в	1	2
325	в сторону	1	2
326	конечно не	3	2
327	в жизни	1	2
328	в душе	1	2
329	совсем другое	1	2
330	уже и	3	2
331	здесь в	2	2
332	такое же	1	2
333	говорит о	5	2
334	от другого	1	2
335	всю жизнь	1	2
336	точек зрения	3	2
337	одна и	2	2
338	вместе с	1	2
339	я уже	1	2
340	нет ни	2	2
341	себя за	1	2
342	когда она	1	2
343	его собственные	1	2
344	из этого	1	2
345	с этой	2	2
346	но для	1	2
347	это уже	1	2
348	сущности не	1	2
349	что оно	5	2
350	и ни	6	2
351	хотя бы	6	2
352	в последнем	1	2
353	себе но	2	2
354	ни на	6	2
355	может считать	1	1
356	кто его	2	1
357	не иначе	1	1
358	именно как	2	1
359	нем нет	3	1
360	другой точки	1	1
361	мы замечаем	2	1
362	взаимоотношение внутреннего	1	1
363	без них	1	1
364	самим по	1	1
365	он может	1	1
366	силы и	1	1
367	в стороне	1	1
368	с какой-то	1	1
369	по преимуществу	1	1
370	и до	1	1
371	что эти	1	1
372	и больше	2	1
373	отношения к	3	1
374	уже по	1	1
375	в их	3	1
376	по его	1	1
377	сказать с	1	1
378	нет перспективы	1	1
379	есть не	3	1
380	ни того	1	1
381	или наоборот	2	1
382	мы не	1	1
383	и ничего	1	1
384	что уже	2	1
385	почти все	2	1
386	не находил	1	1
387	есть нечто	10	1
388	как я	1	1
389	они были	2	1
390	но даже	1	1
391	то это	4	1
392	сказать о	1	1
393	себе что	1	1
394	проявляется в	1	1
395	и иначе	1	1
396	как-то тут	1	1
397	и самого	1	1
398	разумеется не	1	1
399	бы она	1	1
400	его так	1	1
401	все больше	1	1
402	то он	2	1
403	сознания можно	1	1
404	с самой	1	1
405	ее до	1	1
406	всего он	1	1
407	не говорят	1	1
408	к богу	3	1
409	вонзается в	1	1
410	в качестве	2	1
411	менее всего	1	1
412	друг от	1	1
413	сама по	8	1
414	меньше всего	3	1
415	отнюдь не	9	1
416	чем же	1	1
417	из уст	1	1
418	тем более	2	1
419	я делаю	1	1
420	и пр	5	1
421	что касается	2	1
422	перед нами	1	1
423	кроме того	1	1
424	я вовсе	1	1
425	могли бы	1	1
426	говорит что	3	1
427	что по	1	1
428	нему с	1	1
429	к чему	1	1
430	в груди	1	1
431	это быть	1	1
432	того ни	1	1
433	тут и	2	1
434	то я	4	1
435	лучше если	1	1
436	тоже не	2	1
437	в этой	1	1
438	говорит не	1	1
439	ведет себя	1	1
440	не могла	1	1
441	внутренним и	1	1
442	не изображаются	1	1
443	идеи и	5	1
444	на тот	1	1
445	и если	1	1
446	нем нельзя	1	1
447	так быстро	1	1
448	так например	1	1
449	не бывает	1	1
450	которое как	2	1
451	и заключается	1	1
452	количество их	1	1
453	больше всего	1	1
454	здесь мы	1	1
455	что почти	1	1
456	выражение и	1	1
457	есть все	1	1
458	нем есть	6	1
459	об этом	4	1
460	них не	1	1
461	с целью	1	1
462	когда уже	1	1
463	тут надо	3	1
464	как первый	1	1
465	мире как	1	1
466	и мы	5	1
467	же если	1	1
468	она и	1	1
469	далеко не	1	1
470	дальнейшем но	1	1
471	и само	1	1
472	этим и	1	1
473	для чего	2	1
474	есть какое-то	1	1
475	этом я	1	1
476	выразительное и	1	1
477	как таковой	4	1
478	нисколько не	4	1
479	ибо не	1	1
480	себе с	1	1
481	особенно к	1	1
482	что такое	10	1
483	можно найти	2	1
484	же это	3	1
485	друг о	1	1
486	случае в	1	1
487	пример с	1	1
488	свой смысл	2	1
489	мысли и	3	1
490	которые в	1	1
491	наконец как	1	1
492	другом и	1	1
493	ко всему	2	1
494	тем не	1	1
495	по крайней	4	1
496	и эти	1	1
497	есть именно	1	1
498	без всяких	1	1
499	и более	4	1
500	и почти	3	1
501	для нее	2	1
502	борется с	1	1
503	же такое	1	1
504	и очень	1	1
505	сознании в	1	1
506	так он	1	1
507	власть в	1	1
508	но они	2	1
509	она не	6	1
510	иной раз	2	1
511	от нас	1	1
512	с теми	1	1
513	правда в	1	1
514	дело в	1	1
515	что их	2	1
516	я буду	1	1
517	на себе	3	1
518	в основе	3	1
519	и именно	1	1
520	как здесь	2	1
521	того чтобы	1	1
522	чем не	1	1
523	не выдержал	1	1
524	этих реальных	1	1
525	не лучше	2	1
526	именно с	1	1
527	заложенные в	1	1
528	как она	7	1
529	а тогда	1	1
530	не говорит	4	1
531	а лишь	3	1
532	с своей	1	1
533	вот что	1	1
534	связи с	1	1
535	он больше	1	1
536	здесь же	1	1
537	и при	2	1
538	почти не	2	1
539	этом отношении	2	1
540	но там	1	1
541	не могут	1	1
542	когда мы	1	1
543	сказать только	1	1
544	это конечно	2	1
545	отличается от	2	1
546	же самое	1	1
547	об одном	2	1
548	только еще	1	1
549	можно сравнить	1	1
550	всего в	1	1
551	быстро что	1	1
552	и свое	1	1
553	для того	2	1
554	оно не	1	1
555	него как	1	1
556	из нее	1	1
557	тогда я	1	1
558	и которая	1	1
559	но по	1	1
560	от друга	1	1
561	как не	2	1
562	им слов	1	1
563	на нем	2	1
564	здесь не	1	1
565	говорит и	1	1
566	миром и	1	1
567	не вмещается	1	1
568	чувствую что	1	1
569	в особенности	5	1
570	него самого	1	1
571	но мы	1	1
572	то время	1	1
573	и может	2	1
574	верит в	1	1
575	и совершенно	2	1
576	его самого	2	1
577	котором мы	1	1
578	же касается	1	1
579	здесь как	1	1
580	до бесконечности	2	1
581	по сравнению	2	1
582	даны в	1	1
583	если бы	12	1
584	другой не	1	1
585	построена на	2	1
586	идет а	1	1
587	он а	1	1
588	говорят что	1	1
589	никогда и	1	1
590	своему материалу	1	1
591	каждый раз	1	1
592	приближается к	1	1
593	незаметно для	1	1
594	и должно	1	1
595	тех кто	2	1
596	но к	2	1
597	зрения на	1	1
598	никак не	6	1
599	или на	2	1
600	ли она	1	1
601	любви к	1	1
602	должно было	1	1
603	все в	1	1
604	не хочется	1	1
605	это может	2	1
606	том или	2	1
607	ним и	1	1
608	что человек	2	1
609	не видел	1	1
610	и только	1	1
611	крайней мере	4	1
612	нему можно	1	1
613	в ту	1	1
614	но она	3	1
615	у которого	1	1
616	происходит в	1	1
617	эти последние	2	1
618	что здесь	2	1
619	нас интересует	1	1
620	как например	2	1
621	один из	3	1
622	но с	3	1
623	сразу же	1	1
624	поэтому для	1	1
625	ее к	1	1
626	и дело	1	1
627	меня и	1	1
628	и часто	1	1
629	ибо то	1	1
630	дана в	3	1
631	и весьма	1	1
632	еще и	3	1
633	очень много	3	1
634	это очень	1	1
635	деле не	1	1
636	образа в	2	1
637	бы ни	1	1
638	содержание его	1	1
639	речь как	2	1
640	с одной	2	1
641	есть ни	6	1
642	не то	6	1
643	же он	2	1
644	голосом и	1	1
645	из которого	1	1
646	есть в	1	1
647	итак в	1	1
648	я имею	1	1
649	то и	2	1
650	или не	5	1
651	есть уже	1	1
652	ним не	1	1
653	а то	1	1
654	до последней	1	1
655	и других	1	1
656	другом материале	1	1
657	больше и	1	1
658	и объективно	1	1
659	себе в	1	1
660	явлениями и	1	1
661	его основные	1	1
662	не для	1	1
663	для меня	4	1
664	бы просто	1	1
665	меня то	2	1
666	случае не	3	1
667	человек как	1	1
668	и показывает	1	1
669	почему не	1	1
670	или ином	1	1
671	нечто высшее	1	1
672	и вместе	1	1
673	ее на	2	1
674	нет его	1	1
675	голос не	1	1
676	в очень	1	1
677	не были	1	1
678	и из	3	1
679	до сих	2	1
680	а именно	1	1
681	чем он	2	1
682	и быть	2	1
683	и между	1	1
684	мы еще	1	1
685	к его	1	1
686	подошла к	1	1
687	привести еще	1	1
688	же есть	1	1
689	бесконечности но	1	1
690	и их	2	1
691	превращается в	1	1
692	их можно	1	1
693	можно представить	1	1
694	может ли	1	1
695	есть лишь	1	1
696	не такая	1	1
697	сам себе	1	1
698	а вы	1	1
699	о чем	2	1
700	мы сейчас	1	1
701	жизнь в	1	1
702	стоит в	1	1
703	если не	1	1
704	его высшей	1	1
705	о своих	2	1
706	момент самого	1	1
707	квартиры в	1	1
708	и потому	3	1
709	в москве	1	1
710	в данном	3	1
711	но результат	1	1
712	вас в	1	1
713	находятся в	1	1
714	это его	1	1
715	образ и	4	1
716	ни другого	1	1
717	мы сказали	1	1
718	или другого	1	1
719	или хотя	2	1
720	эти вопросы	1	1
721	еще раз	1	1
722	сейчас же	1	1
723	можно сказать	6	1
724	сих пор	2	1
725	у вас	1	1
726	нет основания	1	1
727	не является	3	1
728	результате получается	1	1
729	конечно эта	1	1
730	ли в	1	1
731	я всегда	2	1
732	в результате	1	1
733	между ними	1	1
734	своей собственной	1	1
735	бы даже	1	1
736	мысль о	1	1
737	который является	1	1
738	лишь как	2	1
739	еще более	3	1
740	главным образом	1	1
741	не должен	1	1
742	и абстрактной	1	1
743	уже давно	1	1
744	но вот	3	1
745	и схватил	1	1
746	реально не	2	1
747	друга но	1	1
748	может и	4	1
749	с ней	2	1
750	во-вторых если	1	1
751	это меня	1	1
752	и жизнь	1	1
753	сам в	1	1
754	себе не	5	1
755	того или	1	1
756	и другие	1	1
757	и эта	2	1
758	который не	1	1
759	к этому	2	1
