N	2gram	Vygotskiy__5	Psycholo
102	эта теория	4	5
103	это есть	4	5
104	как бы	5	5
105	этой точки	4	5
106	все же	3	5
107	и для	1	5
108	и все	1	5
109	говорит что	5	5
110	другой стороны	2	5
111	же как	7	4
112	в котором	2	4
113	мы имеем	1	4
114	в которой	5	4
115	совпадает с	2	4
116	в виду	2	4
117	столь же	2	4
118	точка зрения	8	4
119	у него	6	4
120	со всеми	2	4
121	отличие от	2	4
122	мы различаем	2	4
123	формы в	1	4
124	в себе	1	4
125	по существу	3	4
126	одной и	1	4
127	в совершенно	2	4
128	что я	2	4
129	тому что	5	4
130	только из	1	4
131	совершенно правильно	1	4
132	у нас	2	4
133	к тому	6	4
134	те же	2	4
135	со стороны	1	4
136	никак не	3	4
137	прежде всего	3	4
138	между тем	3	4
139	все время	1	4
140	мы никогда	1	4
141	один из	1	4
142	мы увидим	1	4
143	для всех	1	4
144	мы можем	6	4
145	там где	1	4
146	как это	8	4
147	этого слова	1	4
148	с этой	4	4
149	и о	1	4
150	в результате	4	4
151	чтобы понять	2	4
152	в этих	3	4
153	указывает на	2	4
154	психологической точки	1	4
155	и другие	2	4
156	в своих	2	4
157	к этому	3	4
158	смысле слова	1	3
159	например в	1	3
160	это и	3	3
161	на деле	1	3
162	тем же	1	3
163	что эти	2	3
164	должна быть	5	3
165	собственном смысле	1	3
166	той же	4	3
167	вопрос о	12	3
168	из которых	3	3
169	себе а	1	3
170	мысль что	4	3
171	но не	10	3
172	сущности говоря	4	3
173	с этим	3	3
174	стороны и	2	3
175	в своем	5	3
176	и к	2	3
177	но в	6	3
178	уже в	1	3
179	в этой	6	3
180	его и	3	3
181	тому же	2	3
182	обоих этих	5	3
183	состоит в	6	3
184	надо сказать	1	3
185	в силу	10	3
186	и по	4	3
187	тому чтобы	4	3
188	в каждом	1	3
189	разница между	1	3
190	может стать	1	3
191	к которым	2	3
192	с тем	3	3
193	в слове	1	3
194	мы знаем	3	3
195	в своей	2	3
196	представить себе	1	3
197	представление о	1	3
198	в отличие	2	3
199	для объяснения	4	3
200	его действия	1	3
201	и той	1	3
202	точку зрения	1	3
203	чистом виде	1	3
204	что эта	3	3
205	мысли в	4	3
206	только не	3	3
207	во всем	2	3
208	что на	1	3
209	не могут	4	3
210	и другой	1	3
211	что оно	6	3
212	не есть	4	3
213	что при	1	3
214	возникает как	1	3
215	и это	1	3
216	но только	2	3
217	что все	6	3
218	только при	1	3
219	в собственном	1	3
220	так и	7	3
221	что у	2	3
222	но к	1	3
223	исследования и	2	3
224	но мы	5	3
225	он не	8	3
226	ее от	1	3
227	так точно	4	3
228	нуждается в	1	3
229	в частности	3	3
230	дело с	1	3
231	который в	1	3
232	нашего исследования	1	3
233	не можем	1	3
234	только на	2	3
235	и других	1	3
236	мышления и	4	3
237	это обстоятельство	1	3
238	а потому	3	3
239	в конце	1	3
240	от того	3	3
241	и только	1	3
242	точек зрения	4	3
243	на примере	3	3
244	до сих	3	3
245	не было	1	3
246	же точно	1	3
247	совершенно очевидно	2	3
248	под влиянием	1	3
249	в одной	1	3
250	из его	1	3
251	исходя из	1	3
252	в состоянии	4	3
253	сих пор	3	3
254	но это	3	3
255	должны быть	2	3
256	и другими	2	3
257	жизни и	2	3
258	все что	2	3
259	как на	3	3
260	ту же	2	2
261	того же	7	2
262	и то	4	2
263	на самом	1	2
264	мысли а	1	2
265	оно было	1	2
266	есть не	2	2
267	то совершенно	1	2
268	она в	1	2
269	как мы	10	2
270	бы что	1	2
271	на эти	1	2
272	есть нечто	1	2
273	благодаря тому	1	2
274	это отношение	1	2
275	может дать	1	2
276	быть в	2	2
277	в чем	3	2
278	только то	1	2
279	в область	2	2
280	на основе	2	2
281	но как	3	2
282	в голове	1	2
283	а только	4	2
284	не то	4	2
285	с совершенно	1	2
286	отношение к	11	2
287	что они	5	2
288	сама по	4	2
289	что само	2	2
290	независимо от	1	2
291	как к	1	2
292	мысли но	3	2
293	как сумма	1	2
294	когда он	2	2
295	к числу	1	2
296	более или	1	2
297	в себя	3	2
298	действия и	1	2
299	мы получаем	1	2
300	психологической природы	2	2
301	представляет собой	7	2
302	в известном	8	2
303	и тот	3	2
304	как он	6	2
305	в нем	7	2
306	главным образом	1	2
307	представления об	1	2
308	этого вопроса	3	2
309	понятий и	15	2
310	из виду	2	2
311	или иных	1	2
312	поскольку она	1	2
313	как они	3	2
314	совпадают с	1	2
315	него могут	1	2
316	и с	3	2
317	не дает	2	2
318	его в	2	2
319	этом смысле	1	2
320	и тем	3	2
321	в них	2	2
322	нигде не	1	2
323	такой же	4	2
324	или менее	1	2
325	в такой	5	2
326	с точки	9	2
327	иначе как	2	2
328	мысли и	5	2
329	каждое из	1	2
330	тем не	1	2
331	их в	2	2
332	иметь возможность	1	2
333	том же	1	2
334	они сами	1	2
335	этой области	1	2
336	не менее	3	2
337	тем самым	8	2
338	что различие	1	2
339	с теми	1	2
340	в центр	3	2
341	в основе	8	2
342	исследования для	2	2
343	это мы	2	2
344	казалось бы	4	2
345	легко показать	1	2
346	ничего не	5	2
347	видим что	2	2
348	исследования мы	1	2
349	тех или	1	2
350	в сознании	1	2
351	что речь	1	2
352	уже и	1	2
353	этом отношении	5	2
354	мысли так	1	2
355	есть только	1	2
356	же самое	4	2
357	если же	1	2
358	в применении	1	2
359	на вопрос	5	2
360	и поэтому	2	2
361	приходит к	3	2
362	без всякого	1	2
363	отношений и	1	2
364	приводит к	7	2
365	с ним	5	2
366	самой психологической	1	2
367	все дело	2	2
368	и здесь	2	2
369	совершенно другим	1	2
370	зрения на	1	2
371	но и	6	2
372	этих двух	3	2
373	и во	1	2
374	теорий в	1	2
375	что с	5	2
376	тем или	2	2
377	и следовательно	6	2
378	как она	3	2
379	к нему	3	2
380	к решению	1	2
381	как например	1	2
382	что только	2	2
383	тот же	5	2
384	и потому	2	2
385	внешних условий	1	2
386	в качестве	4	2
387	что следовательно	3	2
388	всеми остальными	1	2
389	в жизни	2	2
390	новой психологии	2	2
391	из них	2	2
392	и их	4	2
393	в одном	3	2
394	к ним	2	2
395	психологического исследования	1	2
396	но что	3	2
397	должны будем	1	2
398	речь и	4	2
399	как раз	1	2
400	и вместе	1	2
401	быть совершенно	2	2
402	в каком	1	2
403	себя и	2	2
404	что для	2	2
405	говорит о	3	2
406	одинаковой мере	2	2
407	то и	2	2
408	и составляет	4	2
409	не означает	4	2
410	о чем	2	2
411	во внимание	2	2
412	в связи	1	2
413	мы видели	3	2
414	к жизни	3	2
415	смысле этого	1	2
416	применении к	1	2
417	что же	1	2
418	и там	1	2
419	из отдельных	1	2
420	в изучении	1	2
421	и таким	1	2
422	отличается от	1	2
423	стоит только	2	2
424	к другим	1	2
425	одного и	3	2
426	и состоит	1	2
427	и может	3	2
428	не существует	1	2
429	и от	2	2
430	это можно	1	2
431	или иным	2	2
432	от него	1	2
433	бы в	4	2
434	к этой	3	2
435	и как	3	2
436	в одинаковой	2	2
437	только что	5	2
438	по самой	4	2
439	или не	2	2
440	утверждал что	1	2
441	обратиться к	2	2
442	имеет место	2	2
443	что даже	1	2
444	из этого	2	2
445	в трех	1	2
446	по поводу	2	2
447	это в	1	2
448	гораздо более	1	2
449	не наоборот	1	1
450	и наиболее	1	1
451	не иначе	2	1
452	говоря о	1	1
453	всем ее	1	1
454	этом она	1	1
455	совершенно новой	1	1
456	в движение	1	1
457	связана с	1	1
458	действия является	1	1
459	непосредственно не	2	1
460	в первом	3	1
461	и больше	1	1
462	это объяснение	1	1
463	что изучение	1	1
464	готовом виде	1	1
465	при анализе	2	1
466	что если	4	1
467	которую мы	2	1
468	сделать того	1	1
469	совершенно так	1	1
470	становится совершенно	1	1
471	который был	1	1
472	но она	1	1
473	что иное	1	1
474	принадлежит к	2	1
475	в деле	1	1
476	этот факт	1	1
477	в полной	1	1
478	я не	2	1
479	и ее	1	1
480	то это	2	1
481	и явлений	1	1
482	решение вопроса	1	1
483	как ребенок	1	1
484	в ней	2	1
485	свою очередь	3	1
486	собой в	1	1
487	целое и	1	1
488	меньше чем	1	1
489	еще не	4	1
490	и на	6	1
491	же мере	5	1
492	и многие	1	1
493	бы то	1	1
494	с его	1	1
495	во всех	2	1
496	же самые	2	1
497	по своему	3	1
498	то мы	1	1
499	друг к	1	1
500	понятий но	1	1
501	с самой	1	1
502	очевидно и	1	1
503	это слово	1	1
504	одном и	1	1
505	ответ на	3	1
506	есть по	1	1
507	для всякого	1	1
508	ее функций	1	1
509	тогда как	1	1
510	человеку и	1	1
511	за пределы	4	1
512	предметом своего	1	1
513	один и	3	1
514	относится к	1	1
515	мере в	5	1
516	за эти	1	1
517	теории с	1	1
518	протекают как	1	1
519	в известной	3	1
520	другим путем	1	1
521	перед нами	1	1
522	процессе развития	4	1
523	тех случаях	1	1
524	могли бы	6	1
525	как уже	3	1
526	с понятием	1	1
527	и наконец	1	1
528	и каждое	1	1
529	не являются	1	1
530	чем к	1	1
531	более простое	1	1
532	самую существенную	1	1
533	котором она	2	1
534	отсутствие всякого	1	1
535	то в	3	1
536	за собой	1	1
537	необходимо принять	2	1
538	из самых	1	1
539	через всю	1	1
540	привести к	1	1
541	этих моментов	1	1
542	бы сказать	2	1
543	в тех	1	1
544	учение о	2	1
545	с их	4	1
546	отношение между	4	1
547	только один	2	1
548	самым существенным	1	1
549	и те	1	1
550	одно и	1	1
551	но прежде	1	1
552	эту мысль	2	1
553	на его	2	1
554	что без	1	1
555	к выводу	1	1
556	необходимо включает	1	1
557	и почему	1	1
558	именно то	1	1
559	момента в	1	1
560	и социальной	1	1
561	в понимании	1	1
562	моменты которые	1	1
563	он должен	5	1
564	же это	1	1
565	к одному	2	1
566	в корне	2	1
567	не обнаруживается	1	1
568	интеллектуальных процессов	1	1
569	но вместе	1	1
570	теории и	2	1
571	и попытка	1	1
572	что ни	1	1
573	этот тезис	1	1
574	чтобы их	1	1
575	одному и	2	1
576	является не	2	1
577	к очень	1	1
578	психологическое исследование	1	1
579	но все	2	1
580	в одну	1	1
581	исследование показывает	5	1
582	мы его	4	1
583	для всей	1	1
584	существует между	1	1
585	есть все	1	1
586	речи или	1	1
587	конечно в	1	1
588	об этом	1	1
589	связанных с	1	1
590	говорил что	1	1
591	чем идет	1	1
592	полной мере	1	1
593	на все	5	1
594	знает что	2	1
595	того почему	1	1
596	не умеет	3	1
597	это не	4	1
598	от развития	5	1
599	сказывается в	2	1
600	в большей	1	1
601	на этот	4	1
602	же дает	1	1
603	наиболее распространенная	1	1
604	деятельности с	2	1
605	для психологии	1	1
606	идет от	2	1
607	самые различные	1	1
608	это положение	1	1
609	что сказать	2	1
610	все равно	2	1
611	в общей	1	1
612	и уже	1	1
613	которой он	1	1
614	всегда и	1	1
615	мы хотели	1	1
616	как сказано	1	1
617	для себя	1	1
618	чем в	3	1
619	и тому	2	1
620	как таковой	1	1
621	и того	3	1
622	понятия и	2	1
623	со всей	1	1
624	места в	1	1
625	для него	5	1
626	та что	1	1
627	предметом исследования	1	1
628	но если	6	1
629	к тем	1	1
630	мы приходим	1	1
631	взгляд на	1	1
632	о той	1	1
633	что бессознательное	1	1
634	быть названы	1	1
635	одним и	1	1
636	их значения	1	1
637	что говорит	1	1
638	стоит в	4	1
639	знаем что	1	1
640	той мере	3	1
641	должны были	2	1
642	результате этого	1	1
643	для изучения	1	1
644	другую сторону	1	1
645	другое есть	1	1
646	может вызвать	1	1
647	а есть	1	1
648	совершенно иначе	1	1
649	образом и	1	1
650	простое и	1	1
651	в прямом	1	1
652	от изменения	1	1
653	возникающих в	1	1
654	и более	3	1
655	однако в	1	1
656	что этот	1	1
657	ним в	1	1
658	мере и	1	1
659	зрения и	1	1
660	он дает	1	1
661	это вопрос	1	1
662	же мы	2	1
663	случае мы	1	1
664	нас к	3	1
665	устанавливает что	1	1
666	это верно	1	1
667	с которой	1	1
668	и потом	2	1
669	приводят к	2	1
670	их психологической	1	1
671	оба эти	4	1
672	чтобы иметь	1	1
673	как можно	1	1
674	мы вынуждены	2	1
675	самого начала	5	1
676	дело не	1	1
677	уже из	1	1
678	современной психологии	2	1
679	мысли которые	2	1
680	у различных	1	1
681	психологической природе	4	1
682	когда они	1	1
683	в самых	4	1
684	надо выяснить	1	1
685	он указывает	1	1
686	и отношений	3	1
687	на котором	1	1
688	при отсутствии	1	1
689	того как	5	1
690	не принадлежат	1	1
691	плоскости и	1	1
692	своей природе	3	1
693	показал что	3	1
694	такая же	1	1
695	вместо того	3	1
696	привлечь для	1	1
697	связи с	3	1
698	так то	1	1
699	и делает	1	1
700	не до	2	1
701	не потому	1	1
702	анализе психологии	1	1
703	факта что	2	1
704	перед ним	1	1
705	ясно как	1	1
706	этот закон	3	1
707	есть совершенно	2	1
708	обстоятельство что	2	1
709	именно это	2	1
710	обучение не	1	1
711	в духе	1	1
712	в направлении	1	1
713	к объяснению	2	1
714	и заключается	1	1
715	большей мере	1	1
716	лежит в	2	1
717	как только	1	1
718	числе и	1	1
719	что вместе	1	1
720	анализа и	1	1
721	наоборот в	1	1
722	понять что	2	1
723	для его	2	1
724	перейти к	3	1
725	оно не	1	1
726	и понятие	1	1
727	звуковая форма	1	1
728	оно может	1	1
729	вполне правильно	1	1
730	речи мы	3	1
731	исследований которые	1	1
732	но при	2	1
733	отношения и	2	1
734	не могу	1	1
735	точками зрения	2	1
736	на другой	1	1
737	психология все	2	1
738	языка и	6	1
739	направлении к	1	1
740	как по	1	1
741	мысль о	1	1
742	процесса совершенно	1	1
743	языка так	1	1
744	об отношении	2	1
745	с самого	5	1
746	зрения не	1	1
747	в пределах	4	1
748	и анализ	1	1
749	идет речь	1	1
750	прямом смысле	1	1
751	зрения была	1	1
752	то как	3	1
753	самого исследования	1	1
754	из двух	1	1
755	на нее	2	1
756	этому что	1	1
757	принять во	1	1
758	том как	2	1
759	часто в	1	1
760	начинается в	2	1
761	по сравнению	5	1
762	строго говоря	1	1
763	выводу что	1	1
764	сводится к	1	1
765	именно потому	2	1
766	что мысль	3	1
767	мысли которая	2	1
768	вот почему	3	1
769	систему а	1	1
770	эта точка	2	1
771	которые возникают	1	1
772	одного из	1	1
773	закон и	2	1
774	можно сказать	5	1
775	в различных	2	1
776	может не	1	1
777	аналогии с	1	1
778	из главных	1	1
779	можно легко	1	1
780	образом мы	1	1
781	определяется и	1	1
782	самый процесс	2	1
783	развита в	1	1
784	но ничего	1	1
785	о влиянии	2	1
786	если принять	1	1
787	при исследовании	1	1
788	во втором	1	1
789	столько сколько	1	1
790	нас что	2	1
791	слов и	2	1
792	в свете	4	1
793	теории в	1	1
794	мы хотим	1	1
795	затруднений и	1	1
796	в самый	1	1
797	следует представить	1	1
798	чтобы выяснить	2	1
799	известном смысле	7	1
800	но так	1	1
801	в ту	1	1
802	образом как	1	1
803	содержится в	3	1
804	но с	2	1
805	есть процесс	2	1
806	выяснить как	1	1
807	обе эти	5	1
808	это вытекает	1	1
809	чем это	1	1
810	проявления и	1	1
811	и развитием	14	1
812	одной из	3	1
813	и предполагает	1	1
814	и между	2	1
815	в вопросе	2	1
816	непосредственно из	1	1
817	тем оказывается	1	1
818	равно что	1	1
819	систематизации и	1	1
820	к высшим	2	1
821	принять что	1	1
822	процессов в	2	1
823	никаких новых	1	1
824	иное как	1	1
825	таком понимании	1	1
826	какой степени	1	1
827	одни и	1	1
828	без этого	1	1
829	прямо не	1	1
830	и произвольно	4	1
831	значение и	1	1
832	что исследование	1	1
833	оно в	1	1
834	если в	3	1
835	из неудач	1	1
836	а это	1	1
837	этому вопросу	1	1
838	каким образом	1	1
839	речь в	3	1
840	этого процесса	2	1
841	и обратно	1	1
842	быть взята	1	1
843	прибавим к	1	1
844	за ним	1	1
845	между обоими	5	1
846	звука в	1	1
847	не так	1	1
848	все основания	1	1
849	содержания и	1	1
850	мы находим	1	1
851	не совпадают	1	1
852	ребенок впервые	1	1
853	процессов и	1	1
854	для решения	1	1
855	в других	1	1
856	в готовом	1	1
857	но из	1	1
858	интересующей нас	3	1
859	она начинает	1	1
860	в пользовании	1	1
861	ссылается на	1	1
862	его мысли	3	1
863	без всякой	1	1
864	и из	2	1
865	же раз	1	1
866	связаны с	1	1
867	именно в	4	1
868	здесь в	1	1
869	один шаг	2	1
870	в свою	4	1
871	еще и	3	1
872	такое же	2	1
873	а с	2	1
874	могут иметь	1	1
875	в настоящей	1	1
876	в воображении	1	1
877	всегда идет	1	1
878	которых мы	1	1
879	и материала	1	1
880	более общего	1	1
881	целым рядом	1	1
882	на которых	1	1
883	шаг в	1	1
884	и самый	1	1
885	зависит от	4	1
886	системы в	2	1
887	если даже	1	1
888	сам себе	1	1
889	которые происходят	1	1
890	одну из	1	1
891	была бы	1	1
892	что обычно	1	1
893	понятие о	1	1
894	для этой	1	1
895	сознательно и	3	1
896	действия в	2	1
897	виде в	1	1
898	говорит нам	1	1
899	он представляет	1	1
900	по необходимости	2	1
901	в центре	2	1
902	с первого	1	1
903	самой своей	2	1
904	наталкивается на	1	1
905	относятся к	1	1
906	мы говорим	2	1
907	эти исследования	1	1
908	вопросе о	1	1
909	верно что	2	1
910	совершенно в	2	1
911	вопросу и	1	1
912	всем остальным	2	1
913	что именно	1	1
914	себе мысль	1	1
915	если так	1	1
916	представления о	2	1
917	он говорит	1	1
918	указывал на	1	1
919	сравнению с	5	1
920	а если	1	1
921	она есть	1	1
922	есть свои	1	1
923	старых так	1	1
924	в той	6	1
925	лежат в	1	1
926	заложенное в	1	1
927	на эту	1	1
928	обоими этими	1	1
929	есть как	1	1
930	первом случае	1	1
931	а потом	1	1
932	теория которая	2	1
933	в обратном	1	1
934	он доказал	1	1
935	этого исследования	1	1
936	слов в	1	1
937	развития но	4	1
938	другие в	1	1
939	вопрос для	1	1
940	должно быть	8	1
941	и основной	2	1
942	вопроса почему	2	1
943	или хотя	1	1
944	психологические процессы	1	1
945	находится под	1	1
946	слова есть	1	1
947	новое понимание	1	1
948	к объекту	7	1
949	этого метода	1	1
950	этом вопросе	2	1
951	новые и	1	1
952	говоря это	1	1
953	но для	1	1
954	между собой	13	1
955	же значение	1	1
956	равным образом	1	1
957	в более	2	1
958	восприятия и	3	1
959	форм и	2	1
960	приводит нас	2	1
961	чтобы изучить	1	1
962	совершается в	2	1
963	при таком	1	1
964	эту точку	1	1
965	как для	1	1
966	и новое	1	1
967	мы должны	8	1
968	находится в	2	1
969	стороны в	1	1
970	хотя бы	5	1
971	скажем что	1	1
972	развитием языка	1	1
973	теории а	1	1
974	же в	2	1
975	этой общей	1	1
976	изменяется и	1	1
977	теоретической мысли	1	1
978	приходится признать	1	1
979	указано выше	1	1
980	объяснить нам	1	1
981	между ними	1	1
982	функций и	5	1
983	в системе	4	1
984	в их	3	1
985	понимается как	1	1
986	понятия а	1	1
987	с ними	1	1
988	и перестраивает	1	1
989	исследования при	1	1
990	не что	1	1
991	к другу	1	1
992	тот и	1	1
993	доведена до	1	1
994	которая существует	1	1
995	в действительности	3	1
996	предложения не	1	1
997	никто не	2	1
998	включает в	3	1
999	с научной	1	1
1000	но эти	1	1
1001	закон который	1	1
1002	основным принципом	1	1
1003	это понятие	2	1
1004	думать что	1	1
1005	том числе	1	1
1006	операцию как	1	1
