N	2gram	Bakhtin_fo_1	Istorich
449	оказывается что	2	1
450	они уже	1	1
451	в которых	2	1
452	вплоть до	1	1
453	нам в	1	1
454	друг другу	2	1
455	совершенно иной	3	1
456	ничего нового	1	1
457	нет никакого	1	1
458	в отношении	3	1
459	три типа	1	1
460	что происходит	1	1
461	с которой	1	1
462	она не	1	1
463	эта форма	2	1
464	тесная связь	1	1
465	они с	2	1
466	к другим	1	1
467	того чтобы	5	1
468	всей его	2	1
469	появляются в	1	1
470	элемент в	1	1
471	на землю	1	1
472	при всем	1	1
473	вне его	2	1
474	к концу	3	1
475	к ней	2	1
476	на себе	1	1
477	нам важно	1	1
478	кроме того	4	1
479	входят в	1	1
480	приступает к	1	1
481	нет все	1	1
482	тесно связана	1	1
483	в каком	2	1
484	у нас	1	1
485	известной степени	1	1
486	от их	1	1
487	например что	1	1
488	здесь совершенно	2	1
489	герой и	1	1
490	родного дома	1	1
491	что оно	1	1
492	бы он	1	1
493	по сравнению	2	1
494	день и	1	1
495	оно не	2	1
496	в греческом	24	1
497	здесь еще	2	1
498	и это	4	1
499	где этот	1	1
500	и обычаев	1	1
501	и стали	1	1
502	приходит к	1	1
503	но по	2	1
504	этого целого	2	1
505	в виду	3	1
506	полноте материала	1	1
507	нет никакой	1	1
508	в себя	1	1
509	мы отмечаем	1	1
510	как с	1	1
511	на том	1	1
512	если они	2	1
513	с собой	1	1
514	небу и	1	1
515	здесь как	2	1
516	которая была	1	1
517	как составные	1	1
518	обрядов и	1	1
519	уже на	2	1
520	этим в	1	1
521	стороне от	1	1
522	можно только	2	1
523	можем поставить	1	1
524	и приключения	2	1
525	образом в	1	1
526	но здесь	1	1
527	с фольклором	1	1
528	можно бы	1	1
529	а также	2	1
530	другом месте	1	1
531	черта его	1	1
532	в самой	2	1
533	внимание на	1	1
534	в глаза	2	1
535	и силы	1	1
536	в значительной	2	1
537	работа по	1	1
538	все в	1	1
539	путь к	1	1
540	которой мы	1	1
541	но дело	2	1
542	природы и	2	1
543	строится на	1	1
544	тот момент	1	1
545	иногда очень	3	1
546	века и	1	1
547	также в	1	1
548	у всех	1	1
549	о своих	1	1
550	женится на	1	1
551	а нужно	1	1
552	происходит в	2	1
553	герой в	1	1
554	этом моменте	1	1
555	ведь всякая	1	1
556	природой и	1	1
557	проникнуть в	1	1
558	на обычную	1	1
559	иногда сам	1	1
560	и три	1	1
561	он действует	1	1
562	которые связаны	1	1
563	и ее	3	1
564	ним но	1	1
565	до наших	2	1
566	встречу с	1	1
567	же и	2	1
568	материала это	1	1
569	всем мире	1	1
570	своего рода	1	1
571	только на	3	1
572	и они	1	1
573	нельзя читать	1	1
574	от других	1	1
575	бегство и	1	1
576	истории этого	2	1
577	одно из	3	1
578	в идеальном	1	1
579	обычно только	1	1
580	сами по	1	1
581	и со	1	1
582	т п	8	1
583	в конце	9	1
584	с этими	2	1
585	друг друга	3	1
586	мы можем	1	1
587	проник и	1	1
588	как его	1	1
589	у него	6	1
590	в соответствии	2	1
591	жизни что	1	1
592	связи в	1	1
593	начать с	1	1
594	этом отношении	3	1
595	ее на	1	1
596	знаем не	1	1
597	культов с	1	1
598	формы к	1	1
599	для того	5	1
600	но она	2	1
601	момент в	2	1
602	это будет	1	1
603	связан с	1	1
604	мы это	1	1
605	литературу и	1	1
606	но нельзя	1	1
607	не обязательно	2	1
608	которых мы	1	1
609	до известной	1	1
610	было и	4	1
611	но есть	1	1
612	не было	7	1
613	быть только	3	1
614	с большей	2	1
615	на друга	2	1
616	еще достаточно	1	1
617	что из	1	1
618	нигде в	2	1
619	для этой	1	1
620	может иметь	1	1
621	дальнейшем оказывается	2	1
622	уже давно	1	1
623	этой же	1	1
624	не дается	1	1
625	люди и	1	1
626	все основные	1	1
627	что во	1	1
628	своей социальной	1	1
629	но кроме	1	1
630	в иных	1	1
631	и приобретает	1	1
632	общим вопросам	1	1
633	две особенности	1	1
634	чтобы они	4	1
635	других жанров	2	1
636	к жизни	2	1
637	этим мы	2	1
638	смысле этого	1	1
639	этих типов	1	1
640	и всей	2	1
641	и братья	1	1
642	да и	3	1
643	бы его	1	1
644	сюжета с	1	1
645	и мотивы	1	1
646	и более	1	1
647	и особый	1	1
648	здесь идет	1	1
649	в это	2	1
650	нам еще	1	1
651	этого слова	1	1
652	при начале	1	1
653	этом случае	1	1
654	природу и	1	1
655	нет ничего	4	1
656	и оно	1	1
657	друг на	2	1
658	в один	1	1
659	процесс не	1	1
660	они всегда	1	1
661	из ряда	1	1
662	с большой	2	1
663	на одной	1	1
664	в более	2	1
665	ни с	2	1
666	посвятил свою	1	1
667	в единый	1	1
668	где и	2	1
669	она может	1	1
670	всем этим	3	1
671	в результате	6	1
672	хотя и	3	1
673	и вызывает	1	1
674	и все	6	1
675	у них	2	1
676	и смысл	1	1
677	времени все	2	1
678	она же	2	1
679	на берегу	1	1
680	видим в	1	1
681	или не	2	1
682	все более	1	1
683	и воскресение	1	1
684	всегда есть	1	1
685	он видит	1	1
686	здесь только	2	1
687	с людьми	1	1
688	представлены и	2	1
689	средние века	1	1
690	совершенно не	2	1
691	равно как	2	1
692	сколько угодно	2	1
693	нет но	2	1
694	слагается из	2	1
695	что ты	1	1
696	таким же	1	1
697	себе не	1	1
698	начала не	1	1
699	где он	1	1
700	к этой	1	1
701	во всяком	3	1
702	него как	1	1
703	носит иной	1	1
704	они их	1	1
705	этого и	1	1
706	исторической действительностью	1	1
707	гораздо более	1	1
