N	2gram	Losev_Prob_3	FransuaR
414	казалось бы	1	1
415	ничего не	3	1
416	близкий к	1	1
417	но являются	1	1
418	как она	2	1
419	во всем	1	1
420	потому что	25	1
421	же он	1	1
422	своей цели	1	1
423	и искусства	2	1
424	в самих	2	1
425	что на	1	1
426	от того	2	1
427	у нас	10	1
428	мы встречаем	1	1
429	что все	2	1
430	оно сразу	1	1
431	во хмелю	1	1
432	но все	3	1
433	же самое	9	1
434	бы он	1	1
435	хотя может	1	1
436	утверждать что	1	1
437	подчеркнуть что	1	1
438	так например	1	1
439	здесь еще	1	1
440	где этот	1	1
441	времени но	1	1
442	ни даже	1	1
443	ни попало	1	1
444	образы и	3	1
445	значения и	1	1
446	на контекст	1	1
447	он вовсе	1	1
448	и образ	2	1
449	и сами	2	1
450	данном случае	7	1
451	понимая под	1	1
452	в буквальном	2	1
453	и от	9	1
454	этом длинном	1	1
455	на том	1	1
456	можно было	4	1
457	на нее	1	1
458	обычно к	1	1
459	что дело	2	1
460	не исчерпывается	1	1
461	если бы	3	1
462	о котором	1	1
463	новых и	1	1
464	но эту	1	1
465	в тех	3	1
466	только и	8	1
467	в отдельных	1	1
468	действительности но	2	1
469	но к	1	1
470	в самой	2	1
471	это вполне	2	1
472	и та	1	1
473	все прочие	1	1
474	и что	7	1
475	можно сказать	6	1
476	все его	1	1
477	частью даже	1	1
478	нас в	4	1
479	и во	2	1
480	от него	2	1
481	на отдельные	2	1
482	которой мы	1	1
483	этих слов	1	1
484	которые мы	3	1
485	переходит в	2	1
486	что и	9	1
487	исторического развития	1	1
488	ii гл	2	1
489	и она	1	1
490	в него	1	1
491	он хочет	1	1
492	быть и	3	1
493	но с	2	1
494	собой разумеется	1	1
495	не как	1	1
496	дело с	1	1
497	будто бы	3	1
498	очень много	3	1
499	же типа	2	1
500	и ее	3	1
501	от них	1	1
502	со всеми	1	1
503	для всех	1	1
504	реализме и	1	1
505	как нечто	9	1
506	в виде	6	1
507	при помощи	8	1
508	конечно нет	1	1
509	этот раз	3	1
510	к своим	1	1
511	эти слова	2	1
512	нашем смысле	2	1
513	был бы	1	1
514	для него	3	1
515	мы находим	7	1
516	в одном	1	1
517	здесь перед	2	1
518	оно так	1	1
519	как его	1	1
520	не столь	1	1
521	дальше в	1	1
522	образом что	1	1
523	указание на	1	1
524	но за	1	1
525	само собой	2	1
526	если кто-нибудь	1	1
527	в очень	1	1
528	правды и	2	1
529	и вы	1	1
530	без всякой	1	1
531	до сих	2	1
532	чем он	2	1
533	значений и	1	1
534	один смысл	1	1
535	а с	2	1
536	в природе	2	1
537	мы еще	1	1
538	звучит здесь	1	1
539	в живом	1	1
540	смысла и	1	1
541	вот в	1	1
542	он только	2	1
543	а наоборот	1	1
544	они часто	1	1
545	с которым	1	1
546	было сказано	1	1
547	на смерть	1	1
548	и образами	1	1
549	что мы	8	1
550	подчеркнуть и	1	1
551	не исключает	1	1
552	или какие-нибудь	1	1
553	и вовсе	4	1
554	и вообще	8	1
555	речь но	1	1
556	и потому	7	1
557	для самого	2	1
558	в общую	2	1
559	независимо от	1	1
560	эта является	1	1
561	к самому	2	1
562	находим и	1	1
563	содержащий в	1	1
564	в изображении	1	1
565	действительности тем	1	1
566	с некоторыми	1	1
567	смысле этого	1	1
568	в лувре	1	1
569	есть на	1	1
570	и там	2	1
571	остается в	1	1
572	в терминах	1	1
573	и всей	2	1
574	не изображает	1	1
575	в первой	1	1
576	есть тот	1	1
577	мы коснулись	1	1
578	всерьез и	1	1
579	этого слова	5	1
580	с этой	3	1
581	образы эти	1	1
582	для тех	1	1
583	слова и	3	1
584	значит то	1	1
585	в условиях	3	1
586	сих пор	2	1
587	тех или	5	1
588	в более	1	1
589	в связи	7	1
590	в уже	1	1
591	происходит в	2	1
592	жизнь в	3	1
593	такие которые	1	1
594	это как	1	1
595	к одной	2	1
596	для нас	16	1
597	но когда	2	1
598	вполне понятно	1	1
599	не должен	1	1
600	у которого	1	1
601	его уже	1	1
602	от всего	1	1
603	в свете	1	1
604	только что	2	1
605	них и	1	1
606	в мифе	3	1
607	даже при	1	1
608	здесь даже	1	1
609	контекст в	1	1
610	состоит из	5	1
611	равно как	1	1
612	самое что	1	1
613	со всей	1	1
614	что в	8	1
615	в таком	5	1
616	всего этого	1	1
