N	2gram	Vygotskiy__1	KulturaY
476	из сферы	1	1
477	он должен	1	1
478	к одному	1	1
479	моя мысль	2	1
480	том чтобы	7	1
481	пользования и	1	1
482	одной и	4	1
483	тут нам	1	1
484	действительно так	1	1
485	или иных	2	1
486	именно это	1	1
487	тому чтобы	3	1
488	в каждом	3	1
489	не будет	3	1
490	в совершенно	4	1
491	которое нужно	1	1
492	связанных с	1	1
493	к другу	1	1
494	из всех	2	1
495	принцип и	1	1
496	от такой	1	1
497	этого процесса	1	1
498	на почве	2	1
499	что стоит	1	1
500	но их	1	1
501	отношений на	1	1
502	здесь нет	1	1
503	и творчества	1	1
504	с чрезвычайно	1	1
505	далеко не	2	1
506	в слове	3	1
507	и уже	1	1
508	и вне	1	1
509	легче всего	3	1
510	как сказано	1	1
511	значит не	1	1
512	же мысль	3	1
513	такой же	2	1
514	признак всякого	1	1
515	и становится	1	1
516	но я	1	1
517	и при	1	1
518	мы приходим	1	1
519	можно найти	1	1
520	лежат в	1	1
521	же это	1	1
522	на месте	1	1
523	толстой когда	1	1
524	их значения	1	1
525	что вся	1	1
526	указать что	1	1
527	эти стихи	1	1
528	свой смысл	1	1
529	от себя	4	1
530	теперь как	1	1
531	признать что	1	1
532	для всякого	1	1
533	и той	3	1
534	в одном	2	1
535	точку зрения	3	1
536	его форма	1	1
537	быть может	1	1
538	в прямом	1	1
539	только те	1	1
540	их в	2	1
541	том и	2	1
542	однако в	1	1
543	с такими	1	1
544	том же	2	1
545	что этот	1	1
546	как очевидно	1	1
547	даже в	2	1
548	этой работы	1	1
549	случае мы	1	1
550	тому что	4	1
551	роль играют	1	1
552	что сказано	1	1
553	что есть	2	1
554	случае в	3	1
555	более широким	1	1
556	виду что	1	1
557	самого начала	1	1
558	то специфическое	1	1
559	на котором	1	1
560	тогда когда	5	1
561	дело в	1	1
562	одна из	4	1
563	только из	4	1
564	этих знаков	1	1
565	с и	5	1
566	и когда	3	1
567	существует между	1	1
568	до сих	3	1
569	же значение	1	1
570	которое является	1	1
571	приходим к	1	1
572	и ход	1	1
573	поэтическое произведение	1	1
574	приведены в	1	1
575	оно есть	2	1
576	явление в	1	1
577	во всем	3	1
578	буквальном смысле	1	1
579	ее можно	1	1
580	которое не	1	1
581	только с	1	1
582	так то	1	1
583	фактов и	2	1
584	в действительности	1	1
585	п все	2	1
586	именно то	1	1
587	что поэзия	1	1
588	когда мы	3	1
589	здесь совершенно	1	1
590	нет принципиальной	1	1
591	лежит в	1	1
592	как только	1	1
593	наоборот в	1	1
594	указывает на	4	1
595	не есть	3	1
596	все еще	1	1
597	наконец что	1	1
598	имеет место	2	1
599	если же	2	1
600	которые входят	1	1
601	всегда в	1	1
602	слово которое	1	1
603	особенности этого	1	1
604	приходит к	2	1
605	это время	1	1
606	связи со	2	1
607	без всякого	2	1
608	в ее	5	1
609	на основе	2	1
610	раз мы	1	1
611	что подобные	1	1
612	только то	2	1
613	с самого	1	1
614	предмет своего	2	1
615	то время	5	1
616	понятия и	1	1
617	идет речь	1	1
618	выражения и	2	1
619	то как	1	1
620	развития языка	2	1
621	в фактах	1	1
622	принять во	1	1
623	не трудно	1	1
624	здесь как	1	1
625	подойти к	2	1
626	это мы	2	1
627	к тем	1	1
628	что от	1	1
629	понятно что	1	1
630	основана на	1	1
631	точно также	1	1
632	поэтому в	1	1
633	составные части	1	1
634	в эпоху	1	1
635	станем на	1	1
636	против этого	1	1
637	находится в	1	1
638	вот это	1	1
639	повсюду в	1	1
640	то они	1	1
641	и самым	2	1
642	о том	7	1
643	на вопрос	2	1
644	все ее	1	1
645	быть более	1	1
646	настоящее время	2	1
647	возражали против	1	1
648	почему же	1	1
649	и содержание	1	1
650	пор пока	1	1
651	в чем	2	1
652	форма как	1	1
653	звуков в	1	1
654	в значительной	1	1
655	о законах	1	1
656	нас в	2	1
657	русской интеллигенции	2	1
658	на точку	1	1
659	которых они	2	1
660	тем или	2	1
661	к источнику	1	1
662	что самое	3	1
663	которого оно	1	1
664	этих слов	2	1
665	ее от	3	1
666	я думаю	2	1
667	а потому	3	1
668	самом процессе	1	1
669	для нашего	1	1
670	отметить что	2	1
671	вслед за	6	1
672	принципиальной разницы	2	1
673	в обеих	1	1
674	с а	1	1
675	в него	2	1
676	что здесь	2	1
677	как например	2	1
678	известном смысле	1	1
679	но с	1	1
680	д и	1	1
681	обе эти	1	1
682	одной из	1	1
683	дело с	3	1
684	традиции в	1	1
685	что даже	2	1
686	в какой	5	1
687	том или	1	1
688	в механизме	1	1
689	в вопросе	1	1
690	те которые	1	1
691	очень много	1	1
692	то он	1	1
693	и такое	1	1
694	по мнению	2	1
695	имеет совершенно	1	1
696	или его	3	1
697	здесь с	1	1
698	п эта	1	1
699	чаще всего	1	1
700	рассматриваться как	3	1
701	к идее	2	1
702	сомнений в	1	1
703	ни было	1	1
704	вместить в	1	1
705	в поэзии	2	1
706	хочу сказать	1	1
707	каким образом	1	1
708	не составляет	2	1
709	убедиться в	1	1
710	основная предпосылка	1	1
711	и законов	2	1
712	газетная статья	1	1
713	социальной жизни	1	1
714	его и	3	1
715	одно из	2	1
716	не так	1	1
717	для него	1	1
718	не учли	1	1
719	и их	2	1
720	могло бы	4	1
721	говорить об	1	1
722	содержания и	1	1
723	мы находим	1	1
724	иначе как	2	1
725	сами по	1	1
726	отношение к	2	1
727	для меня	1	1
728	к ним	2	1
729	даже при	1	1
730	заметить что	1	1
731	они будут	1	1
732	или ином	1	1
733	не хотел	1	1
734	для решения	1	1
735	в других	1	1
736	является непременным	1	1
737	и только	3	1
738	правды и	1	1
739	чтобы показать	3	1
740	не до	1	1
741	процесса как	1	1
742	его мысли	1	1
743	только у	1	1
744	себе представить	2	1
745	так не	1	1
746	что целый	1	1
747	значение которое	1	1
748	самые большие	1	1
749	совершенно ином	1	1
750	не потому	1	1
751	представляет собою	1	1
752	и между	1	1
753	нас совершенно	1	1
754	возникает целый	1	1
755	и др	1	1
756	от обычного	1	1
757	новые и	1	1
758	когда говорит	3	1
759	процесс в	1	1
760	одной стороны	6	1
761	и опять	1	1
762	свидетельствовать о	1	1
763	поскольку она	2	1
764	и составляет	2	1
765	где эти	1	1
766	тех практических	1	1
767	во внимание	2	1
768	и том	1	1
769	между собою	1	1
770	известным и	1	1
771	такой степени	2	1
772	что поскольку	2	1
773	в общественных	1	1
774	этом совершенно	1	1
775	интересно отметить	2	1
776	я уже	1	1
777	стихи не	1	1
778	если так	1	1
779	по своему	1	1
780	он говорит	1	1
781	в область	2	1
782	сравнению с	1	1
783	ведет к	1	1
784	и там	2	1
785	обоих этих	3	1
786	поскольку он	1	1
787	когда он	2	1
788	как нельзя	4	1
789	и такие	1	1
790	значение как	1	1
791	к чему	2	1
792	она есть	1	1
793	л толстой	1	1
794	в это	1	1
795	слова есть	1	1
796	и тому	1	1
797	еще раз	1	1
798	установки и	1	1
799	той мере	1	1
800	сих пор	3	1
801	читателя или	1	1
802	это выражение	1	1
803	которые были	1	1
804	слова так	1	1
805	тех или	2	1
806	большее количество	1	1
807	в книге	2	1
808	в разработку	1	1
809	которые никак	3	1
810	предпосылки что	1	1
811	не знаем	2	1
812	конечно ни	1	1
813	совершается в	1	1
814	отношений и	2	1
815	вот его	1	1
816	с марксистской	1	1
817	в настоящее	2	1
818	что только	2	1
819	обращается к	1	1
820	бы в	2	1
821	и смысл	1	1
822	ряд таких	2	1
823	в свете	1	1
824	только что	2	1
825	в этих	4	1
826	или не	2	1
827	как без	1	1
828	о своем	1	1
829	это все	3	1
830	между ними	1	1
831	необходимое условие	1	1
832	этой проблемы	1	1
833	было показано	1	1
834	легко заметить	1	1
835	не что	1	1
836	можно привести	1	1
837	языка то	1	1
838	здесь начало	1	1
839	или иным	2	1
840	будет тем	1	1
841	и слов	2	1
842	но эти	1	1
843	в искусстве	4	1
844	и другие	4	1
845	традиции но	1	1
846	сущности не	1	1
847	как на	3	1
