N	2gram	Bakhtin_Fr_5	Myshleni
231	там мы	1	2
232	в себе	1	2
233	он должен	2	2
234	же это	1	2
235	и более	1	2
236	друг с	2	2
237	подход к	1	2
238	для всей	1	2
239	в другом	3	2
240	самого автора	2	2
241	на все	2	2
242	на этой	1	2
243	и мы	1	2
244	ни в	3	2
245	ступени через	1	2
246	гораздо дальше	1	2
247	нисколько не	3	2
248	отрыве от	2	2
249	мысль и	2	2
250	том же	2	2
251	и той	1	2
252	и вообще	2	2
253	нас к	1	2
254	с которой	2	2
255	от жизни	1	2
256	не могло	3	2
257	для всего	1	2
258	находится в	1	2
259	больше чем	2	2
260	этих двух	1	2
261	к ней	2	2
262	уже и	2	2
263	что на	3	2
264	путь развития	1	2
265	с другом	2	2
266	не могут	2	2
267	во все	2	2
268	но все	1	2
269	в других	1	2
270	как только	1	2
271	же самое	2	2
272	на стул	1	2
273	с подобными	1	2
274	той или	1	2
275	указывает на	1	2
276	должен быть	2	2
277	с ее	5	2
278	от друга	1	2
279	без всякого	1	2
280	в себя	5	2
281	на том	2	2
282	когда в	2	2
283	понятно что	1	2
284	как у	1	2
285	можно сказать	2	2
286	своей книге	1	2
287	другом месте	2	2
288	а также	4	2
289	самому себе	1	2
290	нас в	2	2
291	и всю	1	2
292	которой мы	1	2
293	в его	13	2
294	что и	7	2
295	и можно	1	2
296	жизни он	3	2
297	образом как	1	2
298	в стороне	1	2
299	на протяжении	1	2
300	не дает	1	2
301	в одном	3	2
302	ту сторону	1	2
303	у него	4	2
304	случае не	1	2
305	заметить что	2	2
306	тем что	1	2
307	от того	3	2
308	или иной	1	2
309	и из	1	2
310	именно в	3	2
311	с это	2	2
312	на которых	1	2
313	по ту	1	2
314	на эту	2	2
315	когда она	1	2
316	для человека	1	2
317	в ущерб	2	2
318	связь с	3	2
319	выполняет функции	1	2
320	в первой	4	2
321	своей жизни	2	2
322	общественной жизни	1	2
323	но с	1	2
324	на одной	1	2
325	в книге	1	2
326	в более	1	2
327	и для	3	2
328	мира и	8	2
329	вообще в	1	2
330	гете в	5	2
331	ее в	1	2
332	и эта	1	2
333	частности к	1	1
334	ни странно	1	1
335	неотделима от	1	1
336	связи между	1	1
337	имеет в	1	1
338	в приведенном	3	1
339	роль этого	1	1
340	форм мышления	1	1
341	его содержание	1	1
342	не хочет	2	1
343	и внешних	1	1
344	не имеют	1	1
345	акт а	1	1
346	и этот	1	1
347	по его	1	1
348	есть не	1	1
349	и о	4	1
350	что уже	1	1
351	ясны и	1	1
352	совершенно так	2	1
353	единство и	3	1
354	еды и	9	1
355	которыми она	2	1
356	характер то	1	1
357	и со	1	1
358	нам о	2	1
359	и он	3	1
360	из ее	1	1
361	в ней	8	1
362	и на	5	1
363	он был	7	1
364	и нигде	1	1
365	это действительно	1	1
366	здесь не	6	1
367	время в	1	1
368	в чем	2	1
369	видим таким	1	1
370	же самые	1	1
371	то мы	1	1
372	их роли	1	1
373	коем случае	1	1
374	но как	1	1
375	менее всего	3	1
376	он полагает	1	1
377	это и	5	1
378	между словом	2	1
379	еды в	1	1
380	это самое	1	1
381	чем же	4	1
382	более чем	1	1
383	в той	1	1
384	его на	1	1
385	чем мы	1	1
386	из области	2	1
387	и где	1	1
388	сознания в	1	1
389	характер носит	2	1
390	и наконец	2	1
391	не удалось	1	1
392	и свою	1	1
393	роль играет	3	1
394	для ряда	1	1
395	истины и	1	1
396	та же	1	1
397	не будем	2	1
398	самой природе	1	1
399	формы в	1	1
400	что автор	1	1
401	мировоззрения и	1	1
402	нами в	1	1
403	находится на	1	1
404	сливаются в	1	1
405	тому же	4	1
406	в наших	1	1
407	в такую	1	1
408	так сказать	1	1
409	и если	2	1
410	в нем	10	1
411	связанные с	3	1
412	время и	1	1
413	о которой	1	1
414	которой не	1	1
415	ибо для	1	1
416	момента в	1	1
417	и еще	1	1
418	которая является	1	1
419	в понимании	1	1
420	и вот	3	1
421	с представлением	2	1
422	существу это	1	1
423	на этом	5	1
424	но дело	2	1
425	мы обратимся	1	1
426	находим у	1	1
427	и составляющие	1	1
428	в основу	1	1
429	как они	3	1
430	а затем	1	1
431	он знал	1	1
432	им как	1	1
433	эти факты	1	1
434	в ход	1	1
435	всех форм	1	1
436	этих форм	2	1
437	зрения на	4	1
438	его в	5	1
439	имеют ничего	1	1
440	всеми своими	2	1
441	полноте и	1	1
442	известно что	1	1
443	с вопросом	1	1
444	должен был	1	1
445	в жизни	1	1
446	для них	2	1
447	рядом с	2	1
448	в заключении	1	1
449	тот самый	1	1
450	что не	1	1
451	с тем	2	1
452	нигде не	1	1
453	чтобы они	1	1
454	такой же	4	1
455	обратимся к	1	1
456	сознание человека	1	1
457	но до	1	1
458	в ходе	1	1
459	и при	1	1
460	мы говорили	2	1
461	не от	1	1
462	мысли и	6	1
463	имеет никакого	1	1
464	своему существу	1	1
465	из своих	2	1
466	страх и	1	1
467	вот эта	1	1
468	мир и	3	1
469	представлений о	1	1
470	которые в	1	1
471	то это	1	1
472	есть еще	1	1
473	время еды	1	1
474	на всю	1	1
475	и вся	1	1
476	тому что	1	1
477	этой книге	1	1
478	ее возникновения	1	1
479	эти формы	1	1
480	и притом	2	1
481	объективное значение	1	1
482	к этим	1	1
483	на него	2	1
484	не по	1	1
485	определяет как	1	1
486	поэтому в	1	1
487	всей их	1	1
488	мы все	1	1
489	но здесь	1	1
490	момент принимает	1	1
491	нет места	1	1
492	самой жизни	2	1
493	в коем	1	1
494	он пытается	1	1
495	на землю	1	1
496	связано с	1	1
497	эта тенденция	1	1
498	он хочет	2	1
499	связь и	1	1
500	же этот	1	1
501	не находим	1	1
502	игре и	1	1
503	в области	1	1
504	и социального	1	1
505	может показаться	1	1
506	у нас	1	1
507	в живой	1	1
508	один раз	2	1
509	начиная с	2	1
510	прямо говорит	1	1
511	здесь совершенно	1	1
512	т.е с	1	1
513	и материализма	1	1
514	бы он	1	1
515	свое значение	1	1
516	слова с	1	1
517	сходятся и	1	1
518	отношении он	1	1
519	где он	1	1
520	этот путь	2	1
521	ничего общего	1	1
522	всегда будет	1	1
523	правда не	1	1
524	и самое	1	1
525	этом нет	1	1
526	говорит и	2	1
527	на другой	1	1
528	чтобы быть	1	1
529	и говорит	1	1
530	существенный момент	1	1
531	всей своей	1	1
532	в пределах	2	1
533	в дальнейшем	1	1
534	ибо она	1	1
535	говорит на	1	1
536	тысячи лет	1	1
537	на голову	1	1
538	все остальные	1	1
539	после того	1	1
540	стремление к	1	1
541	вот это	2	1
542	значительно позже	1	1
543	момент и	1	1
544	ее у	1	1
545	именно потому	1	1
546	и здесь	4	1
547	незаметно для	1	1
548	не позволяет	1	1
549	и поэтому	1	1
550	т.п в	1	1
551	другими словами	1	1
552	до сих	3	1
553	или на	1	1
554	и мира	1	1
555	к нему	2	1
556	большое количество	1	1
557	в отрыве	2	1
558	этих слов	2	1
559	и во	4	1
560	переходит в	2	1
561	а потому	1	1
562	у другого	1	1
563	существенную роль	5	1
564	вслед за	1	1
565	в настоящей	1	1
566	в свете	2	1
567	на других	1	1
568	ряд других	1	1
569	в сферу	1	1
570	разум и	1	1
571	один из	2	1
572	автор этой	1	1
573	будем еще	1	1
574	том как	2	1
575	и одновременно	3	1
576	в двух	1	1
577	но ни	1	1
578	верно но	1	1
579	и является	1	1
580	положение в	1	1
581	словом и	3	1
582	ii в	1	1
583	верно и	1	1
584	между тем	2	1
585	во времени	2	1
586	он действует	1	1
587	между этими	1	1
588	здесь с	2	1
589	именно на	1	1
590	человека с	5	1
591	это ни	1	1
592	оказывается в	1	1
593	конечно не	2	1
594	которому он	1	1
595	идет гораздо	1	1
596	одном и	1	1
597	так можно	1	1
598	образом смех	1	1
599	в виде	1	1
600	этот момент	3	1
601	свидетельствует о	1	1
602	является не	1	1
603	здесь же	3	1
604	где бы	1	1
605	мир в	1	1
606	одно из	2	1
607	земли и	1	1
608	ведь это	2	1
609	и также	1	1
610	в языке	1	1
611	в современном	1	1
612	можно с	1	1
613	к ним	1	1
614	при всей	1	1
615	была еще	1	1
616	в особенности	2	1
617	но вместе	1	1
618	же деле	1	1
619	не были	1	1
620	со всем	1	1
621	связаны с	4	1
622	игры и	1	1
623	и тех	1	1
624	здесь в	4	1
625	а именно	2	1
626	дело в	3	1
627	еще и	3	1
628	вообще не	3	1
629	привести еще	1	1
630	здесь действительно	1	1
631	самом же	1	1
632	до конца	1	1
633	выше и	1	1
634	же точно	1	1
635	чем на	2	1
636	его книги	2	1
637	под влиянием	1	1
638	сложный и	1	1
639	для этой	1	1
640	мир для	1	1
641	стороны в	1	1
642	и ограниченность	1	1
643	ко всем	1	1
644	и потому	1	1
645	играют в	1	1
646	мы говорим	1	1
647	но этот	3	1
648	говорили что	2	1
649	к своему	1	1
650	именно для	1	1
651	в жизнь	1	1
652	каковы же	1	1
653	не дают	1	1
654	это были	1	1
655	тенденцию к	1	1
656	но сам	1	1
657	и там	2	1
658	да и	1	1
659	жизни можно	1	1
660	в человеческом	1	1
661	он начинает	1	1
662	дело идет	3	1
663	и от	4	1
664	от окружающих	1	1
665	чрезвычайно просто	1	1
666	сих пор	3	1
667	от всего	1	1
668	стоит только	1	1
669	виде он	1	1
670	становится возможным	2	1
671	находится во	1	1
672	с элементами	1	1
673	понятия как	1	1
674	при всем	1	1
675	более того	1	1
676	одна из	1	1
677	форм и	5	1
678	о совершенно	1	1
679	именно это	1	1
680	должна была	1	1
681	в садах	1	1
682	он по	1	1
683	которого они	1	1
684	как она	1	1
685	совершенно иной	1	1
686	от него	1	1
687	отметить еще	1	1
688	из себя	1	1
689	бы в	4	1
690	почти вовсе	2	1
691	еще более	1	1
692	для его	1	1
693	находим в	3	1
694	но это	5	1
695	внутренняя противоречивость	1	1
696	в системе	2	1
697	всех тех	1	1
698	и целый	1	1
699	в целях	1	1
700	жизни в	2	1
701	процессе своего	1	1
702	которая на	1	1
703	между ними	1	1
704	один существенный	1	1
705	не знает	1	1
706	и внутренне	1	1
707	их с	2	1
708	жизни а	1	1
709	что под	1	1
710	из этого	1	1
711	в свое	1	1
712	включает в	1	1
713	это было	4	1
714	как на	4	1
715	возможным это	1	1
